title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Lamb meat production - focusing on local consumers instead of export,"The MOVING reference member state of this VC (Value Chain) is SLOVAKIA. The reference MOVING Card ID of this VC is VC 03 SK. Key activities: sheep breeding, meat processing in slaughterhouse, marketing, selling. Key actors: domestic (Slovak) breeders, domestic (Slovak) processors, domestic (Slovak) traders, domestic (Slovak) consumers. Labelling: Golden Lamb. Positive impact- traditional production, short food chains.","Slovakia, Value chain, Sheep breeding, Meat processing, Slaughterhouse, Marketing, Sales, Breeder, Food processing, Trade, Consumer, Labelling, Food supply chain","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q1790941, http://www.wikidata.org/entity/Q955043, http://www.wikidata.org/entity/Q385557, http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q194189, http://www.wikidata.org/entity/Q1368409, http://www.wikidata.org/entity/Q627371, http://www.wikidata.org/entity/Q601401, http://www.wikidata.org/entity/Q22855, http://www.wikidata.org/entity/Q380709, http://www.wikidata.org/entity/Q1824206","country in Central Europe|functions of a company affecting its costs and quality and give it a competitive advantage|raising and breeding of domestic sheep|slaughtering, processing, packaging, and distribution of meat from animals such as cattle, pigs, sheep - poultry is not included|facility where animals are killed for consumption as food products|study and process of promoting, distributing, and selling products or services to customers|exchange of goods for money over a targeted time period|profession|transformation of raw ingredients into food, or of food into other forms|economic branch involving the exchange of goods and services|person or group of people that are the final users of products and or services; one who pays something to consume goods and services produced|describing someone or something in a word or short phrase|system of organizations, people, activities, information, and resources involved in moving a product or service from the point where it is manufactured to where it is consumed","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,null,https://upload.wikimedia.org/wikipedia/commons/f/f1/Sheep_eating_grass_edit02.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a9/Pork_packing_in_Cincinnati_1873.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Pig%2C_meat_industry%2C_slaughterhouse_Fortepan_76068.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/75/Seychelles_supermarket.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Production_of_cheese_1.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Fredmeyer_edit_1.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/People_are_buying_fruits.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Disintermediation_graphic.PNG","48.7 19.7,null,null,null,null,null,null,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Slovak Carpathians. The reference mountain landscape of this VC is Dlhé Stráže. LAU2 Dlhé Stráže occupies relatively small area and is located on the southern slopes of the near mountains - Levočské vrchy. The municipality area is mostly covered by permanent grasslands, only a small part of the municipality is covered by spruce forests. There exist agrotourism activity and the village is located close to the touristic hiking trails and winter ski areas.The distance to the main district city is just 4km from the municipality. There are low oportunities to work in the primary sector in agriculture or forestry. The dominant function of the village became the residential function.","Dlhé Stráže, Carpathian Mountains, Spruce, Agriculture, Forestry","http://www.wikidata.org/entity/Q637098, http://www.wikidata.org/entity/Q1288, http://www.wikidata.org/entity/Q26782, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q38112","municipality of Slovakia|mountain range in Central and Eastern Europe|genus of evergreen, coniferous tree|cultivation of plants and animals to provide useful products|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits","https://upload.wikimedia.org/wikipedia/commons/6/62/DlheStraze_4.JPG,https://upload.wikimedia.org/wikipedia/commons/5/50/Morskie_oko_o_swicie.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/Picea_abies.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg","49.0259 20.5212,47 25.5,null,null,null"
Geography and population,The size of the area (km2) is 3.37. The minimum altimetry of the LAU (Local Administrative Unit) is 510. The maximum altimetry of the LAU is 740. The total population (in thousand) is 0.592. The population density (Inhabitants/km2) in the LAU is 175. The population change rate of the LAU in the last 10 years (%) has been 0.13%. The overall regional population density (Inhabitants/km2) is 92.02. The regional population change rate in the last 10 years (%) has been 0.02%.,"Lau Islands, Area, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q11500, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|measure of the extent of a two-dimensional region on a curved surface or flat plane|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 10400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7679.5. The primary sector share of total GVA/year [Province] is 2.53%. The secondary sector share of total GVA/year [Province] is 47.99%. The tertiary sector share of total GVA/year [Province] is 49.48%. The per capita income (EUR/year) [Region] is 11800. The total Gross Value Added (GVA) (EUR million/year) [Region] is 17202.16. The primary sector share of total GVA/year [Region] is 2.30%. The secondary sector share of total GVA/year [Region] is 49.09%. The tertiary sector share of total GVA/year [Region] is 48.61%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 856. The regional (Region) share of total BPs/year is 0.69%. The number of agricultural holdings in the LAU is 3515. The nearest settlement with population over 100000 (km) is 96. In this region protected areas are not present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 3.00%. The secondary sector share of total employment/year [Province] is 34.00%. The tertiary sector share of total employment/year [Province] is 63.00%. The primary sector share of total employment/year [Region] is 3.00%. The secondary sector share of total employment/year [Region] is 34.00%. The tertiary sector share of total employment/year [Region] is 63.00%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"Slovakia produces lamb meat mainly for export to other countries, especially to Italy. The up-to-date offer and Slovak consumer demand for sheepmeat were relatively low. The economic crisis in 2008 and the recent restrictions of exports and imports due to the Covid-19 crisis caused the Slovak producers of lamb meat to be successful in the domestic markets. New marketing strategy intends to sell sheep meat in domestic market. It also requires an increase in consumers demand.","Slovakia, Italy, Sheep meat, Economic crisis, COVID-19 pandemic, Lamb","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q123122627, http://www.wikidata.org/entity/Q114380, http://www.wikidata.org/entity/Q81068910, http://www.wikidata.org/entity/Q366735",country in Central Europe|country in southern Europe|meat of domestic sheep|situation in which financial assets suddenly lose a large part of their nominal value|pandemic caused by SARS-CoV-2 (2019–2023)|Wikimedia disambiguation page,"https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/Mutton_chop.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/Panic_of_1884.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Covid-19_SP_-_UTI_V._Nova_Cachoeirinha.jpg,null","48.7 19.7,42.5 12.5,null,null,null,null"
Key local assets,"Grassland or feed for sheep, sheep, and domestic (Slovak) consumers demanding lamb meat. ","Slovakia, Grassland, Sheep, Lamb, Domesticity, Consumer","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q366735, http://www.wikidata.org/entity/Q5193144, http://www.wikidata.org/entity/Q22855","country in Central Europe|area with vegetation dominated by grasses|domesticated ruminant bred for meat, wool, and milk|Wikimedia disambiguation page|woman's role within the home|person or group of people that are the final users of products and or services; one who pays something to consume goods and services produced","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flock_of_sheep.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/3/36/People_are_buying_fruits.jpg","48.7 19.7,null,null,null,null,null"
Challenges,"1) low demand for lamb meat by domestic consumers 2) production issue - Shepherds need to protect sheep against the wolves. Wolves are currently protected by law, but the shepherds cannot always protect the herds against them. Ideally, the shepherds would like to increase production to let sheep on the pasture land also overnights and during winter. However, they don't do it because of danger. This situation creates some tensions between the shepherds and nature protection authorities. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.","Lamb, Shepherd, Sheep, Wolf, Pasture, Nature conservation, Traditional knowledge, Innovation","http://www.wikidata.org/entity/Q366735, http://www.wikidata.org/entity/Q81710, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q18498, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q20113959, http://www.wikidata.org/entity/Q1428168, http://www.wikidata.org/entity/Q174165","Wikimedia disambiguation page|person who tends, feeds, or guards flocks of sheep|domesticated ruminant bred for meat, wool, and milk|species of mammal|land used for grazing|conservation of biodiversity, environment, and natural resources, including protection and management|knowledge systems in the cultural traditions of communities|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","null,https://upload.wikimedia.org/wikipedia/commons/5/58/Rumunia_5806.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flock_of_sheep.jpg,https://upload.wikimedia.org/wikipedia/commons/6/68/Eurasian_wolf_2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Mallnitz_Tauerntal_20220825.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Fagne_des_Malchamps_-_ein_Venn_in_Belgien._01.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Wild_rice_harvesting_19th_century.jpg,null","null,null,null,null,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Sheep breeding in Slovakia is traditional. Innovation is in the marketing and product distribution to the 'new' domestic market. The innovation is related to New marketing strategies. The land use systems involved are Grassland. The local assets include Natural and social.,"Slovakia, Value chain, Endogenous growth theory, Exogenous variable, Sheep breeding, Marketing, Supply chain, Domestic market, Marketing strategy, Grassland, Natural environment, Social capital","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q61985482, http://www.wikidata.org/entity/Q1790941, http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q1824206, http://www.wikidata.org/entity/Q1047494, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q214693","country in Central Europe|functions of a company affecting its costs and quality and give it a competitive advantage|theory that economic growth is mainly due to endogenous (not external) forces|variables in an economic model|raising and breeding of domestic sheep|study and process of promoting, distributing, and selling products or services to customers|system of organizations, people, activities, information, and resources involved in moving a product or service from the point where it is manufactured to where it is consumed|market where trading happen within a single country|business strategy for marketing and advertising|area with vegetation dominated by grasses|all living and non-living things occurring naturally on Earth or some region thereof|sociology concept","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,null,null,null,https://upload.wikimedia.org/wikipedia/commons/f/f1/Sheep_eating_grass_edit02.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Disintermediation_graphic.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,null","48.7 19.7,null,null,null,null,null,null,null,null,null,null,null"
