title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Organic still wine production,"The MOVING reference member state of this VC (Value Chain) is FRANCE CCVD. The reference MOVING Card ID of this VC is VC 10 FR1. Organic still wine production is an innovative VC in the Drôme. It was developped in response to Clairette de Die (famous local sparkling wine) crisis. In fact, Drome viticultors were strongly specialized in the Clairette de Die production while this product's sale are decreasing. To face the crisis, some producers adapted and offer new proposition of still wines. These wines are produced on old converted Clairette de Die vinyards within local grape variety. This VC is mainly represented by organic or biodynamic production practices and vinification process. Drome quiet wines respond national quality label such as: Vigneron Independant, Biodynamic, Agriculture Biologique.. This VC is an example of better valorization of previously cultivated surfaces in the Drome in order to better respond to local demand and create local value.","Drôme, Clairette de Die AOC, France, Biodynamic farming, Organic farming","http://www.wikidata.org/entity/Q3364, http://www.wikidata.org/entity/Q1094848, http://www.wikidata.org/entity/Q142, http://www.wikidata.org/entity/Q847611, http://www.wikidata.org/entity/Q165647","French department|appellation d'origine contrôlée|country in Western Europe and other continents (through its overseas territories in America, Africa and Oceania)|method of organic farming based on esoteric concepts of Rudolf Steiner|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture","https://upload.wikimedia.org/wikipedia/commons/9/94/Montagne_de_Glandasse.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3d/Clairette_de_Die.JPG,https://upload.wikimedia.org/wikipedia/commons/1/15/Paris_from_the_Arc_de_Triomphe%2C_17_October_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Pr%C3%A9paration_bouse_de_corne_en_agriculture_biodynamique.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg","44.75 5.1666666666667,null,47 2,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Drome Valley. The reference mountain landscape of this VC is Drome departement. Drôme is a very diversified departement in terms of geological, natural and agricultural resources. The North-East of the territory is characterised by middle and high mountains (Pre Alps and Vercors Natural Park): agriculture is this area is mainly livestock and small diversified gardening. The South is characterized by the beginning of the Provence and the mediterranean climate, we can find there aromatic and yard large cultures. The West of the territory is characterized by plains were the Rhône and the Drôme rivers meet. Agriculture ther is mainly large cropland. Within the Drôme departement, Biovallée territority gathers 3 associations of municipalities (EPCI) - 95 muncipalities in total. It is a very preserved and diversified territory, following the Drôme River, from Pre Alps to large plains of the downvalley.","Drôme, Provence, Rhône, Drôme (river), Prealps, Vercors Regional Natural Park, Mediterranean climate","http://www.wikidata.org/entity/Q3364, http://www.wikidata.org/entity/Q101081, http://www.wikidata.org/entity/Q602, http://www.wikidata.org/entity/Q743296, http://www.wikidata.org/entity/Q64848883, http://www.wikidata.org/entity/Q3364644, http://www.wikidata.org/entity/Q13996",French department|region and historical province of southeastern France|river in Switzerland and France|river in France|foothills at the base of the Alps in Europe as a transition zone|French regional natural park|type of climate characterised by mild to cold wet winters and mild to hot dry summers,"https://upload.wikimedia.org/wikipedia/commons/9/94/Montagne_de_Glandasse.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/Lavender_field_and_Mont_Ventoux.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Saint-benezet_in_southeastern_France.jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/Dr%C3%B4me.jpg,null,https://upload.wikimedia.org/wikipedia/commons/0/02/Petit_Veymont.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/KoppenclassificationworldmapCs.png","44.75 5.1666666666667,44 6,46.5742 8.3804,44.5139 5.6381,null,44.9242 5.43385,null"
Geography and population,The size of the area (km2) is 2200. The minimum altimetry of the LAU (Local Administrative Unit) is 50. The maximum altimetry of the LAU is 2453. The total population (in thousand) is 58.56. The population density (Inhabitants/km2) in the LAU is 42.3. The population change rate of the LAU in the last 10 years (%) has been 1%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) has been 0.6%.,"Lau Islands, Area, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q11500, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|measure of the extent of a two-dimensional region on a curved surface or flat plane|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 21100. The total Gross Value Added (GVA) (EUR million/year) [Province] is 14532.49. The primary sector share of total GVA/year [Province] is 1.70%. The secondary sector share of total GVA/year [Province] is 20.30%. The tertiary sector share of total GVA/year [Province] is 77.80%. The per capita income (EUR/year) [Region] is 32799. The total Gross Value Added (GVA) (EUR million/year) [Region] is 242040. The primary sector share of total GVA/year [Region] is 1.00%. The secondary sector share of total GVA/year [Region] is 24.70%. The tertiary sector share of total GVA/year [Region] is 74.30%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 56167. The regional (Region) share of total BPs/year is 37%. The number of agricultural holdings in the LAU is 6400. The nearest settlement with population over 100000 (km) is 115. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 2.20%. The secondary sector share of total employment/year [Province] is 24.60%. The tertiary sector share of total employment/year [Province] is 71.50%. The primary sector share of total employment/year [Region] is 2.10%. The secondary sector share of total employment/year [Region] is 21.80%. The tertiary sector share of total employment/year [Region] is 76.10%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"In order to face Clairette de Die crisis, some vinyards developped a new offer of organic still wine convertir old Clairette de Die vinyard with different vinification processes and local valorisation of the products. New products: new still wines using local grape variety New processes: new type of vinification accroding to organic and agroecological models. New marketing strategies: local valorisation in local market or direct sales New governance systems: organisation out of Clairette de Die unions and cooperative. New viticultor group: Cairn.","Clairette de Die AOC, Viticulture, Organic farming, Still wine, Vinification, Agroecology, Marketing, Governance","http://www.wikidata.org/entity/Q1094848, http://www.wikidata.org/entity/Q253140, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q1419753, http://www.wikidata.org/entity/Q213376, http://www.wikidata.org/entity/Q396338, http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q1553864","appellation d'origine contrôlée|science, production and study of grapes|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|type of wine free from carbon dioxide and therefore not sparkling or effervescent|the production of wine, starting with the selection of the fruit, its fermentation into alcohol, and the bottling of the finished liquid|study of ecological processes in agriculture|study and process of promoting, distributing, and selling products or services to customers|all of the processes of governing, whether undertaken by a government, market or network, whether over a family, tribe, formal or informal organization or territory and whether through the laws, norms, power or language of an organized society","https://upload.wikimedia.org/wikipedia/commons/3/3d/Clairette_de_Die.JPG,https://upload.wikimedia.org/wikipedia/commons/4/40/Rieslingtrauben.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,null,https://upload.wikimedia.org/wikipedia/commons/e/e1/Red_wine_cap.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Agribusiness_vs_agroecology.jpg,null,null","null,null,null,null,null,null,null,null"
Key local assets,Natural asset: promotion of organic and agroecological models of production and vinification. Social asset: solution to a strucutral crisis by the creation of new opportunities at local level. Promotion of a different type of local wine. Local valorization through direct sale and local markets. ,"Natural capital, Organic farming, Agroecology, Winemaking, Social capital, Economic crisis, Local, Wine, Direct-to-consumer, Farmers market","http://www.wikidata.org/entity/Q1540268, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q396338, http://www.wikidata.org/entity/Q213376, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q114380, http://www.wikidata.org/entity/Q343930, http://www.wikidata.org/entity/Q282, http://www.wikidata.org/entity/Q368344, http://www.wikidata.org/entity/Q1522620","world's stock of natural resources, which includes geology, soils, air, water and all living organisms|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|study of ecological processes in agriculture|the production of wine, starting with the selection of the fruit, its fermentation into alcohol, and the bottling of the finished liquid|sociology concept|situation in which financial assets suddenly lose a large part of their nominal value|Wikimedia disambiguation page|alcoholic drink typically made from grapes through the fermentation process|selling of products directly to customers, bypassing any third-party or middlemen|market featuring foods sold directly by farmers to consumers","null,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Agribusiness_vs_agroecology.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Red_wine_cap.jpg,null,https://upload.wikimedia.org/wikipedia/commons/0/02/Panic_of_1884.jpg,null,https://upload.wikimedia.org/wikipedia/commons/3/3c/Red_and_white_wine_12-2015.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3d/Vieux_port_de_Marseille_001.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/March%C3%A9_de_producteurs_%C3%A0_Apt_2.jpg","null,null,null,null,null,null,null,null,null,null"
Challenges,"This VC is innovative as it was developped as a solution to adapt to the Clairette de Die crisis (decrease of sales). Organic grapes production was used by viticultors to develop new products (organic still wine) and new processes (organic, biodynamic, agroecology), new organisation (out of Clairette de Die unions and cooperatives). Overall the type of challenge faced by this VC is unspecified. This VC is classified as Innovative.","Clairette de Die AOC, Venture capital, Organic farming, Viticulture, Still wine, Biodynamic farming, Agroecology, Cooperative","http://www.wikidata.org/entity/Q1094848, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q253140, http://www.wikidata.org/entity/Q1419753, http://www.wikidata.org/entity/Q847611, http://www.wikidata.org/entity/Q396338, http://www.wikidata.org/entity/Q4539","appellation d'origine contrôlée|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|science, production and study of grapes|type of wine free from carbon dioxide and therefore not sparkling or effervescent|method of organic farming based on esoteric concepts of Rudolf Steiner|study of ecological processes in agriculture|autonomous association of persons or organizations","https://upload.wikimedia.org/wikipedia/commons/3/3d/Clairette_de_Die.JPG,null,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/4/40/Rieslingtrauben.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/48/Pr%C3%A9paration_bouse_de_corne_en_agriculture_biodynamique.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Agribusiness_vs_agroecology.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Customers_shopping_inside_Co-operative_Grocery_Store_No_1%2C_Seattle%2C_circa_1918_%28MOHAI_15357%29.jpg","null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. Conversion of vinyards previously dedicated to Clairette de Die into organic still wine production. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland. The local assets include Natural and socialscenary).","Clairette de Die AOC, Value chain, Endogenous growth theory, Organic farming, New product development, Business process, Marketing strategy, Corporate governance, Cropland, Nature","http://www.wikidata.org/entity/Q1094848, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q851587, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q380767, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q7860","appellation d'origine contrôlée|functions of a company affecting its costs and quality and give it a competitive advantage|theory that economic growth is mainly due to endogenous (not external) forces|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|complete process of bringing a new product to market|collection of related, structured activities or tasks that produce a specific service or product (serve a particular goal) for a particular customer or customers|business strategy for marketing and advertising|mechanisms, processes and relations by which corporations are controlled and operated|land used for agricultural purposes|natural, physical, or material world and its phenomena","https://upload.wikimedia.org/wikipedia/commons/3/3d/Clairette_de_Die.JPG,null,null,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,null,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/b/b0/Bob_Tricker_-_Corporate_Governance2.png,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg","null,null,null,null,null,null,null,null,null,null"
