title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Quince juice and vinegar from Carcabuey and Priego de Córdoba,"The MOVING reference member state of this VC (Value Chain) is SPAIN ADEGUA. The reference MOVING Card ID of this VC is VC 45 ES. The production occurs in the small orchards located in the described area, both in dry and irrigated land. The production is destined to different markets for its raw sale in Madrid, Israel, or Germany or for its transformation in Puente Genil, Murcia, France, or Portugal. The harvesting process is carried out with the utmost care because although it is hard, its rind is fragile. Traditional techniques have been replaced by more sophisticated agronomic methods throughout the process, from flowering to harvesting and the rest of the year in the thinning and pruning.","Madrid, Israel, Germany, Puente Genil, Murcia, France, Portugal, Spain, Agronomy","http://www.wikidata.org/entity/Q2807, http://www.wikidata.org/entity/Q801, http://www.wikidata.org/entity/Q183, http://www.wikidata.org/entity/Q589053, http://www.wikidata.org/entity/Q12225, http://www.wikidata.org/entity/Q142, http://www.wikidata.org/entity/Q45, http://www.wikidata.org/entity/Q29, http://www.wikidata.org/entity/Q173113","capital of Spain|country in West Asia|country in Central Europe|municipality of Spain|municipality and capital of the Region of Murcia, Spain|country in Western Europe and other continents (through its overseas territories in America, Africa and Oceania)|country in Southwestern Europe|country in southwestern Europe with territories in Africa|science and technology of producing and using plants for food, fuel, fiber, and reclamation","https://upload.wikimedia.org/wikipedia/commons/c/ce/Madrid_%2838624991251%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/Satellite_image_of_Israel_in_January_2003.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Aerial_view_of_Berlin_%2832881394137%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Puente_Genil_Vista_Aerea.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/Murcia.JPG,https://upload.wikimedia.org/wikipedia/commons/1/15/Paris_from_the_Arc_de_Triomphe%2C_17_October_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3d/Carte_du_Portugal.png,https://upload.wikimedia.org/wikipedia/commons/d/d3/Spain_-_Location_Map_%282013%29_-_ESP_-_UNOCHA.svg,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg","40.41694444444445 -3.703333333333333,31 35,51 10,37.3886368 -4.7698498,37.983333333333334 -1.1302777777777777,47 2,38.7 -9.183333333333334,40.2 -3.5,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Betic System. The reference mountain landscape of this VC is Carcabuey. The cultivation of quince is complementary to olive groves, the main crop in the area, adapting very well to the area's climatic and agronomic environment. It is part of a long-established tradition in the municipalities of Carcabuey and Priego de Córdoba. More recently, the incorporation of new processed products such as juice and vinegar has taken place, thanks to the Cooperative Almazaras de la Subbética, centralizing the process of distribution and marketing of the product.","Carcabuey, Priego de Córdoba, Betic System, Quince","http://www.wikidata.org/entity/Q842679, http://www.wikidata.org/entity/Q301437, http://www.wikidata.org/entity/Q831469, http://www.wikidata.org/entity/Q43300",municipality of Spain|municipality of Spain|mountain range of the iberic peninsula|species of flowering plant in the rose family Rosaceae,"https://upload.wikimedia.org/wikipedia/commons/9/95/Carcabuey_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Priego_de_C%C3%B3rdoba_%2825992045644%29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Mulhacen_Winter.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Quince_flowers.jpg","37.4437151 -4.2734188,37.4384292 -4.1980422,37 -3,null"
Geography and population,The size of the area (km2) is 79.78. The minimum altimetry of the LAU (Local Administrative Unit) is 600. The maximum altimetry of the LAU is 1300. The total population (in thousand) is 2.371. The population density (Inhabitants/km2) in the LAU is 29.72. The population change rate of the LAU in the last 10 years (%) has been -0.12%. The overall regional population density (Inhabitants/km2) is 97. The regional population change rate in the last 10 years (%) has been -0.01%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 9969.71. The total Gross Value Added (GVA) (EUR million/year) [Province] is 13153.1. The primary sector share of total GVA/year [Province] is 10.50%. The secondary sector share of total GVA/year [Province] is 17.61%. The tertiary sector share of total GVA/year [Province] is 71.89%. The per capita income (EUR/year) [Region] is 16409.45. The total Gross Value Added (GVA) (EUR million/year) [Region] is 150440. The primary sector share of total GVA/year [Region] is 6.53%. The secondary sector share of total GVA/year [Region] is 20.01%. The tertiary sector share of total GVA/year [Region] is 73.46%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 370. The regional (Region) share of total BPs/year is 0,07%. The number of agricultural holdings in the LAU is 522. The nearest settlement with population over 100000 (km) is 82.5. In this region protected areas are present.","Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 12.90%. The secondary sector share of total employment/year [Province] is 20.62%. The tertiary sector share of total employment/year [Province] is 66.48%. The primary sector share of total employment/year [Region] is 9.44%. The secondary sector share of total employment/year [Region] is 16.41%. The tertiary sector share of total employment/year [Region] is 74.15%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Quince is traditionally produced from a local, rounded and small variety in the area. A sweet has been obtained, and more recently, juice and vinegar have also been made. It is an innovative mix that combines new products and processes with new marketing strategies and collaboration among many cooperative members and value chains within the same cooperative (olive oil, table olives, almonds, goat's milk, and quince products).","Quince, Olive oil, Almond, Goat milk, Vinegar, Cooperative, Value chain","http://www.wikidata.org/entity/Q43300, http://www.wikidata.org/entity/Q93165, http://www.wikidata.org/entity/Q15545507, http://www.wikidata.org/entity/Q1418287, http://www.wikidata.org/entity/Q41354, http://www.wikidata.org/entity/Q4539, http://www.wikidata.org/entity/Q646107",species of flowering plant in the rose family Rosaceae|liquid fat extracted by pressing olives|species of plant|liquid food produced by female goats|liquid consisting mainly of acetic acid and water|autonomous association of persons or organizations|functions of a company affecting its costs and quality and give it a competitive advantage,"https://upload.wikimedia.org/wikipedia/commons/2/2c/Quince_flowers.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Italian_olive_oil_2007.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Prunus_dulcis_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-250.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/Geitenmelk.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Vinegar_infused_with_oregano.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Customers_shopping_inside_Co-operative_Grocery_Store_No_1%2C_Seattle%2C_circa_1918_%28MOHAI_15357%29.jpg,null","null,null,null,null,null,null,null"
Key local assets,"Quinces from the production area (Carcabuey, Priego de Córdoba, and Rute) with a harvest between October and November reaching approximately 4,000 tons/year. ","Carcabuey, Priego de Córdoba, Rute, Quince, Córdoba, Spain, October, November","http://www.wikidata.org/entity/Q842679, http://www.wikidata.org/entity/Q301437, http://www.wikidata.org/entity/Q592982, http://www.wikidata.org/entity/Q43300, http://www.wikidata.org/entity/Q5818, http://www.wikidata.org/entity/Q124, http://www.wikidata.org/entity/Q125","municipality of Spain|municipality of Spain|municipality of Spain|species of flowering plant in the rose family Rosaceae|municipality in the province of Córdoba, Spain|tenth month in the Julian and Gregorian calendars|eleventh month in the Julian and Gregorian calendars","https://upload.wikimedia.org/wikipedia/commons/9/95/Carcabuey_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Priego_de_C%C3%B3rdoba_%2825992045644%29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Rute_desde_el_cerro_de_la_higuera._-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Quince_flowers.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Centro_Hist%C3%B3rico%2C_16.9_--_2023_--_C%C3%B3rdoba%2C_Espa%C3%B1a.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/Breviarium_Grimani_-_Oktober.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Breviarium_Grimani_-_November.jpg","37.4437151 -4.2734188,37.4384292 -4.1980422,37.3252642 -4.3702381,null,37.89 -4.78,null,null"
Challenges,Progressively it is being produced with more significant environmental and technical care to obtain high-quality fruits. It is a unique market that demands quality and innovation. There is a growing demand for organic quince. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.,"Quince, Organic farming, Innovation, Venture capital, Tradition, Prediction","http://www.wikidata.org/entity/Q43300, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q748250","species of flowering plant in the rose family Rosaceae|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|application of better solutions that meet new requirements, inarticulated needs, or existing market needs|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|statement about an uncertain event, which is often based upon knowledge, experience or speculation","https://upload.wikimedia.org/wikipedia/commons/2/2c/Quince_flowers.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Since the end of the 1960s, quince juice production began to be experimented with, and it has been taken up more recently by the Almazaras de la Subbética Cooperative, which has also incorporated quince vinegar (dry and sweet). The innovation is related to New products, New processes and New marketing strategies. The land use systems involved are Cropland. The local assets include Natural, social and cultural.","Value chain, Endogeneity, Exogeneity, Quince, New product development, Marketing strategy, Cropland, Nature, Social capital, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q20998573, http://www.wikidata.org/entity/Q293000, http://www.wikidata.org/entity/Q43300, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|Wikimedia disambiguation page|fact of an action or object originating externally|species of flowering plant in the rose family Rosaceae|complete process of bringing a new product to market|business strategy for marketing and advertising|land used for agricultural purposes|natural, physical, or material world and its phenomena|sociology concept|shared aspects of a society's way of life","null,null,null,https://upload.wikimedia.org/wikipedia/commons/2/2c/Quince_flowers.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null,null,null"
