title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
'PASTRAMA DE OAIE',"The MOVING reference member state of this VC (Value Chain) is ROMANIA. The reference MOVING Card ID of this VC is VC 14 RO. 'Pastrama de Oaie' is produced from boneless mutton (sheepmeat), preserved and smoked according to a special recipe with very characteristic aroma and taste. It is commonly sold direct to consumers by sheepfarmers, including the passing trade of tourists and day visitors to mountain areas.","Romania, Moving (film), Value chain, Pastrama, Mutton, Sheep farming","http://www.wikidata.org/entity/Q218, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q17090951, http://www.wikidata.org/entity/Q123122627, http://www.wikidata.org/entity/Q1790941",country in Southeast Europe|Wikimedia disambiguation page|functions of a company affecting its costs and quality and give it a competitive advantage|Romanian cured meat|meat of domestic sheep|raising and breeding of domestic sheep,"https://upload.wikimedia.org/wikipedia/commons/a/a0/Bucharest_University_Square_%28cropped%29.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/2/24/Mutton_chop.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Sheep_eating_grass_edit02.jpg","46 25,null,null,null,null,null"
Mountain landscape and reference chains,The reference mountain chain of this VC is Southern Romanian Carpathian Mountains. The reference mountain landscape of this VC is Oraş Novaci in Gorj County (RO412). Brief description of the main characteristics of the Mountain Reference Landscape.,"Southern Carpathians, Carpathian Mountains, Gorj County, Venture capital, Novaci, Romania, Mountain","http://www.wikidata.org/entity/Q217202, http://www.wikidata.org/entity/Q1288, http://www.wikidata.org/entity/Q190406, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q402325, http://www.wikidata.org/entity/Q218, http://www.wikidata.org/entity/Q8502","group of mountain ranges located in southern Romania|mountain range in Central and Eastern Europe|county in Romania|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|Wikimedia disambiguation page|country in Southeast Europe|large natural elevation of the Earth's surface","https://upload.wikimedia.org/wikipedia/commons/7/73/Varful-Moldoveanu-scenery.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Morskie_oko_o_swicie.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/a0/Bucharest_University_Square_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg","45.6 24.73,47 25.5,45.04 23.3,null,null,46 25,null"
Geography and population,The size of the area (km2) is 169.4. The minimum altimetry of the LAU (Local Administrative Unit) is unspecified. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 5.669. The population density (Inhabitants/km2) in the LAU is 33.47. The population change rate of the LAU in the last 10 years (%) is unspecified. The overall regional population density (Inhabitants/km2) is 66.9. The regional population change rate in the last 10 years (%) has been -0.17%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 10500. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3010. The primary sector share of total GVA/year [Province] is 4.40%. The secondary sector share of total GVA/year [Province] is 45.50%. The tertiary sector share of total GVA/year [Province] is 50.10%. The per capita income (EUR/year) [Region] is 8100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 14241.21. The primary sector share of total GVA/year [Region] is 7.40%. The secondary sector share of total GVA/year [Region] is 38.00%. The tertiary sector share of total GVA/year [Region] is 54.70%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 2255. The regional (Region) share of total BPs/year is 12.30%. The number of agricultural holdings in the LAU is 95790. The nearest settlement with population over 100000 (km) is unspecified. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 29.00%. The secondary sector share of total employment/year [Province] is 36.40%. The tertiary sector share of total employment/year [Province] is 34.60%. The primary sector share of total employment/year [Region] is 38.70%. The secondary sector share of total employment/year [Region] is 26.80%. The tertiary sector share of total employment/year [Region] is 34.50%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,'Pastrama de Oaie' is a very traditional and widespread mountain product. This example is produced by a family farming in the mountains above the town of Novaci (78258) in Gorj County (RO412). It is very well-known by local tourists and is registered as a 'Mountain Product' (https://produse.produsmontan.ro/produs/pastrama-oaie-stana-stefanu/) under Romania's implementation of the Optional Quality Term (OQT) - see more details below.,"Novaci, Romania, Gorj County, Romania, Pastrama, Protected geographical indication","http://www.wikidata.org/entity/Q386091, http://www.wikidata.org/entity/Q190406, http://www.wikidata.org/entity/Q218, http://www.wikidata.org/entity/Q17090951, http://www.wikidata.org/entity/Q363268","town in Gorj County, Romania|county in Romania|country in Southeast Europe|Romanian cured meat|quality policy of the European Union for food","https://upload.wikimedia.org/wikipedia/commons/3/3b/RO_GJ_Novaci-Romani_church_8.jpg,null,https://upload.wikimedia.org/wikipedia/commons/a/a0/Bucharest_University_Square_%28cropped%29.jpg,null,null","45.18 23.67,45.04 23.3,46 25,null,null"
Key local assets,The natural asset used for producing 'Pastrama de Oaie' is the semi-natural and alpine grasslands (private meadows for hay-making and common pastures for communal grazing) in the mountain areas of Gorj County (RO412). Many of the communal pastures used for grazing sheep and cattle are high in the mountains and only grazed in the summer months. ,"Gorj County, Pastrami, Grassland, Alpine, Sheep, Cattle, Mountain","http://www.wikidata.org/entity/Q190406, http://www.wikidata.org/entity/Q1347754, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q227475, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q830, http://www.wikidata.org/entity/Q8502","county in Romania|meat product|area with vegetation dominated by grasses|Wikimedia disambiguation page|domesticated ruminant bred for meat, wool, and milk|large, domesticated, cloven-hooved herbivores|large natural elevation of the Earth's surface","null,https://upload.wikimedia.org/wikipedia/commons/1/12/Pastrami.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,null,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flock_of_sheep.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bulgarian_gray_cattle.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg","45.04 23.3,null,null,null,null,null,null"
Challenges,"Sheep are kept in Romania mainly for their milk and associated dairy products and the consumption of sheepmeat is steadily declining due to changing consumer preferences. 'Pastrama de Oaie' continues to maintain a very specific niche in the market since it is very seasonal and especially sought after for traditional summer barbecues / grills. However, products such as this rely heavily upon direct sales which can be interrupted / disrupted by external factors beyond the control of the producers (e.g. covid). This vulnerability could be overcome to a great extent by inclusion into better established value chains (e.g. there are an increasing number of specialist butcher shops looking for good quality local meat products), but this also brings additional challenges for traditional small-scale businesses - including compliance with food hygiene and safety rules. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional.","Romania, Sheep, Dairy product, Lamb and mutton, Pastrama, COVID-19, Food safety","http://www.wikidata.org/entity/Q218, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q185217, http://www.wikidata.org/entity/Q123122627, http://www.wikidata.org/entity/Q17090951, http://www.wikidata.org/entity/Q84263196, http://www.wikidata.org/entity/Q909821","country in Southeast Europe|domesticated ruminant bred for meat, wool, and milk|food produced from or containing the milk of mammals|meat of domestic sheep|Romanian cured meat|contagious disease caused by SARS-CoV-2|scientific discipline describing handling, preparation, and storage of food in ways that prevent foodborne illness","https://upload.wikimedia.org/wikipedia/commons/a/a0/Bucharest_University_Square_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flock_of_sheep.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/%D0%A0%D1%96%D0%B7%D0%BD%D1%96_%D0%B2%D0%B8%D0%B4%D0%B8_%D0%BC%D0%BE%D0%BB%D0%BE%D1%87%D0%BD%D0%B8%D1%85_%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%96%D0%B2_%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE_%D0%B2%D0%B8%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D1%86%D1%82%D0%B2%D0%B0.jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/Mutton_chop.jpg,null,https://upload.wikimedia.org/wikipedia/commons/f/f8/COVID-19-Longontsteking.jpg,null","46 25,null,null,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland. The local assets include Natural.,"Grassland, Value chain, Innovation, Natural environment","http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q43619","area with vegetation dominated by grasses|functions of a company affecting its costs and quality and give it a competitive advantage|application of better solutions that meet new requirements, inarticulated needs, or existing market needs|all living and non-living things occurring naturally on Earth or some region thereof","https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,null,null,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg","null,null,null,null"
