title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Traditional alpine dairy products,"The MOVING reference member state of this VC (Value Chain) is SWITZERLAND 1. The reference MOVING Card ID of this VC is VC 01 CH1. VC present in all Swiss alps, several labels in place (organic, 'from alps', national park labels etc.), very traditional, part of Swiss identity.","Switzerland, Moving (film), Value chain, Swiss Alps, Organic farming, Swiss identity, National park","http://www.wikidata.org/entity/Q39, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q25220, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q124216, http://www.wikidata.org/entity/Q46169","country in Central Europe|Wikimedia disambiguation page|functions of a company affecting its costs and quality and give it a competitive advantage|portion of the Alps mountain range that lies within Switzerland|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|citizens of Switzerland, people of Swiss ancestry|park used for conservation purposes of animal life and plants","null,null,null,https://upload.wikimedia.org/wikipedia/commons/b/bd/Muttbach.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/e/e8/People_from_Switzerland.png,https://upload.wikimedia.org/wikipedia/commons/5/5a/Grand_prismatic_no_noise_reduction.jpg","46.798562 8.231973,null,null,46.5 8.5,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Swiss Alps. The reference mountain landscape of this VC is Canton of Grisons. Grisons is the only tri-lingual canton of Switzerland and economically, culturally and politically very diverse. It is the only place where the Romansh language is spoken. Grisons has more than 900 mountain peaks and 150 valleys, it has typical mountain area and highland landscapes. 41% of the people here live above 1000 masl. The majority is employed in the service sector, tourism is a pillar of the canton's economy. Agriculturally, the farmers cultivate land stretching across the entire Alpine arc, from the grapes and chestnuts in the south to the highest alps and steep slopes down to the Rhine Walley, where all crops grow.","Swiss Alps, Canton of Grisons, Switzerland, Romansh language, Grison Alps, Alps, Rhine Valley","http://www.wikidata.org/entity/Q25220, http://www.wikidata.org/entity/Q11925, http://www.wikidata.org/entity/Q39, http://www.wikidata.org/entity/Q13199, http://www.wikidata.org/entity/Q662654, http://www.wikidata.org/entity/Q1286, http://www.wikidata.org/entity/Q61276156","portion of the Alps mountain range that lies within Switzerland|canton of Switzerland|country in Central Europe|Romance language spoken in the Swiss canton of Grisons (Graubünden)|mountain range|major mountain range system in central Europe|valley, or any section of it, of the river Rhine in Europe","https://upload.wikimedia.org/wikipedia/commons/b/bd/Muttbach.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Chur.jpg,null,https://upload.wikimedia.org/wikipedia/commons/c/c9/Romansh_language_composite.png,https://upload.wikimedia.org/wikipedia/commons/7/76/A_mountain%27s_stubble.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Alps_2007-03-13_10.10UTC_1px-250m.jpg,null","46.5 8.5,46.75 9.5,46.798562 8.231973,46.6 9.6,46.3839 9.90917,46.57805555555556 8.615,null"
Geography and population,The size of the area (km2) is 7105. The minimum altimetry of the LAU (Local Administrative Unit) is 253. The maximum altimetry of the LAU is 4048. The total population (in thousand) is 199. The population density (Inhabitants/km2) in the LAU is 28. The population change rate of the LAU in the last 10 years (%) is unspecified. The overall regional population density (Inhabitants/km2) is 103. The regional population change rate in the last 10 years (%) is unspecified.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 52000. The total Gross Value Added (GVA) (EUR million/year) [Province] is 12500. The primary sector share of total GVA/year [Province] is unspecified. The secondary sector share of total GVA/year [Province] is unspecified. The tertiary sector share of total GVA/year [Province] is unspecified. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is unspecified. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is 2445. The nearest settlement with population over 100000 (km) is 100.,"Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population","http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385","business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null","null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is unspecified. The secondary sector share of total employment/year [Province] is unspecified. The tertiary sector share of total employment/year [Province] is unspecified. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"most common and most traditional VC in the area, linked to culture and identity of area, high quality sought after products, production process ideally suited for area, some labels (e.g. organic, Pro Montagna) in place, alpine livestock maintains landscape. most common and most traditional VC in the area, linked to culture and identity of area, high quality sought after products, production process ideally suited for area, some labels (e.g. organic, Pro Montagna) in place, alpine livestock maintains landscape.","Organic farming, Alpine pasture, Landscape, Culture, Identity","http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q14774083, http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q227672","farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|seasonal moving of livestock|visible features of an area of land|shared aspects of a society's way of life|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,null,https://upload.wikimedia.org/wikipedia/commons/1/14/Landscape_Arnisee-region.JPG,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,null","null,null,null,null,null"
Challenges,"in dry summers there is not enough hay to feed animals through winter, very labour intensive, revenue not very big. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional.","Hay, Winter, Revenue, Venture capital, Tradition","http://www.wikidata.org/entity/Q336989, http://www.wikidata.org/entity/Q1311, http://www.wikidata.org/entity/Q850210, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821","dried grass, legumes or other herbaceous plants used as animal fodder|one of the Earth's four temperate seasons, occurring between autumn and spring; one of the 8 Sámi seasons|income that a business has from its normal business activities|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations","https://upload.wikimedia.org/wikipedia/commons/f/fa/Foin_meule_Roumanie.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Crater_Lake_winter_pano2.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg","null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland. The local assets include Natural, social and cultural.","Grassland, Value chain, Natural environment, Social capital, Culture","http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042",area with vegetation dominated by grasses|functions of a company affecting its costs and quality and give it a competitive advantage|all living and non-living things occurring naturally on Earth or some region thereof|sociology concept|shared aspects of a society's way of life,"https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,null,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null"
Concluding remarks,"The VC is present in all of the Swiss Alps, the MRL mentioned below was chosen because it corresponds most to the area we are working in.",Swiss Alps,http://www.wikidata.org/entity/Q25220,portion of the Alps mountain range that lies within Switzerland,https://upload.wikimedia.org/wikipedia/commons/b/bd/Muttbach.jpg,46.5 8.5
