title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
"Orfű mills, bakery and visitor centre products","The MOVING reference member state of this VC (Value Chain) is HUNGARY. The reference MOVING Card ID of this VC is VC 06 HU. A rural museum with guided tours where you can see a grain grinder, a paper mill and oil mill (water-powered / horsepower dry mill). There is a reception building and a café, where they sell the delicacies of their bakery, organize one or more day mini-festivals, concerts and workshops. In their graphic workshop, they make custom-designed, hand-screened T-shirts and canvas bags. They also bake bread.","Hungary, Value chain, Museum, Grain mill, Paper mill, Oil mill, Café, Bakery, T-shirt, Tote bag, Bread","http://www.wikidata.org/entity/Q28, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q33506, http://www.wikidata.org/entity/Q623605, http://www.wikidata.org/entity/Q918088, http://www.wikidata.org/entity/Q297163, http://www.wikidata.org/entity/Q30022, http://www.wikidata.org/entity/Q274393, http://www.wikidata.org/entity/Q131151, http://www.wikidata.org/entity/Q2447985, http://www.wikidata.org/entity/Q7802","country in Central Europe|functions of a company affecting its costs and quality and give it a competitive advantage|institution that holds artifacts and other objects of scientific, artistic, cultural, historical, or other importance|mill; grinds grain into flour|a mill (factory) that produces paper|industrial mill that extracts oil from seeds or vegetable material|establishment that serves coffee and tea|establishment that produces and sells flour-based food baked in an oven|piece of clothing with short sleeves, a round or V-shaped neckline, without collars, pockets or buttons|bag|baked food made of flour, water and other ingredients","https://upload.wikimedia.org/wikipedia/commons/f/fd/20190502_Widok_na_Budapeszt_z_G%C3%B3ry_Gellerta_1651_2150_DxO.jpg,null,https://upload.wikimedia.org/wikipedia/commons/6/6a/GD-EG-Caire-Mus%C3%A9e007.JPG,https://upload.wikimedia.org/wikipedia/commons/0/07/Windmolen_Oude_Molen_-_328313_-_onroerenderfgoed.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/f/fd/Caf%C3%A9_de_Flore.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Feature._James_P._Lloyd._Cake_Baker_BAnQ_P48S1P09086.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/T-shirt_%28drawing%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Totebag.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Assorted_bread.jpg","47 19,null,null,null,null,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Mecsek Mountain. The reference mountain landscape of this VC is Orfű. Orfű village is located in Baranya county, in the Pécs district. It is one of the most important settlements of the county from the point of view of tourism, there are three lakes in its territory. The nearest larger town, Pécs, is 17 km away and 215 km from the capital city.","Orfű, Baranya County, Pécs, Mecsek, Pécs_District, Budapest","http://www.wikidata.org/entity/Q1008169, http://www.wikidata.org/entity/Q186195, http://www.wikidata.org/entity/Q45779, http://www.wikidata.org/entity/Q953076, http://www.wikidata.org/entity/Q594019, http://www.wikidata.org/entity/Q1781",village in Hungary|county of Hungary|city in Hungary|mountain range|district of Hungary|capital and largest city of Hungary,"https://upload.wikimedia.org/wikipedia/commons/9/96/Orf%C5%B1%2C_t%C3%B3rendszer_a_leveg%C5%91b%C5%91l.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/Orrfue_panorama.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/P%C3%A9cs_%28145%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/Mecsek_magyaro_1.jpg,null,https://upload.wikimedia.org/wikipedia/commons/9/9d/Budapest%2C_Hungary_%28explored%29_%2814995308504%29.jpg","46.138230555556 18.155419444444,46.08333333 18.23333333,46.07083333333333 18.233055555555556,46.16083333 18.31416667,46.05 18.266666666667,47.498333333333 19.040833333333"
Geography and population,The size of the area (km2) is 32. The minimum altimetry of the LAU (Local Administrative Unit) is 412. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 0.989. The population density (Inhabitants/km2) in the LAU is 0.03. The population change rate of the LAU in the last 10 years (%) has been 0.10%. The overall regional population density (Inhabitants/km2) is 61.83. The regional population change rate in the last 10 years (%) has been -0.08%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 3655. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3098. The primary sector share of total GVA/year [Province] is 8.46%. The secondary sector share of total GVA/year [Province] is 15.27%. The tertiary sector share of total GVA/year [Province] is 76.28%. The per capita income (EUR/year) [Region] is 9034. The total Gross Value Added (GVA) (EUR million/year) [Region] is 7657. The primary sector share of total GVA/year [Region] is 9.47%. The secondary sector share of total GVA/year [Region] is 16.43%. The tertiary sector share of total GVA/year [Region] is 74.10%.,"Deutsche Mark, Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q16068, http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","official currency of West Germany and later Germany from 1948 to 2002|average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","https://upload.wikimedia.org/wikipedia/commons/b/b8/1_mark_brd_1967_retouched.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 1723.56. The regional (Region) share of total BPs/year is 10.19%. The number of agricultural holdings in the LAU is 18. The nearest settlement with population over 100000 (km) is 18. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 7.74%. The secondary sector share of total employment/year [Province] is 32.35%. The tertiary sector share of total employment/year [Province] is 59.91%. The primary sector share of total employment/year [Region] is 7.74%. The secondary sector share of total employment/year [Region] is 32.35%. The tertiary sector share of total employment/year [Region] is 59.91%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"A rural museum with guided tours where you can see a grain grinder, a paper mill and oil mill (water-powered / horsepower dry mill). There is a bakery using flowers produced in the mill. There is a reception building and a café, where they sell the delicacies of their bakery, organize one or more day mini-festivals, concerts and workshops. In their graphic workshop, they make custom-designed, hand-screened T-shirts and canvas bags. The innovation here is the well designed interpretation of past culture in a 'working museum'.","Museum, Grain mill, Paper mill, Oil mill, Bakery, Café, T-shirt, Canvas, Workshop, Concert","http://www.wikidata.org/entity/Q33506, http://www.wikidata.org/entity/Q623605, http://www.wikidata.org/entity/Q918088, http://www.wikidata.org/entity/Q297163, http://www.wikidata.org/entity/Q274393, http://www.wikidata.org/entity/Q30022, http://www.wikidata.org/entity/Q131151, http://www.wikidata.org/entity/Q4259259, http://www.wikidata.org/entity/Q656720, http://www.wikidata.org/entity/Q182832","institution that holds artifacts and other objects of scientific, artistic, cultural, historical, or other importance|mill; grinds grain into flour|a mill (factory) that produces paper|industrial mill that extracts oil from seeds or vegetable material|establishment that produces and sells flour-based food baked in an oven|establishment that serves coffee and tea|piece of clothing with short sleeves, a round or V-shaped neckline, without collars, pockets or buttons|extremely heavy-duty plain-woven fabric|room or building, with tools, used to repair or make goods|live performance of music","https://upload.wikimedia.org/wikipedia/commons/6/6a/GD-EG-Caire-Mus%C3%A9e007.JPG,https://upload.wikimedia.org/wikipedia/commons/0/07/Windmolen_Oude_Molen_-_328313_-_onroerenderfgoed.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/b/b2/Feature._James_P._Lloyd._Cake_Baker_BAnQ_P48S1P09086.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Caf%C3%A9_de_Flore.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/T-shirt_%28drawing%29.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Jute_nahtlos.png,https://upload.wikimedia.org/wikipedia/commons/b/b2/Haltern_am_See%2C_Sythen%2C_Werkzeughalle_der_Quarzwerke_--_2015_--_4990.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/%28Portrait_of_Bob_Cooper%2C_1947_or_1948%29_%28LOC%29_%285020409490%29.jpg","null,null,null,null,null,null,null,null,null,null"
Key local assets,"The Mill museum is located in a beautiful natural environment with lakes and forests, a prime tourism destination in the area attracting many people. Also, they use the water for the milling, old, but beautifully refurbished agri-industrial buildings, old but revived knowledge, cultural and working traditions. ","Mill, Tourism, Forest, Lake","http://www.wikidata.org/entity/Q4761205, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q4421, http://www.wikidata.org/entity/Q23397","Wikimedia disambiguation page|travel for pleasure or business|dense collection of trees covering a relatively large area|body of relatively still water, localized in a basin","null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/6/65/Adirondacks_in_May_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Gentau_Pic_du_Midi_Ossau.jpg","null,null,null,null"
Challenges,"It is difficult to find employees for these traditional activities (millers, bakers, maintaining traditional wooden mill equipment, etc.), there is labour shortage. It is not easy to find good quality grains for the mill. Their social media and other elctronic marketing platforms need development. They have no visitors during the pandemic. The maintenance of the many buildings and equipment, and producing enough income from their activities is a continouos challenge. They have won various project supports from different EU sources, to realise those projects (prefinancing, administration, etc.) is also s challenge. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Miller, Baker, European Union, COVID-19 pandemic, Social media, Digital marketing","http://www.wikidata.org/entity/Q694116, http://www.wikidata.org/entity/Q160131, http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q81068910, http://www.wikidata.org/entity/Q202833, http://www.wikidata.org/entity/Q1323528","person who operates a mill|person who professionally produces and optionally sells breads, rolls, biscuits or cookies, and other pastry|political and economic union of 27 European states|pandemic caused by SARS-CoV-2 (2019–2023)|virtual online communities|marketing of products or services using digital technologies or digital tools","https://upload.wikimedia.org/wikipedia/commons/5/56/Fotothek_df_rp-a_0720033_Wilsdruff-Grund._Hintere_M%C3%BChle_oder_Oberm%C3%BChle%2C_M%C3%BCller_Conrad_Noack.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Baker_New_Ulm_1974.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Covid-19_SP_-_UTI_V._Nova_Cachoeirinha.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Conversationprism.jpeg,null","null,null,50.116944444444 9.2477777777778,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The interactive, working mill museum makes a bridge between the past and the present, explores, preserves, recreates and makes available knowledge of traditional agricultural technology and lifestyle for the present and future generations. The physical space uses past agro-knowledge to help sensitize and change attitudes to social and ecological problems. The innovation is related to The innovation here is the well designed interpretation of past culture in a 'working museum'. The land use systems involved are Old agricultural processing buildings using hidroenergy. The local assets include Natural and cultural.","Venture capital, Museum, Agriculture, Technology, Ecology, Culture, Land use, Hydropower, Nature","http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q33506, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q11016, http://www.wikidata.org/entity/Q7150, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q170196, http://www.wikidata.org/entity/Q7860","form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|institution that holds artifacts and other objects of scientific, artistic, cultural, historical, or other importance|cultivation of plants and animals to provide useful products|making, modification, usage, and knowledge of tools, machines, techniques, crafts, systems, and methods of organization, or tools and techniques so created|scientific study of the relationships between living organisms|shared aspects of a society's way of life|characterization of land based on what can be built on it and what the land can be used for|energy derived from falling or running water|natural, physical, or material world and its phenomena","null,https://upload.wikimedia.org/wikipedia/commons/6/6a/GD-EG-Caire-Mus%C3%A9e007.JPG,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/Technologie.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Grib_skov.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/72/The_Dam_%282890371280%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg","null,null,null,null,null,null,null,null,null"
