title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Independent and guided visits motivated by visiting wild places and seeing wildlife,"The MOVING reference member state of this VC (Value Chain) is SCOTLAND HUTTON. The reference MOVING Card ID of this VC is VC 21 UK. The distinctive and dramatic North-West Highland landscape is based on the contrast and vicinity of the mountains to the coast. Wildlife tourism in the area also benefits from this proximity, often combining opportunities to see marine, coastal, and mountain species. Tour operators include national companies and local guides who offer flexible and bespoke tours. Wildlife tourism in the wider Scottish Highlands was estimatled to be worth £124 million in 2010. Local markets for wildlife and birdwatching also presents opportunities relating to physical and mental well-being. However, there are difficulties in defining this value chain, in terms of it's distinctness from other forms of countryside tourism, and the national/regional tourism 'product', whichs build on iconography of key species in branding and characterisation of the Highlands in terms of wildness. Non-specific/informal wildlife and nature tourism experiences are contributory in tourism motivations and satisfaction (generating return visits).","United Kingdom, Scottish Highlands, Scotland, Value chain, North West Highlands Geopark, Highlands, Wildlife tourism, Mountain, Coastline","http://www.wikidata.org/entity/Q145, http://www.wikidata.org/entity/Q106652, http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q7057261, http://www.wikidata.org/entity/Q235956, http://www.wikidata.org/entity/Q8001469, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q93352","island country in north-west Europe|historic region of Scotland|country in north-west Europe, part of the United Kingdom|functions of a company affecting its costs and quality and give it a competitive advantage|UNESCO Geopark in the Scottish Highlands|Wikimedia disambiguation page|tourism involving places that observe individual species of wildlife and other animals|large natural elevation of the Earth's surface|area where land meets the sea or ocean","https://upload.wikimedia.org/wikipedia/commons/8/87/Palace_of_Westminster_from_the_dome_on_Methodist_Central_Hall.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Pohled_na_Highlands.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/7c/Bone_Cave_Path_-_panoramio.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Knight%27s_Point%2C_West_Coast.jpg","54.6 -2,57.12 -4.71,57 -5,null,58.1167 -5.13333,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Highlands and Islands (RR9); Highlands and Islands (NUTS2). The reference mountain landscape of this VC is Caithness and Sutherland. Caithness and Sutherland is situated in the far north of the Scottish/UK mainland and is very remote from large cities. It has a very low population density with most people living in towns and villages on the coast: the inland area features large areas of moors and wetlands, and the region has a long coastline to the west, north and east. The area has suffered depopulation in the last ten years. The largest town (Thurso) has an important ferry link to the Orkney Islands.","Caithness, Sutherland, Scotland, Thurso, Orkney, Highlands and Islands, Nomenclature of Territorial Units for Statistics, Caithness and Sutherland, United Kingdom","http://www.wikidata.org/entity/Q864668, http://www.wikidata.org/entity/Q1061313, http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q526576, http://www.wikidata.org/entity/Q100166, http://www.wikidata.org/entity/Q729025, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q5017872, http://www.wikidata.org/entity/Q145","historic county, registration county, and lieutenancy area of Scotland|historic county, lieutenancy area and registration county of Scotland|country in north-west Europe, part of the United Kingdom|town in Caithness, Highland, Scotland, UK|archipelago, county and council area in northern Scotland|Area of Scotland|geocode standard for referencing the subdivisions of countries for statistical purposes|Parliamentary constituency in the United Kingdom, 1918-1997|island country in north-west Europe","https://upload.wikimedia.org/wikipedia/commons/6/64/Caithness.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/CapeWrathFromSeawardByColinWheatleyFeb2007.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/Thurso_from_the_hill_at_Mountpleasant_-_geograph.org.uk_-_8869.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Orkney_Islands_by_Sentinel-2.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/7/70/Thurso_from_the_hill_at_Mountpleasant_-_geograph.org.uk_-_8869.jpg,https://upload.wikimedia.org/wikipedia/commons/8/87/Palace_of_Westminster_from_the_dome_on_Methodist_Central_Hall.jpg","58.416666666667 -3.5,58.08204 -4.032167,57 -5,58.596111111111 -3.5211111111111,59 -3,null,null,58.09 -4.47,54.6 -2"
Geography and population,The size of the area (km2) is 7862.109361. The minimum altimetry of the LAU (Local Administrative Unit) is -4. The maximum altimetry of the LAU is 994. The total population (in thousand) is 38.246. The population density (Inhabitants/km2) in the LAU is 4.86. The population change rate of the LAU in the last 10 years (%) has been -3.43%. The overall regional population density (Inhabitants/km2) is 11.44. The regional population change rate in the last 10 years (%) has been 1.52%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 22243.38. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2345.4. The primary sector share of total GVA/year [Province] is 4.10%. The secondary sector share of total GVA/year [Province] is 22.60%. The tertiary sector share of total GVA/year [Province] is 73.30%. The per capita income (EUR/year) [Region] is 21856.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 13770.61. The primary sector share of total GVA/year [Region] is 4.03%. The secondary sector share of total GVA/year [Region] is 27.20%. The tertiary sector share of total GVA/year [Region] is 68.77%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 8124. The regional (Region) share of total BPs/year is 13.52%. The number of agricultural holdings in the LAU is 10230. The nearest settlement with population over 100000 (km) is 340. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 8.16%. The secondary sector share of total employment/year [Province] is 16.33%. The tertiary sector share of total employment/year [Province] is 75.51%. The primary sector share of total employment/year [Region] is 9.29%. The secondary sector share of total employment/year [Region] is 17.26%. The tertiary sector share of total employment/year [Region] is 73.45%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"This type of tourism is based on visitors' being able to experience wild places and view, study, or enjoy focal species (e.g. red deer, ptarmigan, mountain hare, golden eagle, peregrine) in alpine and sub-alpine habitats. The value chain is dispersed and ad hoc, but includes wildife tour operators, as well as small-scale accommodation, providers, and other hospitality and service-based businesses based in remote rural communities. Seasonality relates to both tourism demand and natural seasons (e.g. mating, migrations, births, flowering/dormancy). Interest in wildife and nature is not new but the routes and opportunities that it might be accessed are ever changing with IT, social media, destination marketing, and profile-raising of habitats, species and their importance in the context of climate and biodiversity crises.","Social media, World Wide Web, Tourism, Wilderness, Red deer, Ptarmigan, Mountain hare, Golden eagle, Peregrine falcon, Alpine, Subalpine, Wildlife, Nature, Information technology, Destination marketing, Habitat, Species, Climate, Biodiversity","http://www.wikidata.org/entity/Q202833, http://www.wikidata.org/entity/Q466, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q911871, http://www.wikidata.org/entity/Q79794, http://www.wikidata.org/entity/Q162029, http://www.wikidata.org/entity/Q180035, http://www.wikidata.org/entity/Q41181, http://www.wikidata.org/entity/Q30535, http://www.wikidata.org/entity/Q227475, http://www.wikidata.org/entity/Q1141462, http://www.wikidata.org/entity/Q241741, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11661, http://www.wikidata.org/entity/Q3689421, http://www.wikidata.org/entity/Q52105, http://www.wikidata.org/entity/Q7432, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q47041","virtual online communities|global system of interlinked hypertext documents accessed via the Internet|travel for pleasure or business|undisturbed natural environment|species of mammal|genus of birds in the grouse subfamily|species of mammal|species of bird of prey|species of bird of prey|Wikimedia disambiguation page|ecosystem found in mountainous region|undomesticated organisms that grow or live wild in an area without being introduced by humans|natural, physical, or material world and its phenomena|development, management, and use of computer-based information systems|organization promoting tourism to increase the number of visitors|ecological or environmental area inhabited by a particular species; natural environment in which an organism lives, or the physical environment that surrounds a species population|one of the basic units of biological classification and a taxonomic rank|long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|degree of variation of life forms","https://upload.wikimedia.org/wikipedia/commons/7/7c/Conversationprism.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Alcal%C3%A1_de_Henares_%28RPS_08-04-2017%29_Calle_WWW%2C_indicador.png,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/c/cd/Chufut_Kale3.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Cervus_elaphus_Luc_Viatour_6.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Lagopus_muta2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Lepus_timidus_in_Volgograd_Oblast.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Maakotka_%28Aquila_chrysaetos%29_by_Jarkko_J%C3%A4rvinen.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Faucon_pelerin_7_mai.jpg,null,https://upload.wikimedia.org/wikipedia/commons/2/26/The_Triplets_from_Sahale_Arm.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Nictea_July_2015-2.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Papertape3.jpg,null,https://upload.wikimedia.org/wikipedia/commons/5/52/Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG,https://upload.wikimedia.org/wikipedia/commons/0/0a/Heliconius_mimicry.png,https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,https://upload.wikimedia.org/wikipedia/commons/c/cd/Animal_diversity_October_2007.jpg","null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null"
Key local assets,"Flora and fauna species in the north-west Highlands, including red deer, ptarmigan, mountain hare, golden eagle, peregrine, mosses, lichens, liverworts, alpine bearberry, juniper, crowberry, cowberry, mountain sedges. The dramatic landscape and geology represent high scenic value for visitors. Environmental and cultural knowledge by land managers and locals that link to the tourism sector (e.g. tour guides, hospitality and accomodation providers) increased the value of visitors' stay through information and interpretation. ","Scottish Highlands, Flora, Fauna, Red deer, Ptarmigan, Mountain hare, Golden eagle, Peregrine falcon, Moss, Lichen, Liverwort, Arctostaphylos alpina, Juniper, Empetrum nigrum, Vaccinium vitis-idaea, Sedge, Geology, Tourism, Hospitality industry, Accommodation","http://www.wikidata.org/entity/Q106652, http://www.wikidata.org/entity/Q131449, http://www.wikidata.org/entity/Q104021, http://www.wikidata.org/entity/Q79794, http://www.wikidata.org/entity/Q162029, http://www.wikidata.org/entity/Q180035, http://www.wikidata.org/entity/Q41181, http://www.wikidata.org/entity/Q30535, http://www.wikidata.org/entity/Q25347, http://www.wikidata.org/entity/Q43142, http://www.wikidata.org/entity/Q189808, http://www.wikidata.org/entity/Q10903109, http://www.wikidata.org/entity/Q25662, http://www.wikidata.org/entity/Q202305, http://www.wikidata.org/entity/Q93235, http://www.wikidata.org/entity/Q155843, http://www.wikidata.org/entity/Q1069, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q1495452, http://www.wikidata.org/entity/Q122067","historic region of Scotland|set of plant species in any particular region and time|set of animal species in any particular region and time|species of mammal|genus of birds in the grouse subfamily|species of mammal|species of bird of prey|species of bird of prey|division of plants|composite organism that arises from algae or cyanobacteria living among filaments of multiple fungi in a symbiotic relationship|botanical division containing terrestrial plants without stomata|species of plant|genus of plants|species of plant|species of plant|family of plants|study of the composition, structure, physical properties, and history of Earth's components, and the processes by which they are shaped|travel for pleasure or business|broad category of fields within the service industry|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/6/6c/Pohled_na_Highlands.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bb/Plants.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Australisk_fauna%2C_Nordisk_familjebok.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Cervus_elaphus_Luc_Viatour_6.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Lagopus_muta2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Lepus_timidus_in_Volgograd_Oblast.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Maakotka_%28Aquila_chrysaetos%29_by_Jarkko_J%C3%A4rvinen.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Faucon_pelerin_7_mai.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Haeckel_Muscinae.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Haeckel_Lichenes.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Assortment_of_Hepaticae_from_Kunstformen_der_Natur_%281904%29%2C_plate_82.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/Arctous_alpina_var._japonica_1.JPG,https://upload.wikimedia.org/wikipedia/commons/7/78/Juniperus_phoenicea_berries.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/Empetrum_nigrum_12.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Vaccinium_vitis-idaea_20060824_003.jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/Pycreus.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Mapa_litol%C3%B3gico_de_Genicera.png,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,null","57.12 -4.71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null"
Challenges,"Wildlife disturbance/ecological impacts of visitors. Challenges relating difficulty/scarcity of sightings; which may be increased by professional guides, and/or mitigated through multi-purpose trips. Climate change impacts might include 'positive' and negative effects for species and habitats. Land ownership and land use factors contribute to habitat preservation/destruction and the nature of access for visitors to wild areas. Species reintroduction projects intoduces potential opportunities and conflict for the sector. Covid-19 has resulted in increased visitor numbers/impacts in parts of rural Scotland, based on social-distancing (open spaces) and renewed well-being motivations. Overall the type of challenge faced by this VC is Current and predicted. This VC is classified as Traditional and Innovative.","Scotland, Ecological impact, Climate change, Land ownership, Land use, Habitat conservation, Species reintroduction, COVID-19 pandemic","http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q2144359, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q66493932, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q3481436, http://www.wikidata.org/entity/Q784280, http://www.wikidata.org/entity/Q81068910","country in north-west Europe, part of the United Kingdom|issue regarding environmental policies|human-caused changes to climate on Earth|legal regime in which land is owned by an individual, who is said to ""hold"" the land|characterization of land based on what can be built on it and what the land can be used for|management of habitat|deliberate release of a species into the wild from captivity|pandemic caused by SARS-CoV-2 (2019–2023)","https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/e/eb/Fisher_Reintroduction_2015_at_Cispus_Learning_Center%2C_065.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Covid-19_SP_-_UTI_V._Nova_Cachoeirinha.jpg","57 -5,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Commercialisation of a traditional activity, including wildlife tours designed for tourism markets, element of desination product and imagery, online bookability, bespoke 'experiences' catering to visitor demand and trends for authenticity and nature. Links to remote and virtual experiences, e.g. TV programmes such as Autumn Watch, instalation of webcams, and rise of social media experience and photography sharing, stimulating demand to view species in their natutral habitat. The innovation is related to New products, New marketing strategies and other. The land use systems involved are Grassland, forestry and natural land. The local assets include Natural and cultural.","Value chain, Endogeneity, Exogeneity, Wildlife tourism, Tourism, Destination image, Online booking, Social media, Photography, Habitat, New product development, Marketing strategy, Grassland, Forestry, Natural environment, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q20998573, http://www.wikidata.org/entity/Q293000, http://www.wikidata.org/entity/Q8001469, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q3689421, http://www.wikidata.org/entity/Q4334939, http://www.wikidata.org/entity/Q202833, http://www.wikidata.org/entity/Q11633, http://www.wikidata.org/entity/Q52105, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|Wikimedia disambiguation page|fact of an action or object originating externally|tourism involving places that observe individual species of wildlife and other animals|travel for pleasure or business|organization promoting tourism to increase the number of visitors|Wikimedia disambiguation page|virtual online communities|art, science, and practice of creating durable images by recording light or other electromagnetic radiation|ecological or environmental area inhabited by a particular species; natural environment in which an organism lives, or the physical environment that surrounds a species population|complete process of bringing a new product to market|business strategy for marketing and advertising|area with vegetation dominated by grasses|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|all living and non-living things occurring naturally on Earth or some region thereof|shared aspects of a society's way of life","null,null,null,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,null,https://upload.wikimedia.org/wikipedia/commons/7/7c/Conversationprism.jpeg,https://upload.wikimedia.org/wikipedia/commons/7/79/Winterswijk_%28NL%29%2C_Woold%2C_Boven_Slinge_--_2014_--_3170.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null"
