title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Herbal tea,The MOVING reference member state of this VC (Value Chain) is CZECH REPUBLIC. The reference MOVING Card ID of this VC is VC 07 CZ. Healing herbs collection considered as the project of social inclusion (done by social enterprise) is done in local medows. Processing of the herbs is done by another farm in the locality (organic certified farm owned by a women) or by the facilities of this company (possible to use the area of 100 s.m for drying the herbs but also fruits) and the final product is sold in company shop in Velka Kras or delivered into about 30 other small shops mostly in NUTS 2 region. They have also on-line shop(max 500 characters).,"Czech Republic, Velká Kraš, NUTS statistical regions of Poland, Moving, Value chain, Social inclusion, Social enterprise, Organic farming, Nomenclature of Territorial Units for Statistics","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q1017294, http://www.wikidata.org/entity/Q12666218, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q5853064, http://www.wikidata.org/entity/Q1071015, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q193083","country in Central Europe|village in Jeseník District of Olomouc region|Statistical regions of Poland|Wikimedia disambiguation page|functions of a company affecting its costs and quality and give it a competitive advantage|form of social disadvantage and relegation to the fringe of society|type of organization with social objectives|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|geocode standard for referencing the subdivisions of countries for statistical purposes","https://upload.wikimedia.org/wikipedia/commons/5/57/Czechia_Montage.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Velk%C3%A1_Kra%C5%A1_A._Kostel_svat%C3%A9ho_Flori%C3%A1na%2C_od_jihu.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/6/6a/Marginalised_child_in_Delhi.jpg,null,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,null","50 15,50.36309039461 17.146462274639,null,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Jeseniky mountains. The reference mountain landscape of this VC is LAU 1 Jeseník. Mountain Reference Landscape (LAU 1 - Vsetín) is the area with high share of highlands and forests. The Reference Landscape includes the nature protected area, which is the largest in the Czech Republic (555 km2). The most valuable asset of the Reference Landscape is the unique nature. The Reference Landscape thus provide very attractive conditions for tourism. The nature protected area located in the region is considered one of the most valuable locations in Europe. The landscape is historically known for extensive farming in perennial grassland, namely sheep and cattle.","Czech Republic, Europe, Sheep, Cattle","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q830","country in Central Europe|terrestrial continent located in north-western Eurasia|domesticated ruminant bred for meat, wool, and milk|large, domesticated, cloven-hooved herbivores","https://upload.wikimedia.org/wikipedia/commons/5/57/Czechia_Montage.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flock_of_sheep.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bulgarian_gray_cattle.jpg","50 15,48.690959 9.14062,null,null"
Geography and population,The size of the area (km2) is 719. The minimum altimetry of the LAU (Local Administrative Unit) is 320. The maximum altimetry of the LAU is 1423. The total population (in thousand) is 37.968. The population density (Inhabitants/km2) in the LAU is 52.81. The population change rate of the LAU in the last 10 years (%) has been -7.97%. The overall regional population density (Inhabitants/km2) is 131.62. The regional population change rate in the last 10 years (%) has been -1.49%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 9183.58. The total Gross Value Added (GVA) (EUR million/year) [Province] is 9185.97. The primary sector share of total GVA/year [Province] is 3.30%. The secondary sector share of total GVA/year [Province] is 40.40%. The tertiary sector share of total GVA/year [Province] is 56.30%. The per capita income (EUR/year) [Region] is 9335.88. The total Gross Value Added (GVA) (EUR million/year) [Region] is 18439.35. The primary sector share of total GVA/year [Region] is 2.97%. The secondary sector share of total GVA/year [Region] is 45.43%. The tertiary sector share of total GVA/year [Region] is 51.60%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 28371. The regional (Region) share of total BPs/year is 0.49%. The number of agricultural holdings in the LAU is 2387. The nearest settlement with population over 100000 (km) is 110. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 4.29%. The secondary sector share of total employment/year [Province] is 42.68%. The tertiary sector share of total employment/year [Province] is 53.01%. The primary sector share of total employment/year [Region] is 3.24%. The secondary sector share of total employment/year [Region] is 45.99%. The tertiary sector share of total employment/year [Region] is 50.77%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Regional label, e-shop and social entreprise. Local product (with reigonal label) utilizes the producsts (herbs) of remote mountain area in Czechia. The employees of social entreprise harvest the herbs and the enterprise developed e-shop to deliver healing herbal teas. The origin of social enterprise was supported by EU funds and employs 3 peope from socially disadvantageous groups (ethnic minority of Romas who are typified by high unemployment and who are concentrated in remote areas like this one). The chain demonstrates how remote mountain areas which are considered as backward (underdeveloped) benefit from local assets. The founders of VC reflected growing market demands as for natural products which are provided by clean nature of the mountains. They utilize regional label guaranteeing also sustainabllity principles. VC uses 'the past' (herbs were used for centuries for healing) to change practices of 'today' toward natural producrs The chain is typified by multi-actor-perspective (e.g. municipality of the company is partner).","Czech Republic, Romani people, Regional indicator, E-commerce, Social enterprise, Ethnic minority, Unemployment, Sustainability, Venture capital, Multi-stakeholder governance, Municipality","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q8060, http://www.wikidata.org/entity/Q17081746, http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q1071015, http://www.wikidata.org/entity/Q30103, http://www.wikidata.org/entity/Q41171, http://www.wikidata.org/entity/Q219416, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q6935102, http://www.wikidata.org/entity/Q15284","country in Central Europe|Indo-Aryan ethnic group|set of 26 Unicode symbols intended to encode ISO 3166-1 alpha-2 country or territory codes (with 2 letters) and to allow their optional treatment as an emoji flag sequence|type of business industry usually conducted over the Internet|type of organization with social objectives|group of people by practices, race, religion, ethnicity, or other characteristics who are fewer in numbers than the main groups of those classifications|state of being without work and actively seeking work|ability of human civilization to coexist with the biosphere in a steady state|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|governance system|administrative division having corporate status and usually powers of self-government or jurisdiction","https://upload.wikimedia.org/wikipedia/commons/5/57/Czechia_Montage.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/Bain_rituel_dans_la_mer_aux_Saintes-Maries.jpg,null,null,null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/a5/Visualization_of_pillars_of_sustainability.webp,null,null,null","50 15,null,null,null,null,null,null,null,null,null,null"
Key local assets,Local medows with herbs far from any source of pollution. (max 300 characters). ,"Meadow, Herb, Pollution","http://www.wikidata.org/entity/Q7777019, http://www.wikidata.org/entity/Q207123, http://www.wikidata.org/entity/Q58734","field vegetated primarily by grass and other non-woody plants (grassland)|plant part used for flavoring, food, medicine, or perfume|introduction of contaminants into the natural environment that cause adverse change","https://upload.wikimedia.org/wikipedia/commons/0/06/%D0%9B%D1%83%D0%B3_%D0%B2_%D0%A2%D0%BE%D0%BC%D1%81%D0%BA%D0%BE%D0%BC_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%B53.JPG,https://upload.wikimedia.org/wikipedia/commons/f/fe/K%C3%BCchenkr%C3%A4uter-1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Factory.gif","null,null,null"
Challenges,"Social inclusion through harvesting elderberies, nettles, plantain used in pupular healing medicine (simple work skills are needed to utilise mountain researouces such as herbs). Utilising local resources (their uniqueness) to promomte remote mountain areas and utilise its resources. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Social inclusion, Elderberry, Nettle, Plantago, Herbal medicine, Mountain, Resource, Venture capital, Tradition, Innovation","http://www.wikidata.org/entity/Q5853064, http://www.wikidata.org/entity/Q131448, http://www.wikidata.org/entity/Q16872290, http://www.wikidata.org/entity/Q164686, http://www.wikidata.org/entity/Q861699, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q1554231, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165","form of social disadvantage and relegation to the fringe of society|genus of plants|Wikimedia list article|genus of plants|study and use of medicinal properties of plants|large natural elevation of the Earth's surface|source or supply from which benefit is produced|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/6/6a/Marginalised_child_in_Delhi.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/Sambucus_nigra0.jpg,null,https://upload.wikimedia.org/wikipedia/commons/6/6e/Plantago_major.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Pharmacie_Herboristerie_du_P%C3%A8re_Blaize_%C3%A0_Marseille.JPG,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","null,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The innovation turns disadvanages (remoteness, social exclusion - were taken as 'business as usuall) into advantages (providing the marked with demanded natural healing herbs through the involvement of disadvanatgeous social groups - it is the novelty appraoch). Products which were used in the past by local people for healing purposes are revitalized now to be utilized under 'new concept' of health (a sort of retro-innovation). The innovation is related to the whole VC. The land use systems involved are Grassland. The local assets include Social and cultural.","Value chain, Innovation, Grassland, Social, Culture, Health","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q8425, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q12147","functions of a company affecting its costs and quality and give it a competitive advantage|application of better solutions that meet new requirements, inarticulated needs, or existing market needs|area with vegetation dominated by grasses|group of people connected to each other|shared aspects of a society's way of life|desirable level of functional or metabolic efficiency of a living being","null,null,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/f/fa/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B5%D0%BA_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Star_of_life2.svg","null,null,null,null,null,null"
