title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
"Apicature activities in mountainous areas of Kissamos, Chania","The MOVING reference member state of this VC (Value Chain) is GREECE. The reference MOVING Card ID of this VC is VC 11 GR. Local beekeepers produce pefkothymaromelo with the traditional way of apicature. Their familes are involved. The product is processed by local units. The Region of Crete has additionally created a special regional labelling system for the quality systems of EU Geographical Indications (GIs ). In this way, the production chain contributes substantially to the socio-ecological system of the region. In the area, the honey factories are certified by this regional label. Pefkothymaromelo is an excellent product of Crete, widely used in local gastronomy and a fovourite buy for the visitors of the area.","Greece, Crete, Value chain, Geographical indication, Honey, Gastronomy, Apiculture","http://www.wikidata.org/entity/Q41, http://www.wikidata.org/entity/Q34374, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q325668, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q171141, http://www.wikidata.org/entity/Q176353",country in Southeast Europe|island of Greece|functions of a company affecting its costs and quality and give it a competitive advantage|name or sign used on certain products which corresponds to a specific geographical location or origin|sweet food made by bees mostly using nectar from flowers|study and art of food preparation|care and breeding of honey bees,"https://upload.wikimedia.org/wikipedia/commons/9/9e/The_Acropolis_and_Mount_Hymettus_from_Philopappos_Hill_on_July_18%2C_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Crete_Nasa.jpg,null,https://upload.wikimedia.org/wikipedia/commons/2/27/European_Union%27s_Geographical_Indications_logos_crop.png,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Produits_r%C3%A9gionaux_-_photo_CPPR.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg","38.5 23,35.309722222222 24.893333333333,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is White Mountains. The reference mountain landscape of this VC is KISSAMOS. Τhe White Mountains (2.453 m), the largest massif on the island, host a great variety of flora and fauna species, exclusively endemic (stenoendemic), not to be found anywhere else not even in other parts of Crete. The areas on the southern side of the mountain range are covered with cypress, oak and pine trees, whereas humid areas favour the development of chestnuts, planes and other aquatic plants.","Kissamos, Crete, Lefka Ori, Cypress, Oak, Pine, Chestnut, Platanus","http://www.wikidata.org/entity/Q1021629, http://www.wikidata.org/entity/Q34374, http://www.wikidata.org/entity/Q1137982, http://www.wikidata.org/entity/Q14169641, http://www.wikidata.org/entity/Q12004, http://www.wikidata.org/entity/Q12024, http://www.wikidata.org/entity/Q129324, http://www.wikidata.org/entity/Q163025","town in Chania, Crete, Greece|island of Greece|mountain range in Sfakia municipality, Greece|tree name applied to many plants of different genera|genus of plants|genus of plants in the conifer family Pinaceae|genus of plants|genus of plants","https://upload.wikimedia.org/wikipedia/commons/b/ba/2339_kissamos-kastelli.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Crete_Nasa.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/%CE%95%CE%AF%CF%83%CE%BF%CE%B4%CE%BF%CF%82_%CE%95%CE%B8%CE%BD%CE%B9%CE%BA%CE%BF%CF%8D_%CE%94%CF%81%CF%85%CE%BC%CE%BF%CF%8D_%CE%A3%CE%B1%CE%BC%CE%B1%CF%81%CE%B9%CE%AC%CF%82.jpg,null,https://upload.wikimedia.org/wikipedia/commons/a/af/Quercus_robur.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Pinus_sylvestris_Grytdalen_02.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Platanus_orientalis-IMG_5938.jpg","35.4947 23.6543,35.309722222222 24.893333333333,35.292778 24.031667,null,null,null,null,null"
Geography and population,The size of the area (km2) is 334.2. The minimum altimetry of the LAU (Local Administrative Unit) is 0. The maximum altimetry of the LAU is 1000. The total population (in thousand) is 159.893. The population density (Inhabitants/km2) in the LAU is 67.50. The population change rate of the LAU in the last 10 years (%) has been 0.02%. The overall regional population density (Inhabitants/km2) is 76.5. The regional population change rate in the last 10 years (%) has been 0.02%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 14700. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2031.27. The primary sector share of total GVA/year [Province] is 6.66%. The secondary sector share of total GVA/year [Province] is 9.67%. The tertiary sector share of total GVA/year [Province] is 83.66%. The per capita income (EUR/year) [Region] is 14300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 7862.21. The primary sector share of total GVA/year [Region] is 6.91%. The secondary sector share of total GVA/year [Region] is 11.24%. The tertiary sector share of total GVA/year [Region] is 81.85%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 1444. The regional (Region) share of total BPs/year is 0.029%. The number of agricultural holdings in the LAU is 19873. The nearest settlement with population over 100000 (km) is 52. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 14.78%. The secondary sector share of total employment/year [Province] is 11.46%. The tertiary sector share of total employment/year [Province] is 73.76%. The primary sector share of total employment/year [Region] is 16.20%. The secondary sector share of total employment/year [Region] is 11.84%. The tertiary sector share of total employment/year [Region] is 71.97%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Apicature in Kissamos mountains is a traditional activity. Pefkothimaromelo is a PDO, a natural blend of pine and thyme honey, produced in Crete, through a specific management of the hives.The blending creates a special category of honey, which combines the mild taste of pine honey with the intense aromatic profile of thyme and is characterized by the presence of Cretan plants. Individual beekeepers in the mountains of Kissamos produce pefkothymatomelo and small companies of the area buy, standardize and resell honey that complies with the constraints of PDO. Pefkothymaromelo is a high quality product of high reputation and value. Pefkothymaromelo along with new types of honey products give a boost in the consumption of honey in general, making the products more attractive to the new target groups of consumers. New marketing and promotion strategies re now employed in order for this new innovative products to be more known to the tourist sector.","Kissamos, Crete, Beekeeping, Protected Designation of Origin, Pine honey, Beekeeper, Honey, Marketing, Promotion, Tourism","http://www.wikidata.org/entity/Q1021629, http://www.wikidata.org/entity/Q34374, http://www.wikidata.org/entity/Q176353, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q7195419, http://www.wikidata.org/entity/Q852389, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q233269, http://www.wikidata.org/entity/Q49389","town in Chania, Crete, Greece|island of Greece|care and breeding of honey bees|quality policy of the European Union for food|type of Honeydew honey|person who keeps honey bees|sweet food made by bees mostly using nectar from flowers|study and process of promoting, distributing, and selling products or services to customers|Wikimedia disambiguation page|travel for pleasure or business","https://upload.wikimedia.org/wikipedia/commons/b/ba/2339_kissamos-kastelli.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Crete_Nasa.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/4c/Beekeeper_keeping_bees.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png","35.4947 23.6543,35.309722222222 24.893333333333,null,null,null,null,null,null,null,null"
Key local assets,"The beekeeping in the mountainous areas of Topolia/Kissamos, covered with forests, is a traditional activity that is closely linked to the Cretan way of life. The production of honey in the mountainous is usual a complementary activity of local people while few beekeeprs have been focused on the more intensive form of production. Obviously, locals have a strong historical, cultural and social tie with beekeeping (Minoan Civilization 1600 BC). This tradition is a source of inspiration and creation in many other fields such as literature. poetry, jewellery production etc.). Due to the special climate of Crete (high number of sunshine days annually, not extremely low temperatures, etc.) these activities take place for a long time in the mountainous areas, significantly helping the local communities. During the autumn the bee colonies are transferred to specific forest areas where bees are able to collect the pine tree juices in order to produce pine honey. These seasonal activities can reduce the outflow of the local population to urban centres. ","Kissamos, Crete, Beekeeping, Honey, Minoan civilization, Pine honey, Bee colony","http://www.wikidata.org/entity/Q1021629, http://www.wikidata.org/entity/Q34374, http://www.wikidata.org/entity/Q176353, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q134178, http://www.wikidata.org/entity/Q7195419, http://www.wikidata.org/entity/Q165107","town in Chania, Crete, Greece|island of Greece|care and breeding of honey bees|sweet food made by bees mostly using nectar from flowers|Bronze Age civilization flourishing on Crete and other Aegean islands from c. 2600 to 1100 BC|type of Honeydew honey|enclosed structure in which honey bees live and raise their young","https://upload.wikimedia.org/wikipedia/commons/b/ba/2339_kissamos-kastelli.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Crete_Nasa.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Map_Minoan_Crete-en.svg,null,https://upload.wikimedia.org/wikipedia/commons/f/f7/Honey_comb.jpg","35.4947 23.6543,35.309722222222 24.893333333333,null,null,35.309722 24.893333,null,null"
Challenges,"Due to climate change, Crete has been affected by severe weather conditions in the last 20 years. Temperature changes and especially heat waves affect the behavior of bees and drastically reduce honey production. At the same time, the use of pesticides has increased in areas where there exist intensive agricultural holdings. Another challenge for Pefkothymaromelo is the adulteration with inferior types of honey, some of them imported in extremely low prices. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Crete, Climate change, Bee, Honey, Pesticide, Agriculture, Venture capital","http://www.wikidata.org/entity/Q34374, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q7391, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q131656, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q219409","island of Greece|human-caused changes to climate on Earth|clade of hymenopteran insects|sweet food made by bees mostly using nectar from flowers|substance used to destroy pests|cultivation of plants and animals to provide useful products|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth","https://upload.wikimedia.org/wikipedia/commons/b/b9/Crete_Nasa.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/5/52/%28MHNT%29_Apis_mellifera_%28female%29_-_on_viburnum_tinus_flowers.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Condor_landbouwspuit.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,null","35.309722222222 24.893333333333,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. Although a product of traditional apicature, pefkothymaromelo has introduced a new type of honey, branded and protected by the PDO characterization. In the Kissamos area there are a few small processing units, which, apart from pure pefkothymaromelo, make a variety of products based on honey. The innovation is related to New products, New marketing strategies and New governance systems. The land use systems involved are Forestry and Natural land. The local assets include Natural, social and cultural.","Kissamos, Value chain, Endogenous growth theory, Apiculture, Protected Designation of Origin, New product development, Marketing strategy, Corporate governance, Forestry, Natural environment, Nature, Social capital, Culture","http://www.wikidata.org/entity/Q1021629, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q176353, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q380767, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042","town in Chania, Crete, Greece|functions of a company affecting its costs and quality and give it a competitive advantage|theory that economic growth is mainly due to endogenous (not external) forces|care and breeding of honey bees|quality policy of the European Union for food|complete process of bringing a new product to market|business strategy for marketing and advertising|mechanisms, processes and relations by which corporations are controlled and operated|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|all living and non-living things occurring naturally on Earth or some region thereof|natural, physical, or material world and its phenomena|sociology concept|shared aspects of a society's way of life","https://upload.wikimedia.org/wikipedia/commons/b/ba/2339_kissamos-kastelli.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/b/b0/Bob_Tricker_-_Corporate_Governance2.png,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","35.4947 23.6543,null,null,null,null,null,null,null,null,null,null,null,null"
