title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Dairy Cheese,"The MOVING reference member state of this VC (Value Chain) is FRANCE INRAE. The reference MOVING Card ID of this VC is VC 04 FR. There are 20 dairies collecting milk of about 300 dairy farmers (mostly dairy-Ewe farmers, but also dairy-Goat farmers). Some of those farmers make their own chese two ('mixte producers'). DAiries and farmers interact at each dairy's level, but they have also interprofesionnels organization such as the PDO Brocciu. the 5 most important dairies, each one collecting 15 to 100 dairy producers, push farmers to produce more, even if they have to change to foreign breeds, or adopte more intensive feeding practices. The current production of dairy cheeses knows a disembedding process : it might be less intertwined with the local socioecological system, that is local population on one hand, natural resources on the other hand. A large part of dairies complement their local collect of milk with pruchase of foreign milk, coming from the French Continent or Sardinia.","Sardinia, INRAE, Value chain, Dairy, Milk, Cheese, Brocciu, France, Dairy farmer, Domestic sheep, Domestic goat","http://www.wikidata.org/entity/Q1462, http://www.wikidata.org/entity/Q1665106, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q637776, http://www.wikidata.org/entity/Q8495, http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q761524, http://www.wikidata.org/entity/Q142, http://www.wikidata.org/entity/Q14096331, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q2934","island and autonomous region of Italy|former French national institute|functions of a company affecting its costs and quality and give it a competitive advantage|business enterprise established for the processing of animal milk|white liquid produced by the mammary glands of mammals|yellow or white, creamy or solid food made from the pressed curds of milk|Corsican cheese|country in Western Europe and other continents (through its overseas territories in America, Africa and Oceania)|long-term production of milk|domesticated ruminant bred for meat, wool, and milk|domesticated mammal raised for its meat and milk","https://upload.wikimedia.org/wikipedia/commons/4/48/Sardinia_satellite.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/c/c3/Dairy_Managment_01.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Glass_of_Milk_%2833657535532%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Hartkaese_HardCheeses.jpg,https://upload.wikimedia.org/wikipedia/commons/0/08/Brocciu2.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Paris_from_the_Arc_de_Triomphe%2C_17_October_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/8/83/Melken_auf_Farm_Gunsteling%2C_Namibia_%282017%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flock_of_sheep.jpg,https://upload.wikimedia.org/wikipedia/commons/8/88/Billy_goat.jpg","40 9,null,null,null,null,null,null,47 2,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Corsican moutains. The reference mountain landscape of this VC is Corsica. Corsica is an island in the sea. It presents a great diversity of landscapes: plains, hillsides, deap and steep valleys Small ruminant farming has long been a transhumant activity, occupying all the region. For the past decades, farmers have settled, in the plains and hillsides. Some of them keep on using mountain pastures during Summer. They are scattered within the region, with no remarkable specialised sub-region. Dairies are mainly located in plains but they collect milk from farmers all around Corsica, some of whom process a part of their production as well.","Corsica, Plain, Hill, Valley, Summer, Dairy","http://www.wikidata.org/entity/Q14112, http://www.wikidata.org/entity/Q160091, http://www.wikidata.org/entity/Q54050, http://www.wikidata.org/entity/Q39816, http://www.wikidata.org/entity/Q1313, http://www.wikidata.org/entity/Q637776","French single territorial collectivity and island in the Mediterranean Sea|flat geographic region|landform that extends above the surrounding terrain in lower mountain ranges, smaller than a mountain|low area between hills, often with a river running through it|warmest of the four temperate seasons, beginning or centered around the summer solstice; one of the 8 Sámi seasons|business enterprise established for the processing of animal milk","https://upload.wikimedia.org/wikipedia/commons/9/92/Corse-photosat.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Nsomersetlevels.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1d/Bacin_zari_2015.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Terek_Valley%2C_Khevi%2C_Georgia.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/Field_Hamois_Belgium_Luc_Viatour.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Dairy_Managment_01.jpg","42.15 9.0833333333333,null,null,null,null,null"
Geography and population,The size of the area (km2) is 8722. The minimum altimetry of the LAU (Local Administrative Unit) is 0. The maximum altimetry of the LAU is 2706. The total population (in thousand) is 0.334. The population density (Inhabitants/km2) in the LAU is 38.6. The population change rate of the LAU in the last 10 years (%) has been 1.10%. The overall regional population density (Inhabitants/km2) is 38.6. The regional population change rate in the last 10 years (%) has been 1.10%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 25400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 8034.12. The per capita income (EUR/year) [Region] is 25400. The total Gross Value Added (GVA) (EUR million/year) [Region] is 8034.12.,"Per capita income, Gross value added, Euro, Province, Region","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q4916, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|currency of most countries in the European Union|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,null,https://upload.wikimedia.org/wikipedia/commons/6/65/Euro_coins_and_banknotes.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null"
Tourism,The number of agricultural holdings in the LAU (Local Administrative Unit) is 2626. The nearest settlement with population over 100000 (km) is 333. In this region protected areas are present.,"Agricultural holding, Local Administrative Unit, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","area of land for farming, or, for aquaculture, lake, river or sea, including various structures|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","null,null,null,null,null"
Employment,The primary sector share of total employment/year [Region] is 3.60%. The secondary sector share of total employment/year [Region] is 16.20%. The tertiary sector share of total employment/year [Region] is 80.20%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"high reputation products, coexistence between mountainous area and plains, legitimacy to produce between dairies and on-farm cheese makers, competing access to milk, strategy of localisation and contribution to villages vividness, resources linked to pastoral breeding (breeds, feeding species) and their associated know-how are diminushing.","Reputation, Mountain, Plain, Legitimacy, Dairy, Cheese making, Milk, Localization, Village, Pastoralism, Breed, Forage, Know-how","http://www.wikidata.org/entity/Q877546, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q160091, http://www.wikidata.org/entity/Q1174835, http://www.wikidata.org/entity/Q637776, http://www.wikidata.org/entity/Q1281188, http://www.wikidata.org/entity/Q8495, http://www.wikidata.org/entity/Q251307, http://www.wikidata.org/entity/Q532, http://www.wikidata.org/entity/Q9056738, http://www.wikidata.org/entity/Q38829, http://www.wikidata.org/entity/Q13377214, http://www.wikidata.org/entity/Q1813993",social opinion about a person or entity|large natural elevation of the Earth's surface|flat geographic region|Wikimedia disambiguation page|business enterprise established for the processing of animal milk|activity or craft of making cheese|white liquid produced by the mammary glands of mammals|Wikimedia disambiguation page|small clustered human settlement smaller than a town|branch of agriculture concerned with raising livestock|group of domestic animals with a distinctive phenotype|plant material (mainly plant leaves and stems) eaten by grazing livestock|ability to do something,"null,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Nsomersetlevels.JPG,null,https://upload.wikimedia.org/wikipedia/commons/c/c3/Dairy_Managment_01.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/Ballenberg_1361_-_Alpk%C3%A4serei_von_Kandersteg_BE_-_K%C3%A4serei.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Glass_of_Milk_%2833657535532%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/0/0f/Betley-_The_main_road%2C_looking_north%2C_the_postmans_bike_at_rest_-_geograph.org.uk_-_147874.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Himachal_Pradesh_sheep.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Big_and_little_dog_1.jpg,null,null","null,null,null,null,null,null,null,null,null,null,null,null,null"
Challenges,"to (re)assemble resources that have been built and transmitted in the territory (breeds, feeding species.. ) and to be able to address the issues raisen by the agroecological transition. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Tradiotional and Innovative.","Breed, Feeding, Agroecology, Venture capital, Traditionalism, Innovation","http://www.wikidata.org/entity/Q38829, http://www.wikidata.org/entity/Q213449, http://www.wikidata.org/entity/Q396338, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q354963, http://www.wikidata.org/entity/Q174165","group of domestic animals with a distinctive phenotype|ingestion of food to provide for all organisms their nutritional or medicinal needs|study of ecological processes in agriculture|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|Wikimedia disambiguation page|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/e/e9/Big_and_little_dog_1.jpg,null,https://upload.wikimedia.org/wikipedia/commons/c/c3/Agribusiness_vs_agroecology.jpg,null,null,null","null,null,null,null,null,null"
Innovation,"Dairies have been created in the 1980ies. These are mostly family businesses, they used to mature cheese or to make it from their own herd's milk and they decided to expand.Dairies produce a large range of cheeses, mostly embedding into local typicality. They are of different sizes and know standardization with various intensity.The most important ones are located in the Corsican plains, some of them are in the hill-sides. They collect farmers'milk everywhere in the region but most of the volume is produced in the plains. The land use systems involved are Grassland, Natural land and agrosylvopastoral systems (schrubs, forests of oaks - accorns, meadows). The local assets include Natural and cultural.","Corsica, Dairy, Cheese, Grassland, Natural environment, Oak, Acorn, Meadow, Culture","http://www.wikidata.org/entity/Q14112, http://www.wikidata.org/entity/Q637776, http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q12004, http://www.wikidata.org/entity/Q3914781, http://www.wikidata.org/entity/Q7777019, http://www.wikidata.org/entity/Q11042","French single territorial collectivity and island in the Mediterranean Sea|business enterprise established for the processing of animal milk|yellow or white, creamy or solid food made from the pressed curds of milk|area with vegetation dominated by grasses|all living and non-living things occurring naturally on Earth or some region thereof|genus of plants|fruit/nut of the oak tree|field vegetated primarily by grass and other non-woody plants (grassland)|shared aspects of a society's way of life","https://upload.wikimedia.org/wikipedia/commons/9/92/Corse-photosat.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Dairy_Managment_01.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Hartkaese_HardCheeses.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Quercus_robur.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/Quercus_robur_acorn_-_Keila.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/%D0%9B%D1%83%D0%B3_%D0%B2_%D0%A2%D0%BE%D0%BC%D1%81%D0%BA%D0%BE%D0%BC_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%B53.JPG,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","42.15 9.0833333333333,null,null,null,null,null,null,null,null"
Concluding remarks,"Dairy husbandry and production of Cheese is observable in every other MRLs (Italy, Serbia, Slovakia, Switzerland). Recognition of GIs and coexistence between artisanal and industrial production are also a common features of those areas. Dairies might not be located within the mountainous areas, but they can collect milk there and so have an influence on the matching SES.","Italy, Serbia, Slovakia, Switzerland, Dairy farming, Cheese, Geographical indication, Industry, Dairy, Socioeconomic status","http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q403, http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q39, http://www.wikidata.org/entity/Q14096331, http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q325668, http://www.wikidata.org/entity/Q257927, http://www.wikidata.org/entity/Q637776, http://www.wikidata.org/entity/Q1515895","country in southern Europe|country in Southeast Europe|country in Central Europe|country in Central Europe|long-term production of milk|yellow or white, creamy or solid food made from the pressed curds of milk|name or sign used on certain products which corresponds to a specific geographical location or origin|Wikimedia disambiguation page|business enterprise established for the processing of animal milk|economic and social measure of a person's affluence and/or influence","https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,null,https://upload.wikimedia.org/wikipedia/commons/8/83/Melken_auf_Farm_Gunsteling%2C_Namibia_%282017%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Hartkaese_HardCheeses.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/European_Union%27s_Geographical_Indications_logos_crop.png,null,https://upload.wikimedia.org/wikipedia/commons/c/c3/Dairy_Managment_01.jpg,null","42.5 12.5,43.95 20.933333333333,48.7 19.7,46.798562 8.231973,null,null,null,null,null,null"
