title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Murbodner Beef,"The MOVING reference member state of this VC (Value Chain) is AUSTRIA. The reference MOVING Card ID of this VC is VC 14 AT. Only registered animals can take part in the beef quality program approved by the Agrarmarkt Austria (AMA). The oxen come from suckler cow husbandry and are hired by the fatteners in spring and autumn (in sum there are approx. 350 small scale farms engaged). The approximately 1.000 animals slaughtered each year spend half of their life with their mother before they are fattened. It is fed with grass and maize silage and a bit grain. The oxen are slaughtered at an age of 22-24 months . The current population of Murbodner cattle in Austria is around 4,500, of which around 3,400 are dams. The oxen meat from Murbodner beef is available under the brand Landbeef Österreichisches Rindfleisch für Genießer (transl.: Landbeef Austrian beef for connoisseurs ). The meat from the Murbodner oxen is only available three to four times a year and is marketed on-farm, through regional food retailers (only in Styria and southern Burgenland) and through regional gastronomy. Young oxen from Murbodner or crossbred animals are also popular for special branded meat programs (e.g. ALMO see VC 01 AT), thus there are linkages to other high quality meat production initiatives.","Austria, Styria, Burgenland, Beef, Ox, Grass, Silage","http://www.wikidata.org/entity/Q40, http://www.wikidata.org/entity/Q41358, http://www.wikidata.org/entity/Q43210, http://www.wikidata.org/entity/Q192628, http://www.wikidata.org/entity/Q473194, http://www.wikidata.org/entity/Q643352, http://www.wikidata.org/entity/Q660071","country in Central Europe|federal state in the south of Austria|state of Austria|meat from cattle|castrated male bovine, used for work or raised for meat|collective name for three families of plants|fermented, high-moisture stored fodder","https://upload.wikimedia.org/wikipedia/commons/9/9e/Oesterreichisches_Woerterbuch_43._Auflage_Deckel.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Graz_View_from_Schlossberg-2464.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Podersdorf_von_Westen_2010.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Standing-rib-roast.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D1%96_%D0%B2%D0%BE%D0%BB%D0%B8_%D0%BD%D0%B0_%D0%A1%D0%BE%D1%80%D0%BE%D1%87%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%BE%D0%BC%D1%83_%D1%8F%D1%80%D0%BC%D0%B0%D1%80%D0%BA%D1%83_2008.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a4/Vincent_van_Gogh_-_In_the_Dunes_-_F15a_JH393.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Boles_four_plastike.jpg","48 14,47.25 15.166666666667,47.5 16.416666666667,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is RR 11, Austrian Alps. The reference mountain landscape of this VC is Murtal (No: 620). Murtal is a very young district that was created by merging two former districts. The district is named after the river Mur The Mur valley is bordered in the north by the Niedere Tauern, by the Gurktaler Alps as well as the Styrian Randgebirge (Seetlaler Alpe, Stubalpe, Gleinalpe). The alpine to high alpine region is located in the western part of Upper Styria at an altitude between 800 and 2700 m above sea level. The region is characterised by a southern alpine climate. The valley areas show cold, continental weather with temperature inversions in winter and moderate temperatures in summer. Compared to the other landscapes of Styria, the Murtal is one of the landscapes with the lowest precipitation in Styria. The mountain flora is conditioned by the soil and climatic conditions and is characterised by a variety of alpine plants.","Murthal, Mur (river), Upper Styria, Styria, Alps, Niedere Tauern, Gurktal Alps, Seetal Alps","http://www.wikidata.org/entity/Q6939734, http://www.wikidata.org/entity/Q204040, http://www.wikidata.org/entity/Q278042, http://www.wikidata.org/entity/Q41358, http://www.wikidata.org/entity/Q1286, http://www.wikidata.org/entity/Q679343, http://www.wikidata.org/entity/Q701681, http://www.wikidata.org/entity/Q1731665",human settlement in India|river in Central Europe|which can refer either to the entire state of Styria or to the northern part of it|federal state in the south of Austria|major mountain range system in central Europe|mountain range in the Austrian Alps|mountain range|mountains in the Austrian Alps,"https://upload.wikimedia.org/wikipedia/commons/f/f4/Haveli_murthal_%284%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Murtal_Tamsweg_20132.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/be/Graz_View_from_Schlossberg-2464.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Alps_2007-03-13_10.10UTC_1px-250m.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Hochgolling_von_Sueden.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Woellanernock3.jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/Zirbitzkogel_FromNW.jpg","29.03333333 77.08333333,47.13 13.3469,47.34 15.02,47.25 15.166666666667,46.57805555555556 8.615,47.2667 13.7617,46.91667 14,47.0708 14.5583"
Geography and population,The size of the area (km2) is 1675.7. The minimum altimetry of the LAU (Local Administrative Unit) is 318. The maximum altimetry of the LAU is 2552. The total population (in thousand) is 71.698. The population density (Inhabitants/km2) in the LAU is 42.79. The population change rate of the LAU in the last 10 years (%) has been -3.01%. The overall regional population density (Inhabitants/km2) is 76.28. The regional population change rate in the last 10 years (%) has been 3.30%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 21614.5. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2877. The primary sector share of total GVA/year [Province] is 4.48%. The secondary sector share of total GVA/year [Province] is 39.66%. The tertiary sector share of total GVA/year [Province] is 55.86%. The per capita income (EUR/year) [Region] is 21539. The total Gross Value Added (GVA) (EUR million/year) [Region] is 43050. The primary sector share of total GVA/year [Region] is 0.84%. The secondary sector share of total GVA/year [Region] is 35.12%. The tertiary sector share of total GVA/year [Region] is 64.04%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 34467. The regional (Region) share of total BPs/year is 22.16%. The number of agricultural holdings in the LAU is 1840. The nearest settlement with population over 100000 (km) is 90. In this region protected areas are present.,"Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 7.87%. The secondary sector share of total employment/year [Province] is 29.63%. The tertiary sector share of total employment/year [Province] is 62.50%. The primary sector share of total employment/year [Region] is 5.55%. The secondary sector share of total employment/year [Region] is 26.47%. The tertiary sector share of total employment/year [Region] is 67.99%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Murbodner is a cattle race and label at the same time conducted by an association of breeders. The cattle are marked with an official mark (ear tag) in accordance with the Austrian Animal Identification and Registration Ordinance 2007 and are recorded in a database. Murbodner cattle is the result of traditional knowledge about cattle breeding and husbandry in Austria.The Murbodner cattle is an autochthonous breed of cattle from Austria. The close connection with the geographical area and traditional knowledge is of particular interest: Special soil and climatic conditions result in a rich local flora, which enables the extensive keeping of Murbodner cattle on pastures and alpine pastures. the cattle are fed with feed such as hay, silage and grummet, which come from the region. Due to this way of husbandry, beef with characteristic features in terms of composition can be produced. The meat of Murbodner beef is of culinary high quality. The rearing of Murbodner cattle is the result of traditional knowledge that was passed on to those who work in this area: Traditional knowledge and experience of animal husbandry (adaptation of the herds to the conditions of the environment, know-how of the farmers, type of beef production, improvement genetic material), the butcher's know-how (animal transport, experience in slaughtering, cutting, meat maturing) and the experience of the Murbodner cattle breeders' association.","Austria, Cattle, Database, Breed, Hay, Silage, Beef, Genetics, Butcher","http://www.wikidata.org/entity/Q40, http://www.wikidata.org/entity/Q830, http://www.wikidata.org/entity/Q8513, http://www.wikidata.org/entity/Q38829, http://www.wikidata.org/entity/Q336989, http://www.wikidata.org/entity/Q660071, http://www.wikidata.org/entity/Q192628, http://www.wikidata.org/entity/Q7162, http://www.wikidata.org/entity/Q329737","country in Central Europe|large, domesticated, cloven-hooved herbivores|organized collection of data in computing|group of domestic animals with a distinctive phenotype|dried grass, legumes or other herbaceous plants used as animal fodder|fermented, high-moisture stored fodder|meat from cattle|science of genes, heredity, and variation in living organisms|craftsman responsible for the preparation and sale of meat","https://upload.wikimedia.org/wikipedia/commons/9/9e/Oesterreichisches_Woerterbuch_43._Auflage_Deckel.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bulgarian_gray_cattle.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/17._Stammtisch_WP-Unterfranken_004.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Big_and_little_dog_1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/Foin_meule_Roumanie.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Boles_four_plastike.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Standing-rib-roast.jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Gene.png,https://upload.wikimedia.org/wikipedia/commons/1/15/Wiki_Loves_Mett_P1020898.JPG","48 14,null,null,null,null,null,null,null,null"
Key local assets,"The Murbodener adds value to the meat, which is of particular relevance as it is all small scale farms, which are engaged in this initiative. Moreover, it contributes to landscape preservation through pasture farming, and it hold up the cultural heritage by preserving an autochtone cattle breed. ","Meat, Small farm, Landscape ecology, Pasture, Cultural heritage, Autochthony, Cattle breed","http://www.wikidata.org/entity/Q10990, http://www.wikidata.org/entity/Q2827199, http://www.wikidata.org/entity/Q738011, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q210272, http://www.wikidata.org/entity/Q144513, http://www.wikidata.org/entity/Q1501517",culinary name for animal flesh eaten as food|type of rural locality|science of relationships between ecological processes in the environmental landscape and particular ecosystems|land used for grazing|physical artifact or intangible attribute of a society inherited from past generations|Wikimedia disambiguation page|Wikimedia list article,"https://upload.wikimedia.org/wikipedia/commons/a/ae/FoodMeat.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/a/a6/Mallnitz_Tauerntal_20220825.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Peru_Machu_Picchu_Sunrise.jpg,null,null","null,null,null,null,null,null,null"
Challenges,"Predicted changes in climate (extrem weather conditions: drough, heavy rain) are likely to have effects on the feedbase for this pasture based meat production as the vegetation might change, and the cultivation of feed for the winter time might change as well. An increasing wastage of alpine pasture areas might demand in future for adjusting the pasture intensity and to significantly improve the quality of the forage plant growth. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional.","Climate, Weather, Drought, Rain, Vegetation, Pasture, Alpine, Forage","http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q11663, http://www.wikidata.org/entity/Q43059, http://www.wikidata.org/entity/Q7925, http://www.wikidata.org/entity/Q187997, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q227475, http://www.wikidata.org/entity/Q13377214","long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|state of the atmosphere|extended period when a region notes a deficiency in its water supply|liquid water in the form of droplets that have condensed from atmospheric water vapor and then precipitated|total of plant formations and plant communities|land used for grazing|Wikimedia disambiguation page|plant material (mainly plant leaves and stems) eaten by grazing livestock","https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,https://upload.wikimedia.org/wikipedia/commons/7/72/Wikinews_weather.png,https://upload.wikimedia.org/wikipedia/commons/e/e1/Drought.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/08152_Bukowsko_%28powiat_sanocki%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/04/Pamje_e_bimesise_ne_mal..JPG,https://upload.wikimedia.org/wikipedia/commons/a/a6/Mallnitz_Tauerntal_20220825.jpg,null,null","null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. Protection of an endangered autochtone domestic livestock breed: The innovation lies mainly in the protection and preservation of the genetic make-up, and the related marketing structure. Is the uptake of breeding of this ancient Austrian cattle breed, which dates back to 4th century BC. It became widespread in the Eastern Alps and Alpine foothills, and was recognized as a Styrian local breed in 1869. After the WW2 the Murbodner was quickly displaced by Fleckvieh. The last breeding organisation dissolved in 1970. In 1982 the Austrian National Association for Gene Reserves started a preservation program for Murbodner breed. Since 2003 the Murbodners managed by Murbodner Breeders Association. The innovation is related to the whole VC. The land use systems involved are pasture farming. The local assets include Natural, social and cultural.","Austria, Eastern Alps, Alps, Styria, Fleckvieh, Value chain, World War II, Pastoral farming","http://www.wikidata.org/entity/Q40, http://www.wikidata.org/entity/Q63817, http://www.wikidata.org/entity/Q1286, http://www.wikidata.org/entity/Q41358, http://www.wikidata.org/entity/Q689155, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q362, http://www.wikidata.org/entity/Q80962","country in Central Europe|eastern parts of the Alps in Central Europe|major mountain range system in central Europe|federal state in the south of Austria|cattle breed|functions of a company affecting its costs and quality and give it a competitive advantage|1939–1945 global conflict|branch of agriculture concerned with animals that are raised for meat, fiber, milk, or other products","https://upload.wikimedia.org/wikipedia/commons/9/9e/Oesterreichisches_Woerterbuch_43._Auflage_Deckel.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Tschierva_glacier_rework.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Alps_2007-03-13_10.10UTC_1px-250m.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Graz_View_from_Schlossberg-2464.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Schecken_in_Rettenbach.JPG,null,https://upload.wikimedia.org/wikipedia/commons/5/54/Infobox_collage_for_WWII.PNG,https://upload.wikimedia.org/wikipedia/commons/b/b3/Cattle_and_sheep.jpg","48 14,47 12,46.57805555555556 8.615,47.25 15.166666666667,null,null,null,null"
