title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Aydın Chesnut is an agriicultural product that is consumed fresh,"The MOVING reference member state of this VC (Value Chain) is TURKEY. The reference MOVING Card ID of this VC is VC 16 TR. The pick up activity of chestnuts is done by small family farms using with special pole/stake while the rosted, peeled and the process is done by cooperatives and firms, with specific rules. It has Geographical indications which add distinctive character to local products, and so officially registered authenticity and added value of products create value for local economy. The largest chestnut market of the region is in district of Köşk. There are local festivals dedicated to chestnut. The perspectives of the product bring together the farmers, the local government, cooperatives and small firms of standardization, packaging, promotion and marketing.","Köşk, Turkey, Value chain, Geographical indication, Chestnut","http://www.wikidata.org/entity/Q1025421, http://www.wikidata.org/entity/Q43, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q325668, http://www.wikidata.org/entity/Q129324","district and town of Aydın, Turkey|country in West Asia and Southeast Europe|functions of a company affecting its costs and quality and give it a competitive advantage|name or sign used on certain products which corresponds to a specific geographical location or origin|genus of plants","null,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/2/27/European_Union%27s_Geographical_Indications_logos_crop.png,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg","37.853333333333 28.051666666667,39 36,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Aydın. The reference mountain landscape of this VC is Bozdoğan. Aydın Province is a province of southwestern Turkey, located in the Aegean Region. The rich flora of the province provides significant opportunities for plant observation by botanists and enthusiasts. The central and western parts of the province are fertile plains watered by the largest river in the Aegean region the Büyük Menderes River, with the Aydın Mountains to the north and the Menteşe Mountains to the south.The major sources of income are agriculture and tourism. Aydın is Turkey's leading producer of figs and chestnuts (Wikipedia,2021).","Aydın, Bozdoğan, Aydın Province, Aegean, Büyük Menderes River, Turkey, Fig, Chestnut","http://www.wikidata.org/entity/Q170457, http://www.wikidata.org/entity/Q896138, http://www.wikidata.org/entity/Q79846, http://www.wikidata.org/entity/Q526348, http://www.wikidata.org/entity/Q211089, http://www.wikidata.org/entity/Q43, http://www.wikidata.org/entity/Q36146, http://www.wikidata.org/entity/Q129324","metropolitan municipality in Turkey|district of Aydın, southwestern Turkey|province in southwest Turkey|Wikimedia disambiguation page|river in Turkey|country in West Asia and Southeast Europe|species of plant|genus of plants","https://upload.wikimedia.org/wikipedia/commons/1/1e/Ayd%C4%B1n%2C_Turkey_03.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/da/Ayd%C4%B1n_location_districts.svg,null,https://upload.wikimedia.org/wikipedia/commons/d/d8/Maiandros.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Smokve_na_grani.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg","37.848055555556 27.845277777778,37.672777777778 28.310277777778,37.728333333333 27.937222222222,null,38.215277777778 29.828055555556,39 36,null,null"
Geography and population,The size of the area (km2) is 859. The minimum altimetry of the LAU (Local Administrative Unit) is 350. The maximum altimetry of the LAU is 1792. The total population (in thousand) is 33.056. The population density (Inhabitants/km2) in the LAU is 38.48195576. The population change rate of the LAU in the last 10 years (%) has been -6.48%. The overall regional population density (Inhabitants/km2) is 85.2. The regional population change rate in the last 10 years (%) has been 13.71%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 5800. The total Gross Value Added (GVA) (EUR million/year) [Province] is 5629.6. The primary sector share of total GVA/year [Province] is 16.30%. The secondary sector share of total GVA/year [Province] is 31.90%. The tertiary sector share of total GVA/year [Province] is 52.80%. The per capita income (EUR/year) [Region] is 7300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 20539.22. The primary sector share of total GVA/year [Region] is 13.50%. The secondary sector share of total GVA/year [Region] is 37.50%. The tertiary sector share of total GVA/year [Region] is 52.90%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 41220. The regional (Region) share of total BPs/year is 83.80%. The number of agricultural holdings in the LAU is 51000. The nearest settlement with population over 100000 (km) is 74. In this region protected areas are not present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is medium. The secondary sector share of total employment/year [Province] is low. The tertiary sector share of total employment/year [Province] is high. The primary sector share of total employment/year [Region] is 26.50%. The secondary sector share of total employment/year [Region] is 19.50%. The tertiary sector share of total employment/year [Region] is 54.00%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Region, Province","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null"
Interest on this VC,"Chestnut trees thrive in the north mountain areas of Aydın, from 650 meters to 1 500 meters. The size of the fruit which is an important criterion, chestnuts that are grown in Aydın, are considerably big in size. In addition to that, Aydın chestnut which is registered with geographical indications makes Turkey one of the most important chestnut supplier in the world. Small scale family farmers pick up chestnuts ( predominantly women labor) and sell to wholesale market. Chestnut trees grown up naturally are not used pesticides or artificial fertilizers. The chestnut tree performs various functions such as naturalistic, high quality product, high reputation product, territorial identity, cultural identity.","Aydın, Castanea, Aydın Province, Turkey, Geographical indication","http://www.wikidata.org/entity/Q170457, http://www.wikidata.org/entity/Q129324, http://www.wikidata.org/entity/Q79846, http://www.wikidata.org/entity/Q43, http://www.wikidata.org/entity/Q325668",metropolitan municipality in Turkey|genus of plants|province in southwest Turkey|country in West Asia and Southeast Europe|name or sign used on certain products which corresponds to a specific geographical location or origin,"https://upload.wikimedia.org/wikipedia/commons/1/1e/Ayd%C4%B1n%2C_Turkey_03.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/Ayd%C4%B1n_location_districts.svg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/European_Union%27s_Geographical_Indications_logos_crop.png","37.848055555556 27.845277777778,null,37.728333333333 27.937222222222,39 36,null"
Key local assets,The storage of chestnuts in Aydın Province is a cultural process that is different from other regions. The chestnuts are traditionally collected from the orchards with their burrs under the trees and are stored in environments called pile by covering them with plants such as ferns. Chestnut is very important and valuable fruit for local people says that chestnuts are 'bread of mountains'. ,"Aydın Province, Chestnut, Orchard, Fern","http://www.wikidata.org/entity/Q79846, http://www.wikidata.org/entity/Q129324, http://www.wikidata.org/entity/Q236371, http://www.wikidata.org/entity/Q80005",province in southwest Turkey|genus of plants|intentional planting of trees or shrubs that is maintained for food production|group of vascular plants,"https://upload.wikimedia.org/wikipedia/commons/d/da/Ayd%C4%B1n_location_districts.svg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Streuobstwiesen%2C_Blick_auf_Traufgang_und_Lochenh%C3%B6rnle.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Athyrium_filix-femina0.jpg","37.728333333333 27.937222222222,null,null,null"
Challenges,"Chestnut is both picked up naturally and done agriculture in Aydın. The major problem is chestnut blight (Cryphonectria parasitica). This diseases are seen especially picked up chestnut naturally. Since about 30 years, the yield of chestnut trees has started to decline due to diseases (especially Cryphonectria parasitica and Phytophthor a cambivor a Petrl ). Mostly, chestnuts are picked up by women and childs. This is shown that lack of professionalism. Actually, chestnut trees are mostly organic, but farmers haven't got an organic certificated. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional.","Aydın, Chestnut, Aydın Province, Chestnut blight, Phytophthora cambivora, Organic farming, Venture capital, Tradition","http://www.wikidata.org/entity/Q170457, http://www.wikidata.org/entity/Q129324, http://www.wikidata.org/entity/Q79846, http://www.wikidata.org/entity/Q1010057, http://www.wikidata.org/entity/Q1152570, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821","metropolitan municipality in Turkey|genus of plants|province in southwest Turkey|species of fungus|species of fungus|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations","https://upload.wikimedia.org/wikipedia/commons/1/1e/Ayd%C4%B1n%2C_Turkey_03.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/Ayd%C4%B1n_location_districts.svg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Chestnut_blight.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/P._cambivora_22-06.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg","37.848055555556 27.845277777778,null,37.728333333333 27.937222222222,null,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Cropland and Forestry. The local assets include Natural and cultural.,"Value chain, Cropland, Forestry, Nature, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|land used for agricultural purposes|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|natural, physical, or material world and its phenomena|shared aspects of a society's way of life","null,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null"
