title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Unedo arbutus honey-PDO,"The MOVING reference member state of this VC (Value Chain) is FRANCE INRAE. The reference MOVING Card ID of this VC is VC 08 FR. Autumn honey is made almost exclusively from arbutus unedo honey. Its strongly bitter taste characteristic distinguishes it very easily from other honeys in the range. Its market value is ambivalent and varies according to the regions of Europe and according to consumption habits. It is very popular in Italy, especially in Sardinia, while it is the least sold of the PDO range in Corsica and France. It is sought after by 'connoisseurs' and rejected by irregular consumers. Its consumption with a spoon is also different. Maintaining and stabilizing value is dependent on both arbutus stands and contrasting consumption habits in Europe.","Europe, Italy, Sardinia, Corsica, France, INRAE, Value chain, Honey, Arbutus unedo, Protected Designation of Origin","http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q1462, http://www.wikidata.org/entity/Q14112, http://www.wikidata.org/entity/Q142, http://www.wikidata.org/entity/Q1665106, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q329046, http://www.wikidata.org/entity/Q13439060","terrestrial continent located in north-western Eurasia|country in southern Europe|island and autonomous region of Italy|French single territorial collectivity and island in the Mediterranean Sea|country in Western Europe and other continents (through its overseas territories in America, Africa and Oceania)|former French national institute|functions of a company affecting its costs and quality and give it a competitive advantage|sweet food made by bees mostly using nectar from flowers|species of plant|quality policy of the European Union for food","https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Sardinia_satellite.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Corse-photosat.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Paris_from_the_Arc_de_Triomphe%2C_17_October_2019.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Arbouse.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg","48.690959 9.14062,42.5 12.5,40 9,42.15 9.0833333333333,47 2,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Corsican moutains. The reference mountain landscape of this VC is Corsica. The value chain concerns all the corsican region because of the mobility of apiaries from littoral to medium and high mountain in the same way.the production of chestnut honey is widespread and requires a stay of 1 to 2 months in mid-mountain areas, often near villages.","Corsica, Apiary, Mountain, Village","http://www.wikidata.org/entity/Q14112, http://www.wikidata.org/entity/Q857628, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q532",French single territorial collectivity and island in the Mediterranean Sea|place containing beehives of honey bees|large natural elevation of the Earth's surface|small clustered human settlement smaller than a town,"https://upload.wikimedia.org/wikipedia/commons/9/92/Corse-photosat.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/JansasBeehive.JPG,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/Betley-_The_main_road%2C_looking_north%2C_the_postmans_bike_at_rest_-_geograph.org.uk_-_147874.jpg","42.15 9.0833333333333,null,null,null"
Geography and population,The size of the area (km2) is 8722. The minimum altimetry of the LAU (Local Administrative Unit) is 0. The maximum altimetry of the LAU is 2706. The total population (in thousand) is 0.334. The population density (Inhabitants/km2) in the LAU is 38.6. The population change rate of the LAU in the last 10 years (%) has been 1.10%. The overall regional population density (Inhabitants/km2) is 38.6. The regional population change rate in the last 10 years (%) has been 1.10%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 25400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 8034.12. The primary sector share of total GVA/year [Province] is unspecified. The secondary sector share of total GVA/year [Province] is unspecified. The tertiary sector share of total GVA/year [Province] is unspecified. The per capita income (EUR/year) [Region] is 25400. The total Gross Value Added (GVA) (EUR million/year) [Region] is 8034.12. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Euro","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q4916","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|currency of most countries in the European Union","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/Euro_coins_and_banknotes.jpg","null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is unspecified. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is 2626. The nearest settlement with population over 100000 (km) is 333. In this region protected areas are present.,"Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is unspecified. The secondary sector share of total employment/year [Province] is unspecified. The tertiary sector share of total employment/year [Province] is unspecified. The primary sector share of total employment/year [Region] is 0.036. The secondary sector share of total employment/year [Region] is 0.162. The tertiary sector share of total employment/year [Region] is 0.802.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"The fame of Corsican honey is old but its contemporary reputation results from the professionalization of the activity since 1980 and subsequently from a recognition consecrated by obtaining a PDO in 1998. The PDO brings together six honeys. Among the 6 honeys, the autumn maquis honey in the range is dependent on arbutus unedo stands. The value of this honey differs from others in the PDO range because it is dependent on both the preservation of arbutus unedo stands and the maintenance (or development) of consumption habits for bitter honey.","Corsica, Honey, Protected Designation of Origin, Maquis shrubland, Arbutus unedo","http://www.wikidata.org/entity/Q14112, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q667552, http://www.wikidata.org/entity/Q329046",French single territorial collectivity and island in the Mediterranean Sea|sweet food made by bees mostly using nectar from flowers|quality policy of the European Union for food|vegetation zone|species of plant,"https://upload.wikimedia.org/wikipedia/commons/9/92/Corse-photosat.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ea/Macchia_mediterranea_map.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Arbouse.jpg","42.15 9.0833333333333,null,null,null,null"
Challenges,the challenge is to continue producing this honey and to promote it in order to preserve both the enhancement and balance of the PDO range and the preservation of arbutus unedo stands subject to fires and particularly vulnerable to increasing drought linked to global warming. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.,"Honey, Protected Designation of Origin, Arbutus unedo, Wildfire, Drought, Global warming, Venture capital, Tradition, Innovation","http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q329046, http://www.wikidata.org/entity/Q169950, http://www.wikidata.org/entity/Q43059, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165","sweet food made by bees mostly using nectar from flowers|quality policy of the European Union for food|species of plant|uncontrolled fire in forests or open spaces|extended period when a region notes a deficiency in its water supply|human-caused changes to climate on Earth|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Arbouse.jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/Lick_Fire_on_the_Umatilla_National_Forest_burning_at_night.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Drought.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The innovation consists of designing a marketing strategy aimed at associating the promotion of honey with a public of European connoisseurs and the preservation of unedo arbutus stands for which there has been a decrease in the Mediterranean areas due to fires and increasing drought. The innovation is related to New products, New marketing strategies and New governance systems. The land use systems involved are Natural land. The local assets include Natural.","Europe, Mediterranean Sea, Venture capital, Endogenous growth theory, Exogenous variable, Honey, Arbutus unedo, Wildfire, Drought, New product development, Marketing strategy, Corporate governance, Land use, Natural environment, Nature","http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q4918, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q61985482, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q329046, http://www.wikidata.org/entity/Q169950, http://www.wikidata.org/entity/Q43059, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q380767, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q7860","terrestrial continent located in north-western Eurasia|sea between Europe, Africa and Asia|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|theory that economic growth is mainly due to endogenous (not external) forces|variables in an economic model|sweet food made by bees mostly using nectar from flowers|species of plant|uncontrolled fire in forests or open spaces|extended period when a region notes a deficiency in its water supply|complete process of bringing a new product to market|business strategy for marketing and advertising|mechanisms, processes and relations by which corporations are controlled and operated|characterization of land based on what can be built on it and what the land can be used for|all living and non-living things occurring naturally on Earth or some region thereof|natural, physical, or material world and its phenomena","https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d8/Mediterranean_Sea_political_map-en.svg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Arbouse.jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/Lick_Fire_on_the_Umatilla_National_Forest_burning_at_night.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Drought.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/b/b0/Bob_Tricker_-_Corporate_Governance2.png,null,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg","48.690959 9.14062,38 17,null,null,null,null,null,null,null,null,null,null,null,null,null"
Concluding remarks,"It is present in every MRLs : Austria, Czech republic, Crete, Hungary, Italy, North Macedonia.","Austria, Crete, Hungary, Italy, North Macedonia, Czech Republic","http://www.wikidata.org/entity/Q40, http://www.wikidata.org/entity/Q34374, http://www.wikidata.org/entity/Q28, http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q221, http://www.wikidata.org/entity/Q213",country in Central Europe|island of Greece|country in Central Europe|country in southern Europe|country in southeastern Europe|country in Central Europe,"https://upload.wikimedia.org/wikipedia/commons/9/9e/Oesterreichisches_Woerterbuch_43._Auflage_Deckel.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Crete_Nasa.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/20190502_Widok_na_Budapeszt_z_G%C3%B3ry_Gellerta_1651_2150_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/Map_of_the_Republic_of_Macedonia-mk.svg,https://upload.wikimedia.org/wikipedia/commons/5/57/Czechia_Montage.jpg","48 14,35.309722222222 24.893333333333,47 19,42.5 12.5,41.65 21.716667,50 15"
