title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Sami reindeer herding,"The MOVING reference member state of this VC (Value Chain) is SKANDINAVIAN UCO. The reference MOVING Card ID of this VC is VC 03 SCA. In Scandinavia, about 6500 Sami are engaged in reindeer herding. Overall, in Norway and Sweden only Sami people with ancestors linked to reindeer herding have the right to be recognised as reindeer riders. In Finland, even if that is not mandatory, also Sami people are the main practitioners of this VC. In June-July, every calve is marked in the ear, indicating who is the owner (each herder has its own mark). Each year the maximum number of reindeers per region is regulated by the managerial organism (the Norwegian Reindeer Husbandry Administration (subordinate to the Ministry of Agriculture of Norway) , the County Administrative Board (according to the Swedish reindeer husbandry act) in Sweden, and the Ministry of Agriculture and Forestry in Finland). In Finland, within the declared reindeer husbandry area, reindeers have permission to graze freely regardless of the land ownership. The main product of reindeer herding is both raw meat and cured meat (during spring to let it dry under the sun and cold wind), but also skins and bones are used for handicrafts. Besides, there is also an important touristic industry linked to this VC.","Scandinavia, Sami, Sámi people, Norway, Sweden, Finland, Moving, Reindeer herding, Ministry of Agriculture and Food (Norway), Ministry of Agriculture and Forestry (Finland)","http://www.wikidata.org/entity/Q21195, http://www.wikidata.org/entity/Q925943, http://www.wikidata.org/entity/Q48199, http://www.wikidata.org/entity/Q20, http://www.wikidata.org/entity/Q34, http://www.wikidata.org/entity/Q33, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q2640734, http://www.wikidata.org/entity/Q2607906, http://www.wikidata.org/entity/Q11880287","region in Northern Europe|Wikimedia disambiguation page|Finno-Ugric peoples|country in Northern Europe|country in Northern Europe|country in Northern Europe|Wikimedia disambiguation page|practice of herding reindeer in a limited area|agriculture ministry of Norway|government organization in Helsinki, Finland","https://upload.wikimedia.org/wikipedia/commons/5/57/Scandinavia.svg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/c/c4/Sweden_-_Location_Map_%282013%29_-_SWE_-_UNOCHA.svg,null,null,https://upload.wikimedia.org/wikipedia/commons/6/61/Gabna_sameby_i_Nord-Sverige_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Regjeringskvartalet_R6_seen_from_Teatergata.jpg,null","64.779642 14.760936,null,null,59.93333333333333 10.683333333333334,61 15,65 27,null,null,null,60.174087 24.957418"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Scandinavean Mountains - Scandes. The reference mountain landscape of this VC is Guovdageaidnu - Kautokeino. Guovdageaidnu - Kautokeino is one of the two main cultural settlements for the Norwegian Sami area. It is the largest municipality in Norway and it shares a border with Finland in the South. It is located in the Finnmarksvidda mountain plateau, covered by birch and sparse pine forests, extensive bogs and lakes. The most characteristic activity is the reindeer herding. It hosts one of the main Sami festivals, the Easter Festival of Kautokeino, where visitors can learn about Sami culture, experience some traditional activities and purchase handicrafts.","Norway, Finland, Finnmarksvidda, Sami, Sámi people, Kautokeino, Scandinavian Mountains, Kautokeino, Birch, Pine, Bog, Lake, Reindeer herding","http://www.wikidata.org/entity/Q20, http://www.wikidata.org/entity/Q33, http://www.wikidata.org/entity/Q940402, http://www.wikidata.org/entity/Q925943, http://www.wikidata.org/entity/Q48199, http://www.wikidata.org/entity/Q6459, http://www.wikidata.org/entity/Q186547, http://www.wikidata.org/entity/Q5828199, http://www.wikidata.org/entity/Q25243, http://www.wikidata.org/entity/Q12024, http://www.wikidata.org/entity/Q1681353, http://www.wikidata.org/entity/Q23397, http://www.wikidata.org/entity/Q2640734","country in Northern Europe|country in Northern Europe|mountain plateau in Finnmark, Norway|Wikimedia disambiguation page|Finno-Ugric peoples|municipality in Finnmark, Norway|mountain range in Finland, Norway and Sweden|Wikimedia disambiguation page|genus of plants|genus of plants in the conifer family Pinaceae|wetland that accumulates peat due to incomplete decomposition of plant leftovers|body of relatively still water, localized in a basin|practice of herding reindeer in a limited area","null,null,https://upload.wikimedia.org/wikipedia/commons/6/65/SUC50562.JPG,null,null,https://upload.wikimedia.org/wikipedia/commons/8/8e/Beaivv%C3%A1%C5%A1_S%C3%A1mi_Theatre_Kautokeino_2014.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Ahkka_from_Maukojaureh.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/46/Betula_pendula_001.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Pinus_sylvestris_Grytdalen_02.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b4/Nordland-bog-cloudberries.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Gentau_Pic_du_Midi_Ossau.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Gabna_sameby_i_Nord-Sverige_%281%29.jpg","59.93333333333333 10.683333333333334,65 27,69.31666667 23.81666667,null,null,69.01151 23.04148,65 14,null,null,null,null,null,null"
Geography and population,The size of the area (km2) is 9707.35. The minimum altimetry of the LAU (Local Administrative Unit) is 192. The maximum altimetry of the LAU is 970. The total population (in thousand) is 2.91. The population density (Inhabitants/km2) in the LAU is 0.29. The population change rate of the LAU in the last 10 years (%) has been -1.32%. The overall regional population density (Inhabitants/km2) is 4.29. The regional population change rate in the last 10 years (%) has been 4.06%.,"Lau Islands, Area, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q11500, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|measure of the extent of a two-dimensional region on a curved surface or flat plane|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 53239.46. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3607.4. The primary sector share of total GVA/year [Province] is 13.63%. The secondary sector share of total GVA/year [Province] is 23.92%. The tertiary sector share of total GVA/year [Province] is 62.46%. The per capita income (EUR/year) [Region] is 53580.75. The total Gross Value Added (GVA) (EUR million/year) [Region] is 23165.41. The primary sector share of total GVA/year [Region] is 9.82%. The secondary sector share of total GVA/year [Region] is 22.44%. The tertiary sector share of total GVA/year [Region] is 67.75%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 12579. The regional (Region) share of total BPs/year is 20.14%. The number of agricultural holdings in the LAU is 285. The nearest settlement with population over 100000 (km) is 414. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 0.85%. The secondary sector share of total employment/year [Province] is 13.87%. The tertiary sector share of total employment/year [Province] is 85.28%. The primary sector share of total employment/year [Region] is 3.76%. The secondary sector share of total employment/year [Region] is 18.53%. The tertiary sector share of total employment/year [Region] is 74.68%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"High reputation and quality product linked to ancient traditions. It is the main activity to sustain Sami livelihood and it has been of great importance for Sami people for centuries. There are new products linked to this VC as well as new practices in the herd management. Lastly, the EU granted a Protected Designation of Origin to the Lapland reindeer meat and cold-smoked meat is adding value to this VC.","Sámi people, Lapland, Reindeer, Sami, European Union, Protected Designation of Origin","http://www.wikidata.org/entity/Q48199, http://www.wikidata.org/entity/Q1079386, http://www.wikidata.org/entity/Q39624, http://www.wikidata.org/entity/Q925943, http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q13439060",Finno-Ugric peoples|Wikimedia disambiguation page|species of deer|Wikimedia disambiguation page|political and economic union of 27 European states|quality policy of the European Union for food,"null,null,https://upload.wikimedia.org/wikipedia/commons/f/fd/Caribou.jpg,null,https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg","null,null,null,null,50.116944444444 9.2477777777778,null"
Key local assets,"This VC is highly linked to the arctic pastures and conditions. Reindeers are completelly adapted to this climate and natural environments. In addition, nowadays the VC operates in a complex network of organisations at regional, national and international levels (e.g., County Administrative Boards, Ministries of Agriculture and Forestry, Sami Parliamen , and the Finish Reindeer Herder's Association). Within each country the VC functions slightly different so the interactions among organisations is quite important to guarantee the rights of Sami people. Finally, this practice represents part of the Sami heritage and means a lot for the Sami's identity. ","Sámi people, Arctic, Pasture, Reindeer, Climate, Natural environment, Organization, Ministry of Agriculture and Forestry, Sami Parliament, Country, Cultural heritage, Identity","http://www.wikidata.org/entity/Q48199, http://www.wikidata.org/entity/Q25322, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q39624, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q43229, http://www.wikidata.org/entity/Q15041360, http://www.wikidata.org/entity/Q6472369, http://www.wikidata.org/entity/Q6256, http://www.wikidata.org/entity/Q210272, http://www.wikidata.org/entity/Q227672","Finno-Ugric peoples|polar region on the Earth's northern hemisphere|land used for grazing|species of deer|long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|all living and non-living things occurring naturally on Earth or some region thereof|social entity established to meet needs or pursue goals|Wikimedia disambiguation page|Politics concerning the Sámi ethnic group|distinct territorial body or political entity|physical artifact or intangible attribute of a society inherited from past generations|Wikimedia disambiguation page","null,https://upload.wikimedia.org/wikipedia/commons/8/8f/Arctica_surface.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Mallnitz_Tauerntal_20220825.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Caribou.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/ExecutiveComitee-IAU-2018-2021.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/7/75/CIA_WorldFactBook-Political_world.png,https://upload.wikimedia.org/wikipedia/commons/4/43/Peru_Machu_Picchu_Sunrise.jpg,null","null,89.9997 0,null,null,null,null,null,null,null,null,null,null"
Challenges,"In some areas an increase of certain industrial land uses (ex. mining, wind energy, logging) threats the reindeer pastures. In addition, measures must be taken to control the attacks of large carnivores. Finally, climate change is expected to challenge the VC as climate patterns may change with consequences on arctic ecosystems. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Mining, Wind power, Logging, Reindeer, Carnivore, Climate change","http://www.wikidata.org/entity/Q44497, http://www.wikidata.org/entity/Q43302, http://www.wikidata.org/entity/Q845249, http://www.wikidata.org/entity/Q39624, http://www.wikidata.org/entity/Q81875, http://www.wikidata.org/entity/Q125928","extraction of valuable minerals or other geological materials from the earth|conversion of wind energy into a useful form|cutting, skidding, on-site processing, and loading of trees or logs onto transport vehicles|species of deer|organism that eats mostly or exclusively animal tissue|human-caused changes to climate on Earth","https://upload.wikimedia.org/wikipedia/commons/4/41/Aggregate_Processing_Plant.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/Alto_de_Penouta.JPG,https://upload.wikimedia.org/wikipedia/commons/c/c4/Felling_a_gumtree_c1884-1917_Powerhouse_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Caribou.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Carnivore-lion.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg","null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. The innovation relates to new techniques and mechanization of some processes. Nowadays, snowmobiles and tracking collars are used in reindeer herding in winter. Besides, there is a growing touristic industry based on reindeer herding. The innovation is related to New products, New processes and New marketing strategies. The land use systems involved are Grassland, Forestry and Natural land. The local assets include Natural, social and cultural.","Value chain, Endogenous growth theory, Snowmobile, Telemetry, Reindeer herding, Grassland, Forestry, Natural environment, Nature, Social capital, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q17240, http://www.wikidata.org/entity/Q209867, http://www.wikidata.org/entity/Q2640734, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|theory that economic growth is mainly due to endogenous (not external) forces|land vehicle designed for winter travel on snow|data and measurements transferred from a remote location to receiving equipment for monitoring|practice of herding reindeer in a limited area|area with vegetation dominated by grasses|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|all living and non-living things occurring naturally on Earth or some region thereof|natural, physical, or material world and its phenomena|sociology concept|shared aspects of a society's way of life","null,null,https://upload.wikimedia.org/wikipedia/commons/3/35/Snowmobile_Ski-Doo_MXZ_800.jpg,null,https://upload.wikimedia.org/wikipedia/commons/6/61/Gabna_sameby_i_Nord-Sverige_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null,null,null,null"
