title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Winter ski recreation in Slovak mountains,"The MOVING reference member state of this VC (Value Chain) is SLOVAKIA. The reference MOVING Card ID of this VC is VC 19 SK. Activities: ski resort service, grooming slopes, marketing, accomodation provision, food catering provision. Key actors: ski resort managers, workers, visitors. VC positively impacts local infrastructure and services development, contribute to local and regional economy.","Slovakia, Ski resort, Snow grooming, Marketing, Accommodation, Catering, Local economy","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q130003, http://www.wikidata.org/entity/Q7548398, http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q122067, http://www.wikidata.org/entity/Q777754, http://www.wikidata.org/entity/Q159810","country in Central Europe|mountainside developed for skiing, snowboarding, and other winter sports|process of manipulating snow|study and process of promoting, distributing, and selling products or services to customers|Wikimedia disambiguation page|commercial food service|area of the production, distribution and trade, as well as consumption of goods and services by different agents","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,https://upload.wikimedia.org/wikipedia/commons/d/db/Male_Ciche.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/Espace_Villard-Corren%C3%A7on_%2838%29_-_Dameuse_Pisten_Bully_300_-_secteur_Cote_2000.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/f/fa/Grand-Bazaar_Shop.jpg","48.7 19.7,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Slovak Carpathians. The reference mountain landscape of this VC is Štrba. Slovakia has 29 ski areals across four NUTS3 (mentioned inrow57). The Štrba LAU2 is only one of the areas relevant for this VC. It is situated in the Sub-Tatra Basin, which separates the High Tatras and Low Tatras mountains. Štrba municipality includes ski, tourist, and health resort near to a famous lake Štrbské Pleso. It is a popular place for visitors and a starting point for hikers.","Štrba, Slovakia, High Tatras, Low Tatras, Štrbské Pleso, Venture capital, Carpathian Mountains, Nomenclature of Territorial Units for Statistics, Municipality","http://www.wikidata.org/entity/Q373739, http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q690323, http://www.wikidata.org/entity/Q558893, http://www.wikidata.org/entity/Q392483, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q1288, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q15284","municipality in Prešov, Slovakia|country in Central Europe|mountain range along the border of Slovakia and Poland|mountain range in Slovakia|part of Štrba in Slovakia; ski, tourist, and health resort|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|mountain range in Central and Eastern Europe|geocode standard for referencing the subdivisions of countries for statistical purposes|administrative division having corporate status and usually powers of self-government or jurisdiction","https://upload.wikimedia.org/wikipedia/commons/c/c3/%C5%A0trba_z_chot%C3%A1ra.JPG,https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,https://upload.wikimedia.org/wikipedia/commons/c/c8/Panorama_High_Tatras_from_Poprad.jpg,https://upload.wikimedia.org/wikipedia/commons/8/83/Low_Tatras_-_blue_trail.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/%C5%A0trbsk%C3%A9_Pleso_aerial_2018_01.jpg,null,https://upload.wikimedia.org/wikipedia/commons/5/50/Morskie_oko_o_swicie.jpg,null,null","49.054208333333 20.078527777778,48.7 19.7,49.166666666667 20.133333333333,48.95 19.5,49.12 20.06194444,null,47 25.5,null,null"
Geography and population,The size of the area (km2) is 43.46. The minimum altimetry of the LAU (Local Administrative Unit) is 850. The maximum altimetry of the LAU is 850. The total population (in thousand) is 3.491. The population density (Inhabitants/km2) in the LAU is 55.35. The population change rate of the LAU in the last 10 years (%) has been -0.04%. The overall regional population density (Inhabitants/km2) is 92.02. The regional population change rate in the last 10 years (%) has been 0.02%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 10400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7679.5. The primary sector share of total GVA/year [Province] is 2.53%. The secondary sector share of total GVA/year [Province] is 47.99%. The tertiary sector share of total GVA/year [Province] is 49.48%. The per capita income (EUR/year) [Region] is 11800. The total Gross Value Added (GVA) (EUR million/year) [Region] is 17202.16. The primary sector share of total GVA/year [Region] is 2.30%. The secondary sector share of total GVA/year [Region] is 49.09%. The tertiary sector share of total GVA/year [Region] is 48.61%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 856. The regional (Region) share of total BPs/year is 0.69%. The number of agricultural holdings in the LAU is 3515. The nearest settlement with population over 100000 (km) is 204. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 3.00%. The secondary sector share of total employment/year [Province] is 34.00%. The tertiary sector share of total employment/year [Province] is 63.00%. The primary sector share of total employment/year [Region] is 3.00%. The secondary sector share of total employment/year [Region] is 34.00%. The tertiary sector share of total employment/year [Region] is 63.00%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,Skiing in winter is specifically connected with mountains and it is a very popular activity in Slovak mountains.,"Slovakia, Skiing, Winter, Mountain","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q130949, http://www.wikidata.org/entity/Q1311, http://www.wikidata.org/entity/Q8502","country in Central Europe|recreational activity and sport using skis|one of the Earth's four temperate seasons, occurring between autumn and spring; one of the 8 Sámi seasons|large natural elevation of the Earth's surface","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,https://upload.wikimedia.org/wikipedia/commons/0/03/Skier-carving-a-turn.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Crater_Lake_winter_pano2.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg","48.7 19.7,null,null,null"
Key local assets,Natural assets are grasslands on slopes. Other assets are touristic accomodation and catering services. Cultural asset ia a tradition of winter skiing in Slovak mountains. ,"Slovakia, Natural capital, Grassland, Tourism, Catering, Cultural heritage, Skiing","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q1540268, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q777754, http://www.wikidata.org/entity/Q210272, http://www.wikidata.org/entity/Q130949","country in Central Europe|world's stock of natural resources, which includes geology, soils, air, water and all living organisms|area with vegetation dominated by grasses|travel for pleasure or business|commercial food service|physical artifact or intangible attribute of a society inherited from past generations|recreational activity and sport using skis","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,null,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/4/43/Peru_Machu_Picchu_Sunrise.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/Skier-carving-a-turn.jpg","48.7 19.7,null,null,null,null,null,null"
Challenges,"1) Climat change cousing increase of temperature and consequent decrease in amount and area of natural snow availability. 2) Energy requirement for functioning of ski resorts - technical snow production, amount of electric energy needed for running ski lifts and realted greenhouse gas emission. 3) the construction and maintenance of ski runs may negatively impact ecosystems and cause soil erosion. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional.","Climate change, Temperature, Snow, Ski resort, Snowmaking, Electricity, Greenhouse gas, Ski run, Ecosystem, Soil erosion, Venture capital, Tradition","http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q11466, http://www.wikidata.org/entity/Q7561, http://www.wikidata.org/entity/Q130003, http://www.wikidata.org/entity/Q720493, http://www.wikidata.org/entity/Q12725, http://www.wikidata.org/entity/Q167336, http://www.wikidata.org/entity/Q1281105, http://www.wikidata.org/entity/Q37813, http://www.wikidata.org/entity/Q889503, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821","human-caused changes to climate on Earth|physical property of matter that quantitatively expresses the common notions of hot and cold|precipitation in the form of ice crystal flakes|mountainside developed for skiing, snowboarding, and other winter sports|a process to produce artificial snow|physical phenomena associated with the presence and flow of electric charge|heat-trapping gas in a planet's atmosphere|path down a mountain used for snow skiing, snowboarding, or other mountain sports|community of living organisms together with the nonliving components of their environment, interacting as a system|washing or blowing away of the top layer of soil|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations","https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Pakkanen.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/D%C3%BCsseldorf_Hofgarten_2009.jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/Male_Ciche.jpg,https://upload.wikimedia.org/wikipedia/commons/0/04/Schneekanone_Reischach.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Lightning_simulator_questacon04.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Automobile_exhaust_gas.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/46/Wild_zebra_on_Kenya_countryside.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Rano_Raraku_quarry.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg","null,null,null,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland and grassland on slopes. The local assets include Natural, cultural and touristic accomodation and catering services.","Value chain, Grassland, Nature, Culture, Tourism, Catering","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q777754","functions of a company affecting its costs and quality and give it a competitive advantage|area with vegetation dominated by grasses|natural, physical, or material world and its phenomena|shared aspects of a society's way of life|travel for pleasure or business|commercial food service","null,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null","null,null,null,null,null,null"
Concluding remarks,"Winter ski areals present in all mountain NUTS3 in Slovakia: 9 ski areals in SK 031, 4 ski areals in SK 032, 14 ski areals in SK 041, and 2 ski areals in SK 042.","Slovakia, Winter, Ski area, Nomenclature of Territorial Units for Statistics","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q1311, http://www.wikidata.org/entity/Q3034650, http://www.wikidata.org/entity/Q193083","country in Central Europe|one of the Earth's four temperate seasons, occurring between autumn and spring; one of the 8 Sámi seasons|skiable area linking several distinct ski resorts|geocode standard for referencing the subdivisions of countries for statistical purposes","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,https://upload.wikimedia.org/wikipedia/commons/0/01/Crater_Lake_winter_pano2.jpg,null,null","48.7 19.7,null,null,null"
