title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
"Raspberries produced in the area of Arilje region (western Serbia), PDO","The MOVING reference member state of this VC (Value Chain) is SERBIA. The reference MOVING Card ID of this VC is VC 14 SER. Arilje raspberry region covers Arilje and the villages of several bordering municipalities. It is located in the southwest of Serbia, fenced by the slopes of Zlatibor and Javor mountains and Požega and Dragačevo valleys. PDO and highly sought after product. Small producers with expert knowledge on how to cultivate and process the berries. VC dependendent on the local and natural conditions which are amply available but under threat of the effects of climate change, predomintantly drought, excessive rain, late season frost and hail storms. Strongly connected to local cultural traditions and important contributor to local culture. Important contributor to fruit production in Serbia and to export to other countries. New marketing strategies as well as innovative production and processing facilities could potentially contribute strongly to increased production and export.","Serbia, Arilje, Zlatibor, Javor (Serbia), Javorje (Serbia), Požega, Serbia, Dragačevo, Protected Designation of Origin, Climate change, Drought, Frost, Hail, Fruit production","http://www.wikidata.org/entity/Q403, http://www.wikidata.org/entity/Q922060, http://www.wikidata.org/entity/Q207143, http://www.wikidata.org/entity/Q3163181, http://www.wikidata.org/entity/Q6165836, http://www.wikidata.org/entity/Q1013322, http://www.wikidata.org/entity/Q3038622, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q43059, http://www.wikidata.org/entity/Q4590598, http://www.wikidata.org/entity/Q37602, http://www.wikidata.org/entity/Q28311020","country in Southeast Europe|town and municipality in Serbia|mountain region situated in the western part of Serbia|mountain|mountain in Serbia|town and municipality in Serbia|null|quality policy of the European Union for food|human-caused changes to climate on Earth|extended period when a region notes a deficiency in its water supply|coating or deposit of ice that may form in humid air in cold conditions, usually overnight|type of precipitation formed out of ice|plant products industry","null,https://upload.wikimedia.org/wikipedia/commons/e/e9/Arilje_-_glavna.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b8/Pejzaz10.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/5/5d/Spomen_%C4%8Desma%2C_Po%C5%BEega.jpg,null,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Drought.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Frost_%2831189250653%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/Gr%C3%AAle.jpg,null","43.95 20.933333333333,43.751944444444 20.090555555556,43.64833333333333 19.679166666666667,43.44138889 20.05444444,43.54222222 19.29527778,43.85 20.05,43.78333333 20.2,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Western Serbia, Dinaric Alps region. The reference mountain landscape of this VC is Dinarid mountains, mountain Kukutnica. Šumadija and Western Serbia, Dinaric Arc. Founded in 1880, Arilje is a town and municipality located in the Zlatibor District of southwestern Serbia. The population of the town is 6.763, while the municipality has 18.792 inhabitants, distributed over 22 settlement. Arilje town itself covers 3.94 km2, while the whole municipality is 349.06 km2. The town is famous for having large raspberry plantations in which many locals are employed. The municipality of Arilje is located in western Serbia in the river basins of the clear mountain rivers of the Rzav and Moravica. Near to Zlatibor, Arilje is cut by the Moravica, Veliki Rzav and Mali Rzav rivers. It has a hilly-mountainous area at an altitude of 330 to 1.382 meters. Soils are fertile and the climate is humid continental with warm summers and mild winters with potential fair amounts of snow.","Dinaric Alps, Kukutnica, Šumadija, Serbia, Arilje, Zlatibor District, Rzav, Veliki Rzav, Morava (river), Zlatibor, Mali, Western Serbia, Moravica","http://www.wikidata.org/entity/Q189915, http://www.wikidata.org/entity/Q6442618, http://www.wikidata.org/entity/Q261430, http://www.wikidata.org/entity/Q403, http://www.wikidata.org/entity/Q922060, http://www.wikidata.org/entity/Q478278, http://www.wikidata.org/entity/Q1265215, http://www.wikidata.org/entity/Q27791557, http://www.wikidata.org/entity/Q179251, http://www.wikidata.org/entity/Q207143, http://www.wikidata.org/entity/Q912, http://www.wikidata.org/entity/Q25469402, http://www.wikidata.org/entity/Q907164",mountain range in Southeastern Europe|mountain in Serbia|geographic region of Serbia|country in Southeast Europe|town and municipality in Serbia|District of Serbia|Wikimedia disambiguation page|Wikimedia disambiguation page|river in Central Europe|mountain region situated in the western part of Serbia|country in West Africa|Wikimedia disambiguation page|Wikimedia disambiguation page,"https://upload.wikimedia.org/wikipedia/commons/e/ec/Orjen.jpg,null,https://upload.wikimedia.org/wikipedia/commons/2/26/Rudnik-javor.jpg,null,https://upload.wikimedia.org/wikipedia/commons/e/e9/Arilje_-_glavna.JPG,https://upload.wikimedia.org/wikipedia/commons/0/0e/Sjenicko_Jezero_-_panoramio.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/b/bb/Morava_austria_slovakia.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Pejzaz10.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Mali_-_Location_Map_%282013%29_-_MLI_-_UNOCHA.svg,null,null","44.02866750649194 16.723858769132725,43.59944444 20.03305556,null,43.95 20.933333333333,43.751944444444 20.090555555556,43.85 19.85,null,null,50.205189 16.849248,43.64833333333333 19.679166666666667,17 -4,null,null"
Geography and population,The size of the area (km2) is 673. The minimum altimetry of the LAU (Local Administrative Unit) is 330. The maximum altimetry of the LAU is 1328. The total population (in thousand) is 17.70. The population density (Inhabitants/km2) in the LAU is 50.90. The population change rate of the LAU in the last 10 years (%) has been -5.55%. The overall regional population density (Inhabitants/km2) is 72. The regional population change rate in the last 10 years (%) has been 9.85%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1056.99. The primary sector share of total GVA/year [Province] is 10.09%. The secondary sector share of total GVA/year [Province] is 41.48%. The tertiary sector share of total GVA/year [Province] is 48.43%. The per capita income (EUR/year) [Region] is 23107.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 6880.31. The primary sector share of total GVA/year [Region] is 10.20%. The secondary sector share of total GVA/year [Region] is 36.86%. The tertiary sector share of total GVA/year [Region] is 52.94%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 78618. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is 4306. The nearest settlement with population over 100000 (km) is 172. In this region protected areas are not present.,"Lau Islands, Accommodation, Tourism, Local Administrative Unit, Region, Agriculture, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q122067, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|Wikimedia disambiguation page|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|cultivation of plants and animals to provide useful products|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 4.67%. The secondary sector share of total employment/year [Province] is 31.55%. The tertiary sector share of total employment/year [Province] is 63.79%. The primary sector share of total employment/year [Region] is 7.70%. The secondary sector share of total employment/year [Region] is 37.20%. The tertiary sector share of total employment/year [Region] is 55.10%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"High quality product. Serbia is the biggest producer and biggest exporter of frozen rapsberries in the world. The raspberries from Arilje, Serbia, with its Protected Designation of Origin (PDO), are a synonym for quality and refined taste which can be attributed to the rich and fertile soil, favorable climatic conditions but also to them being grown in small family farms. Arilje is the location with the biggest concentration of farms, the highest revenue, the biggest cold storage, the best quality raspberries and the special culture of raspberry farming including methods to continously remove sprouts. Arilje raspberries are immediately frozen after picking and cleaning to conserve their freshness and ready them for further processing while increasingly raspberries are also produced to be sold as fresh or died products, adding more value. Serbia is one of the biggest producer and exporter of raspberries. The Arilje PDO is grown under favorable soil and climatic conditions on small farms, handpicked and with special methods for treatment and processing. It is a highly sought after product with much potential for expansion and improvement, contributing to improved local and regional socio-ecomic conditions and quality of life. Main threats are related to climate change but also VC organisation that is transparent, representative and allows for acknowledged fair contirbution of all players. New marketing strategies are needed to expand capacities to improve existing markets and to create and reach new ones.","Serbia, Arilje, Raspberry, Protected Designation of Origin, Climate change, Marketing","http://www.wikidata.org/entity/Q403, http://www.wikidata.org/entity/Q922060, http://www.wikidata.org/entity/Q13179, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q39809","country in Southeast Europe|town and municipality in Serbia|edible fruit|quality policy of the European Union for food|human-caused changes to climate on Earth|study and process of promoting, distributing, and selling products or services to customers","null,https://upload.wikimedia.org/wikipedia/commons/e/e9/Arilje_-_glavna.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4e/Framboise_Margy_3.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,null","43.95 20.933333333333,43.751944444444 20.090555555556,null,null,null,null"
Key local assets,Good soil and climate conditions. Strong local knowledge on how to cultivate and process the production. Connection with other berry producing areas in the region such as Bosnia-Herzegovina. ,"Bosnia and Herzegovina, Soil, Climate, Cultivation, Process, Production, Region, Berry","http://www.wikidata.org/entity/Q225, http://www.wikidata.org/entity/Q36133, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q5193165, http://www.wikidata.org/entity/Q10843872, http://www.wikidata.org/entity/Q663143, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q16128920","country in Southeast Europe|natural body consisting of layers that are primarily composed of minerals|long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|Wikimedia disambiguation page|set of interrelated tasks that transform inputs into outputs, where the tasks may be carried out by people, nature or machines using various resources|Wikimedia disambiguation page|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|small edible fruit","https://upload.wikimedia.org/wikipedia/commons/2/21/Gornji_Orahovac%2C_Bosnia_y_Herzegovina%2C_2014-04-14%2C_DD_10-13_PAN.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Stagnogley.JPG,https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,null,null,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/0/06/Vaccinium_corymbosum_a2.jpg","44 18,null,null,null,null,null,null,null"
Challenges,"Fruit production is a major provider of employment but fruit production in Serbia faces a number of problems ranging from outmigration of workers due to socio-economic conditions to problems posed by the effects of climate change. The biggest challenges production of all fruits in Serbia due to climate change faces are drought, excessive rain and flash floods, late season frost and hail storms. Often these extreme weather events follow each other in short succession thereby exacerbating the problems. While increasing temperatures can improve growth and quality of the fruits, water shortages pose serious problems for fruit growers. In addition, there are increased chances of pests due to existing ones or in the form of invasive species that are on the move due to climate change. Measures such as early warning systems, hail rockets, hail nets and irrigation systems are applied to combat these hazards but require substantial investments. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Serbia, Fruit production, Climate change, Drought, Rain, Flash flood, Frost, Hail, Pest, Invasive species, Irrigation, Hail cannon","http://www.wikidata.org/entity/Q403, http://www.wikidata.org/entity/Q28311020, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q43059, http://www.wikidata.org/entity/Q7925, http://www.wikidata.org/entity/Q860333, http://www.wikidata.org/entity/Q4590598, http://www.wikidata.org/entity/Q37602, http://www.wikidata.org/entity/Q235306, http://www.wikidata.org/entity/Q183368, http://www.wikidata.org/entity/Q11453, http://www.wikidata.org/entity/Q1968722","country in Southeast Europe|plant products industry|human-caused changes to climate on Earth|extended period when a region notes a deficiency in its water supply|liquid water in the form of droplets that have condensed from atmospheric water vapor and then precipitated|rapid flooding of low-lying areas, often caused by heavy rain associated with a severe thunderstorm, hurricane, tropical storm, or melt water from ice or snow|coating or deposit of ice that may form in humid air in cold conditions, usually overnight|type of precipitation formed out of ice|Wikimedia disambiguation page|non-native organism causing damage to an established environment|artificial application of water to cultivated land|shock wave generator meant to prevent hail","null,null,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Drought.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/08152_Bukowsko_%28powiat_sanocki%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/GobiFlood.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b1/Frost_%2831189250653%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/Gr%C3%AAle.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/4c/Kudzu_on_trees_in_Atlanta%2C_Georgia.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/PivotIrrigationOnCotton.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/Hail_cannon.jpg","43.95 20.933333333333,null,null,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. With its substantial production volume and the fact that Serbia s fruit industry is one of the leading sectors of the Serbian economy, as well as a contributor to Serbian export, integration with EU and global markets is the logical next step. With growing investments in hi-tech orchards, climate change adaptation measures and logistics infrastructure, Serbia s modernised fruit production is on the rise and expected to increase in both volume and export. Important contributor so local employment and socio-economic development. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Forestry and Natural land. The local assets include Natural, social and cultural.","Serbia, Value chain, European Union, Climate change, Logistics, New product development, Marketing strategy, Corporate governance, Forestry, Land use, Nature, Social capital, Culture","http://www.wikidata.org/entity/Q403, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q177777, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q380767, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042","country in Southeast Europe|functions of a company affecting its costs and quality and give it a competitive advantage|political and economic union of 27 European states|human-caused changes to climate on Earth|management of the flow of resources|complete process of bringing a new product to market|business strategy for marketing and advertising|mechanisms, processes and relations by which corporations are controlled and operated|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|characterization of land based on what can be built on it and what the land can be used for|natural, physical, or material world and its phenomena|sociology concept|shared aspects of a society's way of life","null,null,https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/a/a2/Modern_warehouse_with_pallet_rack_storage_system.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/b/b0/Bob_Tricker_-_Corporate_Governance2.png,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,null,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","43.95 20.933333333333,null,50.116944444444 9.2477777777778,null,null,null,null,null,null,null,null,null,null"
