title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
"Kozani Red saffron, ingredient of other products, cultivated and processed by a local cooperative","The MOVING reference member state of this VC (Value Chain) is GREECE. The reference MOVING Card ID of this VC is VC 15 GR. The actors and activities regarding the Krokos Kozani's saffron are many. They include farming, harvesting, processing and distribution. All of these activities take place in the region. A local cooperative (Cooperative de Saffron) responsible for harvesting, assuring quality, drying and sorting of Saffron exists. Crop yield, plantation span, packaging and trading are all tied to a quality schemes PDO that the cooperative overseas.","Greece, Moving, Value chain, Saffron, Cooperative, Protected Designation of Origin","http://www.wikidata.org/entity/Q41, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q25434, http://www.wikidata.org/entity/Q4539, http://www.wikidata.org/entity/Q13439060",country in Southeast Europe|Wikimedia disambiguation page|functions of a company affecting its costs and quality and give it a competitive advantage|spice derived from the flower of Crocus sativus|autonomous association of persons or organizations|quality policy of the European Union for food,"https://upload.wikimedia.org/wikipedia/commons/9/9e/The_Acropolis_and_Mount_Hymettus_from_Philopappos_Hill_on_July_18%2C_2019.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/1/1c/Safran-Weinviertel_Niederreiter_2_Gramm_8285.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Customers_shopping_inside_Co-operative_Grocery_Store_No_1%2C_Seattle%2C_circa_1918_%28MOHAI_15357%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg","38.5 23,null,null,null,null,null"
Mountain landscape and reference chains,The reference mountain chain of this VC is Vourinos Mountain. The reference mountain landscape of this VC is KOZANI. Vourinos covers the southern Kozani regional unit. Highest elevation: 1866 m. Length 30 km. Drained by the river Aliakmonas and its tributaries. Forests on the northern slopes and the lower areas. The higher elevations are covered with grasslands. The mountainous region with its mild climate produces the best quality organic saffron in the world.,"Kozani (regional unit), Aliakmonas, Kozani, Vourinos, Kozani, Saffron, Organic farming","http://www.wikidata.org/entity/Q211732, http://www.wikidata.org/entity/Q3395626, http://www.wikidata.org/entity/Q3554874, http://www.wikidata.org/entity/Q180176, http://www.wikidata.org/entity/Q25434, http://www.wikidata.org/entity/Q165647","regional unit of Macedonia, Greece|village in Kozani, Greece|mountain in Grevena municipality, Greece|town in Macedonia, Greece|spice derived from the flower of Crocus sativus|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture","https://upload.wikimedia.org/wikipedia/commons/7/7c/Prefecture_of_Kozani.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Haliacmon.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/8f/Kozani_Montage_L.png,https://upload.wikimedia.org/wikipedia/commons/1/1c/Safran-Weinviertel_Niederreiter_2_Gramm_8285.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg","40.33333333 21.66666667,40.31777778 21.43027778,40.175833333333 21.6725,40.30069 21.78896,null,null"
Geography and population,The size of the area (km2) is 1071. The minimum altimetry of the LAU (Local Administrative Unit) is 350. The maximum altimetry of the LAU is 680. The total population (in thousand) is 169.446. The population density (Inhabitants/km2) in the LAU is 29.70. The population change rate of the LAU in the last 10 years (%) has been -0.08%. The overall regional population density (Inhabitants/km2) is 28.8. The regional population change rate in the last 10 years (%) has been -0.08%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 16200. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2401.27. The primary sector share of total GVA/year [Province] is 7.21%. The secondary sector share of total GVA/year [Province] is 50.44%. The tertiary sector share of total GVA/year [Province] is 42.35%. The per capita income (EUR/year) [Region] is 15300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 3559.99. The primary sector share of total GVA/year [Region] is 8.37%. The secondary sector share of total GVA/year [Region] is 45.71%. The tertiary sector share of total GVA/year [Region] is 45.92%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 627. The regional (Region) share of total BPs/year is 0.344%. The number of agricultural holdings in the LAU is 14168. The nearest settlement with population over 100000 (km) is 125. In this region protected areas are present.,"Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 17.76%. The secondary sector share of total employment/year [Province] is 23.84%. The tertiary sector share of total employment/year [Province] is 58.40%. The primary sector share of total employment/year [Region] is 17.23%. The secondary sector share of total employment/year [Region] is 22.42%. The tertiary sector share of total employment/year [Region] is 60.36%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Krokos Kozanis is a PDO product with a strong territorial identity. It uniquely thrives, is cultivated and produced by 40 small hamlets and villages that surround the farming town of Krokos, Western Macedonia Greece . Saffron is being cultivated in the area since the 17th century. Kozani is less favored region of Greece with high unemployment. Krokos Kozani's Red Saffron is a high reputation and high quality product.It is one of the world's most intense and valuable varieties of Saffron. For 300 years, this red saffron is systematically cultivated in the rich soil of a unique area in Kozani, in western Macedonia. It is exported mainly in EU, Canada and USA. Continuously growing academic interest for it s health benefits. Used as an ingredient in innovative editable products and cosmetics.The VC is totally dependent on one Coperative, which consists of 1,000 members and has the exclusive right to collect, process and distribute Kozani saffron.The founding of the Cooperative created a body that has the complete responsibility of collecting, processing, packing and distributing the product in order to ensure its quality and to avoid the adulteration that was done by the traders in the past, resulting in the degradation and negative image of the product.","Kozani, Greece, North Macedonia, Canada, United States, Protected Designation of Origin, Saffron, European Union, Cooperative","http://www.wikidata.org/entity/Q180176, http://www.wikidata.org/entity/Q41, http://www.wikidata.org/entity/Q221, http://www.wikidata.org/entity/Q16, http://www.wikidata.org/entity/Q30, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q25434, http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q4539","town in Macedonia, Greece|country in Southeast Europe|country in southeastern Europe|country in North America|country located primarily in North America|quality policy of the European Union for food|spice derived from the flower of Crocus sativus|political and economic union of 27 European states|autonomous association of persons or organizations","https://upload.wikimedia.org/wikipedia/commons/8/8f/Kozani_Montage_L.png,https://upload.wikimedia.org/wikipedia/commons/9/9e/The_Acropolis_and_Mount_Hymettus_from_Philopappos_Hill_on_July_18%2C_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/Map_of_the_Republic_of_Macedonia-mk.svg,https://upload.wikimedia.org/wikipedia/commons/0/0c/NASA_astronaut_Scott_Kelly_took_this_aurora_image_over_Canada_on_Jan._21%2C_2016_01.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/United_States_-_Location_Map_%282013%29_-_USA_-_UNOCHA.svg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Safran-Weinviertel_Niederreiter_2_Gramm_8285.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Customers_shopping_inside_Co-operative_Grocery_Store_No_1%2C_Seattle%2C_circa_1918_%28MOHAI_15357%29.jpg","40.30069 21.78896,38.5 23,41.65 21.716667,56 -109,39.828175 -98.5795,null,null,50.116944444444 9.2477777777778,null"
Key local assets,"Saffron is a traditional product cultivated in the rural area of Kozani. The product has acquired the PDO label. Active farmers and cooperative stakeholders collaboratie with universities to research the pharmaceutical usedsof the product. Socioeconomically, a community (Cooperative de Saffron) has been established. Cultivation has existed in the region for centuries. Saffron is cultivated in forty villages in the region. Greece is the second largest saffron producing country, with an average output of 4 tons of p.a. during the last four decades, most of which is directed in export markets. All of the saffron production is in Kozani. The producer cooperative has the exclusive right to collect, process, package and market all output,. It has also adopted the quality assurance systems and safety management system assuring quality. ","Kozani, Greece, Saffron, Protected Designation of Origin, Cooperative","http://www.wikidata.org/entity/Q180176, http://www.wikidata.org/entity/Q41, http://www.wikidata.org/entity/Q25434, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q4539","town in Macedonia, Greece|country in Southeast Europe|spice derived from the flower of Crocus sativus|quality policy of the European Union for food|autonomous association of persons or organizations","https://upload.wikimedia.org/wikipedia/commons/8/8f/Kozani_Montage_L.png,https://upload.wikimedia.org/wikipedia/commons/9/9e/The_Acropolis_and_Mount_Hymettus_from_Philopappos_Hill_on_July_18%2C_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Safran-Weinviertel_Niederreiter_2_Gramm_8285.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Customers_shopping_inside_Co-operative_Grocery_Store_No_1%2C_Seattle%2C_circa_1918_%28MOHAI_15357%29.jpg","40.30069 21.78896,38.5 23,null,null,null"
Challenges,Challenges include the downturn of acreage and production of saffron during the last decade. Intense competition with multinational energy companies in respect to the land is another challenge. Trends in adultertation and vulnerability to climate conditions and climate change are other challenges. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.,"Saffron, Energy company, Adulteration, Climate, Climate change, Venture capital","http://www.wikidata.org/entity/Q25434, http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1658591, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q219409","spice derived from the flower of Crocus sativus|industries involved in producing, selling, and distributing energy (in all forms, e.g. petroleum, natural gas, coal, peat, firewood, nuclear energy, solar energy, hydroelectric energy, wind energy, geothermal energy)|substance found within other substances, although not allowed for legal or other reasons|long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|human-caused changes to climate on Earth|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth","https://upload.wikimedia.org/wikipedia/commons/1/1c/Safran-Weinviertel_Niederreiter_2_Gramm_8285.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,null","null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. Saffron is a well established, famous spice. The innovations concern new innovative products, editable and cosmetics, so that the added value of those products to be forwarded to the local producers. The innovation is related to New products. The land use systems involved are Cropland. The local assets include Social and cultural.","Value chain, Saffron, New product development, Cropland, Social capital, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q25434, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042",functions of a company affecting its costs and quality and give it a competitive advantage|spice derived from the flower of Crocus sativus|complete process of bringing a new product to market|land used for agricultural purposes|sociology concept|shared aspects of a society's way of life,"null,https://upload.wikimedia.org/wikipedia/commons/1/1c/Safran-Weinviertel_Niederreiter_2_Gramm_8285.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null"
