title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
"Full fat cheese in brine made out of cow milk, matured for one month","The MOVING reference member state of this VC (Value Chain) is SERBIA. The reference MOVING Card ID of this VC is VC 03 SER. Livestock husbandry is the main agricultural activity in the area of Zlatar Mountain. Cattle breeding is at the basis of the VC, the biggest number of the farmer households is with 1-2 and 3-9 animals. There were 8.735 cattle in Nova Varos in 2018, but this number is declining. Out of this number about 6.000 are milking cows (6.224 milking cows according to the Farm structure suvery perfomed in 2018). Animals are grazed on natural pastures, with lot of specific wild herbs and plants (also medical plants), which leads to high quality of cow milk. As a part of the production systems, farmers produce Zlatar cow cheese in brine, which is protected as a PDO product at Serbian level. Farms are mostly owned by farmers and registered as agriculture households, and there are a couple of milk processing units registered (on-farm processing registered) and small dairies. Farm processing is traditional, and there is a possibility to have small house processing units registration (Serbia adopted regulative for small processing unit registration). They have to fulfil HACCP requirements. Cheese is sold at the green market, or through the middle man to the restaurants and direct buyers. Small dairies are also supplying the retailers (even some bigger retail chains). PDO registration and ongoing certification process will allow producers of Zlatar cheese to add value to their product, have specific marketing and labeling.","Serbia, Zlatar (mountain), Livestock, Cattle, Nova Varoš, Protected Designation of Origin, Hazard Analysis and Critical Control Points","http://www.wikidata.org/entity/Q403, http://www.wikidata.org/entity/Q953591, http://www.wikidata.org/entity/Q103459, http://www.wikidata.org/entity/Q830, http://www.wikidata.org/entity/Q367273, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q279454","country in Southeast Europe|mountain in Serbia|domesticated animals raised in an agricultural setting to produce commodities such as food, fiber and labor|large, domesticated, cloven-hooved herbivores|town and municipality in Serbia|quality policy of the European Union for food|systematic preventive approach to food safety from biological, chemical, physical and radiological hazards in production processes","null,https://upload.wikimedia.org/wikipedia/commons/3/36/Zlatar.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9a/Edward_Hicks_001.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bulgarian_gray_cattle.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Nova_Varos_Center_2004.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,null","43.95 20.933333333333,43.4089 19.7925,null,null,43.466666666667 19.820277777778,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Western Serbia, Dinaric Alps region. The reference mountain landscape of this VC is Zlatar Mountain. Zlatar Mountain is in the territory of Nova Varos municipality, and partially Sjenica municipality in the NUTS 3 region of Zlatibor. This mountain has very good climate, with mixture of Mediterranean and mountainous climate, creating very good combination and popular touristic 'air spa'. Forests are spread on over 30% of its territory, while agricultural land is a mixture of natural pastures and meadows and arabling land. Besides livestock production, important is fruit production, NTFP and beekeeping. There are three lakes and three rivers that are very attractive for tourists. They are also creating beautiful landscapes. Special nature reserve Uvac is habitat of the endangered Griffon vulture, with one of the biggest vulture population in Europe. There are two caves Ušačka and Ledena cave. Food is traditional and specific for the area, known as healthy and of a good quality. Besides cheese, Zlatar area is known also by the buckwheat growing, and local traditional speciality - buckwheat pie. Population is multicultural with strong connections to neighbouring countries (Bosnia and Herzegovina and Montenegro). It is close to the big touristic centre - Zlatibor, which brings positive and negative impact - higher number of tourists, looking for less urabised areas for holidays, but, in the same time influence of rapid urbanisation of nature and intensive building of touristic capacities.","Dinaric Alps, Zlatar (mountain), Sjenica, Zlatibor, Mediterranean Sea, Uvac, Europe, Zlatar, Croatia, Bosnia and Herzegovina, Montenegro, Western Serbia, Nova Varoš, Griffon vulture, Uvac Special Nature Reserve","http://www.wikidata.org/entity/Q189915, http://www.wikidata.org/entity/Q953591, http://www.wikidata.org/entity/Q994217, http://www.wikidata.org/entity/Q207143, http://www.wikidata.org/entity/Q4918, http://www.wikidata.org/entity/Q978571, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q396550, http://www.wikidata.org/entity/Q225, http://www.wikidata.org/entity/Q236, http://www.wikidata.org/entity/Q25469402, http://www.wikidata.org/entity/Q367273, http://www.wikidata.org/entity/Q177856, http://www.wikidata.org/entity/Q2936920","mountain range in Southeastern Europe|mountain in Serbia|town and municipality in Serbia|mountain region situated in the western part of Serbia|sea between Europe, Africa and Asia|river in Serbia|terrestrial continent located in north-western Eurasia|town and settlement in Krapina-Zagorje County, Croatia|country in Southeast Europe|country in southeastern Europe|Wikimedia disambiguation page|town and municipality in Serbia|species of bird|nature reserve in Serbia","https://upload.wikimedia.org/wikipedia/commons/e/ec/Orjen.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Zlatar.JPG,https://upload.wikimedia.org/wikipedia/commons/4/41/Crkva_U_Sjenici.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Pejzaz10.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d8/Mediterranean_Sea_political_map-en.svg,https://upload.wikimedia.org/wikipedia/commons/a/a9/Uvac_rivier%2C_Servi%C3%AB.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Town_of_Zlatar.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Gornji_Orahovac%2C_Bosnia_y_Herzegovina%2C_2014-04-14%2C_DD_10-13_PAN.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/R-1_regional_road_%28Montenegro%29_07.jpg,null,https://upload.wikimedia.org/wikipedia/commons/0/00/Nova_Varos_Center_2004.JPG,https://upload.wikimedia.org/wikipedia/commons/f/f6/Gyps_fulvus_-Basque_Country-8.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/In_the_mirror_of_the_river_Uvac.jpg","44.02866750649194 16.723858769132725,43.4089 19.7925,43.266666666667 20,43.64833333333333 19.679166666666667,38 17,43.597083 19.49118,48.690959 9.14062,46.15 16.116666666667,44 18,42.766667 19.216667,null,43.466666666667 19.820277777778,null,43.3538 19.9638"
Geography and population,The size of the area (km2) is 581. The minimum altimetry of the LAU (Local Administrative Unit) is 760. The maximum altimetry of the LAU is 1625. The total population (in thousand) is 14.32. The population density (Inhabitants/km2) in the LAU is 24.65. The population change rate of the LAU in the last 10 years (%) has been -16.12%. The overall regional population density (Inhabitants/km2) is 72. The regional population change rate in the last 10 years (%) has been -6.53%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1056.99. The primary sector share of total GVA/year [Province] is 10.09%. The secondary sector share of total GVA/year [Province] is 41.48%. The tertiary sector share of total GVA/year [Province] is 48.43%. The per capita income (EUR/year) [Region] is 23107.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 6880.31. The primary sector share of total GVA/year [Region] is 10.20%. The secondary sector share of total GVA/year [Region] is 36.86%. The tertiary sector share of total GVA/year [Region] is 52.94%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 78618. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is 3453. The nearest settlement with population over 100000 (km) is 178.16. In this region protected areas are present.,"Lau Islands, Accommodation, Tourism, Local Administrative Unit, Agricultural holding, Settlement, Population, Region, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q122067, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|Wikimedia disambiguation page|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 4.70%. The secondary sector share of total employment/year [Province] is 40.70%. The tertiary sector share of total employment/year [Province] is 54.60%. The primary sector share of total employment/year [Region] is 7.70%. The secondary sector share of total employment/year [Region] is 37.20%. The tertiary sector share of total employment/year [Region] is 55.10%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Zlatar Mountain is located in Western Serbia, and it is well known for its nature, air (mix of Mediterranean and continental air), lakes and beautiful landscapes. There is a nature reserve (IUCN Ia category) - Reserve Uvac (lake and meanders), home of endangered species / Big vultures. High quality products - beef meat, Zlatar cheese (PDO), medical herbs and buckwheat are important part of the agriculture production with high reputation and presence in touristic offer in Zlatar. Cows are grazed in natural meadows and pastures with very little concentrate food feeding. Significant touristic potentials due to natural resources (hiking, medical tourism, rural tourism, fishing, sustainable tourism). Family farming is prevailing with small dairies and on-farm processing. Zlatar cheese is highly rated in traditional restaurants and is present in restaurants in the area, as well as in Belgrade. During 2020 some e-commerce started on national level where producers from Zlatar increased their selling. Still, this needs to be developed and better organised (now it is relying on individual transportation means and logistics of the producers/farmers. There are specialised delicatessen stores in Belgrade and bigger cities that started to buy produce directly from producers. Zlatar cheese is registered PDO product at Serbian level, and it is a product of high quality and high reputation. Cows are grazed on natural pastures and are kept outside of the year. Specific composition of natural pastures brings additional quality to the milk for making cheese. There are initial actions for organising farmers in associations for certification of the cheese and PDO management and marketing. Zlatar Mountain is still not very urbanised and used for mass-tourism. Natural value of the area is very big - special nature area, endangered species, three lakes and a river. Pollution and climate change are also threatening the area (waste management, river pollution, etc. The area is on the border with Bosnia and Herzegovina and Montenegro.","Zlatar (mountain), Mediterranean Sea, Uvac, Belgrade, Serbia, Bosnia and Herzegovina, Montenegro, Mediterranean climate, Continental climate, IUCN Red List, Uvac Special Nature Reserve, Beef, Protected Designation of Origin, Buckwheat, Domesticated cattle, Meadow, Agritourism, Sustainable tourism, E-commerce, Climate change, Water pollution","http://www.wikidata.org/entity/Q953591, http://www.wikidata.org/entity/Q4918, http://www.wikidata.org/entity/Q978571, http://www.wikidata.org/entity/Q3711, http://www.wikidata.org/entity/Q403, http://www.wikidata.org/entity/Q225, http://www.wikidata.org/entity/Q236, http://www.wikidata.org/entity/Q13996, http://www.wikidata.org/entity/Q185005, http://www.wikidata.org/entity/Q32059, http://www.wikidata.org/entity/Q2936920, http://www.wikidata.org/entity/Q192628, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q132734, http://www.wikidata.org/entity/Q830, http://www.wikidata.org/entity/Q7777019, http://www.wikidata.org/entity/Q1956672, http://www.wikidata.org/entity/Q1344240, http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q183129","mountain in Serbia|sea between Europe, Africa and Asia|river in Serbia|capital of Serbia|country in Southeast Europe|country in Southeast Europe|country in southeastern Europe|type of climate characterised by mild to cold wet winters and mild to hot dry summers|main climate class in the Köppen climate classification system|inventory of the global conservation status of biological species|nature reserve in Serbia|meat from cattle|quality policy of the European Union for food|species of flowering plant in the family Polygonaceae|large, domesticated, cloven-hooved herbivores|field vegetated primarily by grass and other non-woody plants (grassland)|agriculturally based operation or activity that brings visitors to a farm or ranch|form of travel without damage to nature or cultural area|type of business industry usually conducted over the Internet|human-caused changes to climate on Earth|contamination of water bodies","https://upload.wikimedia.org/wikipedia/commons/3/36/Zlatar.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d8/Mediterranean_Sea_political_map-en.svg,https://upload.wikimedia.org/wikipedia/commons/a/a9/Uvac_rivier%2C_Servi%C3%AB.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/Beograd_collage.jpg,null,https://upload.wikimedia.org/wikipedia/commons/2/21/Gornji_Orahovac%2C_Bosnia_y_Herzegovina%2C_2014-04-14%2C_DD_10-13_PAN.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/R-1_regional_road_%28Montenegro%29_07.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/KoppenclassificationworldmapCs.png,null,https://upload.wikimedia.org/wikipedia/commons/9/93/Sizes_of_Red_List_Categories.png,https://upload.wikimedia.org/wikipedia/commons/5/5e/In_the_mirror_of_the_river_Uvac.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Standing-rib-roast.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f7/Fagopyrum_esculentum_1DS-II_3-0312.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bulgarian_gray_cattle.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/%D0%9B%D1%83%D0%B3_%D0%B2_%D0%A2%D0%BE%D0%BC%D1%81%D0%BA%D0%BE%D0%BC_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%B53.JPG,null,null,null,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Nrborderborderentrythreecolorsmay05-1-.JPG","43.4089 19.7925,38 17,43.597083 19.49118,44.81777777777778 20.456944444444446,43.95 20.933333333333,44 18,42.766667 19.216667,null,null,null,43.3538 19.9638,null,null,null,null,null,null,null,null,null,null"
Key local assets,"Key local assets are multi-cultural area, with connections to the neighbouring countries Bosnia and Herzegovina and Montenegro. Traditional knowledge on livestock farming and production of traditional products (cheese) is kept in families. Agriculture is mostly extensive, using natural pastures and feeding. potentials for rural tourism with low carbon print. Lakes (three artificial lakes, but of a great beauty) Zlatarsko, Uvačko and Radoinjsko play mportant role in tourism, as well as in landscape preservation. Beautiful landscapes and forests are specific asset of the area.Production of buckweet. ","Bosnia and Herzegovina, Montenegro, Zlatar (mountain), Livestock, Cheese, Agriculture, Rural tourism, Lake, Zlatibor, Uvac Special Nature Reserve, Forest, Buckwheat","http://www.wikidata.org/entity/Q225, http://www.wikidata.org/entity/Q236, http://www.wikidata.org/entity/Q953591, http://www.wikidata.org/entity/Q103459, http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q367125, http://www.wikidata.org/entity/Q23397, http://www.wikidata.org/entity/Q207143, http://www.wikidata.org/entity/Q2936920, http://www.wikidata.org/entity/Q4421, http://www.wikidata.org/entity/Q132734","country in Southeast Europe|country in southeastern Europe|mountain in Serbia|domesticated animals raised in an agricultural setting to produce commodities such as food, fiber and labor|yellow or white, creamy or solid food made from the pressed curds of milk|cultivation of plants and animals to provide useful products|tourism oriented on rural areas|body of relatively still water, localized in a basin|mountain region situated in the western part of Serbia|nature reserve in Serbia|dense collection of trees covering a relatively large area|species of flowering plant in the family Polygonaceae","https://upload.wikimedia.org/wikipedia/commons/2/21/Gornji_Orahovac%2C_Bosnia_y_Herzegovina%2C_2014-04-14%2C_DD_10-13_PAN.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/R-1_regional_road_%28Montenegro%29_07.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Zlatar.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9a/Edward_Hicks_001.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Hartkaese_HardCheeses.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/%D0%AF%D0%B1%D0%BB%D0%BE%D1%87%D0%BD%D1%8B%D0%B9_%D1%81%D0%BF%D0%B0%D1%81_%D0%9A%D0%A02006.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Gentau_Pic_du_Midi_Ossau.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Pejzaz10.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/In_the_mirror_of_the_river_Uvac.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/Adirondacks_in_May_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f7/Fagopyrum_esculentum_1DS-II_3-0312.jpg","44 18,42.766667 19.216667,43.4089 19.7925,null,null,null,null,null,43.64833333333333 19.679166666666667,43.3538 19.9638,null,null"
Challenges,"Cheese production is mostly done on-farm, and there are few small processing units registered on farms. There are a few small dairies in the area. Number of cattle is reducing, as well as number of people in rural areas who are keeping animals. In last couple of years there are some attempts to organise farmers and create farmer organisations for managing PDO Zlatar cheese, increase its visibility and prevent misuse of the name by other cheese producers outside of Zlatar area. Tourism is increased in last couple of years, but it is not always done in a planned way. Parts of Zlatar Mountain are rapidly being urbanised. Natural assets are protected, but there are some incidents that are endangering the wild life and protected species (big vultures in the park). Certification and legal protection of the Zlatar cheese in the market are priorities for the Local self-government and farmers from the area. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Zlatar (mountain), Cheese, Cattle, Tourism, Protected Designation of Origin, Wildlife, Vulture, Certification, Local government","http://www.wikidata.org/entity/Q953591, http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q830, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q241741, http://www.wikidata.org/entity/Q123120, http://www.wikidata.org/entity/Q374814, http://www.wikidata.org/entity/Q6501447","mountain in Serbia|yellow or white, creamy or solid food made from the pressed curds of milk|large, domesticated, cloven-hooved herbivores|travel for pleasure or business|quality policy of the European Union for food|undomesticated organisms that grow or live wild in an area without being introduced by humans|common name for several types of scavenging birds of prey|formal attestation of certain characteristics of an object, person, or organization|lowest tier of administration within a sovereign state","https://upload.wikimedia.org/wikipedia/commons/3/36/Zlatar.JPG,https://upload.wikimedia.org/wikipedia/commons/f/f2/Hartkaese_HardCheeses.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bulgarian_gray_cattle.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Nictea_July_2015-2.jpg,https://upload.wikimedia.org/wikipedia/commons/1/18/Vulture_beak_sideview_A.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/Nitaskinan_39.jpg,null","43.4089 19.7925,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Grazing of livestock on natural pastures is major production system; Farmers are starting to be involved in the cheese protection, but also, many of them are finding ways to sell cheese to restaurants and delicatessen shops in big cities. Transition to organic production is not requiring large investments, nor change in animal breeding. There are initiatives for organised organic production. The area offer possibilities for developing other high-quality production systems, including agroecological production, etc. Existing GI protection can be registered at EU level, and can be combined with other standards in order to reach foreign markets. There are initiatives of e-commerce of the products from this area (especially during Covid-19). The innovation is related to New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland, Grassland, Forestry and Natural land. The local assets include Natural, social, cultural and Habitat of endangered species.","Value chain, Endogeneity, Exogeneity, Livestock, Cheese, Restaurant, Delicatessen, Organic farming, Agroecology, Geographical indication, European Union, E-commerce, COVID-19 pandemic, Governance, Cropland, Grassland, Forestry, Natural environment, Habitat, Endangered species","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q20998573, http://www.wikidata.org/entity/Q293000, http://www.wikidata.org/entity/Q103459, http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q11707, http://www.wikidata.org/entity/Q3231410, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q396338, http://www.wikidata.org/entity/Q325668, http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q81068910, http://www.wikidata.org/entity/Q1553864, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q52105, http://www.wikidata.org/entity/Q11394","functions of a company affecting its costs and quality and give it a competitive advantage|Wikimedia disambiguation page|fact of an action or object originating externally|domesticated animals raised in an agricultural setting to produce commodities such as food, fiber and labor|yellow or white, creamy or solid food made from the pressed curds of milk|single establishment which prepares and serves food, located in building|shop selling cured meats and sausages, expensive cheeses, caviar, or luxury confectionery|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|study of ecological processes in agriculture|name or sign used on certain products which corresponds to a specific geographical location or origin|political and economic union of 27 European states|type of business industry usually conducted over the Internet|pandemic caused by SARS-CoV-2 (2019–2023)|all of the processes of governing, whether undertaken by a government, market or network, whether over a family, tribe, formal or informal organization or territory and whether through the laws, norms, power or language of an organized society|land used for agricultural purposes|area with vegetation dominated by grasses|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|all living and non-living things occurring naturally on Earth or some region thereof|ecological or environmental area inhabited by a particular species; natural environment in which an organism lives, or the physical environment that surrounds a species population|species of organisms facing a very high risk of extinction","null,null,null,https://upload.wikimedia.org/wikipedia/commons/9/9a/Edward_Hicks_001.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Hartkaese_HardCheeses.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/Gaggenau_2016_-Restaurant-_by-RaBoe_118.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Rome_Italian_deli.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Agribusiness_vs_agroecology.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/European_Union%27s_Geographical_Indications_logos_crop.png,https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,null,https://upload.wikimedia.org/wikipedia/commons/f/f6/Covid-19_SP_-_UTI_V._Nova_Cachoeirinha.jpg,null,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b3/Ostafrikanisches_Spitzmaulnashorn.JPG","null,null,null,null,null,null,null,null,null,null,50.116944444444 9.2477777777778,null,null,null,null,null,null,null,null,null"
