title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Value Chain,"The MOVING reference member state of this VC (Value Chain) is TURKEY. The reference MOVING Card ID of this VC is VC 20 TR. Hazelnut farmers, The Union of Hazelnut Agricultural Sales Cooperatives (FİSKOBİRLİK), traders, processors and exporters are the main actors in this sector. Hazelnuts are cultivated mostly on small-scale family farms and harvesting is a highly labor-intensive activity. Farmers require assistance from seasonal agricultural workers, mainly migrant workers, for the harvest period. Hazelnuts are widely used in confectionery, especially in the chocolate industry. Hazelnut production is crucial to the economic activity of the region and affects many people directly or indirectly.","Turkey, Value chain, Hazelnut, Chocolate, Confectionery, Migrant worker","http://www.wikidata.org/entity/Q43, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q578307, http://www.wikidata.org/entity/Q195, http://www.wikidata.org/entity/Q5159627, http://www.wikidata.org/entity/Q15320003","country in West Asia and Southeast Europe|functions of a company affecting its costs and quality and give it a competitive advantage|nut of the common hazel, Corylus avellana|nutritionally dense or sweet food product from the seed of Theobroma cacao - cocoa bean|elaborate sweets or baked goods|person who migrates to pursue work","https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/e/e4/Hazelnuts_%28Corylus_avellana%29_-_whole_with_kernels.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Cocoa_Powder_and_Chocolate_on_Marble_Background.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Chocolate_Macaroons_Close_Up.jpg,null","39 36,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Eastern Black Sea Mountains. The reference mountain landscape of this VC is Ulubey. The Black Sea Region of Turkey has highly favorable ecological conditions for hazelnut production, particularly in the east. This is the most mountainous part and very cloudy, with the highest precipitation and the highest humidity. Ordu Provience located in the Black Sea Region. It is the top hazelnut producer in the region, with 29.66% of Turkey s total production. Province higher altitudes are covered with forest.","Ulubey, Black Sea Region, Turkey, Ordu Province, Hazelnut","http://www.wikidata.org/entity/Q410580, http://www.wikidata.org/entity/Q155533, http://www.wikidata.org/entity/Q43, http://www.wikidata.org/entity/Q483180, http://www.wikidata.org/entity/Q578307","Wikimedia disambiguation page|geographical region of Turkey|country in West Asia and Southeast Europe|province in north Turkey|nut of the common hazel, Corylus avellana","null,https://upload.wikimedia.org/wikipedia/commons/3/33/Turkey_Black_Sea_region-ka.png,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Ordu_g%C3%B6lk%C3%B6y.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Hazelnuts_%28Corylus_avellana%29_-_whole_with_kernels.jpg","null,41 36,39 36,40.811388888889 37.540555555556,null"
Geography and population,The size of the area (km2) is 295. The minimum altimetry of the LAU (Local Administrative Unit) is 586. The maximum altimetry of the LAU is approx. 1600. The total population (in thousand) is 18.187. The population density (Inhabitants/km2) in the LAU is 61.65084746. The population change rate of the LAU in the last 10 years (%) has been 3.68%. The overall regional population density (Inhabitants/km2) is 71.5. The regional population change rate in the last 10 years (%) has been 6.55%.,"Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 4400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2966.5. The primary sector share of total GVA/year [Province] is 17.60%. The secondary sector share of total GVA/year [Province] is 30.80%. The tertiary sector share of total GVA/year [Province] is 52.90%. The per capita income (EUR/year) [Region] is 5500. The total Gross Value Added (GVA) (EUR million/year) [Region] is 13455.13. The primary sector share of total GVA/year [Region] is 13.50%. The secondary sector share of total GVA/year [Region] is 31.90%. The tertiary sector share of total GVA/year [Region] is 54.70%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 4609. The regional (Region) share of total BPs/year is 22.50%. The number of agricultural holdings in the LAU is 125000. The nearest settlement with population over 100000 (km) is 22. In this region protected areas are not present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is High. The secondary sector share of total employment/year [Province] is Low. The tertiary sector share of total employment/year [Province] is Medium. The primary sector share of total employment/year [Region] is 45.40%. The secondary sector share of total employment/year [Region] is 13.60%. The tertiary sector share of total employment/year [Region] is 40.80%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Region, Province","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null"
Interest on this VC,Turkey is one of the world s biggest producers and exporters of hazelnuts. They are produced mainly in the mountainous east Black Sea region. Hazelnuts are cultivated up to an altitude of 750-1000 meters. It is a high reputation product. Hazelnut production dates back to ancient times and contributes greatly to regional and cultural identity. There are many small-scale farmers in the region and the hazelnut is a major source of income for them.,"Black Sea, Turkey, Hazelnut, Metric system","http://www.wikidata.org/entity/Q166, http://www.wikidata.org/entity/Q43, http://www.wikidata.org/entity/Q578307, http://www.wikidata.org/entity/Q232405","sea between Europe and Asia|country in West Asia and Southeast Europe|nut of the common hazel, Corylus avellana|decimal system of units that uses the metre as the basis for its unit of length","https://upload.wikimedia.org/wikipedia/commons/f/fb/Black_Sea_Nasa_May_25_2004.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Hazelnuts_%28Corylus_avellana%29_-_whole_with_kernels.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/FourMetricInstruments.JPG","43.41 34.26,39 36,null,null"
Key local assets,"Hazelnuts have been grown in the Black Sea Region for approximately 2500 years. For this reason, they have an important place in the culture of the region. There are many proverbs, idioms, folk songs etc. about the hazelnut. The hazelnut provides a livelihood for many farmers in the region and is vital for the sustainability of rural development. The hazelnut is cultivated on the steep slopes of the mountains and makes an important contribution in combating soil erosion. ","Black Sea Region, Hazelnut, Culture, Farmer, Rural development, Soil erosion","http://www.wikidata.org/entity/Q155533, http://www.wikidata.org/entity/Q578307, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q131512, http://www.wikidata.org/entity/Q3045473, http://www.wikidata.org/entity/Q889503","geographical region of Turkey|nut of the common hazel, Corylus avellana|shared aspects of a society's way of life|person engaged in agriculture, raising living organisms for food or raw materials|improving quality of life in rural areas|washing or blowing away of the top layer of soil","https://upload.wikimedia.org/wikipedia/commons/3/33/Turkey_Black_Sea_region-ka.png,https://upload.wikimedia.org/wikipedia/commons/e/e4/Hazelnuts_%28Corylus_avellana%29_-_whole_with_kernels.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/04-09-12-Schaupfl%C3%BCgen-Fahrenwalde-RalfR-IMG_1232.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/40/Rano_Raraku_quarry.jpg","41 36,null,null,null,null,null"
Challenges,"The level of hazelnut production varies with climatic conditions, particularly with the prevalence of frost and drought. The imbalance between hazelnut supply and demand causes price instability. Hazelnut orchards are generally old and small in scale. Development of value-added hazelnut production is not currently at the desired level. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional.","Hazelnut, Frost, Drought, Supply and demand, Venture capital, Tradition","http://www.wikidata.org/entity/Q578307, http://www.wikidata.org/entity/Q4590598, http://www.wikidata.org/entity/Q43059, http://www.wikidata.org/entity/Q166656, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821","nut of the common hazel, Corylus avellana|coating or deposit of ice that may form in humid air in cold conditions, usually overnight|extended period when a region notes a deficiency in its water supply|economic model of price determination in microeconomics|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations","https://upload.wikimedia.org/wikipedia/commons/e/e4/Hazelnuts_%28Corylus_avellana%29_-_whole_with_kernels.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Frost_%2831189250653%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Drought.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg","null,null,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Cropland. The local assets include Natural and cultural.,"Value chain, Cropland, Nature, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|land used for agricultural purposes|natural, physical, or material world and its phenomena|shared aspects of a society's way of life","null,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null"
