title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
STRAWBERRIES and RASPBERRIES,"The MOVING reference member state of this VC (Value Chain) is BULGARIA. The reference MOVING Card ID of this VC is VC 17 BG. Production of soft fruit in Berkovitsa declined immediately after the collapse of the communist regime in 1989, but has now been largely re-established. Many of the restored strawberry and raspberry plantations are now organically certified to take advantage of the signifiant export opportunities that exist and a number of foreign companies have established collection points and processing units for exporting a range of frozen organic soft fruits all over Europe. These plantations of high value soft fruit are economically very important for the local community. Meanwhile some niche markets also exist for other celebrated local products, such as 'malinovo vino' (raspberry wine) and 'yagodovo vino' (strawberry wine).","Bulgaria, Berkovitsa, Europe, Communist states, Strawberry, Raspberry, Strawberry wine","http://www.wikidata.org/entity/Q219, http://www.wikidata.org/entity/Q407314, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q849866, http://www.wikidata.org/entity/Q13158, http://www.wikidata.org/entity/Q13179, http://www.wikidata.org/entity/Q7622506","country in southeast Europe|city in Berkovitsa municipality, Montana oblast, Bulgaria|terrestrial continent located in north-western Eurasia|state that is administered and governed by a single communist party|hybrid species in the rose family|edible fruit|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/4/46/Rila_Monastery%2C_August_2013.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Berkovica2.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/USSRRepublicsPoster.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Strawberries.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4e/Framboise_Margy_3.jpg,null","42.75 25.5,43.237147 23.125089,48.690959 9.14062,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Western Stara Planina (Balkan mountains). The reference mountain landscape of this VC is Berkovitsa Municipality in Montana Province (BG312). The relief of the Montana province (MON36) varies greatly. The majority (65%) of the province is a fertile plain area in the north bordering the Danube River. This area is dominated by intensive arable cropping. In contrast, there are four mountainous municipalities in the south-west of the province that encompass much of the Western Planina Stara mountain range (with highest peak of 2,016 metres). Most grasslands and livestock are found in this region, together with forest land on the steeper slopes. Berkovitsa is a small municipality which is predominantly (60%) forest with 40% agricultural land consisting mainly of rough upland grazing (natural high mountain pastures, riparian meadows, stony or rocky terrain). There are also some semi-natural (secondary) grasslands created by the clearance of patches of forest. Some small plots of cultivated land also exist, including the permanent plantations of strawberries and raspberries mentioned above.","Balkan Mountains, Berkovitsa Municipality, Montana Province, Montana, Danube, Berkovitsa, Grassland, Forest, Livestock, Strawberry, Raspberry","http://www.wikidata.org/entity/Q170427, http://www.wikidata.org/entity/Q2609066, http://www.wikidata.org/entity/Q2012057, http://www.wikidata.org/entity/Q1212, http://www.wikidata.org/entity/Q1653, http://www.wikidata.org/entity/Q407314, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q4421, http://www.wikidata.org/entity/Q103459, http://www.wikidata.org/entity/Q13158, http://www.wikidata.org/entity/Q13179","mountain range in the eastern part of the Balkan Peninsula|municipality in Montana oblast, Bulgaria|oblast of Bulgaria|state of the United States of America|second-longest river in Europe|city in Berkovitsa municipality, Montana oblast, Bulgaria|area with vegetation dominated by grasses|dense collection of trees covering a relatively large area|domesticated animals raised in an agricultural setting to produce commodities such as food, fiber and labor|hybrid species in the rose family|edible fruit","https://upload.wikimedia.org/wikipedia/commons/7/7a/Balkangebirge_Balkan_topo_de.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Stara_Planina_in_Berkovitsa.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Montana_in_Bulgaria.svg,https://upload.wikimedia.org/wikipedia/commons/0/08/ISS028-E-12597_-_View_of_Montana.jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/Budapest_from_Gellert_Hill.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Berkovica2.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/6/65/Adirondacks_in_May_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Edward_Hicks_001.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Strawberries.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4e/Framboise_Margy_3.jpg","42.78421 24.97626,43.25 23.13333333,43.6 23.183333333333,47 -110,45.221944444444446 29.743333333333332,43.237147 23.125089,null,null,null,null,null"
Geography and population,The size of the area (km2) is 465. The minimum altimetry of the LAU (Local Administrative Unit) is unspecified. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 16.343. The population density (Inhabitants/km2) in the LAU is 35.15. The population change rate of the LAU in the last 10 years (%) is unspecified. The overall regional population density (Inhabitants/km2) is 39.00. The regional population change rate in the last 10 years (%) has been -0.19%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 4600. The total Gross Value Added (GVA) (EUR million/year) [Province] is 524. The primary sector share of total GVA/year [Province] is 13.40%. The secondary sector share of total GVA/year [Province] is 30.00%. The tertiary sector share of total GVA/year [Province] is 56.60%. The per capita income (EUR/year) [Region] is 5200. The total Gross Value Added (GVA) (EUR million/year) [Region] is 3402. The primary sector share of total GVA/year [Region] is 9.10%. The secondary sector share of total GVA/year [Region] is 36.40%. The tertiary sector share of total GVA/year [Region] is 54.50%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 1497. The regional (Region) share of total BPs/year is 18.30%. The number of agricultural holdings in the LAU is 19010. The nearest settlement with population over 100000 (km) is unspecified. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 30.80%. The secondary sector share of total employment/year [Province] is 26.60%. The tertiary sector share of total employment/year [Province] is 42.70%. The primary sector share of total employment/year [Region] is 27.80%. The secondary sector share of total employment/year [Region] is 26.70%. The tertiary sector share of total employment/year [Region] is 45.50%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"The Berkovitsa Municipality (MON02) in Montana Province (BG312) was well-known during the communist period for strawberry and raspberry production. After the political reforms and economic crises of the 1990s many plantations were abandoned, but have now been re-established and are flourishing again through their connection with well-established value chains into the (organic) food markets of western Europe.","Berkovitsa Municipality, Montana Province, Europe, Strawberry, Raspberry, Political reform, Economic crisis, Organic farming, Western Europe, Food market","http://www.wikidata.org/entity/Q2609066, http://www.wikidata.org/entity/Q2012057, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q13158, http://www.wikidata.org/entity/Q13179, http://www.wikidata.org/entity/Q900406, http://www.wikidata.org/entity/Q114380, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q27496, http://www.wikidata.org/entity/Q96686453","municipality in Montana oblast, Bulgaria|oblast of Bulgaria|terrestrial continent located in north-western Eurasia|hybrid species in the rose family|edible fruit|major overhaul of a system considered wrong, corrupt, inadequate, insufficient, unsatisfactory or unsuitable for new uses|situation in which financial assets suddenly lose a large part of their nominal value|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|western part of the European continent|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/9/9e/Stara_Planina_in_Berkovitsa.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Montana_in_Bulgaria.svg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Strawberries.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4e/Framboise_Margy_3.jpg,null,https://upload.wikimedia.org/wikipedia/commons/0/02/Panic_of_1884.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,null,null","43.25 23.13333333,43.6 23.183333333333,48.690959 9.14062,null,null,null,null,null,47.409273 2.536919,null"
Key local assets,"The combination of climate, soils and altitude on the northern slopes of the Western Stara Planina is very favourable for soft fruit production. ","Climate, Soil, Altitude, Stara Planina, Berry","http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q36133, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q170427, http://www.wikidata.org/entity/Q16128920","long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|natural body consisting of layers that are primarily composed of minerals|height in relation to a certain reference point|mountain range in the eastern part of the Balkan Peninsula|small edible fruit","https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,https://upload.wikimedia.org/wikipedia/commons/4/46/Stagnogley.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/Balkangebirge_Balkan_topo_de.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Vaccinium_corymbosum_a2.jpg","null,null,null,42.78421 24.97626,null"
Challenges,The rural population in the region is 50% of what it used to be in the 1960s and the remaining inhabitants are increasingly elderly. Maintenance of an active workforce is therefore a major challenge which puts soft fruit growers under increasing pressure. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional.,"Rural population, 1960s, Elderly, Workforce, Berry, Venture capital, Tradition","http://www.wikidata.org/entity/Q175185, http://www.wikidata.org/entity/Q35724, http://www.wikidata.org/entity/Q191089, http://www.wikidata.org/entity/Q13440398, http://www.wikidata.org/entity/Q16128920, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821","geographic area that is located outside towns and cities|decade of the 1960s (1960-1969)|consists of ages nearing or surpassing the life expectancy of human beings|members of a particular organization or population who are able or eligible to work; labour pool in employment; it may also mean all those who are available for work|small edible fruit|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations","https://upload.wikimedia.org/wikipedia/commons/2/2f/Belvitte_%C3%A0_Xaff%C3%A9villers_02.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/60s_tech.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/H%C3%A1zasp%C3%A1r.jpg,null,https://upload.wikimedia.org/wikipedia/commons/0/06/Vaccinium_corymbosum_a2.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg","null,null,null,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Cropland. The local assets include Natural.,"Value chain, Cropland, Nature","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q7860","functions of a company affecting its costs and quality and give it a competitive advantage|land used for agricultural purposes|natural, physical, or material world and its phenomena","null,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg","null,null,null"
