title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Old varieties of potatos (Walser Kartoffeln),"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 22 IT. We have chosen Paysage à Manger as a project of 'edible culture', an innovative and radical experiment at high altitude in which crops and cultures try to recover their inextricable and millennial bond, of which agricultural production is the apex and point of balance. respect and enhancement of the great cultural and culinary heritage bequeathed to us by the rural communities that have inhabited these territories for centuries.","Italy, University of Molise, University of Pisa, Value chain, Agriculture, Rural community","http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q1093340, http://www.wikidata.org/entity/Q645663, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q3821752",country in southern Europe|university in Italy|Italian public research university located in Pisa|functions of a company affecting its costs and quality and give it a competitive advantage|cultivation of plants and animals to provide useful products|null,"https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Unimol_-_Facolt%C3%A0_di_Giurisprudenza.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/555PisaPalazzoAllaGiornata.JPG,null,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,null","42.5 12.5,41.5562 14.6663,43.716508333333 10.398458333333,null,null,null"
Mountain landscape and reference chains,The reference mountain chain of this VC is Euroregion Alps-Mediterranean. The reference mountain landscape of this VC is Gressoney. Gressoney San Jaun is a town and municipality in the Aosta Valley region in north-west Italy. It is 80 Km of chief city Aosta and 60 Km North of Biella in Pidmont.,"Gressoney, Gressoney, Aosta Valley, Aosta Valley, Italy, Aosta, Biella, Piedmont","http://www.wikidata.org/entity/Q402514, http://www.wikidata.org/entity/Q1399965, http://www.wikidata.org/entity/Q1222, http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q3367, http://www.wikidata.org/entity/Q18021, http://www.wikidata.org/entity/Q1216","Wikimedia disambiguation page|human settlement in Italy|Italian mountainous semi-autonomous region in the North-West|country in southern Europe|comune in Aosta Valley, Italy|Italian comune|region in North-West Italy","null,null,https://upload.wikimedia.org/wikipedia/commons/a/a6/CastelloDiF%C3%A9nisJuly292023_02.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/Aosta_and_mountains.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Biella_veduta.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Sacra_di_San_Michele07.jpg","null,45.80666667 7.82388889,45.716666666667 7.3666666666667,42.5 12.5,45.737222222222 7.3205555555556,45.566388888889 8.0533333333333,45.25 7.9166666666667"
Geography and population,The size of the area (km2) is 69.66. The minimum altimetry of the LAU (Local Administrative Unit) is 1173. The maximum altimetry of the LAU is 3305. The total population (in thousand) is 0.812. The population density (Inhabitants/km2) in the LAU is 11.66. The population change rate of the LAU in the last 10 years (%) has been 1.81%. The overall regional population density (Inhabitants/km2) is 38.53. The regional population change rate in the last 10 years (%) has been -0.68%.,"Lau Islands, Area, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q11500, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|measure of the extent of a two-dimensional region on a curved surface or flat plane|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 38300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 4330.8. The primary sector share of total GVA/year [Province] is 1.20%. The secondary sector share of total GVA/year [Province] is 19.01%. The tertiary sector share of total GVA/year [Province] is 79.79%. The per capita income (EUR/year) [Region] is 38300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 4330.8. The primary sector share of total GVA/year [Region] is 1.20%. The secondary sector share of total GVA/year [Region] is 19.01%. The tertiary sector share of total GVA/year [Region] is 79.79%.,"Deutsche Mark, Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q16068, http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","official currency of West Germany and later Germany from 1948 to 2002|average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","https://upload.wikimedia.org/wikipedia/commons/b/b8/1_mark_brd_1967_retouched.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 2098. The regional (Region) share of total BPs/year is 3.61%. The number of agricultural holdings in the LAU is 27. The nearest settlement with population over 100000 (km) is 102. In this region protected areas are not present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 3.73%. The secondary sector share of total employment/year [Province] is 17.72%. The tertiary sector share of total employment/year [Province] is 78.55%. The primary sector share of total employment/year [Region] is 3.73%. The secondary sector share of total employment/year [Region] is 17.72%. The tertiary sector share of total employment/year [Region] is 78.55%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"The farm is menber of Pro Specie Rara Swiss foundation that for 40 years has represented a point of reference in the research and protection of ancient Alpine varieties and breeds. They were selected by ReStartAlp, as one of the best projects of the year. Paysage à Manger is passion and research for cultivation at high altitudes, with the aim of putting the link between the quality of agricultural products, ancient peasant knowledge and the preservation of the landscape at the center of production.","Alps, Pro Specie Rara, Landscape","http://www.wikidata.org/entity/Q1286, http://www.wikidata.org/entity/Q686159, http://www.wikidata.org/entity/Q107425",major mountain range system in central Europe|company|visible features of an area of land,"https://upload.wikimedia.org/wikipedia/commons/b/ba/Alps_2007-03-13_10.10UTC_1px-250m.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/14/Landscape_Arnisee-region.JPG","46.57805555555556 8.615,null,null"
Key local assets,"Paysage à Manger means 'landscape to eat'. It is the opportunity to taste healthy products, grown by hand, of which to discover the history through the human and cultural ties that have intertwined with the territory. Paysage à Manger is passion and research for cultivation at high altitudes, with the aim of putting the link between the quality of agricultural products, ancient peasant knowledge and the preservation of the landscape at the center of production. ","Landscape, Peasant, Territory, Cultivation","http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q838811, http://www.wikidata.org/entity/Q183366, http://www.wikidata.org/entity/Q5193165",visible features of an area of land|member of a traditional class of farmers|area of land under a certain jurisdiction|Wikimedia disambiguation page,"https://upload.wikimedia.org/wikipedia/commons/1/14/Landscape_Arnisee-region.JPG,https://upload.wikimedia.org/wikipedia/commons/1/13/The_Harvesters.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Territorium_Argentoratense_-_CBT_5876401.jpg,null","null,null,null,null"
Challenges,The Challenge are to produce enough potatoes in the high land considering the climate change and to transform a commodity product as potatoes in a specialty one. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.,"Potato, Climate change, Venture capital, Commodity market","http://www.wikidata.org/entity/Q10998, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q2922469","species of plant (for the food, use Q16587531)|human-caused changes to climate on Earth|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|physical or virtual transactions of buying and selling involving raw or primary commodities","https://upload.wikimedia.org/wikipedia/commons/d/d6/Potato_sprout%2C_January_23%2C_2006.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,null,null","null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. The innovation start in 2014 with the idea of giving value and dignity to one of the humblest agricultural products in our kitchen ( potatos). The innovation is related to New marketing strategies. The land use systems involved are Cropland. The local assets include Natural, social and cultural.","Venture capital, Exogenous variable, Potato, Marketing strategy, Cropland, Nature, Social, Culture","http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q61985482, http://www.wikidata.org/entity/Q10998, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q8425, http://www.wikidata.org/entity/Q11042","form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|variables in an economic model|species of plant (for the food, use Q16587531)|business strategy for marketing and advertising|land used for agricultural purposes|natural, physical, or material world and its phenomena|group of people connected to each other|shared aspects of a society's way of life","null,null,https://upload.wikimedia.org/wikipedia/commons/d/d6/Potato_sprout%2C_January_23%2C_2006.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B5%D0%BA_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null"
