title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Family farms with both production and recreational possibilities for visitors,"The MOVING reference member state of this VC (Value Chain) is SLOVAKIA. The reference MOVING Card ID of this VC is VC 06 SK. Key activities: farm production, accomodation, food provision, marketing. Key actors: farmers, visitors, local public authorieties. Local and regional impact of VC - farm income diversification, added economic value, local identity support .","Slovakia, Value chain, Agriculture, Accommodation, Food supply, Marketing, Farmer, Tourist, Local government, Economic value","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q122067, http://www.wikidata.org/entity/Q1229911, http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q131512, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q6501447, http://www.wikidata.org/entity/Q868257","country in Central Europe|functions of a company affecting its costs and quality and give it a competitive advantage|cultivation of plants and animals to provide useful products|Wikimedia disambiguation page|condition related to the supply and availability of food, and individuals' access to it|study and process of promoting, distributing, and selling products or services to customers|person engaged in agriculture, raising living organisms for food or raw materials|travel for pleasure or business|lowest tier of administration within a sovereign state|measure of the benefit provided by a good or service to an economic agent","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,null,https://upload.wikimedia.org/wikipedia/commons/2/24/Africa_Food_Security_11_%2810665081134%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/a/a2/04-09-12-Schaupfl%C3%BCgen-Fahrenwalde-RalfR-IMG_1232.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,null","48.7 19.7,null,null,null,null,null,null,null,null,null"
Mountain landscape and reference chains,The reference mountain chain of this VC is Slovak Carpathians. The reference mountain landscape of this VC is Kremnické bane. Above the farm is the symbolic Center of Europe at the Gothic Church of St. John the Baptist.,"Carpathian Mountains, Kremnica","http://www.wikidata.org/entity/Q1288, http://www.wikidata.org/entity/Q754776",mountain range in Central and Eastern Europe|town in Slovakia,"https://upload.wikimedia.org/wikipedia/commons/5/50/Morskie_oko_o_swicie.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/Kremnica_v_zime.jpg","47 25.5,48.704444444444 18.918333333333"
Geography and population,The size of the area (km2) is 7.74. The minimum altimetry of the LAU (Local Administrative Unit) is 700. The maximum altimetry of the LAU is 800. The total population (in thousand) is 0.265. The population density (Inhabitants/km2) in the LAU is 34.17. The population change rate of the LAU in the last 10 years (%) has been 0.02%. The overall regional population density (Inhabitants/km2) is 68.4. The regional population change rate in the last 10 years (%) has been -0.02%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 12100. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7012.6. The primary sector share of total GVA/year [Province] is 4.78%. The secondary sector share of total GVA/year [Province] is 47.44%. The tertiary sector share of total GVA/year [Province] is 47.78%. The per capita income (EUR/year) [Region] is 13100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 15737.27. The primary sector share of total GVA/year [Region] is 2.82%. The secondary sector share of total GVA/year [Region] is 48.75%. The tertiary sector share of total GVA/year [Region] is 48.43%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 645. The regional (Region) share of total BPs/year is 0.36%. The number of agricultural holdings in the LAU is 4846. The nearest settlement with population over 100000 (km) is 193. In this region protected areas are not present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 4.00%. The secondary sector share of total employment/year [Province] is 37.00%. The tertiary sector share of total employment/year [Province] is 59.00%. The primary sector share of total employment/year [Region] is 4.00%. The secondary sector share of total employment/year [Region] is 37.00%. The tertiary sector share of total employment/year [Region] is 59.00%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"The VC represents an example of diversification of farming in the mountains according to current consumers' demand. It usually includes producing high-quality food products, sometimes with bio certification, and provides accommodation for visitors. new services on a farm.","Diversification, Agriculture, Mountain, Consumer, Food, Organic certification, Accommodation, Farm, Service","http://www.wikidata.org/entity/Q355963, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q22855, http://www.wikidata.org/entity/Q2095, http://www.wikidata.org/entity/Q11680670, http://www.wikidata.org/entity/Q122067, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q232576","Wikimedia disambiguation page|cultivation of plants and animals to provide useful products|large natural elevation of the Earth's surface|person or group of people that are the final users of products and or services; one who pays something to consume goods and services produced|any substance consumed to provide nutritional support for the body; form of energy stored in chemical|certification process for producers of organic food and other organic agricultural products|Wikimedia disambiguation page|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page","null,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/People_are_buying_fruits.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Good_Food_Display_-_NCI_Visuals_Online.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null","null,null,null,null,null,null,null,null,null"
Key local assets,"Natural assets are agricultural land uses - crop production, pasture, orchards. Social assets are skills of farmers to diversify their farming activities and prepare accomodation possibilities and services to the public. ","Natural capital, Agriculture, Pasture, Orchard, Farmer, Accommodation, Service, Public","http://www.wikidata.org/entity/Q1540268, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q236371, http://www.wikidata.org/entity/Q131512, http://www.wikidata.org/entity/Q122067, http://www.wikidata.org/entity/Q232576, http://www.wikidata.org/entity/Q2388316","world's stock of natural resources, which includes geology, soils, air, water and all living organisms|cultivation of plants and animals to provide useful products|land used for grazing|intentional planting of trees or shrubs that is maintained for food production|person engaged in agriculture, raising living organisms for food or raw materials|Wikimedia disambiguation page|Wikimedia disambiguation page|grouping of individual people","null,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Mallnitz_Tauerntal_20220825.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Streuobstwiesen%2C_Blick_auf_Traufgang_und_Lochenh%C3%B6rnle.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/04-09-12-Schaupfl%C3%BCgen-Fahrenwalde-RalfR-IMG_1232.jpg,null,null,null","null,null,null,null,null,null,null,null"
Challenges,"1) Lack of a tradition in agrotourism in Slovakia - the collectivization of agricultural holdings during the communist regime caused family farms decompositions. Thus, up-to-date agrotourism in the Slovak mountains is not very common. 2) Agrotourism means an additional activity to farm ( a set of goods and services offered to tourists, e.g., accommodation, meals, outdoor and indoor recreational activities organization) requiring other skills than farming. 3) Like every business, agrotourism also needs an initial investment at its start. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.","Slovakia, Agritourism, Communist states, Family farm, Venture capital, Investment","http://www.wikidata.org/entity/Q214, http://www.wikidata.org/entity/Q1956672, http://www.wikidata.org/entity/Q849866, http://www.wikidata.org/entity/Q5433334, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q4290","country in Central Europe|agriculturally based operation or activity that brings visitors to a farm or ranch|state that is administered and governed by a single communist party|farm owned or operated by a family|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|commitment of resources to achieve later benefits","https://upload.wikimedia.org/wikipedia/commons/7/72/000_Sllovakia_harta.PNG,null,https://upload.wikimedia.org/wikipedia/commons/d/dc/USSRRepublicsPoster.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/FamilyFarm.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/42/Norblin_Factory_Redevelopment_under_construction%2C_8.jpg","48.7 19.7,null,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is Exogenous. Farming is a traditional component and associated tourism is an innovation on a farm. The innovation is related to New services on a farm. The land use systems involved are Cropland and Grassland. The local assets include Natural and social.,"Value chain, Exogenous variable, Agriculture, Tourism, Cropland, Grassland, Nature, Social","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q61985482, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q8425","functions of a company affecting its costs and quality and give it a competitive advantage|variables in an economic model|cultivation of plants and animals to provide useful products|travel for pleasure or business|land used for agricultural purposes|area with vegetation dominated by grasses|natural, physical, or material world and its phenomena|group of people connected to each other","null,null,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B5%D0%BA_%281%29.jpg","null,null,null,null,null,null,null,null"
