title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Rosehip wine,The MOVING reference member state of this VC (Value Chain) is CZECH REPUBLIC. The reference MOVING Card ID of this VC is VC 16 CZ. A family (better to say unmarried couple) produce exlusive alcoholic drink of fruit wine type. It uses rosehips which are traditionally processed for tea. Wine is a sort of alternative product (if thinking tea from rosehip is mainly produced) using references to mountains (e.g. clean air).,"Czech Republic, Moving (film), Rose hip, Tea, Wine, Mountain","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q46740, http://www.wikidata.org/entity/Q6097, http://www.wikidata.org/entity/Q282, http://www.wikidata.org/entity/Q8502",country in Central Europe|Wikimedia disambiguation page|accessory fruit of the Rosa plant genus|brewed drink made from tea leaves|alcoholic drink typically made from grapes through the fermentation process|large natural elevation of the Earth's surface,"https://upload.wikimedia.org/wikipedia/commons/5/57/Czechia_Montage.jpg,null,https://upload.wikimedia.org/wikipedia/commons/c/cd/Rosa_rubiginosa_hips.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Longjing_tea_after_steeping.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Red_and_white_wine_12-2015.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg","50 15,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Jeseniky mountains. The reference mountain landscape of this VC is LAU 1 Jeseník. Mountain Reference Landscape (LAU 1 - Vsetín) is the area with high share of highlands and forests. The Reference Landscape includes the nature protected area, which is the largest in the Czech Republic (555 km2). The most valuable asset of the Reference Landscape is the unique nature. The Reference Landscape thus provide very attractive conditions for tourism. The nature protected area located in the region is considered one of the most valuable locations in Europe. The landscape is historically known for extensive farming in perennial grassland, namely sheep and cattle.","Czech Republic, Europe, Sheep, Cattle","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q830","country in Central Europe|terrestrial continent located in north-western Eurasia|domesticated ruminant bred for meat, wool, and milk|large, domesticated, cloven-hooved herbivores","https://upload.wikimedia.org/wikipedia/commons/5/57/Czechia_Montage.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flock_of_sheep.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bulgarian_gray_cattle.jpg","50 15,48.690959 9.14062,null,null"
Geography and population,The size of the area (km2) is 719. The minimum altimetry of the LAU (Local Administrative Unit) is 320. The maximum altimetry of the LAU is 1423. The total population (in thousand) is 37.968. The population density (Inhabitants/km2) in the LAU is 52.81. The population change rate of the LAU in the last 10 years (%) has been -7.97%. The overall regional population density (Inhabitants/km2) is 131.62. The regional population change rate in the last 10 years (%) has been -1.49%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 9183.58. The total Gross Value Added (GVA) (EUR million/year) [Province] is 9185.97. The primary sector share of total GVA/year [Province] is 3.30%. The secondary sector share of total GVA/year [Province] is 40.40%. The tertiary sector share of total GVA/year [Province] is 56.30%. The per capita income (EUR/year) [Region] is 9335.88. The total Gross Value Added (GVA) (EUR million/year) [Region] is 18439.35. The primary sector share of total GVA/year [Region] is 2.97%. The secondary sector share of total GVA/year [Region] is 45.43%. The tertiary sector share of total GVA/year [Region] is 51.60%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 28371. The regional (Region) share of total BPs/year is 0.49%. The number of agricultural holdings in the LAU is 2387. The nearest settlement with population over 100000 (km) is 110. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 4.29%. The secondary sector share of total employment/year [Province] is 42.68%. The tertiary sector share of total employment/year [Province] is 53.01%. The primary sector share of total employment/year [Region] is 3.24%. The secondary sector share of total employment/year [Region] is 45.99%. The tertiary sector share of total employment/year [Region] is 50.77%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Regional label, e-shop and raw food (drink) product. Wine (6-7 month to be ready for sale) is produced from rosehips harvested (dryied after harvest) on the hillsides of Jesenik spa (local rosehips). 100 % hand made work produced by family business. The only large scale producer of rosehip wine made in Czechia and Europe (two quality medails from USA). Non-filtered. The VC demonstrates how exclusive (unique) mountain product might address also global arena (awards in USA), although it is made out of rosehip which grows everywhere. The VC utilised the reference to mountains (clean air) in term of specific rosehip attribute. Simple production necessitates to know amount of suggar to be added. No additives to make wine are used to be trully regional product. Only hand made production and links to spa industry. Marketing uses references to natural landscape of the mountains.","Jeseník, Czech Republic, Europe, United States, Wine, Rose hip, Mountain, Jesenik District, Spa town","http://www.wikidata.org/entity/Q954611, http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q30, http://www.wikidata.org/entity/Q282, http://www.wikidata.org/entity/Q46740, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q838288, http://www.wikidata.org/entity/Q4946461",town in the Czech Republic|country in Central Europe|terrestrial continent located in north-western Eurasia|country located primarily in North America|alcoholic drink typically made from grapes through the fermentation process|accessory fruit of the Rosa plant genus|large natural elevation of the Earth's surface|district of the Czech Republic|specialized resort town situated around a mineral spa,"https://upload.wikimedia.org/wikipedia/commons/3/39/Jesen%C3%ADk_letecky_z_Muzikantsk%C3%A9_stezky.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/Czechia_Montage.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/United_States_-_Location_Map_%282013%29_-_USA_-_UNOCHA.svg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Red_and_white_wine_12-2015.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Rosa_rubiginosa_hips.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Freiwaldau3.jpg,null","50.22937984562 17.204714793832,50 15,48.690959 9.14062,39.828175 -98.5795,null,null,null,50.23 17.204444444444,null"
Key local assets,"Rosehips are everywhere, they are used to make tea. This VC is an attempt to make wine out of them. The specificity is not in the rosehips but in the way of what is the final product out of them. ","Rosehip, Tea, Wine","http://www.wikidata.org/entity/Q46740, http://www.wikidata.org/entity/Q6097, http://www.wikidata.org/entity/Q282",accessory fruit of the Rosa plant genus|brewed drink made from tea leaves|alcoholic drink typically made from grapes through the fermentation process,"https://upload.wikimedia.org/wikipedia/commons/c/cd/Rosa_rubiginosa_hips.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Longjing_tea_after_steeping.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Red_and_white_wine_12-2015.jpg","null,null,null"
Challenges,"Result of the search for exclusive fruit wine of the family (attempted to produce normal fuirt wines and finaly found roseship wine which is rich in flavour - it makes its exlusivenss). Utilize references to 'the clearest air in Czechia' and famous Jesenik spa (Priessnitz sap - V. Priesnitz was the founder of natural healing - healing though manual work, frech air and clear mouninit water). Example how regional product of alternative type (not normal wine but rosehip wine) can be attractive outside the region. Sold as exlusive products for gifts (in spa). Exslusiveness, uniquess. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Czech Republic, Jeseník, Priessnitz, Fruit wine, Jesenik District, Natural medicine, Venture capital, Tradition, Innovation","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q954611, http://www.wikidata.org/entity/Q581108, http://www.wikidata.org/entity/Q633625, http://www.wikidata.org/entity/Q838288, http://www.wikidata.org/entity/Q213403, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165","country in Central Europe|town in the Czech Republic|Wikimedia disambiguation page|Fermented beverage made from fruit other than grapes|district of the Czech Republic|form of alternative medicine, drugless system of therapy|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/5/57/Czechia_Montage.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Jesen%C3%ADk_letecky_z_Muzikantsk%C3%A9_stezky.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/dd/Freiwaldau3.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","50 15,50.22937984562 17.204714793832,null,null,50.23 17.204444444444,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is Endogenous. The innovation is the result of search for exclusive fruit wine (produced not from traditional fruits but from rosehips). As such is turned the understaning of what is exclusive fruit wine in terms of hand-mane and long time (8 month) to be metured. It is a new product for sale. The innovation is related to New products. The land use systems involved are rosehip bush. The local assets include Natural and cultural.,"Value chain, Endogenous growth theory, Rose hip, New product development, Nature, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q46740, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|theory that economic growth is mainly due to endogenous (not external) forces|accessory fruit of the Rosa plant genus|complete process of bringing a new product to market|natural, physical, or material world and its phenomena|shared aspects of a society's way of life","null,null,https://upload.wikimedia.org/wikipedia/commons/c/cd/Rosa_rubiginosa_hips.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null"
