title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
It is natural extra virgin olive oil obtained from Ayvalık (Edremit) olive variety,"The MOVING reference member state of this VC (Value Chain) is TURKEY. The reference MOVING Card ID of this VC is VC 07 TR. In the area 85 % of olives are used for olive oil production. Harvested period of the fruit is between mid-October and mid-February. Entrepreneurs in the traditional olive producing regions are either in the high end of the value chain i.e. people from big cities trying to enjoy country life and olive culture or the merchants creating and benefiting from scale economies by organizing small-scale producers and processors. Regarding value chain actors, the Sales Cooperative Unions Marmarabirlik and Tariş are both main big players in the sector.","Marmarabirlik, Turkey, Value chain, Olive, Olive oil, Entrepreneurship","http://www.wikidata.org/entity/Q6772111, http://www.wikidata.org/entity/Q43, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q37083, http://www.wikidata.org/entity/Q93165, http://www.wikidata.org/entity/Q3908516","Turkish olive production company|country in West Asia and Southeast Europe|functions of a company affecting its costs and quality and give it a competitive advantage|olive plant, species of plant used as food|liquid fat extracted by pressing olives|creation or extraction of economic value","null,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/d5/El_Perell%C3%B3_-_Old_olive_tree.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Italian_olive_oil_2007.jpg,null","null,39 36,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Edremit, Balıkesir. The reference mountain landscape of this VC is Edremit. Edremit is a city and district of Balıkesir Province in the Aegean region of Turkey. It is settled in the Mount Ida which is a mountain in northwestern Turkey. Edremit's economy relies largely on the production of olives, as well as on tourism. Edremit is known as the olive capital of Turkey. Kaz Dağı National Park, extending around the ancient Mount Ida (mentioned in Homer's epic poems such as the Iliad), is situated within the boundaries of Edremit district and is an important tourist attraction with its natural scenery and a number of picturesque small villages around it (Wikipedia,2021).","Edremit, Balıkesir, Balıkesir, Balıkesir Province, Aegean Sea, Mount Ida (Turkey), Edremit, Mount Ida (Crete), Homer, Iliad, Aegean region, Turkey, Olive","http://www.wikidata.org/entity/Q1021818, http://www.wikidata.org/entity/Q199723, http://www.wikidata.org/entity/Q47117, http://www.wikidata.org/entity/Q34575, http://www.wikidata.org/entity/Q1127771, http://www.wikidata.org/entity/Q410559, http://www.wikidata.org/entity/Q83659, http://www.wikidata.org/entity/Q6691, http://www.wikidata.org/entity/Q8275, http://www.wikidata.org/entity/Q155564, http://www.wikidata.org/entity/Q43, http://www.wikidata.org/entity/Q37083","district and town in Balıkesir Province, Turkey|city in Turkey|province in northwestern Turkey|part of the Mediterranean Sea, between the Greek mainland, the Turkish mainland, Crete, and Rhodes|mountain in Turkey|Wikimedia disambiguation page|highest mountain on Crete|reputed author of the Iliad and the Odyssey|epic poem attributed to Homer|region of Turkey|country in West Asia and Southeast Europe|olive plant, species of plant used as food","https://upload.wikimedia.org/wikipedia/commons/5/57/Altinoluk.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Bal%C4%B1kesir_City_Center_Collage.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/Bal%C4%B1kesir_%28tr%29.svg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Aegeansea.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Troas.png,null,https://upload.wikimedia.org/wikipedia/commons/1/15/Landscape_mountains_Phaistos.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/Homer_bust%2C_Farnese_collection_%28Naples%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/P._Oxy._221.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/Turkey_aegean_region.png,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/El_Perell%C3%B3_-_Old_olive_tree.jpg","39.596111111111 27.024444444444,39.651111111111 27.884166666667,39.740833333333 27.819166666667,38.5 25.3,39.70442 26.82916,null,35.226388888889 24.770713888889,null,null,38 29,39 36,null"
Geography and population,The size of the area (km2) is 682. The minimum altimetry of the LAU (Local Administrative Unit) is 0. The maximum altimetry of the LAU is 1767. The total population (in thousand) is 161.145. The population density (Inhabitants/km2) in the LAU is 236.2829912. The population change rate of the LAU in the last 10 years (%) has been 28.90%. The overall regional population density (Inhabitants/km2) is 68.7. The regional population change rate in the last 10 years (%) has been 8.60%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 6800. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7377.6. The primary sector share of total GVA/year [Province] is 12.90%. The secondary sector share of total GVA/year [Province] is 44.70%. The tertiary sector share of total GVA/year [Province] is 50.10%. The per capita income (EUR/year) [Region] is 7400. The total Gross Value Added (GVA) (EUR million/year) [Region] is 11824.18. The primary sector share of total GVA/year [Region] is 14.70%. The secondary sector share of total GVA/year [Region] is 43.60%. The tertiary sector share of total GVA/year [Region] is 47.10%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 40805. The regional (Region) share of total BPs/year is 64.00%. The number of agricultural holdings in the LAU is 42000. The nearest settlement with population over 100000 (km) is 87. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is low. The secondary sector share of total employment/year [Province] is medium. The tertiary sector share of total employment/year [Province] is high. The primary sector share of total employment/year [Region] is 27.50%. The secondary sector share of total employment/year [Region] is 19.40%. The tertiary sector share of total employment/year [Region] is 53.10%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Region, Province","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null"
Interest on this VC,"Olive trees, a special and valuable type, are grown in south part of Mount IDA which is convenient to climatic conditions. It takes its distinctive features from the geographical structure and climate of this region and its unique elements such as soil structure. North Aegean olive oils are high priced in the market due to their special organoleptic qualities. North Aegean olive oil is an aromatic virgin olive oil that has Geographical indication(GI). GIs are used for rural development (structuring of supply chain around product reputation, formation of stable and higher product prices, value creation in all stages of supply chain, improvement of regional tourism etc.) as well as preserving regional knowledge, knowhow and culture.","North Aegean, Aegean, Olea europaea, Olive oil, Geographical indication, Rural development, Supply chain, Tourism, Culture","http://www.wikidata.org/entity/Q173620, http://www.wikidata.org/entity/Q526348, http://www.wikidata.org/entity/Q37083, http://www.wikidata.org/entity/Q93165, http://www.wikidata.org/entity/Q325668, http://www.wikidata.org/entity/Q3045473, http://www.wikidata.org/entity/Q1824206, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q11042","one of the 13 regions of Greece|Wikimedia disambiguation page|olive plant, species of plant used as food|liquid fat extracted by pressing olives|name or sign used on certain products which corresponds to a specific geographical location or origin|improving quality of life in rural areas|system of organizations, people, activities, information, and resources involved in moving a product or service from the point where it is manufactured to where it is consumed|travel for pleasure or business|shared aspects of a society's way of life","null,null,https://upload.wikimedia.org/wikipedia/commons/d/d5/El_Perell%C3%B3_-_Old_olive_tree.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Italian_olive_oil_2007.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/European_Union%27s_Geographical_Indications_logos_crop.png,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Disintermediation_graphic.PNG,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","38.7 26,null,null,null,null,null,null,null,null"
Key local assets,The Aegean region is an important area for olive production with the North and South Aegean regions producing around 60 65 % of the total amount of olive oil manufactured in Turkey. North Aegean olive oils obtained from Ayvalik cultivar have received the registered geographical indication. The unique climate and natural resources ensure in the region for olive trees development. ,"Aegean, North Aegean, South Aegean, Ayvalık, Aegean region, Olive, Turkey","http://www.wikidata.org/entity/Q526348, http://www.wikidata.org/entity/Q173620, http://www.wikidata.org/entity/Q173616, http://www.wikidata.org/entity/Q793383, http://www.wikidata.org/entity/Q155564, http://www.wikidata.org/entity/Q37083, http://www.wikidata.org/entity/Q43","Wikimedia disambiguation page|one of the 13 regions of Greece|one of the 13 regions of Greece|district and town in Balıkesir Province, Turkey|region of Turkey|olive plant, species of plant used as food|country in West Asia and Southeast Europe","null,null,https://upload.wikimedia.org/wikipedia/commons/b/b2/Harbour_of_the_island_Lipsi.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ea/Ayvalik_seafront.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/Turkey_aegean_region.png,https://upload.wikimedia.org/wikipedia/commons/d/d5/El_Perell%C3%B3_-_Old_olive_tree.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ankara_%2816290014657%29.jpg","null,38.7 26,36.8 26.2,39.316666666667 26.7,38 29,null,39 36"
Challenges,"The sector faces challenges specific to agricultural and food sectors, such as climate change. High periodicity, high production costs, existence of informal olive oil production in the sector are the main problems. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional.","Climate change, Olive oil, Venture capital, Tradition, Agriculture, Food industry","http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q93165, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q540912","human-caused changes to climate on Earth|liquid fat extracted by pressing olives|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|cultivation of plants and animals to provide useful products|type of industry; collective of diverse businesses that supplies much of the world's food","https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Italian_olive_oil_2007.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/%D0%9C%D0%BB%D0%B5%D0%BA%D0%B0%D1%80%D0%BD%D0%B8%D1%86%D0%B0_%E2%80%9E%D0%9E%D1%81%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE_%D0%9C%D0%B8%D0%BB%D0%BA%E2%80%9C_22.jpg","null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The production of chestnut candy is done in a traditional way. But in the last years, chestnuts cultivation system was changed ( improvement of rural economy by leasing the bare-degraded (unproductive) forest and treasure land ). Most farmers abandon picking up chestnut naturally because of chestnut blight. Instead of picking up chestnuts in the forest, farmers have started to establish chestnut orchards. Marketing strategies are changed from traditional to modern ( e-commerce). The innovation is related to the whole VC. The land use systems involved are Cropland. The local assets include Natural and cultural.","Value chain, Chestnut, Chestnut blight, E-commerce, Cropland, Nature, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q129324, http://www.wikidata.org/entity/Q1010057, http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|genus of plants|species of fungus|type of business industry usually conducted over the Internet|land used for agricultural purposes|natural, physical, or material world and its phenomena|shared aspects of a society's way of life","null,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Chestnut_blight.jpg,null,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null"
