title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Rewilding (Nature Restoration) in Inverness and Nairn LAU1,"The MOVING reference member state of this VC (Value Chain) is SCOTLAND HUTTON. The reference MOVING Card ID of this VC is VC 08 UK. Key activities: tree planting, habitat restoration, monitoring flora and fauna; key actors - land owners (NGOs or wealthy philanthropists); consultants; students/academics and volunteers; inputs include seedlings for tree planting, materials for gully blocking, path and fencing, scientific monitoring equipment, lots of marketing (websites, social media). ; outputs - increased habitat quality, increased flora and fauna populations, increased skills and understanding, piloting new natural capital monitoring tools (that may lead to a quality scheme). V dependent on SES system and claims to improve social as well as ecological aspects of the system, particulalry where education, skills and housing are included. Aim to show that investing in natural capital can generate more 'value' than traditional value chains in these landscapes.","Scotland, Non-governmental organization, Flora, Fauna, Habitat, Natural capital, Social, Ecology, Education, Skill, Housing, Value chain","http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q79913, http://www.wikidata.org/entity/Q131449, http://www.wikidata.org/entity/Q104021, http://www.wikidata.org/entity/Q52105, http://www.wikidata.org/entity/Q1540268, http://www.wikidata.org/entity/Q8425, http://www.wikidata.org/entity/Q7150, http://www.wikidata.org/entity/Q8434, http://www.wikidata.org/entity/Q205961, http://www.wikidata.org/entity/Q1247867, http://www.wikidata.org/entity/Q646107","country in north-west Europe, part of the United Kingdom|organization independent of any government, usually created to aid those in need|set of plant species in any particular region and time|set of animal species in any particular region and time|ecological or environmental area inhabited by a particular species; natural environment in which an organism lives, or the physical environment that surrounds a species population|world's stock of natural resources, which includes geology, soils, air, water and all living organisms|group of people connected to each other|scientific study of the relationships between living organisms|transmission of knowledge and skills|learned ability and competence to carry out an action|houses or buildings for sheltering people|functions of a company affecting its costs and quality and give it a competitive advantage","https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/bb/Plants.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Australisk_fauna%2C_Nordisk_familjebok.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG,null,https://upload.wikimedia.org/wikipedia/commons/f/fa/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B5%D0%BA_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Grib_skov.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/1887_Bettannier_Der_Schwarze_Fleck_anagoria.jpg,null,null,null","57 -5,null,null,null,null,null,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Highlands and Islands (RR9); Highlands and Islands (NUTS2). The reference mountain landscape of this VC is Inverness and Nairn. Inverness and Nairn is a region in northern Scotland. The vast majority of its population live in the growing city of Inverness and its surroundings, which is a major hub for transport links, economic activity and services. This area includes part of the Moray Firth coastline and some lowland agricultural areas, but large areas of sparsely populated mountains, including the well-known tourist region of Loch Ness.","Inverness, Nairn, Scotland, Moray Firth, Loch Ness, Highlands and Islands, Nomenclature of Territorial Units for Statistics, Inverness and Nairn","http://www.wikidata.org/entity/Q160493, http://www.wikidata.org/entity/Q980084, http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q1360927, http://www.wikidata.org/entity/Q49650, http://www.wikidata.org/entity/Q729025, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q1396337","city in the Highlands of Scotland, United Kingdom|town in Highland, Scotland, UK|country in north-west Europe, part of the United Kingdom|inlet near Inverness, Aberdeenshire, Scotland, UK|lake in Highland, Scotland, UK, outflows via Loch Dochfour to the River Ness and Caledonian Canal|Area of Scotland|geocode standard for referencing the subdivisions of countries for statistical purposes|region or constituency of the Scottish Parliament","https://upload.wikimedia.org/wikipedia/commons/4/4e/Invernessmixed.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Nairn_High_Street.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Scottish_Highlands.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/LochNessUrquhart.jpg,null,null,null","57.483888888889 -4.2258333333333,57.583333333333 -3.8666666666667,57 -5,57.75 -3.5,57.3 -4.45,null,null,null"
Geography and population,The size of the area (km2) is 3331.510381. The minimum altimetry of the LAU (Local Administrative Unit) is 8. The maximum altimetry of the LAU is 1179. The total population (in thousand) is 94.963. The population density (Inhabitants/km2) in the LAU is 28.50. The population change rate of the LAU in the last 10 years (%) has been 6.50%. The overall regional population density (Inhabitants/km2) is 11.44. The regional population change rate in the last 10 years (%) has been 1.52%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 22078.39. The total Gross Value Added (GVA) (EUR million/year) [Province] is 6416.79. The primary sector share of total GVA/year [Province] is 1.37%. The secondary sector share of total GVA/year [Province] is 35.00%. The tertiary sector share of total GVA/year [Province] is 63.63%. The per capita income (EUR/year) [Region] is 21856.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 13770.61. The primary sector share of total GVA/year [Region] is 4.03%. The secondary sector share of total GVA/year [Region] is 27.20%. The tertiary sector share of total GVA/year [Region] is 68.77%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 15574. The regional (Region) share of total BPs/year is 25.92%. The number of agricultural holdings in the LAU is 10230. The nearest settlement with population over 100000 (km) is 167. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 6.82%. The secondary sector share of total employment/year [Province] is 20.45%. The tertiary sector share of total employment/year [Province] is 72.73%. The primary sector share of total employment/year [Region] is 9.29%. The secondary sector share of total employment/year [Region] is 17.26%. The tertiary sector share of total employment/year [Region] is 73.45%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"There are two estates in this LAU1 where traditional estates (mix of farmed and forested land) have been bought and land use changed to restore more natural habitat and restore ecological functions as well as providing educational programmes.Dundreggan (10,000 acres) wants to restore Caledonian (native pinewood) Forest through tree planting and removing grazing pressure. A rewilding Centre will open in 2022; and the estate is part of the wider 'East West Wild' initiative (linking this LAU1 to Skye and Lochaber). Bunloit (1262 acres) is planting trees, using extensive grazing and natural regneration to increase biodiversity and reach net Zero including building eco-homes. There is also the 'Lifescape' project (100 acres) that is in the 'Highlands' near Loch Ness (location restricted to protect the rare species) which is in the area. As noted, the product (more nature) is novel, and also the processes (restoration) are often trials not used before. In both cases, the estate owners participate in national and international networks that are new. Finally, there are often academic partners undertaking RandD on these living laboratories. There is also some limited local knowledge about how the land used to be, and what works, being accessed through the citizen science, volunteering and 'building bridges' networking with local farmers. However, most expertise is exogenous to the locality.","Isle of Skye, Lochaber, Bunloit, Scottish Highlands, Loch Ness, Caledonian Forest, Research and Development, Citizen science","http://www.wikidata.org/entity/Q107393, http://www.wikidata.org/entity/Q3181006, http://www.wikidata.org/entity/Q1937359, http://www.wikidata.org/entity/Q106652, http://www.wikidata.org/entity/Q49650, http://www.wikidata.org/entity/Q2663355, http://www.wikidata.org/entity/Q276099, http://www.wikidata.org/entity/Q1093434","largest and most northerly large island in the Inner Hebrides of Scotland|ward management area of the Highland Council|human settlement in Highland, Scotland, UK|historic region of Scotland|lake in Highland, Scotland, UK, outflows via Loch Dochfour to the River Ness and Caledonian Canal|Scottish rainforest|industry classification group NACE 72 (child of cateogry M)|collaborative approach that involves members of the public in scientific research","https://upload.wikimedia.org/wikipedia/commons/5/50/Quiraing%2C_Isle_of_Skye.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/Corpach_and_Inverlochy_crop.jpg,null,https://upload.wikimedia.org/wikipedia/commons/6/6c/Pohled_na_Highlands.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/LochNessUrquhart.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Forest_above_the_Allt_Ruadh_-_geograph.org.uk_-_318433.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/NYC_Public_Library_Research_Room_Jan_2006-1-_3.jpg,https://upload.wikimedia.org/wikipedia/commons/5/55/Scanning_the_cliffs_near_Logan_Pass_for_mountain_goats_%28Citizen_Science%29_%284427399123%29.jpg","57.333333333333 -6.2666666666667,56.8069 -5.63046,57.2922 -4.4948,57.12 -4.71,57.3 -4.45,57.12 -4.71,null,null"
Key local assets,"As described above, these estates are fairly typical of upland Scottish estates - mix of forestry, semi-natural habitats and rough grazing - some designated areas under EU Natura 2000 or UK designation, sheep and cattle grazing and potentially hunting deer - but have been repurposed to reduce production of timber and meat (there is some timber/lamb production) and increase the production of public goods (regulating and cultural ecosystem services). The future success of the rewilding will depend on local as well as national support and acceptance of this switch. It is unclear from desktop research how much cultural (local) knowledge is involved, with many partners in the rewilding effort coming from elsewhere in the UK or even internationally. ","Scotland, United Kingdom, Forestry, Habitat, Natura 2000, Grazing, Deer, Timber, Meat, Ecosystem services, Rewilding","http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q145, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q52105, http://www.wikidata.org/entity/Q503021, http://www.wikidata.org/entity/Q3239189, http://www.wikidata.org/entity/Q23390, http://www.wikidata.org/entity/Q1370714, http://www.wikidata.org/entity/Q10990, http://www.wikidata.org/entity/Q295865, http://www.wikidata.org/entity/Q13878863","country in north-west Europe, part of the United Kingdom|island country in north-west Europe|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|ecological or environmental area inhabited by a particular species; natural environment in which an organism lives, or the physical environment that surrounds a species population|network of protected areas in the territory of the European Union|method of feeding in which a herbivore eats parts of low-growing grasses, forbs or algae|family of ruminants (Ruminantia)|wood that has been processed into beams and planks|culinary name for animal flesh eaten as food|benefits created by nature, forests and environmental systems|conservation aimed at restoring natural processes and reintroducing apex predators and keystone species","https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,https://upload.wikimedia.org/wikipedia/commons/8/87/Palace_of_Westminster_from_the_dome_on_Methodist_Central_Hall.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG,https://upload.wikimedia.org/wikipedia/commons/9/92/Els_Ports.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Grazend_Bees.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/Huemul.jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/Tarcica_brzozowa_suszona.JPG,https://upload.wikimedia.org/wikipedia/commons/a/ae/FoodMeat.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e3/Bee_pollinating_Aquilegia_vulgaris.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Przewalski-Pferde_im_Tennenloher_Forst.jpg","57 -5,54.6 -2,null,null,null,null,null,null,null,null,null"
Challenges,"Rewilding is very contentious in Scotland (for example the Nature Agency does not use the term). It's proponents critique traditional approaches to upland land management as damaging to Nature, and increases in native (or reintroduced) species e.g. boar, golden eagles, beavers can create damage to livestock or pasture; whilst trees decrease grazing available to wild game (deer, grouse). Much rewilding is associated with public funding or public donations (NGOs) or wealthy philantrophists; and investments are often tied to predicted returns from carbon markets or wildlife tourism, which are relatively high-risk long term investments. Overall the type of challenge faced by this VC is Current and predicted. This VC is classified as Innovative.","Scotland, Rewilding, Nature, Upland, Wild boar, Golden eagle, Beaver, Livestock, Pasture, Deer, Red grouse, Non-governmental organization, Philanthropist, Carbon market, Ecotourism, Venture capital","http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q13878863, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q397811, http://www.wikidata.org/entity/Q58697, http://www.wikidata.org/entity/Q41181, http://www.wikidata.org/entity/Q47542, http://www.wikidata.org/entity/Q103459, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q23390, http://www.wikidata.org/entity/Q40655821, http://www.wikidata.org/entity/Q79913, http://www.wikidata.org/entity/Q185733, http://www.wikidata.org/entity/Q5037988, http://www.wikidata.org/entity/Q187449, http://www.wikidata.org/entity/Q219409","country in north-west Europe, part of the United Kingdom|conservation aimed at restoring natural processes and reintroducing apex predators and keystone species|natural, physical, or material world and its phenomena|Wikimedia disambiguation page|omnivore species of mammal|species of bird of prey|genus of mammals|domesticated animals raised in an agricultural setting to produce commodities such as food, fiber and labor|land used for grazing|family of ruminants (Ruminantia)|species of bird|organization independent of any government, usually created to aid those in need|effort or inclination to increase the well-being of humankind by getting to the root of a problem and solving it once and for all via charitable aid or donations|emissions trading scheme|form of tourism involving travel to natural attractions and destinations of ecological value, including its living organisms|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth","https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Przewalski-Pferde_im_Tennenloher_Forst.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/77/Wildschwein%2C_N%C3%A4he_Pulverstampftor.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Maakotka_%28Aquila_chrysaetos%29_by_Jarkko_J%C3%A4rvinen.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/B%C3%A4ver_n%C3%A4rbild.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Edward_Hicks_001.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Mallnitz_Tauerntal_20220825.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/Huemul.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/2014-04-21_Lagopus_lagopus_scotica%2C_Hawsen_Burn_1.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/1/12/Gruppenreise_Kungsleden_2007.jpg,null","57 -5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Whilst rewilding is not 'new' (Alladale Estate in Sutherland started in 2003), it has become much more prominent with the increased focus on resolving the climate and bio diversity crises; and there have been several recent investments in land to 'rewild' them. The innovation tends to start with the change in ownership with an 'external' owner taking over the land, and often involves external expert consultants to undertake the monitoring and advise on ecological measures. Some of the measures require contractors (e.g. large machinery to plant trees) which are not available locally. However, these estates prioritise involving local volunteers and training local people in conservation jobs. The innovation is related to New products, New processes and New governance systems. The land use systems involved are Cropland, Grassland, Forestry, Natural land and freshwater wetlands. The local assets include Natural, social and cultural.","Alladale Wilderness Reserve, Sutherland, Value chain, Endogeneity, Exogeneity, Rewilding, Climate, Biodiversity, Product innovation, Governance, Cropland, Grassland, Forestry, Natural environment, Wetland, Natural, Social capital, Culture","http://www.wikidata.org/entity/Q4730268, http://www.wikidata.org/entity/Q1061313, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q20998573, http://www.wikidata.org/entity/Q293000, http://www.wikidata.org/entity/Q13878863, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q47041, http://www.wikidata.org/entity/Q7247768, http://www.wikidata.org/entity/Q1553864, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q170321, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042","protected area in Highland, Scotland, UK|historic county, lieutenancy area and registration county of Scotland|functions of a company affecting its costs and quality and give it a competitive advantage|Wikimedia disambiguation page|fact of an action or object originating externally|conservation aimed at restoring natural processes and reintroducing apex predators and keystone species|long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|degree of variation of life forms|form of innovation|all of the processes of governing, whether undertaken by a government, market or network, whether over a family, tribe, formal or informal organization or territory and whether through the laws, norms, power or language of an organized society|land used for agricultural purposes|area with vegetation dominated by grasses|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|all living and non-living things occurring naturally on Earth or some region thereof|land area that is permanently or seasonally saturated with water|natural, physical, or material world and its phenomena|sociology concept|shared aspects of a society's way of life","https://upload.wikimedia.org/wikipedia/commons/1/13/West_of_Alladale_Lodge_-_geograph.org.uk_-_629647.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/CapeWrathFromSeawardByColinWheatleyFeb2007.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/9/97/Przewalski-Pferde_im_Tennenloher_Forst.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,https://upload.wikimedia.org/wikipedia/commons/c/cd/Animal_diversity_October_2007.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ujscie_Warty_PN_09-2017_img10.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","57.8697 -4.6333,58.08204 -4.032167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null"
