title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Biodistretto Val di Vara (Organic district in Val di Vara),"The MOVING reference member state of this VC (Value Chain) is ITALY VINIDEA. The reference MOVING Card ID of this VC is VC 45 IT. the most important production is organic beef, produced totally on pasture, processed locally and sold at regional level. Organic dairy production and sheep breeding are restarting (the used to be common but they were abandoned). The organic management is a tool for landscape management, linked to touristic activities, that integrate the agriculture economy. The whole are is ruled as organic district.","Italy, Moving, Value chain, Beef, Organic farming, Dairy, Sheep, Landscape ecology, Tourism, Agriculture, District","http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q192628, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q637776, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q738011, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q149621","country in southern Europe|Wikimedia disambiguation page|functions of a company affecting its costs and quality and give it a competitive advantage|meat from cattle|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|business enterprise established for the processing of animal milk|domesticated ruminant bred for meat, wool, and milk|science of relationships between ecological processes in the environmental landscape and particular ecosystems|travel for pleasure or business|cultivation of plants and animals to provide useful products|type of administrative division, in some countries","https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/6/60/Standing-rib-roast.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Dairy_Managment_01.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flock_of_sheep.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,null","42.5 12.5,null,null,null,null,null,null,null,null,null,null"
Mountain landscape and reference chains,The reference mountain chain of this VC is Central Alps. The reference mountain landscape of this VC is Varese Ligure. Val di Vara is the inner part of La Spezia province. It is about 345 km2 in 7 municipalities. The hight on sea level ranges from 120 m to 1639 m. It is an area very closed to the seaside and very popular touristic destinations but for decades neglected and progressively depopulated. It never benefited from the touristic activity of proximal coast areas. It is scarcely populated (6.239 inhabitants in 2017). It is the Norther part of Appennine mountain chain.,"Varese Ligure, La Spezia, Appenzell Alps, Central Alps, Val di Vara, Apennine Mountains","http://www.wikidata.org/entity/Q270320, http://www.wikidata.org/entity/Q8611, http://www.wikidata.org/entity/Q599134, http://www.wikidata.org/entity/Q617164, http://www.wikidata.org/entity/Q1227787, http://www.wikidata.org/entity/Q1285","Italian comune|Italian comune|mountain range|description of the landforms of the Alps mountain range|river in Italy|mountain range stretching 1200 km from the north to the south of Italy, traversing the entire peninsula, and forming the backbone of the country","https://upload.wikimedia.org/wikipedia/commons/0/05/Varese_Ligure-piazza_Vittorio_Emanuele.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/La_Spezia_-_L%27arsenale.JPG,https://upload.wikimedia.org/wikipedia/commons/8/87/Churfirsten02.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/71/VaraRiverPianoDiFollo1.JPG,https://upload.wikimedia.org/wikipedia/commons/8/85/Abruzzo%2C_Lazio_and_Molise_National_Park_aerial.jpg","44.378127777778 9.595825,44.108044444444 9.8288805555556,47.24941944444444 9.34315,null,44.15305556 9.88472222,42.469166666666666 13.565555555555555"
Geography and population,The size of the area (km2) is 136.58. The minimum altimetry of the LAU (Local Administrative Unit) is 246. The maximum altimetry of the LAU is 1551. The total population (in thousand) is 1.89. The population density (Inhabitants/km2) in the LAU is 13.8. The population change rate of the LAU in the last 10 years (%) has been -13.18%. The overall regional population density (Inhabitants/km2) is 282. The regional population change rate in the last 10 years (%) has been -5.58%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 12286. The total Gross Value Added (GVA) (EUR million/year) [Province] is 5996. The primary sector share of total GVA/year [Province] is 0.58%. The secondary sector share of total GVA/year [Province] is 18.50%. The tertiary sector share of total GVA/year [Province] is 80.80%. The per capita income (EUR/year) [Region] is 16461. The total Gross Value Added (GVA) (EUR million/year) [Region] is 44571.1. The primary sector share of total GVA/year [Region] is 1.10%. The secondary sector share of total GVA/year [Region] is 18.70%. The tertiary sector share of total GVA/year [Region] is 80.20%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 70. The regional (Region) share of total BPs/year is 12.04%. The number of agricultural holdings in the LAU is 5962. The nearest settlement with population over 100000 (km) is 60. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 1.30%. The secondary sector share of total employment/year [Province] is 19.80%. The tertiary sector share of total employment/year [Province] is 78.90%. The primary sector share of total employment/year [Region] is 1.30%. The secondary sector share of total employment/year [Region] is 19.80%. The tertiary sector share of total employment/year [Region] is 78.90%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"1) it is one of the few cases where land abandonment and misuse was successfully reverted thanks to organizational and agronomic innovation; 2) the social/collective dimension of the initiative; 3) it can be an example to be copied in other valleys/areas. 1) social dimension involving all public and private actors of different sectors, not only agriculture; 2) it is a success and there are not many; 3) it is a mountain area with all the difficulties related to it, but being so closed to very attractive touristic areas it is often neglected and potentials not exploited. Similar situations exists in other areas.","Agronomy, Collective action, Mountain, Tourism, Agriculture","http://www.wikidata.org/entity/Q173113, http://www.wikidata.org/entity/Q1471594, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q11451","science and technology of producing and using plants for food, fuel, fiber, and reclamation|action taken together by a group of people whose goal is to enhance their status and achieve a common objective|large natural elevation of the Earth's surface|travel for pleasure or business|cultivation of plants and animals to provide useful products","https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,null,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg","null,null,null,null,null"
Key local assets,"1. social: strong cooperation and engagement from all actors, including policy makers at local and regional level 2. environmental: acknowledged quality of the landscape and organic animal husbandry as a tool to preserve it. ","Social capital, Policymaking, Region, Environment, Landscape, Organic farming","http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q1156854, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q1572519, http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q165647","sociology concept|principle or protocol to guide decisions and achieve rational outcomes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|Wikimedia disambiguation page|visible features of an area of land|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture","null,https://upload.wikimedia.org/wikipedia/commons/d/d3/Ilham_Aliyev_met_with_President_of_European_Council_in_Brussels_2.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,null,https://upload.wikimedia.org/wikipedia/commons/1/14/Landscape_Arnisee-region.JPG,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg","null,null,null,null,null,null"
Challenges,"1) to avoid the misuse of the fame gained by the valley by external actors, who process in the area agriculture products from other areas; 2) the need of continuity in the community facilitation; 3) population aging. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.","Fame, Valley, Agriculture, Community, Population aging, Venture capital","http://www.wikidata.org/entity/Q226485, http://www.wikidata.org/entity/Q39816, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q177634, http://www.wikidata.org/entity/Q439112, http://www.wikidata.org/entity/Q219409","Wikimedia disambiguation page|low area between hills, often with a river running through it|cultivation of plants and animals to provide useful products|social unit of human organisms who share common values|increasing median age in a population|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth","null,https://upload.wikimedia.org/wikipedia/commons/6/61/Terek_Valley%2C_Khevi%2C_Georgia.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1d/Bigdayout_crowd2.jpg,null,null","null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The key is the use of organic animal breeding techniques in beef cattle management. It strongly linked to pasture management and quality and it becomes the basis also of landscape preservation. All these value were acknowledged by the community of the ca and agriculture (animal husbandry, mainly beef production) is the main activity. Landscape value is very high and areas are well preserved. Since early 2000s local farmers and associations of the area work for reverting the abandonment through the use of organic practices to add value to the area and in 2013 the organic District was officially acknowledged by the Regional Government. Since then many activities were stared: touristic, educational, agricultural etc. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland, Grassland, Natural land and Pasture. The local assets include Natural and social.","Value chain, Endogeneity, Exogeneity, Organic farming, Beef cattle, Landscape conservation, Agriculture, Animal husbandry, Beef, Regional government, Tourism, Education, Product innovation, Marketing strategy, Governance, Cropland, Grassland, Natural environment, Pasture, Nature, Social capital","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q20998573, http://www.wikidata.org/entity/Q293000, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q1208989, http://www.wikidata.org/entity/Q20113959, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q80962, http://www.wikidata.org/entity/Q192628, http://www.wikidata.org/entity/Q6501447, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q8434, http://www.wikidata.org/entity/Q7247768, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q1553864, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q214693","functions of a company affecting its costs and quality and give it a competitive advantage|Wikimedia disambiguation page|fact of an action or object originating externally|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|cattle breed|conservation of biodiversity, environment, and natural resources, including protection and management|cultivation of plants and animals to provide useful products|branch of agriculture concerned with animals that are raised for meat, fiber, milk, or other products|meat from cattle|lowest tier of administration within a sovereign state|travel for pleasure or business|transmission of knowledge and skills|form of innovation|business strategy for marketing and advertising|all of the processes of governing, whether undertaken by a government, market or network, whether over a family, tribe, formal or informal organization or territory and whether through the laws, norms, power or language of an organized society|land used for agricultural purposes|area with vegetation dominated by grasses|all living and non-living things occurring naturally on Earth or some region thereof|land used for grazing|natural, physical, or material world and its phenomena|sociology concept","null,null,null,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,null,https://upload.wikimedia.org/wikipedia/commons/0/00/Fagne_des_Malchamps_-_ein_Venn_in_Belgien._01.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Cattle_and_sheep.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Standing-rib-roast.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/5/57/1887_Bettannier_Der_Schwarze_Fleck_anagoria.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,null,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Mallnitz_Tauerntal_20220825.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null","null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null"
