title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
"Logging, timber production, afforestation, maintenance, leasure, sport","The MOVING reference member state of this VC (Value Chain) is HUNGARY. The reference MOVING Card ID of this VC is VC 11 HU. Logging for firewood, sawmill and nearby thermal power plant. Replantation and maintenance of the forest. Typical and traditional mountain activity, complemented with building and maintaining tourist routes, resting places, watch towers, etc. Workers employed in forestry are often disadvantaged, poor people, not having other possibilities for income, thus forestry is important for social reasons. Well managed forest provides for biodiversity.","Hungary, Moving, Value chain, Firewood, Sawmill, Thermal power plant, Reforestation, Forest, Forestry, Biodiversity","http://www.wikidata.org/entity/Q28, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q35808, http://www.wikidata.org/entity/Q505213, http://www.wikidata.org/entity/Q200297, http://www.wikidata.org/entity/Q815818, http://www.wikidata.org/entity/Q4421, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q47041","country in Central Europe|Wikimedia disambiguation page|functions of a company affecting its costs and quality and give it a competitive advantage|wood used for fires|plant for processing tree trunks into boards and beams|facility where heat is converted to electric power|natural or intentional restocking of existing forests and woodlands that have been depleted|dense collection of trees covering a relatively large area|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|degree of variation of life forms","https://upload.wikimedia.org/wikipedia/commons/f/fd/20190502_Widok_na_Budapeszt_z_G%C3%B3ry_Gellerta_1651_2150_DxO.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/b/bd/Firewood_in_Russia._img_14.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Saw_Mill.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/NesjavellirPowerPlant_edit2.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Hasta_luego_001.JPG,https://upload.wikimedia.org/wikipedia/commons/6/65/Adirondacks_in_May_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Animal_diversity_October_2007.jpg","47 19,null,null,null,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Transdanubian mountains. The reference mountain landscape of this VC is Zirc. The town of Zirc in Veszprém county is the only town in the Zirc district and its center, the 'capital of the Bakony'. It is the highest town in Hungary (the 400-meter level line passes through the city center). Zirc has not only road but also rail access.","Transdanubian Mountains, Zirc, Veszprém, Bakony, Hungary, Veszprém County","http://www.wikidata.org/entity/Q911639, http://www.wikidata.org/entity/Q205607, http://www.wikidata.org/entity/Q146317, http://www.wikidata.org/entity/Q695810, http://www.wikidata.org/entity/Q28, http://www.wikidata.org/entity/Q188890","mountain range in Hungary|town in Hungary|city with county rights in Central Transdanubia, Hungary|mountain range|country in Central Europe|administrative county in Hungary","https://upload.wikimedia.org/wikipedia/commons/c/c3/%C3%9Ark%C3%BAti_%C5%91skarszt.JPG,https://upload.wikimedia.org/wikipedia/commons/6/66/Cistercian_Convent_Zirc.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Veszpr%C3%A9m_castle.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Feny%C5%91f%C5%91_hegyek_gy%C5%B1r%C5%B1j%C3%A9ben.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/20190502_Widok_na_Budapeszt_z_G%C3%B3ry_Gellerta_1651_2150_DxO.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/%C5%B0rt%C3%A1vk%C3%B6zl%C3%A9si_F%C3%B6ldi_%C3%81llom%C3%A1s_%2811695._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_3.jpg","47.166666666667 18.083333333333,47.263333333333 17.8725,47.1 17.916666666667,47.3 17.75,47 19,47.166666666667 17.75"
Geography and population,The size of the area (km2) is 37. The minimum altimetry of the LAU (Local Administrative Unit) is 503. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 6.831. The population density (Inhabitants/km2) in the LAU is 184.62. The population change rate of the LAU in the last 10 years (%) has been -0.04%. The overall regional population density (Inhabitants/km2) is 95.45. The regional population change rate in the last 10 years (%) has been -0.04%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 3877. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3286. The primary sector share of total GVA/year [Province] is 4.99%. The secondary sector share of total GVA/year [Province] is 27.78%. The tertiary sector share of total GVA/year [Province] is 67.22%. The per capita income (EUR/year) [Region] is 14578. The total Gross Value Added (GVA) (EUR million/year) [Region] is 12355. The primary sector share of total GVA/year [Region] is 4.78%. The secondary sector share of total GVA/year [Region] is 38.97%. The tertiary sector share of total GVA/year [Region] is 56.24%.,"Deutsche Mark, Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q16068, http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","official currency of West Germany and later Germany from 1948 to 2002|average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","https://upload.wikimedia.org/wikipedia/commons/b/b8/1_mark_brd_1967_retouched.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 350. The regional (Region) share of total BPs/year is 10.03%. The number of agricultural holdings in the LAU is 29. The nearest settlement with population over 100000 (km) is 24. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 4.47%. The secondary sector share of total employment/year [Province] is 42.86%. The tertiary sector share of total employment/year [Province] is 52.67%. The primary sector share of total employment/year [Region] is 4.47%. The secondary sector share of total employment/year [Region] is 42.86%. The tertiary sector share of total employment/year [Region] is 52.67%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"Logging for firewood, sawmill and nearby thermal power plant. Replantation and maintenance of the forest. Typical and traditional mountain activity, complemented with building and maintaining tourist routes, resting places, watch towers, etc. The use of modern machinery and the sale of wood to a nearby thermal power plant is innovative.","Firewood, Sawmill, Thermal power plant, Reforestation, Forest, Mountain, Hiking, Wood, Machinery","http://www.wikidata.org/entity/Q35808, http://www.wikidata.org/entity/Q505213, http://www.wikidata.org/entity/Q200297, http://www.wikidata.org/entity/Q815818, http://www.wikidata.org/entity/Q4421, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q12014035, http://www.wikidata.org/entity/Q287, http://www.wikidata.org/entity/Q11019","wood used for fires|plant for processing tree trunks into boards and beams|facility where heat is converted to electric power|natural or intentional restocking of existing forests and woodlands that have been depleted|dense collection of trees covering a relatively large area|large natural elevation of the Earth's surface|walking as a hobby, sport, or leisure activity|fibrous material from trees or other plants|set of moving and fixed elements that uses energy to perform an intended action","https://upload.wikimedia.org/wikipedia/commons/b/bd/Firewood_in_Russia._img_14.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Saw_Mill.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/NesjavellirPowerPlant_edit2.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Hasta_luego_001.JPG,https://upload.wikimedia.org/wikipedia/commons/6/65/Adirondacks_in_May_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Alta_via_meranese_2005-05.JPG,https://upload.wikimedia.org/wikipedia/commons/b/bd/Arquitectura_en_madera.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/Bonsack_machine.png","null,null,null,null,null,null,null,null,null"
Key local assets,"Forest management is a typical mountain activity and is also traditional locally, based entirely on traditional local knowledge. It uses the local forests and woods and infrastructure. ","Forestry, Mountain, Local, Forest, Woodland, Infrastructure","http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q343930, http://www.wikidata.org/entity/Q4421, http://www.wikidata.org/entity/Q3241565, http://www.wikidata.org/entity/Q121359","science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|large natural elevation of the Earth's surface|Wikimedia disambiguation page|dense collection of trees covering a relatively large area|low-density forest forming open habitats with plenty of sunlight and limited shade|fundamental facilities and systems serving a country, city, or other areas","https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,null,https://upload.wikimedia.org/wikipedia/commons/6/65/Adirondacks_in_May_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/Open_Woodland_in_Illinois_United_States.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/RENFE_Class_730_Viaducto_Martin_Gil.jpg","null,null,null,null,null,null"
Challenges,"Climate change (warming, new pests, extreme weather conditions, draught, frost damages). Managing forest workers (often poor, excluded social groups.) Theft of wood, illegal activities. Wildl animals can also cause significant damage to new installations. Conflicts with forest users, littering, visitor pressure (hikers, motorcyclists, cyclists, mushroom pickers). Vandalism, damaging forest furniture, resting places, etc. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Climate change, Pest, Extreme weather, Drought, Frost damage, Forestry worker, Timber theft, Wildlife, Hiking, Motorcycling, Cycling, Mushroom hunting, Vandalism, Tradition, Innovation","http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q235306, http://www.wikidata.org/entity/Q1277161, http://www.wikidata.org/entity/Q43059, http://www.wikidata.org/entity/Q1470560, http://www.wikidata.org/entity/Q1124183, http://www.wikidata.org/entity/Q597393, http://www.wikidata.org/entity/Q241741, http://www.wikidata.org/entity/Q12014035, http://www.wikidata.org/entity/Q608003, http://www.wikidata.org/entity/Q53121, http://www.wikidata.org/entity/Q2391676, http://www.wikidata.org/entity/Q6160, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165","human-caused changes to climate on Earth|Wikimedia disambiguation page|unusual, severe or unseasonal weather|extended period when a region notes a deficiency in its water supply|Wikimedia disambiguation page|worker who performs the initial harvesting of trees|harvest, transportation, purchase, or sale of timber in violation of laws|undomesticated organisms that grow or live wild in an area without being introduced by humans|walking as a hobby, sport, or leisure activity|riding a motorcycle|riding a bicycle (transportation, sport, exercise, recreation...)|activity of gathering mushrooms in the wild|activity of deliberately damaging or defacing an object or structure|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,null,https://upload.wikimedia.org/wikipedia/commons/2/2f/A_tornado_near_Anadarko%2C_Oklahoma%2C_on_May_3%2C_1999.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Drought.jpg,null,https://upload.wikimedia.org/wikipedia/commons/c/ce/LUMBERJACK_FROM_TUPPER_LAKE_CUTTING_LOGS_INTO_EIGHT_FOOT_SECTIONS_FOR_LOADING._HE_IS_WORKING_ON_INTERNATIONAL_PAPER..._-_NARA_-_554414.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Illegal_export_of_rosewood_002.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Nictea_July_2015-2.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Alta_via_meranese_2005-05.JPG,https://upload.wikimedia.org/wikipedia/commons/1/11/Harley_Davidson_LiveWire_test_on_the_FormulaE_race-track_in_New_York_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/Cycling_Amsterdam_02.jpg,https://upload.wikimedia.org/wikipedia/commons/6/68/Cantharellus_cibarius.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Graffiti_en_Mazatl%C3%A1n%2C_27_de_julio_de_2025.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","null,null,null,null,null,null,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. Forest management is a typical mountain activity and is also traditional locally, based entirely on traditional local knowledge. The use of modern machinery and the sale of wood to a nearby thermal power plant is innovative. Developing watch towers, tourist pathes in recent years is a 'traditional innovation' in this field. The innovation is related to The use of modern machinery and the sale of wood to a nearby thermal power plant is innovative. The land use systems involved are Forestry. The local assets include Natural and cultural.","Venture capital, Endogenous growth theory, Forest management, Mountain, Thermal power plant, Watchtower, Hiking, Forestry, Land use, Nature, Culture","http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q372561, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q200297, http://www.wikidata.org/entity/Q947103, http://www.wikidata.org/entity/Q12014035, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11042","form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|theory that economic growth is mainly due to endogenous (not external) forces|branch of forestry|large natural elevation of the Earth's surface|facility where heat is converted to electric power|tower used for the military surveillance of the surrounding area|walking as a hobby, sport, or leisure activity|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|characterization of land based on what can be built on it and what the land can be used for|natural, physical, or material world and its phenomena|shared aspects of a society's way of life","null,null,https://upload.wikimedia.org/wikipedia/commons/b/b3/Slow_-_Garibaldi_thinning_%285225635582%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/NesjavellirPowerPlant_edit2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Malta_Qawra_one.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Alta_via_meranese_2005-05.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,null,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null,null,null,null"
