title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Scottish Heather honey- heather that is marketed as produced from heather moorland,"The MOVING reference member state of this VC (Value Chain) is SCOTLAND HUTTON. The reference MOVING Card ID of this VC is VC 03 UK. The UK has 50% of the heather moorland in the world. Heather honey is one product that is made using this special moorland. Heather is produced across Perth and Kinross . Heather honey is used as both a preserve and within cosmetics such as hand cream and lip balm. Scottish heather Honey is award winning (Scottish great taste gold award) and has been deemed the champagne of preserves due to the terrain and climate of the heather. Heather Hills in Perthshire have 1300 hives with 52million honey bees. They also produce beeswax and costmetics products using teh heather honey. Their net assets for 2020 were roughly £271,000). Scottishheather honey was also teh first product in the UK to be awarded the new British Standards Institution Kitemark for Food Assurance as Honey is one of the world's most copied and fraudulent food products. It also ensures that the honey is safe, sustainable and socially responsible.","Perth, Scotland, Scotland, Perthshire, BSI Group, Hutton (disambiguation), United Kingdom, Calluna vulgaris, Perth and Kinross, Perthshire, Honey","http://www.wikidata.org/entity/Q203000, http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q1247411, http://www.wikidata.org/entity/Q3778585, http://www.wikidata.org/entity/Q362426, http://www.wikidata.org/entity/Q145, http://www.wikidata.org/entity/Q6983007, http://www.wikidata.org/entity/Q207679, http://www.wikidata.org/entity/Q67442430, http://www.wikidata.org/entity/Q10987","city in Perth and Kinross, Scotland, United Kingdom|country in north-west Europe, part of the United Kingdom|registration county in central Scotland|British standards development organization|Wikimedia disambiguation page|island country in north-west Europe|genus of plants|council area of Scotland, United Kingdom|historic county of Scotland|sweet food made by bees mostly using nectar from flowers","https://upload.wikimedia.org/wikipedia/commons/d/d1/Perth_in_Scotland.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,null,https://upload.wikimedia.org/wikipedia/commons/3/36/BSI_Group_Chiswick_London.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/87/Palace_of_Westminster_from_the_dome_on_Methodist_Central_Hall.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Heather_%28Highlands%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Kinross_High_Street._-_geograph.org.uk_-_92123.jpg,null,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg","56.395833333333336 -3.4333333333333336,57 -5,56.5 -4,null,null,54.6 -2,null,56.41666667 -3.48333333,56.483333333333334 -3.8833333333333333,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Highlands and Islands (RR9); Eastern Scotland (NUTS2). The reference mountain landscape of this VC is Perth and Kinross. Most of Perth and Kinross is an sparsely populated upland landscape of mountains, lochs and forests, including major rivers (Tay, Earn). The south contains high quality agricultural land and major road and rail links, and the largest settlement of Perth. Like many other parts of the Highlands, this region is popular for tourism and outdoor recreation: it is a relatively accessible area for residents of Scotland's central belt.","Scotland, Perth and Kinross, River Tay, Perth, Scotland, Scottish Highlands, Highlands and Islands, Eastern Scotland, River Earn, Perth, Central Belt","http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q207679, http://www.wikidata.org/entity/Q19719, http://www.wikidata.org/entity/Q203000, http://www.wikidata.org/entity/Q106652, http://www.wikidata.org/entity/Q729025, http://www.wikidata.org/entity/Q4391979, http://www.wikidata.org/entity/Q1277544, http://www.wikidata.org/entity/Q3183, http://www.wikidata.org/entity/Q1053720","country in north-west Europe, part of the United Kingdom|council area of Scotland, United Kingdom|river in Perth and Kinross, and Stirling, Scotland, UK, flows into the North Sea at the Firth of Tay|city in Perth and Kinross, Scotland, United Kingdom|historic region of Scotland|Area of Scotland|Geographic classification system in the United Kingdom|river in Perth and Kinross, Scotland, UK, flows into the Inner Tay Estuary|capital city of Western Australia, Australia|region in the Scottish Lowlands","https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Kinross_High_Street._-_geograph.org.uk_-_92123.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/St._Matthew%27s_Church_and_Smeaton%27s_Bridge.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/Perth_in_Scotland.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Pohled_na_Highlands.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/6/63/River_Earn_at_Forteviot.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d9/Elizabeth_Quay_February_2016_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/Scotland_at_night%2C_as_seen_from_space%2C_Oct_2012.png","57 -5,56.41666667 -3.48333333,56.354648 -3.291943,56.395833333333336 -3.4333333333333336,57.12 -4.71,null,null,56.351141 -3.302312,-31.955833333333334 115.85972222222222,55.951 -3.863"
Geography and population,The size of the area (km2) is 5383.724292. The minimum altimetry of the LAU (Local Administrative Unit) is 8. The maximum altimetry of the LAU is 1084. The total population (in thousand) is 151.95. The population density (Inhabitants/km2) in the LAU is 28.22. The population change rate of the LAU in the last 10 years (%) has been 5.25%. The overall regional population density (Inhabitants/km2) is 149.76. The regional population change rate in the last 10 years (%) has been 6.86%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 24365.68. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7894.11. The primary sector share of total GVA/year [Province] is 3.06%. The secondary sector share of total GVA/year [Province] is 30.77%. The tertiary sector share of total GVA/year [Province] is 66.17%. The per capita income (EUR/year) [Region] is 23107.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 65311.8. The primary sector share of total GVA/year [Region] is 1.23%. The secondary sector share of total GVA/year [Region] is 18.06%. The tertiary sector share of total GVA/year [Region] is 80.72%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 21499. The regional (Region) share of total BPs/year is 26.29%. The number of agricultural holdings in the LAU is 3635. The nearest settlement with population over 100000 (km) is 35.2. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 4.46%. The secondary sector share of total employment/year [Province] is 16.96%. The tertiary sector share of total employment/year [Province] is 78.57%. The primary sector share of total employment/year [Region] is 1.65%. The secondary sector share of total employment/year [Region] is 14.49%. The tertiary sector share of total employment/year [Region] is 83.86%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Scottish Heather honey is award-winning and known as the Champagne of honeys due to the geographical location of the hives, terrain and climate. Relies on the mountainous terrain and climate of the area for the quality of the honey. Several examples including www.heatherhills.co.uk. Winner of Scottish 'great taste gold award'. Heather Hills honey lies within Perth and Kinross LAU1. Heather Hills farm have been using traditional collection and processing methods since 1945 in opposition to bigger producers. Also sells products online and other heather honey producers have branched out into skincare and cosmetics using the honey too (i.e. www.nobleisle.com). Scottish Heather Honey has been found to be just as effective as Manuka Honey in fighting bacteria in wounds.","Scotland, Perth, Scotland, Honey, Champagne, Perth and Kinross, Mānuka honey, Bacteria, Wound","http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q203000, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q134862, http://www.wikidata.org/entity/Q207679, http://www.wikidata.org/entity/Q953395, http://www.wikidata.org/entity/Q10876, http://www.wikidata.org/entity/Q184753","country in north-west Europe, part of the United Kingdom|city in Perth and Kinross, Scotland, United Kingdom|sweet food made by bees mostly using nectar from flowers|sparkling wine from Champagne, France|council area of Scotland, United Kingdom|type of honey|domain of micro-organisms|type of injury which happens relatively quickly in which skin is torn, cut, or punctured (an open wound), or where blunt force trauma causes a contusion (a closed wound)","https://upload.wikimedia.org/wikipedia/commons/f/f8/Scotland_from_satellite.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/Perth_in_Scotland.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Champagne_flute_and_bottle.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Kinross_High_Street._-_geograph.org.uk_-_92123.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/1LitreHonig.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/E._coli_Bacteria_%287316101966%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/Chapter1figure1-Superficial_bullet_wound.jpg","57 -5,56.395833333333336 -3.4333333333333336,null,null,56.41666667 -3.48333333,null,null,null"
Key local assets,"Natural assets include maintaining the terrain and climate (and heather) to ensure the bees produce the same quality of honey and have the same ability to room. Currently Heather Hills have 1300 hives (52 million honey bees) and their bees can roam for 5 miles radius from their hives. Cultural assets include the use of traditional knowledge for the means of production and processing to ensure goodness of the honey is maintained during harvesting, separating and bottling. Social assets include 8 direct employees in the area including a 'Honey Sommelier', but there are wider assets and employment figures when not solely considering heather hills company. ","Bee, Honey, Heather, Climate, Terrain, Employment, Company","http://www.wikidata.org/entity/Q7391, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q15041366, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q186131, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q783794","clade of hymenopteran insects|sweet food made by bees mostly using nectar from flowers|Wikimedia disambiguation page|long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|vertical and horizontal dimension of land surface|gainful occupation|legal entity representing an association of people, whether natural, legal or a mixture of both, with a specific objective","https://upload.wikimedia.org/wikipedia/commons/5/52/%28MHNT%29_Apis_mellifera_%28female%29_-_on_viburnum_tinus_flowers.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,null,https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,https://upload.wikimedia.org/wikipedia/commons/e/e0/Aarschot_Aarschot_Gijmelberg_fig6_-_173644_-_onroerenderfgoed.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Carlos_Luis_Michel_Fumero_-_Equipo_de_Aducarga.jpg","null,null,null,null,null,null,null"
Challenges,Challenges from changing climate may impact on the quality of the product. Uses traditional methods of collection which are more costly/ less economically efficient. Overall the type of challenge faced by this VC is Current and predicted. This VC is classified as Traditional and Innovative.,"Climate, Method, Economic efficiency, Venture capital, Tradition, Innovation","http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q12221772, http://www.wikidata.org/entity/Q615445, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165","long-term statistical characterization of atmospheric conditions in a region, typically averaged over periods of 30 years or more|Wikimedia disambiguation page|situation in which nothing can be improved without something else being hurt|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/3/32/K%C3%B6ppen-Geiger_Climate_Classification_Map_%281980%E2%80%932016%29_no_borders.png,null,null,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Uses innovative traditional methods of processing the honey and makes sure hives have a lot of space to ensure a quality product. First food product to attain BCI kitemark in UK. The innovation is related to New products, New processes and New marketing strategies. The land use systems involved are Natural land. The local assets include Natural, Social and Cultural.","Venture capital, Endogenous growth theory, Exogenous variable, Honey, Beehive, New product development, Marketing strategy, Natural environment, Nature, Social capital, Culture","http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q61985482, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q165107, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042","form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|theory that economic growth is mainly due to endogenous (not external) forces|variables in an economic model|sweet food made by bees mostly using nectar from flowers|enclosed structure in which honey bees live and raise their young|complete process of bringing a new product to market|business strategy for marketing and advertising|all living and non-living things occurring naturally on Earth or some region thereof|natural, physical, or material world and its phenomena|sociology concept|shared aspects of a society's way of life","null,null,null,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f7/Honey_comb.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null,null,null,null"
