title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Colli Piacentini,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 24 IT. In the Piacenza province has an average yearly production of 24 million bottles of wine, with an average selling price slightly above 4 €/bottle. The foothill production of Colli Piacentini PDO is able to obtain higher prices, but often barely enough to compensate the greater production costs and the lower yield that are chracteristic of high slope viticulture. There is a strong need in creating added value on wine of the region. The most dynamic situation can be found in Val Nure and Val Trebbia, where all the production is coming from family owned estates, most under organic certified production and used to joint promotional activities. Many wineries in these valleys have already reached high technical quality and outstanding reputation on the national and international markets. In this environment, the elevation toward mountains of the vineyard is a trend that started about 10 years ago with some pioneers, and that is presently taken in consideration by several wineries.","Piacenza, Colli Piacentini, Val Nure, Italy, Protected Designation of Origin, Viticulture, Organic farming, Wine","http://www.wikidata.org/entity/Q13329, http://www.wikidata.org/entity/Q2983286, http://www.wikidata.org/entity/Q3553441, http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q253140, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q282","Italian comune|Italian wine region|valley in Italy|country in southern Europe|quality policy of the European Union for food|science, production and study of grapes|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|alcoholic drink typically made from grapes through the fermentation process","https://upload.wikimedia.org/wikipedia/commons/7/78/Piazza_dei_Cavalli_Piacenza.JPG,https://upload.wikimedia.org/wikipedia/commons/5/5f/Colli_Piacentini_DOC.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Vista_Valnure_e_Bettola_dal_Passo_del_Cerro.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Rieslingtrauben.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Red_and_white_wine_12-2015.jpg","45.05 9.7,null,44.7 9.56667,42.5 12.5,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is 0. The reference mountain landscape of this VC is TRAVO. Colli Piacentini is a portion of the Appenninian mountain chain in Northen Italy. The Colli Piacentini ('Hills of Piacenza') is an Italian wine region located at the western end of Emilia-Romagna. In 1967, it was given the Denominazione di origine controllata (DOC) quality designation. Within its boundaries are several smaller DOCs including Colli Piacentini Gutturnio, Monterosso Val D'Arda DOC, Trebbianino Val Trebbia DOC and Val Nure del Colli Piacentini DOC. The region has a long history of winemaking with fossilized vine roots and grape seeds excavated from the region showing viticulture taking place as early as 2000 BC. In Roman times, Julius Caesar's father-in-law Lucius Calpurnius Piso Caesoninus, grew grapes in the Piacenza hills. The Colli Piacentini was once considered part of the Piedmont wine region. To the northwest is the Lombardy wine region of Oltrepò Pavese and, like Oltrepò Pavese, the wine industry of the Colli Piacentini has had strong historical ties to the wine markets of Milan. The region produces over 17 different wines ranging from Vin Santo dessert wines to slightly sparkling frizzante wines. While the practice of labeling wines by varietal is more often associated with New World wines, winemakers in the Colli Piacentini are permitted by DOC regulations to label some of their wines by varietal.","Colli Piacentini, Italy, Emilia-Romagna, Denominazione di origine controllata, Rome, Julius Caesar, Piacenza, Piedmont, Lombardy, Oltrepò Pavese, Milan, Vin Santo, Venture capital, Apennine Mountains, Trebbiano, Val Nure, Lucius Calpurnius Piso Caesoninus, Frizzante, New World wine","http://www.wikidata.org/entity/Q2983286, http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q1263, http://www.wikidata.org/entity/Q654824, http://www.wikidata.org/entity/Q220, http://www.wikidata.org/entity/Q1048, http://www.wikidata.org/entity/Q13329, http://www.wikidata.org/entity/Q1216, http://www.wikidata.org/entity/Q1210, http://www.wikidata.org/entity/Q1248675, http://www.wikidata.org/entity/Q490, http://www.wikidata.org/entity/Q1547114, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q1285, http://www.wikidata.org/entity/Q967934, http://www.wikidata.org/entity/Q3553441, http://www.wikidata.org/entity/Q418105, http://www.wikidata.org/entity/Q321263, http://www.wikidata.org/entity/Q9094265","Italian wine region|country in southern Europe|region of Italy|quality assurance label for Italian food products|capital and largest city of Italy|Roman general and dictator|Italian comune|region in North-West Italy|administrative region in Northern Italy|geographic region|Italian commune and capital city of Lombardy|Type of white or blush wine|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|mountain range stretching 1200 km from the north to the south of Italy, traversing the entire peninsula, and forming the backbone of the country|varietal|valley in Italy|Wikimedia disambiguation page|wine with significant levels of carbon dioxide|wine produced outside the traditional wine-growing areas of Europe","https://upload.wikimedia.org/wikipedia/commons/5/5f/Colli_Piacentini_DOC.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/2/20/Fiume_Secchia_e_Pietra_di_Bismantova_-_Carpineti%2C_Reggio_Emilia%2C_Italia_-_15_Novembre_2024.jpg,null,https://upload.wikimedia.org/wikipedia/commons/f/f5/Rome_Skyline_%288012016319%29.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Retrato_de_Julio_C%C3%A9sar_%2826724093101%29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Piazza_dei_Cavalli_Piacenza.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3c/Sacra_di_San_Michele07.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Vista_da_Scarenna%2C_fraz._di_Asso_%28CO%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/10/Milano%2C_Duomo_with_Milan_Cathedral_and_Galleria_Vittorio_Emanuele_II%2C_2016.jpg,https://upload.wikimedia.org/wikipedia/commons/8/85/Cantucci_con_Vin_Santo.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/85/Abruzzo%2C_Lazio_and_Molise_National_Park_aerial.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/Ugni_blanc_raisin.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Vista_Valnure_e_Bettola_dal_Passo_del_Cerro.jpg,null,https://upload.wikimedia.org/wikipedia/commons/2/21/Rose_champagne_infinite_bubbles.jpg,null","null,42.5 12.5,44.75 11,null,41.893055555556 12.482777777778,null,45.05 9.7,45.25 7.9166666666667,45.65 9.95,44.9925 9.00917,45.466944444444 9.19,null,null,42.469166666666666 13.565555555555555,null,44.7 9.56667,null,null,null"
Geography and population,The size of the area (km2) is 81.01. The minimum altimetry of the LAU (Local Administrative Unit) is 122. The maximum altimetry of the LAU is 835. The total population (in thousand) is 2.149. The population density (Inhabitants/km2) in the LAU is 26.53. The population change rate of the LAU in the last 10 years (%) has been 5.30%. The overall regional population density (Inhabitants/km2) is 198.82. The regional population change rate in the last 10 years (%) has been 1.60%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 18429. The total Gross Value Added (GVA) (EUR million/year) [Province] is 8572. The primary sector share of total GVA/year [Province] is 3.40%. The secondary sector share of total GVA/year [Province] is 24.30%. The tertiary sector share of total GVA/year [Province] is 68.60%. The per capita income (EUR/year) [Region] is 17010. The total Gross Value Added (GVA) (EUR million/year) [Region] is 146732. The primary sector share of total GVA/year [Region] is 2.40%. The secondary sector share of total GVA/year [Region] is 31.50%. The tertiary sector share of total GVA/year [Region] is 66.10%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 3444. The regional (Region) share of total BPs/year is 12.78%. The number of agricultural holdings in the LAU is 59674. The nearest settlement with population over 100000 (km) is 32. In this region protected areas are present.,"Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Region] is 5.86%. The secondary sector share of total employment/year [Region] is 31.76%. The tertiary sector share of total employment/year [Region] is 62.38%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"The landscape is representative of many other foothill area of Appenninian chain all along the Italian peninsula. Global warming and depreciation of mountain land are at the basis of an increased interest of viticulturists for higher altitude parcels with respect to the usual vineyard foothill range. In Colli piacentini area the phenomenon is at the very beginning, and not (yet) triggered by famous brands. The process is at its beginning in the region, and it can take profit from the experience of other more advanced mountin regions, as well as be a model for other areas that want to follow the same track.","Italy, Colli Piacentini, Apennine Mountains, Global warming, Viticulture, Mountain","http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q2983286, http://www.wikidata.org/entity/Q1285, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q253140, http://www.wikidata.org/entity/Q8502","country in southern Europe|Italian wine region|mountain range stretching 1200 km from the north to the south of Italy, traversing the entire peninsula, and forming the backbone of the country|human-caused changes to climate on Earth|science, production and study of grapes|large natural elevation of the Earth's surface","https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Colli_Piacentini_DOC.jpg,https://upload.wikimedia.org/wikipedia/commons/8/85/Abruzzo%2C_Lazio_and_Molise_National_Park_aerial.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/4/40/Rieslingtrauben.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg","42.5 12.5,null,42.469166666666666 13.565555555555555,null,null,null"
Key local assets,"The area is at about 1 hour driving from the Milan area, one of the most populated and whealty regions in Europe. It is also very well reputed for its gastronomy, especially bases on cured meat and home made pasta. Wine producers are already associated in joined promotional initiatives. ","Milan, Europe, Gastronomy, Cured meat, Pasta, Wine","http://www.wikidata.org/entity/Q490, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q171141, http://www.wikidata.org/entity/Q1503716, http://www.wikidata.org/entity/Q178, http://www.wikidata.org/entity/Q282","Italian commune and capital city of Lombardy|terrestrial continent located in north-western Eurasia|study and art of food preparation|food preservation with salt|Italian food made from flour, eggs and water and shaped in different forms, usually cooked and served with a sauce|alcoholic drink typically made from grapes through the fermentation process","https://upload.wikimedia.org/wikipedia/commons/1/10/Milano%2C_Duomo_with_Milan_Cathedral_and_Galleria_Vittorio_Emanuele_II%2C_2016.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Europe_satellite_orthographic.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Produits_r%C3%A9gionaux_-_photo_CPPR.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/ProsciuttoSeaSalt.JPG,https://upload.wikimedia.org/wikipedia/commons/3/33/Pasta_IMG_3985.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3c/Red_and_white_wine_12-2015.jpg","45.466944444444 9.19,48.690959 9.14062,null,null,null,null"
Challenges,"Depopulation, increase in farmer ages, climate change, and higher pruduction costs compared to lowland agriculture are among the causes of a deep crisis of farming activity in the Italian foothill areas. While grape production is already an underpaid activity, wine production creates enough added value to allow reasonable income and sustainable agriculture activity. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Tradiotional and Innovative.","Italy, Depopulation, Farmer, Climate change, Agriculture, Grape, Wine, Venture capital, Tradition, Innovation","http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q284137, http://www.wikidata.org/entity/Q131512, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q10978, http://www.wikidata.org/entity/Q282, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165","country in southern Europe|depopulation in humans is any great reduction in a human population caused by events such as long-term demographic trends|person engaged in agriculture, raising living organisms for food or raw materials|human-caused changes to climate on Earth|cultivation of plants and animals to provide useful products|edible berry of a flowering plant in the family Vitaceae|alcoholic drink typically made from grapes through the fermentation process|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,null,https://upload.wikimedia.org/wikipedia/commons/a/a2/04-09-12-Schaupfl%C3%BCgen-Fahrenwalde-RalfR-IMG_1232.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Wine_grapes03.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Red_and_white_wine_12-2015.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","42.5 12.5,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. In order to characterize its wine production, the region is working on different axis: - put in value the local grape varieties like Malvasia, Ortrugo, and discover other traditional ancient varieties that return to be interesting for climate change resilience - introduce controlled cover crop in vineyard, finding a balance between the practical advantages of the grass between rows, and the water carency in certain areas and periods - embrace the organic standard of production. The innovation is related to New products, New processes and New governance systems. The land use systems involved are Cropland and Forestry. The local assets include Natural, social and cultural.","Malvasia, Ortrugo, Value chain, Endogeneity, Exogeneity, Climate change, Cover crop, Organic certification, New product development, Corporate governance, Cropland, Forestry, Nature, Social, Culture","http://www.wikidata.org/entity/Q1165349, http://www.wikidata.org/entity/Q2032093, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q20998573, http://www.wikidata.org/entity/Q293000, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q3001783, http://www.wikidata.org/entity/Q11680670, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q380767, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q8425, http://www.wikidata.org/entity/Q11042","varietal|variety of grape|functions of a company affecting its costs and quality and give it a competitive advantage|Wikimedia disambiguation page|fact of an action or object originating externally|human-caused changes to climate on Earth|crop planted to manage erosion and soil quality|certification process for producers of organic food and other organic agricultural products|complete process of bringing a new product to market|mechanisms, processes and relations by which corporations are controlled and operated|land used for agricultural purposes|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|natural, physical, or material world and its phenomena|group of people connected to each other|shared aspects of a society's way of life","https://upload.wikimedia.org/wikipedia/commons/2/29/Malvasia_grapes.JPG,null,null,null,null,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Starr_061109-1486_Arachis_pintoi.jpg,null,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Bob_Tricker_-_Corporate_Governance2.png,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B5%D0%BA_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null,null,null,null,null,null,null,null"
