title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Gastro village Köveskál Eat the View,"The MOVING reference member state of this VC (Value Chain) is HUNGARY. The reference MOVING Card ID of this VC is VC 02 HU. The Gastro-village is successful area of rural tourism, mainly due to a few fine-dining restaurants, wineries, cafes, making the whole area very fashionable. The most interesting aspect is the Eat the View phenomena: The hype of the place , attracting most of the visitors, is created by the Gastro village , that, apart from being nested in the local landscape, has little to do with the locality. Thus, the Gastro-village is very relevant to land use, environment and local culture, and is also highly susceptible to demographic changes, overexploitation and climate change.","Hungary, Value chain, Rural tourism, Restaurant, Winery, Café, Land use, Environment, Culture, Demographics, Overexploitation, Climate change","http://www.wikidata.org/entity/Q28, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q367125, http://www.wikidata.org/entity/Q11707, http://www.wikidata.org/entity/Q156362, http://www.wikidata.org/entity/Q30022, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q1572519, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q37732, http://www.wikidata.org/entity/Q3050262, http://www.wikidata.org/entity/Q125928","country in Central Europe|functions of a company affecting its costs and quality and give it a competitive advantage|tourism oriented on rural areas|single establishment which prepares and serves food, located in building|agricultural plants cultivating or producing of wine|establishment that serves coffee and tea|characterization of land based on what can be built on it and what the land can be used for|Wikimedia disambiguation page|shared aspects of a society's way of life|science that deals with populations and their structures statistically and theoretically|harvesting a renewable resource to the point of diminishing returns|human-caused changes to climate on Earth","https://upload.wikimedia.org/wikipedia/commons/f/fd/20190502_Widok_na_Budapeszt_z_G%C3%B3ry_Gellerta_1651_2150_DxO.jpg,null,https://upload.wikimedia.org/wikipedia/commons/5/5e/%D0%AF%D0%B1%D0%BB%D0%BE%D1%87%D0%BD%D1%8B%D0%B9_%D1%81%D0%BF%D0%B0%D1%81_%D0%9A%D0%A02006.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/Gaggenau_2016_-Restaurant-_by-RaBoe_118.jpg,null,https://upload.wikimedia.org/wikipedia/commons/f/fd/Caf%C3%A9_de_Flore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Social_Network_Diagram_%28segment%29.svg,https://upload.wikimedia.org/wikipedia/commons/5/54/Surexploitation_morue_surp%C3%AAcheEn.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg","47 19,null,null,null,null,null,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Transdanubian mountains. The reference mountain landscape of this VC is Köveskál. Köveskál is a small village (municipality), in Veszprém county. The village belongs to the Balaton-Uplands area and is part of a National Park. The nearest city is Tapolca (15 km) and the nearest big city (Budapest) is 154 km away. Only one inferior route passes through the settlement, it has a poor bus connection. The population is aging, although there are new young incomers, they only buy second homes. Real estate prices are very high, which is why local people are migrating even more.","Transdanubian Mountains, Köveskál, Veszprém, Balaton Uplands National Park, Tapolca, Budapest, Veszprém County","http://www.wikidata.org/entity/Q911639, http://www.wikidata.org/entity/Q1089887, http://www.wikidata.org/entity/Q146317, http://www.wikidata.org/entity/Q789225, http://www.wikidata.org/entity/Q288413, http://www.wikidata.org/entity/Q1781, http://www.wikidata.org/entity/Q188890","mountain range in Hungary|village in Hungary|city with county rights in Central Transdanubia, Hungary|national park of Hungary|town in Hungary|capital and largest city of Hungary|administrative county in Hungary","https://upload.wikimedia.org/wikipedia/commons/c/c3/%C3%9Ark%C3%BAti_%C5%91skarszt.JPG,https://upload.wikimedia.org/wikipedia/commons/6/6e/K%C3%B6vesk%C3%A1l_reform%C3%A1tus_templom.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b0/Veszpr%C3%A9m_castle.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Badacsonytomaj_l%C3%A1tk%C3%A9p.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/Tapolca_%286%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Budapest%2C_Hungary_%28explored%29_%2814995308504%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/%C5%B0rt%C3%A1vk%C3%B6zl%C3%A9si_F%C3%B6ldi_%C3%81llom%C3%A1s_%2811695._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_3.jpg","47.166666666667 18.083333333333,46.88305 17.6052,47.1 17.916666666667,46.9758 17.9294,46.882777777778 17.441111111111,47.498333333333 19.040833333333,47.166666666667 17.75"
Geography and population,The size of the area (km2) is 14. The minimum altimetry of the LAU (Local Administrative Unit) is 170. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 0.324. The population density (Inhabitants/km2) in the LAU is 23.14. The population change rate of the LAU in the last 10 years (%) has been -0.18%. The overall regional population density (Inhabitants/km2) is 95.45. The regional population change rate in the last 10 years (%) has been -0.04%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 3877. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3286. The primary sector share of total GVA/year [Province] is 4.99%. The secondary sector share of total GVA/year [Province] is 27.78%. The tertiary sector share of total GVA/year [Province] is 67.22%. The per capita income (EUR/year) [Region] is 14578. The total Gross Value Added (GVA) (EUR million/year) [Region] is 12355. The primary sector share of total GVA/year [Region] is 4.78%. The secondary sector share of total GVA/year [Region] is 38.97%. The tertiary sector share of total GVA/year [Region] is 56.24%.,"Deutsche Mark, Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q16068, http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","official currency of West Germany and later Germany from 1948 to 2002|average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","https://upload.wikimedia.org/wikipedia/commons/b/b8/1_mark_brd_1967_retouched.jpg,null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 70.9. The regional (Region) share of total BPs/year is 10.03%. The number of agricultural holdings in the LAU is 36. The nearest settlement with population over 100000 (km) is 16. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 4.47%. The secondary sector share of total employment/year [Province] is 42.86%. The tertiary sector share of total employment/year [Province] is 52.67%. The primary sector share of total employment/year [Region] is 4.47%. The secondary sector share of total employment/year [Region] is 42.86%. The tertiary sector share of total employment/year [Region] is 52.67%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg","null,null,null,null"
Interest on this VC,"The Gastro village consists of a butique hotel with restaurant, two succesful restaurants,two wineries and an art galery/cafe. The restaurants use some local products and sell local wine. They have an organization for co-operating with each other, some common marketing, events, etc. This initiative has become one of the most successful rural tourism destinations in Hungary, however, it carries many conflicts, tentions, challenges. Using local products is a hard and innovative process, not many restaurants try to do so. Co-operation, joinded events amongst restaurants, wineries, etc. is a novelty. They also co-operate with the municipality, they invest into the infrastructure of the village (for example building a sidewalk) they aim for self governance. Social networks, ICT, etc are used for reaching customers.","Hungary, Gastronomy tourism, Hotel, Restaurant, Winery, Art gallery, Agritourism, Municipality, Infrastructure, Local government, Social media, Information and communication technology","http://www.wikidata.org/entity/Q28, http://www.wikidata.org/entity/Q4134126, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q11707, http://www.wikidata.org/entity/Q156362, http://www.wikidata.org/entity/Q1007870, http://www.wikidata.org/entity/Q1956672, http://www.wikidata.org/entity/Q15284, http://www.wikidata.org/entity/Q121359, http://www.wikidata.org/entity/Q6501447, http://www.wikidata.org/entity/Q202833, http://www.wikidata.org/entity/Q5268834","country in Central Europe|tourism with the aim of exploring the food and drinks|business enterprise that provides indoor lodging in a single location paid on a short-term basis|single establishment which prepares and serves food, located in building|agricultural plants cultivating or producing of wine|place where art is exhibited and sometimes also sold|agriculturally based operation or activity that brings visitors to a farm or ranch|administrative division having corporate status and usually powers of self-government or jurisdiction|fundamental facilities and systems serving a country, city, or other areas|lowest tier of administration within a sovereign state|virtual online communities|use of integration of telecommunications and computers to access, store, transmit, and manipulate information","https://upload.wikimedia.org/wikipedia/commons/f/fd/20190502_Widok_na_Budapeszt_z_G%C3%B3ry_Gellerta_1651_2150_DxO.jpg,null,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/Gaggenau_2016_-Restaurant-_by-RaBoe_118.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/db/Foster-White_02.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/f/ff/RENFE_Class_730_Viaducto_Martin_Gil.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/7c/Conversationprism.jpeg,https://upload.wikimedia.org/wikipedia/commons/4/46/Internet.JPG","47 19,null,null,null,null,null,null,null,null,null,null,null"
Key local assets,"The most interesting aspect is the Eat the View phenomena, that is:, the hype of the place , attracting most of the visitors, is created by the Gastro village , that, apart from being nested in the local landscape, has little to do with the locality. ","Tourist, Landscape, Locality","http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q12131673",travel for pleasure or business|visible features of an area of land|Wikimedia disambiguation page,"https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/1/14/Landscape_Arnisee-region.JPG,null","null,null,null"
Challenges,"Successful tourism creates serious local tensions. There is a fast grosing visitor pressure, local infrastructure cannot keep up, traffic pollution, etc. Indigenous local people gain little income from tourism business, most enterprises are owned by incomers. co-operation between restaurants and local food producers is difficult. There are split realities (economic, social, cultural) in the locality, bringing tension and challenges. Housprices skyrocketed, local people are being pushed out, land use systems are changing, agricultural production is diminishing. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Innovative.","Tourism, Local, Infrastructure, Pollution, Indigenous peoples, Restaurant, Food production, Economics, Sociology, Culture, Land use, Agriculture, Venture capital, Innovation","http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q343930, http://www.wikidata.org/entity/Q121359, http://www.wikidata.org/entity/Q58734, http://www.wikidata.org/entity/Q103817, http://www.wikidata.org/entity/Q11707, http://www.wikidata.org/entity/Q540912, http://www.wikidata.org/entity/Q8134, http://www.wikidata.org/entity/Q21201, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q11451, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q174165","travel for pleasure or business|Wikimedia disambiguation page|fundamental facilities and systems serving a country, city, or other areas|introduction of contaminants into the natural environment that cause adverse change|first inhabitants of an area and their descendants|single establishment which prepares and serves food, located in building|type of industry; collective of diverse businesses that supplies much of the world's food|social science that studies the production, distribution, and consumption of goods and services|social science that studies human society and its development|shared aspects of a society's way of life|characterization of land based on what can be built on it and what the land can be used for|cultivation of plants and animals to provide useful products|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/f/ff/RENFE_Class_730_Viaducto_Martin_Gil.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Factory.gif,https://upload.wikimedia.org/wikipedia/commons/7/71/Cakchiquel_family.JPG,https://upload.wikimedia.org/wikipedia/commons/9/98/Gaggenau_2016_-Restaurant-_by-RaBoe_118.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/%D0%9C%D0%BB%D0%B5%D0%BA%D0%B0%D1%80%D0%BD%D0%B8%D1%86%D0%B0_%E2%80%9E%D0%9E%D1%81%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE_%D0%9C%D0%B8%D0%BB%D0%BA%E2%80%9C_22.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Economics_circular_flow_cartoon.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Moreno_Sociogram_1st_Grade.png,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/76/Unload_wheat_by_the_combine_Claas_Lexion_584.jpg,null,null","null,null,null,null,null,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. High quality accomodation, fine dining restaurants and wineries are uniqe in the area and in small villages in general. Using local products is also considered to be innovative. The innovation is exogenous, mostly people from the big cities maintain these places (some are not even living in the village). The innovation is related to New processes, New marketing strategies and New governance systems. The land use systems involved are The wineries use cropland for grapes, but the restaurants only use land in a figurative sense (through producers). The local assets include Natural and social.","Value chain, Exogenous variable, Restaurant, Winery, Marketing strategy, Governance, Land use, Nature, Social, Cropland","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q61985482, http://www.wikidata.org/entity/Q11707, http://www.wikidata.org/entity/Q156362, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q1553864, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q8425, http://www.wikidata.org/entity/Q3395383","functions of a company affecting its costs and quality and give it a competitive advantage|variables in an economic model|single establishment which prepares and serves food, located in building|agricultural plants cultivating or producing of wine|business strategy for marketing and advertising|all of the processes of governing, whether undertaken by a government, market or network, whether over a family, tribe, formal or informal organization or territory and whether through the laws, norms, power or language of an organized society|characterization of land based on what can be built on it and what the land can be used for|natural, physical, or material world and its phenomena|group of people connected to each other|land used for agricultural purposes","null,null,https://upload.wikimedia.org/wikipedia/commons/9/98/Gaggenau_2016_-Restaurant-_by-RaBoe_118.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,null,null,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B5%D0%BA_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg","null,null,null,null,null,null,null,null,null,null"
