title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
DOP Honey and other bee products,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 03 IT. In this centre they have more than 1000 families of bees and hive products from BIO agriculture and become a specialized pole able to provide complex services to farmers; they produce honey, royal jelly, wax and propolis. In particular as regards chestnut and acacia honeys produced in Lunigiana,.","Lunigiana, Italy, University of Pisa, Bee, Beekeeping, Organic farming, Honey, Royal jelly, Beeswax, Propolis, Chestnut, Acacia","http://www.wikidata.org/entity/Q657832, http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q645663, http://www.wikidata.org/entity/Q7391, http://www.wikidata.org/entity/Q176353, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q202501, http://www.wikidata.org/entity/Q143739, http://www.wikidata.org/entity/Q184398, http://www.wikidata.org/entity/Q129324, http://www.wikidata.org/entity/Q81666","historical territory of Italy, which today falls within the provinces of La Spezia and Massa Carrara.|country in southern Europe|Italian public research university located in Pisa|clade of hymenopteran insects|care and breeding of honey bees|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|sweet food made by bees mostly using nectar from flowers|secretion from the glands in the hypopharynx of nurse bees|natural wax produced by honeybees|resinous mixture that honey bees produce by mixing saliva and beeswax with exudate gathered from botanical sources|genus of plants|genus of plants","null,https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/555PisaPalazzoAllaGiornata.JPG,https://upload.wikimedia.org/wikipedia/commons/5/52/%28MHNT%29_Apis_mellifera_%28female%29_-_on_viburnum_tinus_flowers.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Weiselzellen_79a.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bijenwas1591.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e9/Propolis_in_beehives.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Acacia_dealbata.jpg","44.18694444444444 9.91388888888889,42.5 12.5,43.716508333333 10.398458333333,null,null,null,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Apuan Alps. The reference mountain landscape of this VC is Mulazzo. Mulazzo is a municipality in the Province of Massa-Carrara in Tuscany region, and found about 60 Km North of chief city Massa. The municipality is situated in a mountainous area.","Apuan Alps, Mulazzo, Tuscany, Massa, Province of Massa-Carrara, Massa","http://www.wikidata.org/entity/Q622309, http://www.wikidata.org/entity/Q52238, http://www.wikidata.org/entity/Q1273, http://www.wikidata.org/entity/Q13370, http://www.wikidata.org/entity/Q16205, http://www.wikidata.org/entity/Q227794","mountain range in northern Tuscany, Italy|Italian comune|region in central Italy|Italian comune|province of Italy|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/a/a0/ALPI_APUANE.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Mulazzo_veduta.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Au_Pays_de_Dante_et_de_P%C3%A9trarque_Tuscany.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Massa_-_Comune_di_Massa_-_2023-09-10_12-05-50_005.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e3/Massa-palazzo_ducale2.jpg,null","43.95 10.216667,44.316944444444 9.8905555555556,43.45 11.2,44.033333333333 10.133333333333,44.3 10,null"
Geography and population,The size of the area (km2) is 62.51. The minimum altimetry of the LAU (Local Administrative Unit) is 76. The maximum altimetry of the LAU is 1112. The total population (in thousand) is 2.309. The population density (Inhabitants/km2) in the LAU is 36.93. The population change rate of the LAU in the last 10 years (%) has been -9.86%. The overall regional population density (Inhabitants/km2) is 160.64. The regional population change rate in the last 10 years (%) has been 0.48%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 24800. The total Gross Value Added (GVA) (EUR million/year) [Province] is 4369.1. The primary sector share of total GVA/year [Province] is 0.86%. The secondary sector share of total GVA/year [Province] is 23.44%. The tertiary sector share of total GVA/year [Province] is 75.70%. The per capita income (EUR/year) [Region] is 31400. The total Gross Value Added (GVA) (EUR million/year) [Region] is 105293.3. The primary sector share of total GVA/year [Region] is 2.38%. The secondary sector share of total GVA/year [Region] is 25.06%. The tertiary sector share of total GVA/year [Region] is 72.56%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 314. The regional (Region) share of total BPs/year is 0.05%. The number of agricultural holdings in the LAU is 96. The nearest settlement with population over 100000 (km) is 85. In this region protected areas are not present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 1.65%. The secondary sector share of total employment/year [Province] is 22.72%. The tertiary sector share of total employment/year [Province] is 75.63%. The primary sector share of total employment/year [Region] is 3.03%. The secondary sector share of total employment/year [Region] is 25.57%. The tertiary sector share of total employment/year [Region] is 71.22%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Il Pungiglione is a highly specialized centre in beekeeping and all its sectors: honey production, wax production, carpentry. They obtained the DOP recognition from the European Union, and they were the first in Italy to obtain this certificate. Il Pungiglione it is also a real village that welcome all disadvantaged people that have had difficult lives.","European Union, Italy, Beekeeping, Honey, Beeswax, Carpentry, Protected Designation of Origin","http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q176353, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q143739, http://www.wikidata.org/entity/Q203605, http://www.wikidata.org/entity/Q13439060",political and economic union of 27 European states|country in southern Europe|care and breeding of honey bees|sweet food made by bees mostly using nectar from flowers|natural wax produced by honeybees|skilled trade|quality policy of the European Union for food,"https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,https://upload.wikimedia.org/wikipedia/commons/d/de/Colosseo_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bijenwas1591.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d3/Defense.gov_photo_essay_100713-A-5170O-167.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg","50.116944444444 9.2477777777778,42.5 12.5,null,null,null,null,null"
Key local assets,"In Lunigiana, the low degree of industrialization, determines, an environment suitable for carrying out quality beekeeping. In the last ten years the POD Consortium have double the number of beekeeper in Lunigiana. Honey bees are crucial for maintaining biodiversity because they pollinate numerous plant species that require an obligatory pollinator for fertilisation and they are useful to maintain a diversificate landscape. The POD Honey production area done in a typically mountain landscape with a very varied vegetation with a particular diffusion acacia and chestnut. ","Lunigiana, Industrialization, Beekeeping, Biodiversity, Pollination, Acacia, Chestnut, Mountain","http://www.wikidata.org/entity/Q657832, http://www.wikidata.org/entity/Q202398, http://www.wikidata.org/entity/Q176353, http://www.wikidata.org/entity/Q47041, http://www.wikidata.org/entity/Q134624, http://www.wikidata.org/entity/Q81666, http://www.wikidata.org/entity/Q129324, http://www.wikidata.org/entity/Q8502","historical territory of Italy, which today falls within the provinces of La Spezia and Massa Carrara.|period of social and economic change from agrarian to industrial society|care and breeding of honey bees|degree of variation of life forms|biological pollination process occurring in plants|genus of plants|genus of plants|large natural elevation of the Earth's surface","null,https://upload.wikimedia.org/wikipedia/commons/c/cc/Industrialisation.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Animal_diversity_October_2007.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Bee_pollinating_a_rose.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Acacia_dealbata.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ch%C3%A2taignier_120807_1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg","44.18694444444444 9.91388888888889,null,null,null,null,null,null,null"
Challenges,"They have some occupational therapy laboratories were, following the BIO disciplinary, high quality honey products are made, in fact in 2004 they received the DOP recognition for some of them, and also they create occupational paths for people that have lived dramatic experiences like detention or slavery for prostitution, making this reality an important social cooperative. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","Occupational therapy, Biology, Honey, Protected designation of origin, Detention, Slavery, Cooperative, Venture capital, Tradition, Innovation","http://www.wikidata.org/entity/Q380141, http://www.wikidata.org/entity/Q420, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q1174410, http://www.wikidata.org/entity/Q8463, http://www.wikidata.org/entity/Q4539, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165","therapy to increase skills related to work or independent living|scientific study of living things, especially their structure, function, growth, evolution, and distribution|sweet food made by bees mostly using nectar from flowers|quality policy of the European Union for food|Wikimedia disambiguation page|system under which people are treated as property to be bought and sold, and are forced to work|autonomous association of persons or organizations|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/c/c7/Occupational_therapist_helping_a_client_create_a_job_resume_to_send_out_to_future_employers.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Biology-0001.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/80/Official_medallion_of_the_British_Anti-Slavery_Society_%281795%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Customers_shopping_inside_Co-operative_Grocery_Store_No_1%2C_Seattle%2C_circa_1918_%28MOHAI_15357%29.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","null,null,null,null,null,null,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is unspecified. Pungiglione is a social cooperative that works in the organic field all bees products. The innovation is related to New governance systems. The land use systems involved are All the land uses are used by bees to produce honey. The local assets include Natural and cultural.,"Value chain, Cooperative, Organic farming, Bee, Governance, Land use, Honey, Nature, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q4539, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q7391, http://www.wikidata.org/entity/Q1553864, http://www.wikidata.org/entity/Q1165944, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|autonomous association of persons or organizations|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|clade of hymenopteran insects|all of the processes of governing, whether undertaken by a government, market or network, whether over a family, tribe, formal or informal organization or territory and whether through the laws, norms, power or language of an organized society|characterization of land based on what can be built on it and what the land can be used for|sweet food made by bees mostly using nectar from flowers|natural, physical, or material world and its phenomena|shared aspects of a society's way of life","null,https://upload.wikimedia.org/wikipedia/commons/8/8a/Customers_shopping_inside_Co-operative_Grocery_Store_No_1%2C_Seattle%2C_circa_1918_%28MOHAI_15357%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/5/52/%28MHNT%29_Apis_mellifera_%28female%29_-_on_viburnum_tinus_flowers.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null,null"
