title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
THERAPEUTIC BEE PRODUCTS (PROPOLIS and POLLEN),"The MOVING reference member state of this VC (Value Chain) is ROMANIA. The reference MOVING Card ID of this VC is VC 02 RO. In 2019 there were a total of 126,122 bee families / hives registered in Vâlcea County - around three times the amount registered in 1990 (INSSE data, 2021). The owners of these hives range from private households to commercial honey producers selling via many different value chains.","Romania, Vâlcea County, Moving, Value chain, INSSE, Bee colony, Honey","http://www.wikidata.org/entity/Q218, http://www.wikidata.org/entity/Q186838, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q6973708, http://www.wikidata.org/entity/Q165107, http://www.wikidata.org/entity/Q10987",country in Southeast Europe|county in Romania|Wikimedia disambiguation page|functions of a company affecting its costs and quality and give it a competitive advantage|Romania's principal government institution in charge of statistics and census data|enclosed structure in which honey bees live and raise their young|sweet food made by bees mostly using nectar from flowers,"https://upload.wikimedia.org/wikipedia/commons/a/a0/Bucharest_University_Square_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Biserica_de_lemn%2C_Judetul_Valcea.JPG,null,null,https://upload.wikimedia.org/wikipedia/commons/c/c9/Institutul_Na%C8%9Bional_de_Statistic%C4%83.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f7/Honey_comb.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg","46 25,45.08 24.11,null,null,44.42925 26.091527777777777,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Southern Romanian Carpathian Mountains. The reference mountain landscape of this VC is Oraş Brezoi in Vâlcea County (RO415). The relief of Vâlcea County (RO415) is around one-third mountain area in the north of the county with a mixed land cover of forest and semi-natural grasslands. Two mountain groups dominate the region - the Făgăraș Mountains in the east with heights over 2,200 m and the Lotru Mountains in the west with heights over 2,000 m. These are separated by the Olt River valley (one of the most accessible routes through the Southern Carpathians), along which there are smaller groups of mountains - the most spectacular being the Cozia Mountains. The central region of the county is sub-mountainous hilly area with a diverse mosaic landscape of fruit orchards, vineyards and semi-natural grasslands - and in the south there is high plain area cultivated with cereals and vegetables.","Vâlcea County, Făgăraș Mountains, Lotru Mountains, Olt (river), Southern Carpathians, Carpathian Mountains, Brezoi, Olt","http://www.wikidata.org/entity/Q186838, http://www.wikidata.org/entity/Q847604, http://www.wikidata.org/entity/Q3506640, http://www.wikidata.org/entity/Q7232840, http://www.wikidata.org/entity/Q217202, http://www.wikidata.org/entity/Q1288, http://www.wikidata.org/entity/Q526019, http://www.wikidata.org/entity/Q394293","county in Romania|mountain range in Romania|Mountains in Romania|river in Romania|group of mountain ranges located in southern Romania|mountain range in Central and Eastern Europe|town in Vâlcea County, Romania|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/f/fc/Biserica_de_lemn%2C_Judetul_Valcea.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/F%C4%83g%C4%83ra%C8%99_Mountains%2C_Romania_-_View_from_Sibiu_04.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/Vedere_spre_Vf._Piatra_Alba_%282178m%29_de_pe_Vf._Cristesti_%282202m%29_-_panoramio.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/73/Varful-Moldoveanu-scenery.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Morskie_oko_o_swicie.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Biserica_Toti_Sfintii_Proieni_VL-II-m-B-09885_%283%29.jpg,null","45.08 24.11,45.6 24.73,45.5 23.86667,null,45.6 24.73,47 25.5,45.34416667 24.23944444,null"
Geography and population,The size of the area (km2) is 226.8. The minimum altimetry of the LAU (Local Administrative Unit) is unspecified. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 7.118. The population density (Inhabitants/km2) in the LAU is 31.38. The population change rate of the LAU in the last 10 years (%) is unspecified. The overall regional population density (Inhabitants/km2) is 66.9. The regional population change rate in the last 10 years (%) has been -0.17%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 8300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2652.3. The primary sector share of total GVA/year [Province] is 5.50%. The secondary sector share of total GVA/year [Province] is 38.40%. The tertiary sector share of total GVA/year [Province] is 56.20%. The per capita income (EUR/year) [Region] is 8100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 14241.21. The primary sector share of total GVA/year [Region] is 7.40%. The secondary sector share of total GVA/year [Region] is 38.00%. The tertiary sector share of total GVA/year [Region] is 54.70%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 11526. The regional (Region) share of total BPs/year is 63.10%. The number of agricultural holdings in the LAU is 119190. The nearest settlement with population over 100000 (km) is unspecified. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 34.60%. The secondary sector share of total employment/year [Province] is 28.70%. The tertiary sector share of total employment/year [Province] is 36.70%. The primary sector share of total employment/year [Region] is 38.70%. The secondary sector share of total employment/year [Region] is 26.80%. The tertiary sector share of total employment/year [Region] is 34.50%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,It is common for bee-keepers in mountain areas to also produce and market Propolis and Pollen products. These are especially appreciated on the Romanian market for their natural therapeutic qualities. There are over 30 such products registered to use the Optional Quality Term (OQT) and label their products with the 'Mountain product' logo. This beekeeper in Brezoi (167794) in the mountain area of Vâlcea County (RO415) produces a very specific product that combines a Poliflora Honey with Propolis and is registered as a 'Mountain Product' (https://produse.produsmontan.ro/produs/miere-poliflora-cu-propolis-2/).,"Propolis (fungus), Romania, Brezoi, Vâlcea County, Beekeeping, Propolis, Bee pollen, Honey","http://www.wikidata.org/entity/Q7250350, http://www.wikidata.org/entity/Q218, http://www.wikidata.org/entity/Q526019, http://www.wikidata.org/entity/Q186838, http://www.wikidata.org/entity/Q176353, http://www.wikidata.org/entity/Q184398, http://www.wikidata.org/entity/Q169822, http://www.wikidata.org/entity/Q10987","genus of fungi|country in Southeast Europe|town in Vâlcea County, Romania|county in Romania|care and breeding of honey bees|resinous mixture that honey bees produce by mixing saliva and beeswax with exudate gathered from botanical sources|fermented pollen|sweet food made by bees mostly using nectar from flowers","https://upload.wikimedia.org/wikipedia/commons/c/cf/Propolis_versicolor_418764.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Bucharest_University_Square_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Biserica_Toti_Sfintii_Proieni_VL-II-m-B-09885_%283%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Biserica_de_lemn%2C_Judetul_Valcea.JPG,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Propolis_in_beehives.jpg,https://upload.wikimedia.org/wikipedia/commons/7/77/Pollen_in_Wabe_31b.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg","null,46 25,45.34416667 24.23944444,45.08 24.11,null,null,null,null"
Key local assets,There are many different types of honey produced in Vâlcea County depending upon the season and the vegetation that is flowering. Polyflora is the most common type derived from multiple sources of flowering plant and is consequently the most common basis for therapeutic bee products. ,"Vâlcea County, Honey, Flowering plant","http://www.wikidata.org/entity/Q186838, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q25314",county in Romania|sweet food made by bees mostly using nectar from flowers|clade of seed plants that produce flowers,"https://upload.wikimedia.org/wikipedia/commons/f/fc/Biserica_de_lemn%2C_Judetul_Valcea.JPG,https://upload.wikimedia.org/wikipedia/commons/c/cc/Runny_hunny.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/Sweetbay_Magnolia_Magnolia_virginiana_Flower_Closeup_2242px.jpg","45.08 24.11,null,null"
Challenges,"There is growing concern about the on-going threat of disease, invasive species and loss of habitats / feeding sources due to the abandonment of grasslands in the mountain areas and the intensification of arable cropping (including the misuse of pesticides) at lower altitudes. The long-term effects of climate change and climate variability remain unknown but are likely to have negative impacts upon productivity of honeybees. Additional interventions are therefore needed to strengthen the capacity of beekeepers to adapt through integrating climate services with available indigenous knowledge and local practices. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional.","Disease, Invasive species, Habitat, Grassland, Arable farming, Pesticide, Climate change, Climate variability, Honey bee, Beekeeping, Indigenous knowledge","http://www.wikidata.org/entity/Q12136, http://www.wikidata.org/entity/Q183368, http://www.wikidata.org/entity/Q52105, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q843920, http://www.wikidata.org/entity/Q131656, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q5133621, http://www.wikidata.org/entity/Q102857, http://www.wikidata.org/entity/Q176353, http://www.wikidata.org/entity/Q1428168","abnormal condition negatively affecting organisms|non-native organism causing damage to an established environment|ecological or environmental area inhabited by a particular species; natural environment in which an organism lives, or the physical environment that surrounds a species population|area with vegetation dominated by grasses|land capable of being ploughed and used to grow crops|substance used to destroy pests|human-caused changes to climate on Earth|all the variations in the climate that last longer than individual weather events|genus of insects|care and breeding of honey bees|knowledge systems in the cultural traditions of communities","https://upload.wikimedia.org/wikipedia/commons/c/cb/Mycobacterium_tuberculosis.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/Kudzu_on_trees_in_Atlanta%2C_Georgia.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/Manure_spreader_Record.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Condor_landbouwspuit.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,null,https://upload.wikimedia.org/wikipedia/commons/8/8e/Bees-wings.web.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/INTA_-_productoras_ap%C3%ADcolas_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Wild_rice_harvesting_19th_century.jpg","null,null,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland, Forestry and Natural land. The local assets include Natural.","Grassland, Value chain, Forestry, Natural environment, Nature","http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q7860","area with vegetation dominated by grasses|functions of a company affecting its costs and quality and give it a competitive advantage|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|all living and non-living things occurring naturally on Earth or some region thereof|natural, physical, or material world and its phenomena","https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,null,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg","null,null,null,null,null"
