title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Fruits with pips,"The MOVING reference member state of this VC (Value Chain) is FRANCE CCVD. The reference MOVING Card ID of this VC is VC 08 FR1. Fruit with pips VC is representative of the North of Drome departement and plain regions. The VC is mainly represented by large conventionnal exploitation, processed by large cooperatives (Lorifruit, Rhodacoop ) and marketed in long distribution chains or export. However, one can also find organic production, more driven to valorisation in local markets. In general, this VC faces strong climatic pressures: more and more freezing episodes in the spring, water scarcity as well as invasion of disease and parasites. In order to adapt, some actors of this VC are trying to diversify their production and to developping more resistant varieties and more adapted productions: almonds, grenades, kiwi. These productions adapt better to high temperature and need less water.","Drôme, France, Value chain, Organic farming, Almond, Pomegranate, Kiwi","http://www.wikidata.org/entity/Q3364, http://www.wikidata.org/entity/Q142, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q15545507, http://www.wikidata.org/entity/Q13188, http://www.wikidata.org/entity/Q5574340","French department|country in Western Europe and other continents (through its overseas territories in America, Africa and Oceania)|functions of a company affecting its costs and quality and give it a competitive advantage|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|species of plant|fruit-bearing deciduous shrub|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/9/94/Montagne_de_Glandasse.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Paris_from_the_Arc_de_Triomphe%2C_17_October_2019.jpg,null,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/8/89/Prunus_dulcis_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-250.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Punica_granatum_004.JPG,null","44.75 5.1666666666667,47 2,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Drome Valley. The reference mountain landscape of this VC is Drome departement. Drôme is a very diversified departement in terms of geological, natural and agricultural resources. The North-East of the territory is characterised by middle and high mountains (Pre Alps and Vercors Natural Park): agriculture is this area is mainly livestock and small diversified gardening. The South is characterized by the beginning of the Provence and the mediterranean climate, we can find there aromatic and yard large cultures. The West of the territory is characterized by plains were the Rhône and the Drôme rivers meet. Agriculture ther is mainly large cropland. Within the Drôme departement, Biovallée territority gathers 3 associations of municipalities (EPCI) - 95 muncipalities in total. It is a very preserved and diversified territory, following the Drôme River, from Pre Alps to large plains of the downvalley.","Drôme, Provence, Rhône, Drôme (river), Prealps, Vercors Regional Natural Park, Mediterranean climate, Établissement public de coopération intercommunale","http://www.wikidata.org/entity/Q3364, http://www.wikidata.org/entity/Q101081, http://www.wikidata.org/entity/Q602, http://www.wikidata.org/entity/Q743296, http://www.wikidata.org/entity/Q64848883, http://www.wikidata.org/entity/Q3364644, http://www.wikidata.org/entity/Q13996, http://www.wikidata.org/entity/Q3258574",French department|region and historical province of southeastern France|river in Switzerland and France|river in France|foothills at the base of the Alps in Europe as a transition zone|French regional natural park|type of climate characterised by mild to cold wet winters and mild to hot dry summers|null,"https://upload.wikimedia.org/wikipedia/commons/9/94/Montagne_de_Glandasse.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/Lavender_field_and_Mont_Ventoux.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Saint-benezet_in_southeastern_France.jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/Dr%C3%B4me.jpg,null,https://upload.wikimedia.org/wikipedia/commons/0/02/Petit_Veymont.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/KoppenclassificationworldmapCs.png,null","44.75 5.1666666666667,44 6,46.5742 8.3804,44.5139 5.6381,null,44.9242 5.43385,null,null"
Geography and population,The size of the area (km2) is 2200. The minimum altimetry of the LAU (Local Administrative Unit) is 50. The maximum altimetry of the LAU is 2453. The total population (in thousand) is 58.56. The population density (Inhabitants/km2) in the LAU is 42.3. The population change rate of the LAU in the last 10 years (%) has been 1%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) has been 0.6%.,"Lau Islands, Area, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q11500, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|measure of the extent of a two-dimensional region on a curved surface or flat plane|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 21100. The total Gross Value Added (GVA) (EUR million/year) [Province] is 14532.49. The primary sector share of total GVA/year [Province] is 1.70%. The secondary sector share of total GVA/year [Province] is 20.30%. The tertiary sector share of total GVA/year [Province] is 77.80%. The per capita income (EUR/year) [Region] is 32799. The total Gross Value Added (GVA) (EUR million/year) [Region] is 242040. The primary sector share of total GVA/year [Region] is 1.00%. The secondary sector share of total GVA/year [Region] is 24.70%. The tertiary sector share of total GVA/year [Region] is 74.30%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 56167. The regional (Region) share of total BPs/year is 37%. The number of agricultural holdings in the LAU is 6400. The nearest settlement with population over 100000 (km) is 115. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 2.20%. The secondary sector share of total employment/year [Province] is 24.60%. The tertiary sector share of total employment/year [Province] is 71.50%. The primary sector share of total employment/year [Region] is 2.10%. The secondary sector share of total employment/year [Region] is 21.80%. The tertiary sector share of total employment/year [Region] is 76.10%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Fruit with pips is a representative production of north of the Drome. The main production are apple pear and also kiwi (minor in terms of volume). This VC is mainly represented by large conventional exploitation, tranformation by large cooperatives and driven to long chain distribution or export by marketers. However, some producers are diversifying and developping organic agriculture, with local processing and local distribution through direct sale and local market channels. New products: production of adapted variety or diversification with adapted cultures (almonds, grandes, kiwis ) New processes: conversion to organic production, introduction of practices to preserve biodiversity in orchard New marketing strategies: better local valorisation of organic production, sale in local market.","Drôme, Fruit, Apple, Pear, Kiwi, Organic farming, Biodiversity, Orchard, Almond, Market","http://www.wikidata.org/entity/Q3364, http://www.wikidata.org/entity/Q3314483, http://www.wikidata.org/entity/Q89, http://www.wikidata.org/entity/Q434, http://www.wikidata.org/entity/Q5574340, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q47041, http://www.wikidata.org/entity/Q236371, http://www.wikidata.org/entity/Q15545507, http://www.wikidata.org/entity/Q1277907","French department|typically sweet and/or sour, edible part/s of a plant that resembles seed-bearing fruit|edible fruit of the apple tree|genus of plants|Wikimedia disambiguation page|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|degree of variation of life forms|intentional planting of trees or shrubs that is maintained for food production|species of plant|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/9/94/Montagne_de_Glandasse.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Fruit_Stall_in_Barcelona_Market.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Honeycrisp.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/%28MHNT%29_Poirier_Fleurs_et_feuilles.jpg,null,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Animal_diversity_October_2007.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Streuobstwiesen%2C_Blick_auf_Traufgang_und_Lochenh%C3%B6rnle.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Prunus_dulcis_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-250.jpg,null","44.75 5.1666666666667,null,null,null,null,null,null,null,null,null"
Key local assets,"Natural asset: eastethic landscape Social asset: creation of local job and local value Cultural asset: contribution to Drome territorial identity, gastronomy and attractivness. ","Drôme, Natural capital, Landscape, Social capital, Employment, Local economy, Cultural heritage, Gastronomy, Tourism","http://www.wikidata.org/entity/Q3364, http://www.wikidata.org/entity/Q1540268, http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q159810, http://www.wikidata.org/entity/Q210272, http://www.wikidata.org/entity/Q171141, http://www.wikidata.org/entity/Q49389","French department|world's stock of natural resources, which includes geology, soils, air, water and all living organisms|visible features of an area of land|sociology concept|gainful occupation|area of the production, distribution and trade, as well as consumption of goods and services by different agents|physical artifact or intangible attribute of a society inherited from past generations|study and art of food preparation|travel for pleasure or business","https://upload.wikimedia.org/wikipedia/commons/9/94/Montagne_de_Glandasse.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/14/Landscape_Arnisee-region.JPG,null,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/Grand-Bazaar_Shop.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Peru_Machu_Picchu_Sunrise.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Produits_r%C3%A9gionaux_-_photo_CPPR.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png","44.75 5.1666666666667,null,null,null,null,null,null,null,null"
Challenges,"Fruit with pips production is treathen by freezing episode, disease and parasites. The current challenge is to find solutions to fight freezing episodes but also to diversify towards more adapted cultures and more resistant cultures. Due to the climatic crisis, the VC depends on regional public aids. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.","Fruit, Freezing, Disease, Parasitology, Climate crisis, Venture capital, Tradition, Innovation, Present","http://www.wikidata.org/entity/Q3314483, http://www.wikidata.org/entity/Q108000, http://www.wikidata.org/entity/Q12136, http://www.wikidata.org/entity/Q180502, http://www.wikidata.org/entity/Q60933643, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q193168","typically sweet and/or sour, edible part/s of a plant that resembles seed-bearing fruit|phase transition in which a liquid turns into a solid due to a decrease in thermal energy|abnormal condition negatively affecting organisms|branch of biology that studies parasites, their hosts, and the relationship between them|crisis due to climate change|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs|period of time occurring now","https://upload.wikimedia.org/wikipedia/commons/a/af/Fruit_Stall_in_Barcelona_Market.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Snow_crystallization_in_Akureyri_2005-02-26_19-03-37.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Mycobacterium_tuberculosis.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/California_fish_and_game_%2819891706234%29.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null,null","null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. Fruit with pips producers are diversifying with new variety more adapted to current and predicted climatic conditions: almonds, grenade, kiwi. The innovation is related to New products and New processes. The land use systems involved are Cropland and Forestry. The local assets include Natural, social and cultural.","Value chain, Exogenous variable, Almond, Pomegranate, Kiwi, New product development, Cropland, Forestry, Nature, Social capital, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q61985482, http://www.wikidata.org/entity/Q15545507, http://www.wikidata.org/entity/Q13188, http://www.wikidata.org/entity/Q5574340, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q38112, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|variables in an economic model|species of plant|fruit-bearing deciduous shrub|Wikimedia disambiguation page|complete process of bringing a new product to market|land used for agricultural purposes|science and craft of creating, managing, using, conserving and repairing forests, woodlands, and associated resources for human and environmental benefits|natural, physical, or material world and its phenomena|sociology concept|shared aspects of a society's way of life","null,null,https://upload.wikimedia.org/wikipedia/commons/8/89/Prunus_dulcis_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-250.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Punica_granatum_004.JPG,null,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/A_deciduous_beech_forest_in_Slovenia.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null,null,null,null"
