title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
MOUNTAIN MILK,"The MOVING reference member state of this VC (Value Chain) is BULGARIA. The reference MOVING Card ID of this VC is VC 08 BG. The profitability of dairy farms in the region depends greatly upon the price paid for the raw milk produced - which in turn depends upon the milk quality. The key quality indicators that farmers must achieve when supplying raw milk are: i) clean and unadulterated; ii) not containing veterinary substances e.g. antibiotics; iii) free of pathogenic microorganisms, and; iv) not containing colostrum (i.e. not sold until 7 days after calving). Achieving these basic standards - and thereby meeting the food safety and hygiene regulations - remains a challenge for many farmers in the Western Stara Planina and this impacts greatly upon their farm and household income. Common problems at farm level in the mountains are lack of well-trained and motivated staff, poor veterinary services and unguided use of veterinary medicines, low quality livestock and inadequate nutrition, lack of investment in modernisation of buildings and equipment, and; overall poor management. It is for these reasons that the Mountain Milk Association was formed in 2008 as a professional body to represent the interests of both farmers and dairies supplying raw milk in the challenging conditions of the Bulgarian mountain areas.","Bulgaria, Value chain, Dairy farm, Antibiotic, Microorganism, Colostrum, Food safety, Hygiene, Stara Planina, Veterinary medicine, Livestock, Nutrition","http://www.wikidata.org/entity/Q219, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q14096331, http://www.wikidata.org/entity/Q12187, http://www.wikidata.org/entity/Q39833, http://www.wikidata.org/entity/Q192746, http://www.wikidata.org/entity/Q909821, http://www.wikidata.org/entity/Q162297, http://www.wikidata.org/entity/Q170427, http://www.wikidata.org/entity/Q170201, http://www.wikidata.org/entity/Q103459, http://www.wikidata.org/entity/Q2138622","country in southeast Europe|functions of a company affecting its costs and quality and give it a competitive advantage|long-term production of milk|drug used in the treatment and prevention of bacterial infections|microscopic living organism|form of milk produced by the mammary glands of mammals (including humans) in late pregnancy|scientific discipline describing handling, preparation, and storage of food in ways that prevent foodborne illness|set of practices performed for the preservation of health|mountain range in the eastern part of the Balkan Peninsula|medical speciality dealing with the diseases of animals, animal welfare, etc.|domesticated animals raised in an agricultural setting to produce commodities such as food, fiber and labor|the provision to cells and organisms to support life and growth","https://upload.wikimedia.org/wikipedia/commons/4/46/Rila_Monastery%2C_August_2013.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/83/Melken_auf_Farm_Gunsteling%2C_Namibia_%282017%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Staphylococcus_aureus_%28AB_Test%29.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/E_coli_at_10000x%2C_original.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Bovine_colostrum_and_spray-dried_colostrum_powder.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/1b/OCD_handwash.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/Balkangebirge_Balkan_topo_de.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Picture_468.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Edward_Hicks_001.jpg,null","42.75 25.5,null,null,null,null,null,null,null,42.78421 24.97626,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Western Stara Planina (Balkan Mountains). The reference mountain landscape of this VC is Godech Municipality in Sofia Province (BG412). Sofia Province (BG412) is the second-largest province in Bulgaria with 22 municipalities. The overall relief of the province is highly diverse and it has an altitude range from 350 - 2,925 metres. Within its territory, the province encompasses parts of three mountain ranges: the Western Stara Planina in the north, Sredna Gora in the east and Rila mountains in the south-west. It also fully encompasses the individual Plana and Vitosha mountains. All mountains are separated by fertile valleys. The local economy is heavily industrialised with a long history of mining and manufacturing. Tourism is also very important, whilst agriculture is a relatively minor sector of the economy. The Godech municipality (SFO09) in the north of the province and is one of the 5 municipalities covered by the Western Stara Planina mountains.","Balkan Mountains, Godech Municipality, Sofia Province, Bulgaria, Sredna Gora, Plana (mountain), Rila, Bulgaria, Vitosha, Godech, Rila Mountains","http://www.wikidata.org/entity/Q170427, http://www.wikidata.org/entity/Q2615978, http://www.wikidata.org/entity/Q202904, http://www.wikidata.org/entity/Q219, http://www.wikidata.org/entity/Q525263, http://www.wikidata.org/entity/Q2199504, http://www.wikidata.org/entity/Q406517, http://www.wikidata.org/entity/Q378943, http://www.wikidata.org/entity/Q405420, http://www.wikidata.org/entity/Q191795","mountain range in the eastern part of the Balkan Peninsula|municipality in Sofia oblast, Bulgaria|oblast of Bulgaria|country in southeast Europe|mountain range in Bulgaria|mountain in Bulgaria|city in Rila municipality, Kyustendil oblast, Bulgaria|mountain massif in Bulgaria|city in Godech municipality, Sofia oblast, Bulgaria|mountain range in Bulgaria","https://upload.wikimedia.org/wikipedia/commons/7/7a/Balkangebirge_Balkan_topo_de.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/46/Rila_Monastery%2C_August_2013.jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/014_Dal_Middelgebergte_vanuit_tempel_Thraci%C3%ABrs.jpeg,https://upload.wikimedia.org/wikipedia/commons/2/2e/Plana-Mountain.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Rila_%28%D0%A0%D0%B8%D0%BB%D0%B0%29_-_town.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4b/Sofia-vitosha-kempinski.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Godech_central_square.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Maliovitsa_District_Rila.jpg","42.78421 24.97626,43.0257 23.0782,42.666666666667 23.666666666667,42.75 25.5,42.5 25,42.516666666667 23.433333333333,42.126855 23.132972,42.566666666667 23.283333333333,43.014544 23.04637,42.18333333 23.58333333"
Geography and population,The size of the area (km2) is 374.7. The minimum altimetry of the LAU (Local Administrative Unit) is unspecified. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 4.722. The population density (Inhabitants/km2) in the LAU is 12.60. The population change rate of the LAU in the last 10 years (%) is unspecified. The overall regional population density (Inhabitants/km2) is 103.70. The regional population change rate in the last 10 years (%) has been -0.01%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 8000. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1598. The primary sector share of total GVA/year [Province] is 4.60%. The secondary sector share of total GVA/year [Province] is 55.40%. The tertiary sector share of total GVA/year [Province] is 40.00%. The per capita income (EUR/year) [Region] is 12900. The total Gross Value Added (GVA) (EUR million/year) [Region] is 23579. The primary sector share of total GVA/year [Region] is 1.20%. The secondary sector share of total GVA/year [Region] is 16.10%. The tertiary sector share of total GVA/year [Region] is 82.60%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 5959. The regional (Region) share of total BPs/year is 16.10%. The number of agricultural holdings in the LAU is 22710. The nearest settlement with population over 100000 (km) is unspecified. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 20.20%. The secondary sector share of total employment/year [Province] is 35.70%. The tertiary sector share of total employment/year [Province] is 44.10%. The primary sector share of total employment/year [Region] is 6.40%. The secondary sector share of total employment/year [Region] is 21.10%. The tertiary sector share of total employment/year [Region] is 72.50%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,'Mogila' dairy is located in Godech Municipality (SFO09) in Sofia Province (BG412) and is one of 4 commercial dairies collecting liquid milk from dairy farmers in the 5 municipalities covered by the Western Stara Planina mountains.,"Godech Municipality, Sofia Province, Mogila, Dairy","http://www.wikidata.org/entity/Q2615978, http://www.wikidata.org/entity/Q202904, http://www.wikidata.org/entity/Q355136, http://www.wikidata.org/entity/Q637776","municipality in Sofia oblast, Bulgaria|oblast of Bulgaria|Wikimedia disambiguation page|business enterprise established for the processing of animal milk","null,null,null,https://upload.wikimedia.org/wikipedia/commons/c/c3/Dairy_Managment_01.jpg","43.0257 23.0782,42.666666666667 23.666666666667,null,null"
Key local assets,"The natural assets used are the semi-natural and natural mountain grasslands (meadows and pastures) of the region. Many of these are publically-owned and were historically used as common grasslands under the control of the local municipality. After Bulgaria joined the EU and CAP Pillar I support payments were introduced, the pattern of use of these natural assets has changed. When allocating use of the common grasslands to local farmers, municipalities now frequently give priority access to the best grasslands to those livestock farmers eligible to receive CAP payments and who can therefore pay a higher rent. The pastures in worse conditions in terms of scrub / tree encroachment are designated for common use by subsistence farmers in the villages that do not apply for CAP payments. ","Bulgaria, Grassland, European Union, Common Agricultural Policy, Municipality, Pasture","http://www.wikidata.org/entity/Q219, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q220687, http://www.wikidata.org/entity/Q15284, http://www.wikidata.org/entity/Q30121",country in southeast Europe|area with vegetation dominated by grasses|political and economic union of 27 European states|European Commission agriculture policy|administrative division having corporate status and usually powers of self-government or jurisdiction|land used for grazing,"https://upload.wikimedia.org/wikipedia/commons/4/46/Rila_Monastery%2C_August_2013.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,null,null,https://upload.wikimedia.org/wikipedia/commons/a/a6/Mallnitz_Tauerntal_20220825.jpg","42.75 25.5,null,50.116944444444 9.2477777777778,null,null,null"
Challenges,"A key challenge for the dairy is achieving and maintaining a consistent supply of clean high quality milk that meets the requirements of all EU and national legislation. Whilst the dairy has invested in its own premises, equipment and staff in Godech, the problem remains the variable quality of the raw milk collected from farms which is affected by four main factors: 1) health status of the animals; 2) quality of milking machines; 3) maintenance of good hygiene in the cattle sheds, especially during milking, and; 4) storage conditions at the collection points where individual farmers take their fresh milk to be picked-up by the dairy. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional.","Godech, Dairy, European Union, Legislation, Milk, Farm, Cattle, Hygiene, Venture capital, Traditionalism","http://www.wikidata.org/entity/Q405420, http://www.wikidata.org/entity/Q637776, http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q49371, http://www.wikidata.org/entity/Q8495, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q830, http://www.wikidata.org/entity/Q162297, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q354963","city in Godech municipality, Sofia oblast, Bulgaria|business enterprise established for the processing of animal milk|political and economic union of 27 European states|product of enrolling, enacting, or promulgating law by a legislature, parliament, or analogous governing body; publication type|white liquid produced by the mammary glands of mammals|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|large, domesticated, cloven-hooved herbivores|set of practices performed for the preservation of health|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|Wikimedia disambiguation page","https://upload.wikimedia.org/wikipedia/commons/b/b8/Godech_central_square.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Dairy_Managment_01.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Constitution_of_the_United_States%2C_page_1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Glass_of_Milk_%2833657535532%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Bulgarian_gray_cattle.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/OCD_handwash.jpg,null,null","43.014544 23.04637,null,50.116944444444 9.2477777777778,null,null,null,null,null,null,null"
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland. The local assets include Natural.,"Grassland, Value chain, Innovation, Natural environment","http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q43619","area with vegetation dominated by grasses|functions of a company affecting its costs and quality and give it a competitive advantage|application of better solutions that meet new requirements, inarticulated needs, or existing market needs|all living and non-living things occurring naturally on Earth or some region thereof","https://upload.wikimedia.org/wikipedia/commons/9/9e/Chile_%283%29%2C_Patagonia%2C_Road_Y-50_towards_Rio_Verde.JPG,null,null,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg","null,null,null,null"
