title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Organic Olive Oil from Zuheros,"The MOVING reference member state of this VC (Value Chain) is SPAIN ADEGUA. The reference MOVING Card ID of this VC is VC 13 ES. The organic production of olive oil in mountain areas represents a small group of producers and a niche market that can guarantee their survival as long as a specific market niche, sufficient public aid, and a process of training and internal leadership are consolidated. At the present time it gathers a small group of producers that generally must go to companies located outside the municipality to acquire inputs and to elaborate the olive oil, except for a small family oil mill that elaborates its own oil. Neither of them put their oils on the market except in a symbolic way. The local olive oil cooperative does not have an organic production chain, although it does certify its production under the BAENA Denomination of Origin brand. The main reason why this Denomination of Origin was created is the diversity of varieties existing in this municipality, which, however, is hardly valued commercially. The municipality attracts thousands of tourists, which represents an opportunity for the trade of local products.","Spain, Olive oil, Mountain, Baena, Córdoba, Denominación de origen, Municipality, Tourism","http://www.wikidata.org/entity/Q29, http://www.wikidata.org/entity/Q93165, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q854403, http://www.wikidata.org/entity/Q3139487, http://www.wikidata.org/entity/Q15284, http://www.wikidata.org/entity/Q49389",country in southwestern Europe with territories in Africa|liquid fat extracted by pressing olives|large natural elevation of the Earth's surface|municipality of Spain|null|administrative division having corporate status and usually powers of self-government or jurisdiction|travel for pleasure or business,"https://upload.wikimedia.org/wikipedia/commons/d/d3/Spain_-_Location_Map_%282013%29_-_ESP_-_UNOCHA.svg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Italian_olive_oil_2007.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/Baena_%286227255877%29.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png","40.2 -3.5,null,null,37.614444444444445 -4.325555555555556,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Betic System. The reference mountain landscape of this VC is Zuheros. The municipality of Zuheros is located in the Sierras Subbéticas Cordobesas Natural Park, with clear characteristics of a mountain area. Its agriculture and livestock, given the geomorphological characteristics of the area, have always been integrated with the management of the mountain ecosystem. However, the initial abandonment of cereal and legume crops in higher altitude areas, the decrease and simplification of livestock farming and the current evolution of the olive grove which is more closely linked to the mountain (between abandonment and ploughing for its transformation), mark a trend to which only an innovative process (organic production, regenerative practices associated with the conservation of the landscape and the ecosystem, social and business leadership, development of alternative commercial channels) can provide an answer and structure a balance for the coming decades.","Zuheros, Betic System, Mountain, Olive","http://www.wikidata.org/entity/Q228599, http://www.wikidata.org/entity/Q831469, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q37083","municipality of Spain|mountain range of the iberic peninsula|large natural elevation of the Earth's surface|olive plant, species of plant used as food","https://upload.wikimedia.org/wikipedia/commons/6/67/Zuheros._Vista_general._06.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Mulhacen_Winter.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/El_Perell%C3%B3_-_Old_olive_tree.jpg","37.543409 -4.314876,37 -3,null,null"
Geography and population,The size of the area (km2) is 42.36. The minimum altimetry of the LAU (Local Administrative Unit) is 500. The maximum altimetry of the LAU is 1300. The total population (in thousand) is 0.635. The population density (Inhabitants/km2) in the LAU is 14.99. The population change rate of the LAU in the last 10 years (%) has been -17.20%. The overall regional population density (Inhabitants/km2) is 97. The regional population change rate in the last 10 years (%) has been -0.01%.,"Lau Islands, Area, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q11500, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|measure of the extent of a two-dimensional region on a curved surface or flat plane|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,null,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 9426.19. The total Gross Value Added (GVA) (EUR million/year) [Province] is 13153.1. The primary sector share of total GVA/year [Province] is 10.50%. The secondary sector share of total GVA/year [Province] is 17.61%. The tertiary sector share of total GVA/year [Province] is 71.89%. The per capita income (EUR/year) [Region] is 16409.45. The total Gross Value Added (GVA) (EUR million/year) [Region] is 150440. The primary sector share of total GVA/year [Region] is 6.53%. The secondary sector share of total GVA/year [Region] is 20.01%. The tertiary sector share of total GVA/year [Region] is 73.46%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 169. The regional (Region) share of total BPs/year is 0,03%. The number of agricultural holdings in the LAU is 151. The nearest settlement with population over 100000 (km) is 65.9. In this region protected areas are present.","Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 12.90%. The secondary sector share of total employment/year [Province] is 20.62%. The tertiary sector share of total employment/year [Province] is 66.48%. The primary sector share of total employment/year [Region] is 9.44%. The secondary sector share of total employment/year [Region] is 16.41%. The tertiary sector share of total employment/year [Region] is 74.15%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"The organic olive farming can contribute to the conservation of mountain ecosystems, protecting soils, biodiversity and generating social and economic benefits. It adds to existing quality certifications (Protected Designation of Origin), other quality schemes and recognitions linked to the territory, ecology, diversity of varieties or the articulation of the sector. The small group of producers together with a small processing company, develop their practice under the regulations of the European Union for organic production and certification of authorized bodies.","European Union, Organic farming, Mountain ecosystem, Biodiversity, Protected Designation of Origin, Certification","http://www.wikidata.org/entity/Q458, http://www.wikidata.org/entity/Q165647, http://www.wikidata.org/entity/Q1141462, http://www.wikidata.org/entity/Q47041, http://www.wikidata.org/entity/Q13439060, http://www.wikidata.org/entity/Q374814","political and economic union of 27 European states|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture|ecosystem found in mountainous region|degree of variation of life forms|quality policy of the European Union for food|formal attestation of certain characteristics of an object, person, or organization","https://upload.wikimedia.org/wikipedia/commons/a/a2/EU_on_a_globe.svg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg,https://upload.wikimedia.org/wikipedia/commons/2/26/The_Triplets_from_Sahale_Arm.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Animal_diversity_October_2007.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Oliwa_z_oliwek_Garda_DOP_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/Nitaskinan_39.jpg","50.116944444444 9.2477777777778,null,null,null,null,null"
Key local assets,"In general, the old traditional olive groves are maintained, based on a complex number of local varieties. However, the replacement of these olive trees, many of which are hundreds of years old, by new specimens is increasing, often altering the plantation framework and tending towards monovarietal crops. In areas located at higher altitudes, with difficult access, steeper slopes and difficult mechanization, there is an unstable balance between plots that are beginning to be abandoned and others that maintain a management adapted to the ecosystem with an important presence of associated natural vegetation. ","Olive grove, Monoculture, Ecosystem","http://www.wikidata.org/entity/Q37083, http://www.wikidata.org/entity/Q220212, http://www.wikidata.org/entity/Q37813","olive plant, species of plant used as food|agricultural practice of producing a single crop at a time|community of living organisms together with the nonliving components of their environment, interacting as a system","https://upload.wikimedia.org/wikipedia/commons/d/d5/El_Perell%C3%B3_-_Old_olive_tree.jpg,null,https://upload.wikimedia.org/wikipedia/commons/4/46/Wild_zebra_on_Kenya_countryside.jpg","null,null,null"
Challenges,"Emphasis should be placed on: greater interest by producers in innovative systems; greater coordination among producers; the development of processing chains and specific products under organic certification; reference to local varieties of olives and mountain cultivars; the opening of specific marketing channels; synergies with other sectors such as culture, the environment and tourism; adaptation to climate change; technical improvements and capacitation in regenerative agriculture. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.","Producer, Innovation, Coordination, Organic certification, Olive, Cultivar, Marketing, Synergy, Culture, Environment, Tourism, Climate change, Regenerative agriculture, Tradition","http://www.wikidata.org/entity/Q27887, http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q399555, http://www.wikidata.org/entity/Q11680670, http://www.wikidata.org/entity/Q37083, http://www.wikidata.org/entity/Q4886, http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q540614, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q1572519, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q18393885, http://www.wikidata.org/entity/Q82821","Wikimedia disambiguation page|application of better solutions that meet new requirements, inarticulated needs, or existing market needs|Wikimedia disambiguation page|certification process for producers of organic food and other organic agricultural products|olive plant, species of plant used as food|plant or grouping of plants selected for desirable characteristics|study and process of promoting, distributing, and selling products or services to customers|creation of a whole that is greater than the simple sum of its parts|shared aspects of a society's way of life|Wikimedia disambiguation page|travel for pleasure or business|human-caused changes to climate on Earth|conservation and rehabilitation approach to food and farming systems|custom passed down through generations","null,null,null,null,https://upload.wikimedia.org/wikipedia/commons/d/d5/El_Perell%C3%B3_-_Old_olive_tree.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Leucospermum_cultivar_Edit.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,https://upload.wikimedia.org/wikipedia/commons/c/c4/Field_Hamois_Belgium_Luc_Viatour.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg","null,null,null,null,null,null,null,null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. The value chain has open space for innovation but today it behaves basically as a traditional chain except for the compliance of a small group of producers with the regulations associated with the organic production system. The innovation is related to New processes. The land use systems involved are Cropland. The local assets include Natural, social and cultural.","Value chain, Exogenous variable, Innovation, Cropland, Natural environment, Social capital, Culture, Organic farming","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q61985482, http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q43619, http://www.wikidata.org/entity/Q214693, http://www.wikidata.org/entity/Q11042, http://www.wikidata.org/entity/Q165647","functions of a company affecting its costs and quality and give it a competitive advantage|variables in an economic model|application of better solutions that meet new requirements, inarticulated needs, or existing market needs|land used for agricultural purposes|all living and non-living things occurring naturally on Earth or some region thereof|sociology concept|shared aspects of a society's way of life|farming method that avoids synthetic inputs, at the cost of lower yields and higher labor demands compared to conventional agriculture","null,null,null,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Hopetoun_falls.jpg,null,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Organic-vegetable-cultivation.jpeg","null,null,null,null,null,null,null,null"
