title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
Murbodner Potatoes ('Murbodner Erdäpfel'),"The MOVING reference member state of this VC (Value Chain) is AUSTRIA. The reference MOVING Card ID of this VC is VC 11 AT. 19 farms cultivate different varieties of potatoes and they do seed breeding as well. The potatoes are sold via a supermarket under the label Wir sind Steirer (trade mark owned by this supermarket), and they are marketed via various forms of direct sale (on-farm sale, online) being branded as Murbodner Erdäpfel . The compliance 'region of culinary delight' quality scheme is controlled by the AMA.","Austria, Wir Sind Wir, Moving, Potato, Supermarket, Styria","http://www.wikidata.org/entity/Q40, http://www.wikidata.org/entity/Q1143120, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q10998, http://www.wikidata.org/entity/Q180846, http://www.wikidata.org/entity/Q41358","country in Central Europe|single|Wikimedia disambiguation page|species of plant (for the food, use Q16587531)|large form of the traditional grocery store|federal state in the south of Austria","https://upload.wikimedia.org/wikipedia/commons/9/9e/Oesterreichisches_Woerterbuch_43._Auflage_Deckel.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/d6/Potato_sprout%2C_January_23%2C_2006.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Scheck_In_-_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Graz_View_from_Schlossberg-2464.jpg","48 14,null,null,null,null,47.25 15.166666666667"
Mountain landscape and reference chains,"The reference mountain chain of this VC is RR 11, Austrian Alps. The reference mountain landscape of this VC is Murtal (No: 620). Murtal is a very young district that was created by merging two former districts. The district is named after the river Mur. The Mur valley is bordered in the north by the Niedere Tauern, by the Gurktaler Alps as well as the Styrian Randgebirge (Seetlaler Alpe, Stubalpe, Gleinalpe). The alpine to high alpine region is located in the western part of Upper Styria at an altitude between 800 and 2700 m above sea level. The region is characterised by a southern alpine climate. The valley areas show cold, continental weather with temperature inversions in winter and moderate temperatures in summer. Compared to the other landscapes of Styria, the Murtal is one of the landscapes with the lowest precipitation in Styria. The mountain flora is conditioned by the soil and climatic conditions and is characterised by a variety of alpine plants.","Murthal, Mur (river), Gurktal Alps, Upper Styria, Styria, Alps, Niedere Tauern, Seetal Alps","http://www.wikidata.org/entity/Q6939734, http://www.wikidata.org/entity/Q204040, http://www.wikidata.org/entity/Q701681, http://www.wikidata.org/entity/Q278042, http://www.wikidata.org/entity/Q41358, http://www.wikidata.org/entity/Q1286, http://www.wikidata.org/entity/Q679343, http://www.wikidata.org/entity/Q1731665",human settlement in India|river in Central Europe|mountain range|which can refer either to the entire state of Styria or to the northern part of it|federal state in the south of Austria|major mountain range system in central Europe|mountain range in the Austrian Alps|mountains in the Austrian Alps,"https://upload.wikimedia.org/wikipedia/commons/f/f4/Haveli_murthal_%284%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Murtal_Tamsweg_20132.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Woellanernock3.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/be/Graz_View_from_Schlossberg-2464.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Alps_2007-03-13_10.10UTC_1px-250m.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Hochgolling_von_Sueden.jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/Zirbitzkogel_FromNW.jpg","29.03333333 77.08333333,47.13 13.3469,46.91667 14,47.34 15.02,47.25 15.166666666667,46.57805555555556 8.615,47.2667 13.7617,47.0708 14.5583"
Geography and population,The size of the area (km2) is 1675.7. The minimum altimetry of the LAU (Local Administrative Unit) is 318. The maximum altimetry of the LAU is 2552. The total population (in thousand) is 71.698. The population density (Inhabitants/km2) in the LAU is 42.79. The population change rate of the LAU in the last 10 years (%) has been -3.01%. The overall regional population density (Inhabitants/km2) is 76.28. The regional population change rate in the last 10 years (%) has been 3.30%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 21614.5. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2877. The primary sector share of total GVA/year [Province] is 4.48%. The secondary sector share of total GVA/year [Province] is 39.66%. The tertiary sector share of total GVA/year [Province] is 55.86%. The per capita income (EUR/year) [Region] is 21539. The total Gross Value Added (GVA) (EUR million/year) [Region] is 43050. The primary sector share of total GVA/year [Region] is 0.84%. The secondary sector share of total GVA/year [Region] is 35.12%. The tertiary sector share of total GVA/year [Region] is 64.04%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 34467. The regional (Region) share of total BPs/year is 22.16%. The number of agricultural holdings in the LAU is 1840. The nearest settlement with population over 100000 (km) is 90. In this region protected areas are present.,"Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Population, Protected area","http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q473972","business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","null,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 7.87%. The secondary sector share of total employment/year [Province] is 29.63%. The tertiary sector share of total employment/year [Province] is 62.50%. The primary sector share of total employment/year [Region] is 5.55%. The secondary sector share of total employment/year [Region] is 26.47%. The tertiary sector share of total employment/year [Region] is 67.99%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"19 farms produce 7,000 tons of the highest quality potato and refined products. 89 communities in the upper Mur Valley are involved in the project. The initiative cultivates different varieties of potatoes and it also implies tuber conservation (seeds). The products are sold via a supermarket under the label Wir sind Steirer (trade mark owned by this supermarket), and they are marketed via various forms of direct sale being branded as Murbodner Erdäpfel ; the product placement was supported by the Agrictural Innovation Center (LIZ) from the region. The connection of the region and a specific food product offers a promising opportunity to better link the tourist sector, esp. gastronomy with local food products. In addition the 'Genussregion' is used as marketing strategy to gain higher value from a 'simple' product such as potatoes.","Potato, Seed, Supermarket, Trademark, Gastronomy, Agricultural research","http://www.wikidata.org/entity/Q10998, http://www.wikidata.org/entity/Q40763, http://www.wikidata.org/entity/Q180846, http://www.wikidata.org/entity/Q167270, http://www.wikidata.org/entity/Q171141, http://www.wikidata.org/entity/Q3606845","species of plant (for the food, use Q16587531)|embryonic plant enclosed in a protective outer covering (seed coat)|large form of the traditional grocery store|trade identifier of products or services|study and art of food preparation|academic field about agriculture and farming","https://upload.wikimedia.org/wikipedia/commons/d/d6/Potato_sprout%2C_January_23%2C_2006.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/%D0%A0%D0%B0%D0%B7%D0%BD%D0%BE%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%B8%D0%B5_%D1%81%D0%B5%D0%BC%D1%8F%D0%BD.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Scheck_In_-_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/U%2B2122.svg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Produits_r%C3%A9gionaux_-_photo_CPPR.jpg,null","null,null,null,null,null,null"
Key local assets,"The 'region of culinary delight' does not only favour the potato producing sector, but promotes the whole region in terms of touristic attraction, which boosts the local economy. The cooperation of producers, traders, restaurateurs and tourism professionals to create a 'region of culinary delight' brings added value and reputation to the region. ","Potato, Tourism, Economy, Region, Restaurant","http://www.wikidata.org/entity/Q10998, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q159810, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q11707","species of plant (for the food, use Q16587531)|travel for pleasure or business|area of the production, distribution and trade, as well as consumption of goods and services by different agents|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|single establishment which prepares and serves food, located in building","https://upload.wikimedia.org/wikipedia/commons/d/d6/Potato_sprout%2C_January_23%2C_2006.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/f/fa/Grand-Bazaar_Shop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/98/Gaggenau_2016_-Restaurant-_by-RaBoe_118.jpg","null,null,null,null,null"
Challenges,"Potatoes are among those crops that grow under inhospitable conditions and at high altitudes, and few crops provide a comparably high yield of nutrients per cultivated area. This is particularly important where land is scarce, like in mountainous areas. Although they are a labor-intensive crop, thanks to their high yield and usually good selling price, they can also be grown competitively by small farmers. However changing weather conditions might also affect the way of cultivating potatoes and the breeds used. Overall the type of challenge faced by this VC is Predicted. This VC is classified as Traditional and Innovative.","Potato, Crop, Land, Mountains, Weather, Breed, Venture capital","http://www.wikidata.org/entity/Q10998, http://www.wikidata.org/entity/Q235352, http://www.wikidata.org/entity/Q11081619, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q11663, http://www.wikidata.org/entity/Q38829, http://www.wikidata.org/entity/Q219409","species of plant (for the food, use Q16587531)|plant that can be grown and harvested extensively for profit or subsistence|solid surface of Earth that is not permanently covered by water|large natural elevation of the Earth's surface|state of the atmosphere|group of domestic animals with a distinctive phenotype|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth","https://upload.wikimedia.org/wikipedia/commons/d/d6/Potato_sprout%2C_January_23%2C_2006.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/Oedelem_Weg_naar_Sint-Kruis_R01.jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/AYool_topography_15min.png,https://upload.wikimedia.org/wikipedia/commons/2/29/Himalayas%2C_Ama_Dablam%2C_Nepal.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/Wikinews_weather.png,https://upload.wikimedia.org/wikipedia/commons/e/e9/Big_and_little_dog_1.jpg,null","null,null,null,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. A 'Genussregion ( region of culinary delight : promoting local food specialities; quality standards set by the AgrarMarkt Austria) was set up in the context of the 'Murbodner Erdäpfel', which links tourism with potatoe products and festivals around that topic. The concept supports a region to be marketed together with its typical products or foods. The innovation is related to New products and New marketing strategies. The land use systems involved are Cropland. The local assets include Cultural.","Value chain, Endogenous growth theory, Tourism, Potato, New product development, Marketing strategy, Cropland, Culture","http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q576355, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q10998, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q11042","functions of a company affecting its costs and quality and give it a competitive advantage|theory that economic growth is mainly due to endogenous (not external) forces|travel for pleasure or business|species of plant (for the food, use Q16587531)|complete process of bringing a new product to market|business strategy for marketing and advertising|land used for agricultural purposes|shared aspects of a society's way of life","null,null,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,https://upload.wikimedia.org/wikipedia/commons/d/d6/Potato_sprout%2C_January_23%2C_2006.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","null,null,null,null,null,null,null,null"
