title,description,objects,objectlinks,wikidata_descriptions,wikidata_images,wikidata_coords
PGI (Protected Geographical Indication) Cider from Hardanger,"The MOVING reference member state of this VC (Value Chain) is SKANDINAVIAN UCO. The reference MOVING Card ID of this VC is VC 02 SCA. This cider is 100% made with local apples. The most common varieties of apples are Discovery, Aroma, Gravenstein and Summerred. The labelling PGI Hardanger cider guarantees the use of local apples and has already proved its quality by winning international cider awards. Fiord is great for apple production due to the combination of milder temperatures in winter compared to other regions of the same latitude, and also warm and long days along spring and summer. The milder winters together with the light reflexion from the water of the fiord make apple trees thrive and flourish properly. Cider from Hardanger covers the 80% of the cider sold by Wine Monopoly (a government owned retailer of alcoholic beverages). Finally, the prosperity of this activity is also an asset for attracting new inhabitants and keeping the locals in the region.","Gravenstein, Fiordland, Hardanger, Moving, Scandinavia, Value chain, Cider, Apple, Protected Geographical Indication, Fjord, Vinmonopolet","http://www.wikidata.org/entity/Q489226, http://www.wikidata.org/entity/Q2266713, http://www.wikidata.org/entity/Q1414048, http://www.wikidata.org/entity/Q1047402, http://www.wikidata.org/entity/Q21195, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q167296, http://www.wikidata.org/entity/Q89, http://www.wikidata.org/entity/Q363268, http://www.wikidata.org/entity/Q45776, http://www.wikidata.org/entity/Q1740534","apple cultivar|geographic area of New Zealand|district|Wikimedia disambiguation page|region in Northern Europe|functions of a company affecting its costs and quality and give it a competitive advantage|fermented alcoholic beverage from apple juice|edible fruit of the apple tree|quality policy of the European Union for food|long, narrow inlet of the ocean created in a valley carved by glacial activity|government-owned alcoholic beverage retailer in Norway","https://upload.wikimedia.org/wikipedia/commons/c/c0/Malus_Gravensteiner_4481.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Fiordland_Lake_Marian.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Hardanger1.jpg,null,https://upload.wikimedia.org/wikipedia/commons/5/57/Scandinavia.svg,null,https://upload.wikimedia.org/wikipedia/commons/7/73/Irigoien_Herrero_sagardotegia%2C_Astigarraga.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Honeycrisp.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/78/Geirangerfjord_%286-2007%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/VinmonopoletsAnleggHaslevangenCa1932.jpg","null,-45.4 167.2,60.333333333333 6.5,null,64.779642 14.760936,null,null,null,null,null,null"
Mountain landscape and reference chains,"The reference mountain chain of this VC is Scandinavean Mountains - Scandes. The reference mountain landscape of this VC is Ullensvang. The Hardanger vally is known as the orchard of Norway in reference to the number of fruit trees that cover it. The Hardanger fiord is the third longest one in the world and is surrounded by high mountains. The MRL covers from the shores of the fiord, where most of the farms are located, to the Folgefonna glaciers. In both National Parks, the vegetation is scarce, being covered by rocky surface, heather, grasses, mosses and lichen. Many water streams flow down the mountain to the fiord.","Ullensvang, Hardanger, Hardangervidda, Norway, Folgefonna National Park, Fiordland National Park, National parks of Scotland, Scandinavian Mountains, Hardangerfjord, Folgefonna, National park, Heather, Moss, Lichen","http://www.wikidata.org/entity/Q484077, http://www.wikidata.org/entity/Q1414048, http://www.wikidata.org/entity/Q1585051, http://www.wikidata.org/entity/Q20, http://www.wikidata.org/entity/Q164798, http://www.wikidata.org/entity/Q877719, http://www.wikidata.org/entity/Q3997444, http://www.wikidata.org/entity/Q186547, http://www.wikidata.org/entity/Q841491, http://www.wikidata.org/entity/Q281428, http://www.wikidata.org/entity/Q46169, http://www.wikidata.org/entity/Q15041366, http://www.wikidata.org/entity/Q25347, http://www.wikidata.org/entity/Q43142","former municipality in Hordaland in Norway (1838–2019)|district|mountain range|country in Northern Europe|national park|national park on South Island of New Zealand|national park established in Scotland under the National Parks (Scotland) Act 2000|mountain range in Finland, Norway and Sweden|fjord in Vestland, Norway|glacier in Vestland, Norway|park used for conservation purposes of animal life and plants|Wikimedia disambiguation page|division of plants|composite organism that arises from algae or cyanobacteria living among filaments of multiple fungi in a symbiotic relationship","https://upload.wikimedia.org/wikipedia/commons/a/a7/Utne_Halfway_stop.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Hardanger1.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Hardangervidda.jpg,null,https://upload.wikimedia.org/wikipedia/commons/b/bf/Hardanger_Folgefonna-Gletscher_11.JPG,https://upload.wikimedia.org/wikipedia/commons/8/8d/On_Lake_Te_Anau.jpg,null,https://upload.wikimedia.org/wikipedia/commons/9/9b/Ahkka_from_Maukojaureh.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/Hardangerfjorden_from_krokavatn_2.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/Folgefonna.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Grand_prismatic_no_noise_reduction.jpg,null,https://upload.wikimedia.org/wikipedia/commons/e/ee/Haeckel_Muscinae.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Haeckel_Lichenes.jpg","60.311667 6.814722,60.333333333333 6.5,60.0519886 7.0180327,59.93333333333333 10.683333333333334,60 6.333055555555555,-45.386 167.347,null,65 14,60.166666666667 6,60 6.3333333333333,null,null,null,null"
Geography and population,The size of the area (km2) is 3236.63. The minimum altimetry of the LAU (Local Administrative Unit) is 0. The maximum altimetry of the LAU is 1721. The total population (in thousand) is 11.048. The population density (Inhabitants/km2) in the LAU is 3.41. The population change rate of the LAU in the last 10 years (%) has been -0.04%. The overall regional population density (Inhabitants/km2) is 23.99. The regional population change rate in the last 10 years (%) has been 9.70%.,"Lau Islands, Square kilometre, Altitude, Local Administrative Unit, Population, Population density, Population growth, Region","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q712226, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q175385, http://www.wikidata.org/entity/Q22856, http://www.wikidata.org/entity/Q386191, http://www.wikidata.org/entity/Q82794","archipelago of Fiji|decimal multiple of the SI unit of surface area|height in relation to a certain reference point|geocode standard for referencing the subdivisions of countries for statistical purposes|Wikimedia disambiguation page|measurement of population per unit area or unit volume|increase in the number of individuals in a population|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1_km2.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Altitude_marker%2C_Lismore.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/4/4d/World_population_density_map.PNG,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Income and gross value added,The average per capita income (EUR/year) [Province] is 57486.92. The total Gross Value Added (GVA) (EUR million/year) [Province] is 5240.53. The primary sector share of total GVA/year [Province] is 7.22%. The secondary sector share of total GVA/year [Province] is 35.46%. The tertiary sector share of total GVA/year [Province] is 57.32%. The per capita income (EUR/year) [Region] is 36281.69. The total Gross Value Added (GVA) (EUR million/year) [Region] is 44203.49. The primary sector share of total GVA/year [Region] is 4.16%. The secondary sector share of total GVA/year [Region] is 26.56%. The tertiary sector share of total GVA/year [Region] is 79.88%.,"Per capita income, Gross value added, Primary sector, Secondary sector, Tertiary sector, Region, Province","http://www.wikidata.org/entity/Q45918, http://www.wikidata.org/entity/Q994873, http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q34876","average income of an economy|economic indicator which adjusts gross domestic product (GDP) by the impact of subsidies and taxes (tariffs) on products|includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|administrative division in several countries","null,null,null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg","null,null,null,null,null,null,null"
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 30388. The regional (Region) share of total BPs/year is 36.60%. The number of agricultural holdings in the LAU is 3080. The nearest settlement with population over 100000 (km) is 0. In this region protected areas are present.,"Lau Islands, Hotel room, Tourism, Local Administrative Unit, Region, Agricultural holding, Settlement, Protected area","http://www.wikidata.org/entity/Q1062438, http://www.wikidata.org/entity/Q27686, http://www.wikidata.org/entity/Q49389, http://www.wikidata.org/entity/Q193083, http://www.wikidata.org/entity/Q82794, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q1247845, http://www.wikidata.org/entity/Q473972","archipelago of Fiji|business enterprise that provides indoor lodging in a single location paid on a short-term basis|travel for pleasure or business|geocode standard for referencing the subdivisions of countries for statistical purposes|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences|area of land for farming, or, for aquaculture, lake, river or sea, including various structures|Wikimedia disambiguation page|areas protected for having ecological or cultural importance","https://upload.wikimedia.org/wikipedia/commons/6/6b/Lau_Islands_Yagasa_highres_STS098.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/PNY_Exterior_with_Rolls_Royce.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tourism.png,null,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/Borgboda2006_web.jpg,null,https://upload.wikimedia.org/wikipedia/commons/d/df/%D0%A1%D1%82%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B5_%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5%2C_%D0%B2%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4_%D0%B7_%D0%B2%D1%83%D0%BB._%D0%97%D0%B0%D1%80%D1%96%D1%87%D0%BD%D0%BE%D1%97_2.jpg","-17.833333333333 178.66666666667,null,null,null,null,null,null,null"
Employment,The primary sector share of total employment/year [Province] is 5.15%. The secondary sector share of total employment/year [Province] is 29.20%. The tertiary sector share of total employment/year [Province] is 63.69%. The primary sector share of total employment/year [Region] is 2.75%. The secondary sector share of total employment/year [Region] is 21.82%. The tertiary sector share of total employment/year [Region] is 75.43%.,"Primary sector of the economy, Secondary sector of the economy, Tertiary sector of the economy, Employment, Province, Region","http://www.wikidata.org/entity/Q55640, http://www.wikidata.org/entity/Q55639, http://www.wikidata.org/entity/Q55638, http://www.wikidata.org/entity/Q656365, http://www.wikidata.org/entity/Q34876, http://www.wikidata.org/entity/Q82794","includes farming, fishing & mining|industries that produce a finished, usable product or are involved in construction|service sector, as opposed to raw materials & manufacturing|gainful occupation|administrative division in several countries|2D or 3D defined space on something, mainly in terrestrial and astrophysics sciences","null,https://upload.wikimedia.org/wikipedia/commons/a/ac/The_woman_making_a_carpet_and_watching_TV_series.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/US_Navy_030515-N-5862D-038_U.S._Navy_recruits_get_their_first_military_haircuts_at_the_Navy_Exchange_barbershop.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Government_employment_as_%25_of_total_employment_in_EU.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Map_of_country_subdivisions_%28provinces%29.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Mediterranian_Sea_Carthago_location.JPG","null,null,null,null,null,null"
Interest on this VC,"Succesful registration of the Geographical Indication that has been accompained by an increase in production and profitability. The area is historically well known for the apple production. The new products are the toursitic tours offered in the area and by the cider brewers. The new marketing strategies are linked to the PGI, as it was the first Norwegian alcoholic drink with a geographical indication.","Geographical indication, Norway, Apple, Cider, Protected Geographical Indication","http://www.wikidata.org/entity/Q325668, http://www.wikidata.org/entity/Q20, http://www.wikidata.org/entity/Q89, http://www.wikidata.org/entity/Q167296, http://www.wikidata.org/entity/Q363268",name or sign used on certain products which corresponds to a specific geographical location or origin|country in Northern Europe|edible fruit of the apple tree|fermented alcoholic beverage from apple juice|quality policy of the European Union for food,"https://upload.wikimedia.org/wikipedia/commons/2/27/European_Union%27s_Geographical_Indications_logos_crop.png,null,https://upload.wikimedia.org/wikipedia/commons/f/f4/Honeycrisp.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Irigoien_Herrero_sagardotegia%2C_Astigarraga.jpg,null","null,59.93333333333333 10.683333333333334,null,null,null"
Key local assets,"The Hardanger fiord is a unique location for apple production due to the minerals that flow down from the mountain soils plus the unique climate that the Gulf Stream brings to this region, causing higher temperatures than in other locations of the same latitude. The apple production started back in the 13th century brought by British monks and soon the cider production started. ","Hardanger, Gulf Stream, United Kingdom, Hardangerfjord, Apple, Mineral, Soil, Latitude, British Isles, Cider","http://www.wikidata.org/entity/Q1414048, http://www.wikidata.org/entity/Q130905, http://www.wikidata.org/entity/Q145, http://www.wikidata.org/entity/Q841491, http://www.wikidata.org/entity/Q89, http://www.wikidata.org/entity/Q7946, http://www.wikidata.org/entity/Q36133, http://www.wikidata.org/entity/Q34027, http://www.wikidata.org/entity/Q38272, http://www.wikidata.org/entity/Q167296","district|Atlantic ocean current|island country in north-west Europe|fjord in Vestland, Norway|edible fruit of the apple tree|naturally occurring usually inorganic substance that has a (more or less) definite chemical composition and a crystal structure|natural body consisting of layers that are primarily composed of minerals|angle between zenith and a plane parallel to the equator|group of islands in northwest Europe|fermented alcoholic beverage from apple juice","https://upload.wikimedia.org/wikipedia/commons/e/e7/Hardanger1.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Golfstrom.jpg,https://upload.wikimedia.org/wikipedia/commons/8/87/Palace_of_Westminster_from_the_dome_on_Methodist_Central_Hall.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/Hardangerfjorden_from_krokavatn_2.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Honeycrisp.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Am%C3%A9thystre_sceptre2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Stagnogley.JPG,https://upload.wikimedia.org/wikipedia/commons/a/ab/WorldMapLongLat-eq-circles-tropics-non.png,https://upload.wikimedia.org/wikipedia/commons/e/e4/Cloud-free_Europe_ESA17486464_%28British_Isles%29.jpeg,https://upload.wikimedia.org/wikipedia/commons/7/73/Irigoien_Herrero_sagardotegia%2C_Astigarraga.jpg","60.333333333333 6.5,35 -70,54.6 -2,60.166666666667 6,null,null,null,null,54 -4,null"
Challenges,"As the specifity of this product comes from the unique climatic conditions of the Hardanger fjord, climate change can affect the quality of the fruits and also increase the related pests and diseases. Overall the type of challenge faced by this VC is Predicted. This VC is classified as Traditional and Innovative.","Hardangerfjord, Climate change, Venture capital, Tradition, Innovation","http://www.wikidata.org/entity/Q841491, http://www.wikidata.org/entity/Q125928, http://www.wikidata.org/entity/Q219409, http://www.wikidata.org/entity/Q82821, http://www.wikidata.org/entity/Q174165","fjord in Vestland, Norway|human-caused changes to climate on Earth|form of private equity financing that is provided by venture capital firms or funds to startups, early-stage, and emerging companies that have been deemed to have high growth potential or demonstrated high growth|custom passed down through generations|application of better solutions that meet new requirements, inarticulated needs, or existing market needs","https://upload.wikimedia.org/wikipedia/commons/3/31/Hardangerfjorden_from_krokavatn_2.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Carbon_Dioxide_800kyr.svg,null,https://upload.wikimedia.org/wikipedia/commons/4/47/Dreschen_mit_Flegel.jpg,null","60.166666666667 6,null,null,null,null"
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The cider making is a traditional activity of the region, however, here, they have found their way to add value to this product. With the PGI the Hardanger cider upscaled in the markets and became an important asset for Norway, as it is presented as one of the best ciders of the world. In addition, this VC is now an attractor for visitors that enjoy the recreational assets of the fiord together with cider tours. The innovation is related to New products and New marketing strategies. The land use systems involved are Cropland. The local assets include Natural and cultural.","Hardanger, Norway, Value chain, Cider, Protected Geographical Indication, Fjord, New product development, Marketing strategy, Cropland, Nature, Culture","http://www.wikidata.org/entity/Q1414048, http://www.wikidata.org/entity/Q20, http://www.wikidata.org/entity/Q646107, http://www.wikidata.org/entity/Q167296, http://www.wikidata.org/entity/Q363268, http://www.wikidata.org/entity/Q45776, http://www.wikidata.org/entity/Q1395034, http://www.wikidata.org/entity/Q1363963, http://www.wikidata.org/entity/Q3395383, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q11042","district|country in Northern Europe|functions of a company affecting its costs and quality and give it a competitive advantage|fermented alcoholic beverage from apple juice|quality policy of the European Union for food|long, narrow inlet of the ocean created in a valley carved by glacial activity|complete process of bringing a new product to market|business strategy for marketing and advertising|land used for agricultural purposes|natural, physical, or material world and its phenomena|shared aspects of a society's way of life","https://upload.wikimedia.org/wikipedia/commons/e/e7/Hardanger1.jpg,null,null,https://upload.wikimedia.org/wikipedia/commons/7/73/Irigoien_Herrero_sagardotegia%2C_Astigarraga.jpg,null,https://upload.wikimedia.org/wikipedia/commons/7/78/Geirangerfjord_%286-2007%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/TypesOfNewProducts.svg,https://upload.wikimedia.org/wikipedia/commons/7/78/Extremates.png,https://upload.wikimedia.org/wikipedia/commons/3/39/Hoeve_Groot_Amelgem%2C_Wolvertem_05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Desert_Electric.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Nwodua_wulana_Alhassan.jpg","60.333333333333 6.5,59.93333333333333 10.683333333333334,null,null,null,null,null,null,null,null,null"
