title,description
Aydın Fig is an agriicultural product that is consumed fresh and dried,"The MOVING reference member state of this VC (Value Chain) is TURKEY. The reference MOVING Card ID of this VC is VC 15 TR. The fig cultivation is done by small family farms while the dried and processing is done by cooperatives and firms, with specific rules. It has Geographical indications which add distinctive character to local products, and so officially registered authenticity and added value of products create value for local economy. Regarding value chain actors, the Sales Cooperative Unions 'Tariş' are both main big players in the sector. The perspectives of the product bring together the farmers, the local government, cooperatives and small firms."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Germencik, Aydın. The reference mountain landscape of this VC is Germencik. Aydın Province is a province of southwestern Turkey, located in the Aegean Region. The central and western parts of the province are fertile plains watered by the largest river in the Aegean region the Büyük Menderes River, with the Aydın Mountains to the north and the Menteşe Mountains to the south.The major sources of income are agriculture and tourism. Aydın is Turkey's leading producer of figs and chestnuts. Figs are a very important local crop and fig trees are grown widely on the fertile land surrounding Germencik. Germencik is a town and a district of Aydın Province in the Aegean region of Turkey. The economy of Germencik depends on agriculture, the main crops are figs and olives (Wikipedia,2021)."
Geography and population,The size of the area (km2) is 394. The minimum altimetry of the LAU (Local Administrative Unit) is 0. The maximum altimetry of the LAU is 1732. The total population (in thousand) is 44255. The population density (Inhabitants/km2) in the LAU is 112.322335. The population change rate of the LAU in the last 10 years (%) has been 2.86%. The overall regional population density (Inhabitants/km2) is 85.2. The regional population change rate in the last 10 years (%) has been 13.71%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 5.8. The total Gross Value Added (GVA) (EUR million/year) [Province] is 5629.6. The primary sector share of total GVA/year [Province] is 16.30%. The secondary sector share of total GVA/year [Province] is 31.90%. The tertiary sector share of total GVA/year [Province] is 52.80%. The per capita income (EUR/year) [Region] is 7300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 20539.22. The primary sector share of total GVA/year [Region] is 13.50%. The secondary sector share of total GVA/year [Region] is 37.50%. The tertiary sector share of total GVA/year [Region] is 52.90%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 41220. The regional (Region) share of total BPs/year is 83.80%. The number of agricultural holdings in the LAU is 51000. The nearest settlement with population over 100000 (km) is 23. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is medium. The secondary sector share of total employment/year [Province] is low. The tertiary sector share of total employment/year [Province] is high. The primary sector share of total employment/year [Region] is 26.50%. The secondary sector share of total employment/year [Region] is 19.50%. The tertiary sector share of total employment/year [Region] is 54.00%.
Interest on this VC,"Aydın has a regional reputation for fig farming. Aydın fig is grown as organic and conventional on lowland and highland in Germencik/Aydın. Sarılop fig which is a special and high quality variety of Aydın, is alluring, sweet and pleasantly fragrant. The Sarılop fig variety, which is the most suitable for drying, accounts more than 90% of the total fig production, and it is an important export product for the country. Fig is consumed fresh and dried. Dried fig is generally exported. Small family farmers are growing and harvesting fig, while cooperatives and firms processing, packaging and sell."
Key local assets,"Aydın/Sarılop fig is very valuable and important for export. The altitude, soil type, climatic characteristics give this fig variety a lot of character. Both fig cultivation and number of enterprises have been extended by community interactions. The fig activities enforce the social bonds and have a positive impact on the conservation of the local population and their activities. Fig cultivation is an important activity in the North East Aegean region; apart from its economic value fig has a pronounced mark on the socioculture of the region. "
Challenges,"High production cost, disease and pests, drought, geothermal energy waste are main challenges of the VC . High aflatoxin risk is one of the most important food safety problems in dried fig. Geothermal energy waste problem: geothermal energy plants near distance, located in the fig orchards quality and yield are negatively affected. Drought caused by climate change causes degradation of quality. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional."
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Cropland and Natural land. The local assets include Natural and social.
Concluding remarks,Neither dried nor fresh fig is included in other MRLs in the Member State. Turkey is most important country for both dried and table fig production or exportation in the world.
