title,description
"Di Nucci renews the tradition of cheese production, supporting breeders and sustainable livestock","The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 05 IT. The Di Nucci family organised VCs involving local economic actors (e.g., breeders) in high-quality traditional dairy productions. The 'Di Nucci' dairy incorporates socio-cultural tradition as a central element of its marketing strategy. It promotes or collaborates with projects that enhance the Alto Molise territory's specificity (such as tourism initiatives)."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Central Appennines Molise. The reference mountain landscape of this VC is Agnone. Agnone is a little mountain municipality (Province of Isernia) in the region of Molise, Southern Italy. It is a town located in an inner area of Italy, distant around 50 minutes from centres that can offer essential services on education, health and mobility sectors. Agnone has a old tradition of craftsmanship linked to the steel industry (i.e., Fonderia Martinelli , production of bells) and confectionery (the Confetto riccio di Agnone )."
Geography and population,The size of the area (km2) is 96.9. The minimum altimetry of the LAU (Local Administrative Unit) is 387. The maximum altimetry of the LAU is 1.386. The total population (in thousand) is 4.966. The population density (Inhabitants/km2) in the LAU is 51.3. The population change rate of the LAU in the last 10 years (%) has been -9.70%. The overall regional population density (Inhabitants/km2) is 68.1. The regional population change rate in the last 10 years (%) has been -4.40%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 20400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1551.2. The primary sector share of total GVA/year [Province] is 4.80%. The secondary sector share of total GVA/year [Province] is 20.50%. The tertiary sector share of total GVA/year [Province] is 74.70%. The per capita income (EUR/year) [Region] is 21000. The total Gross Value Added (GVA) (EUR million/year) [Region] is 5785.3. The primary sector share of total GVA/year [Region] is 5.30%. The secondary sector share of total GVA/year [Region] is 20.30%. The tertiary sector share of total GVA/year [Region] is 74.40%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 233. The regional (Region) share of total BPs/year is 2.10%. The number of agricultural holdings in the LAU is 415. The nearest settlement with population over 100000 (km) is 109. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 5.40%. The secondary sector share of total employment/year [Province] is 24.20%. The tertiary sector share of total employment/year [Province] is 70.40%. The primary sector share of total employment/year [Region] is 7.90%. The secondary sector share of total employment/year [Region] is 22.10%. The tertiary sector share of total employment/year [Region] is 70.00%.
Interest on this VC,"The Di Nucci dairy is a very old family company (dated 1662) that produce typical local cheese (e.g., Caciocavallo cheese). The production cycle is performed using only local raw materials establishing fair economic collaboration with local breeders (who supply the milk according to high quality and environmental sustainability standards). The marketing strategy also stresses the link between the Di Nucci dairy with Alto Molise's cultural and rural tradition (like the practice of transhumance) and supporting sustainable development initiatives. The company as a clear vocation for internationalization, oriented towards the haute cuisine sector and experiential tourism (e.g., dairy crafts museum). A new marketing strategy emphasises the family and territorial tradition that makes the product 'unique'. At the same time, the Di Nucci promoted collaboration with local actors, both farmers and institutions, playing a relevant (or even pivotal) role in local development strategy."
Key local assets,The territorial context (in its natural and cultural-historical settings) is engaged in the value chain through both dairy craft skills and cow breeding. Here a social value exchange where a form of cooperation prevails between the different actors involved in the Vcs. 
Challenges,"The vocation to internationalization can compromise the 'artisanal' dairy tradition, and the increased request for milk may stress the local environment. The development of the tourism dimension also depends on local institutions and collaboration among local actors. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. An artisanal product (Caciocavallo cheese) is transformed into a high quality good, and it is firmly cultural defined. The relations between the milk producers and the cheese factory are not only economical but based on a common value and perspective to favour the economic development and environmental quality of the territory. The Di Nucci family itself promotes this innovation, and it continues with the young owner generation. The innovation is related to New marketing strategies and New governance systems. The land use systems involved are Cropland and Grassland. The local assets include Natural, social and cultural."
Concluding remarks,"The company has a quality certification about its milk supply chain, and it has won several awards for its products and its innovation strategy."
