title,description
Traditional sheep's milk cheese,"The MOVING reference member state of this VC (Value Chain) is PORTUGAL ESTRELA. The reference MOVING Card ID of this VC is VC 02 PT2. Sheep of Bordaleira Serra da Estrela and/or Churra Mondegueira breeds feed on pastures exclusively from the geographical production area of Serra da Estrela. However, simple or compound food can be used to reinforce the diet, especially at the beginning and end of pregnancy and at the peak of lactation, with authorization from the producers group. Their milk is used to produce Serra da Estrela Cheese PDO in a traditional manner, using only two more ingredients - salt and thistle (Cynara cardunculus) flower. The minimum maturation time is 30 days. Currently, there are 27 cheese fabrics with PDO seal, 125 shepherds and a producers cooperative which is mainly dedicated to technical assistance to members and to the defense of the Protected Designation of Origin - Serra da Estrela."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Cordilheira Central (RR08). The reference mountain landscape of this VC is Manteigas. With stunning landscapes, Manteigas is a municipality with 4 parishes, in the district of Guarda in the Centre region of Portugal. Manteigas shares with the municipalities of Seia and Covilhã, the highest point in mainland Portugal at 1993 meters of altitude. The main village of Manteigas is located in the Zêzere Glacier Valley, which is a great example of landscape modeling by glaciers, with its 'U' shape. Historically, the most important economic activities in Manteigas are related to pastoralism, sheep's cheese production and wool industry."
Geography and population,The size of the area (km2) is 123.28. The minimum altimetry of the LAU (Local Administrative Unit) is 496. The maximum altimetry of the LAU is 1993. The total population (in thousand) is 3.007. The population density (Inhabitants/km2) in the LAU is 24.7. The population change rate of the LAU in the last 10 years (%) has been -0.15%. The overall regional population density (Inhabitants/km2) is 78.6. The regional population change rate in the last 10 years (%) has been -0.05%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 13122.59. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2534.72. The primary sector share of total GVA/year [Province] is 3.67%. The secondary sector share of total GVA/year [Province] is 24.16%. The tertiary sector share of total GVA/year [Province] is 72.00%. The per capita income (EUR/year) [Region] is 16576.33. The total Gross Value Added (GVA) (EUR million/year) [Region] is 33268.83. The primary sector share of total GVA/year [Region] is 3.44%. The secondary sector share of total GVA/year [Region] is 30.35%. The tertiary sector share of total GVA/year [Region] is 67.00%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 403. The regional (Region) share of total BPs/year is 0.63%. The number of agricultural holdings in the LAU is 111. The nearest settlement with population over 100000 (km) is 77.2. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 20.11%. The secondary sector share of total employment/year [Province] is 34.59%. The tertiary sector share of total employment/year [Province] is 45.30%. The primary sector share of total employment/year [Region] is 13.25%. The secondary sector share of total employment/year [Region] is 48.20%. The tertiary sector share of total employment/year [Region] is 38.55%.
Interest on this VC,"Milk from two autochthonous sheep breeds is used to produce the traditonal Serra da Estrela Cheese, which is the oldest Portuguese cheese and is highly connected to territorial identity. Product with PDO certification. Product highly characteristic of the MRL. Product highly connected to land use and landscape management. Product internationally recognized for its organoleptic characteristics."
Key local assets,"Bordaleira Serra da Estrela sheep breed has a medium stature and is white or black in color. It has horns curled forward and females have a well developed udder. It has, predominantly, dairy aptitude. Churra Mondegueira sheep breed is of medium stature and is white in color. Traditional knowledge, passed down from generation to generation, on cheese manufacture techniques from sheep's milk, salt and thistle (Cynara cardunculus) flower. "
Challenges,"Reduced number of shepherds, as this job is often seen as unattractive, due to being physically demanding, in sometimes harsh weather conditions, and low wages. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional."
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland. The local assets include Natural and Cultural.
Concluding remarks,"The geographical production area of Serra da Estrela Cheese PDO includes the municipalities of Carregal do Sal, Celorico da Beira, Fornos de Algodres, Gouveia, Mangualde, Manteigas, Nelas, Oliveira do Hospital, Penalva do Castelo, Seia, Aguiar da Beira, Arganil, Covilhã, Guarda, Tábua, Tondela, Trancoso and Viseu."
