title,description
"Different varieties of hazel nuts ( Mortarella, San giovanni, Camponica, Giffoni)","The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 32 IT. The increase interest in the hazel nuts are changing the traditional location of these plants, once a time cultived in mountain and in marginal area, the new implatation are made in flat irrigated land where it is possible have a mechanisation process. The mountain productions need to close the supply chain to be more competive and to give added value to an excellent product."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Southern Apennines - Campania. The reference mountain landscape of this VC is Pietrastornina. Pietrastornina is a municipality of Avellino province, Campania, southern Italy. Located 17 Km North to the chief city Avellino and 65 Km to the East of Naples. Its territery is found mainly on the Partenio regional park whci is a site of Community Importance."
Geography and population,The size of the area (km2) is 15.73. The minimum altimetry of the LAU (Local Administrative Unit) is 223. The maximum altimetry of the LAU is 1550. The total population (in thousand) is 1.465. The population density (Inhabitants/km2) in the LAU is 93.13. The population change rate of the LAU in the last 10 years (%) has been -5.91%. The overall regional population density (Inhabitants/km2) is 417.83. The regional population change rate in the last 10 years (%) has been -0.90%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 18800. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7094. The primary sector share of total GVA/year [Province] is 3.31%. The secondary sector share of total GVA/year [Province] is 22.77%. The tertiary sector share of total GVA/year [Province] is 73.92%. The per capita income (EUR/year) [Region] is 18700. The total Gross Value Added (GVA) (EUR million/year) [Region] is 97880.3. The primary sector share of total GVA/year [Region] is 2.33%. The secondary sector share of total GVA/year [Region] is 17.86%. The tertiary sector share of total GVA/year [Region] is 79.81%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 70. The regional (Region) share of total BPs/year is 0.03%. The number of agricultural holdings in the LAU is 111. The nearest settlement with population over 100000 (km) is 65. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 5.37%. The secondary sector share of total employment/year [Province] is 24.33%. The tertiary sector share of total employment/year [Province] is 70.30%. The primary sector share of total employment/year [Region] is 3.74%. The secondary sector share of total employment/year [Region] is 19.51%. The tertiary sector share of total employment/year [Region] is 76.75%.
Interest on this VC,"Mortarella, Camponica and San Giovanni, are recognized by the Ministry of Agricultural Policies 'traditional Italian agri-food products', while 'Giffoni' have PGI certification. The production of hazel nuts in Campania has its origins in the mists of time. Nowaday these excellent productions are still less know compareted to the hazel nuts of other italian regions. The Campania hazel nut supply chain is very fragment but In the recent years are born some Organiser Producer group(OP) as 'Il Guscio OP of Visciano', in support of the hazelnut supply chain in Campania and for the benefit of the associated."
Key local assets,"The key local asset are mainly cultural. The cuisine of Irpinia makes great use of hazelnuts in some typical local first courses, made with fresh handmade pasta and durum wheat flour . "
Challenges,"The increase interest in the hazel nuts are changing the traditional location of these plants, once a time cultivated in mountain and in marginal area, the new implantation are made in flat irrigated land where it is possible have a mechanisation process. The mountain productions need to close the supply chain to be more competitive and to give added value to an excellent product. Overall the type of challenge faced by this VC is Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. Usually, in Irpinia the hazel nut are sold without a preliminary process, but in some case some farm ( Noccioro) have close the supply chain and the products obtained are: Toasted Hazelnuts, Hazelnut Grains, Hazelnut Flour, Hazelnut Paste and Spreadable Creams. They are marketed as raw material in the confectionery sector (pastry shops, ice cream shops, biscuit factories, etc.). The innovation is related to New governance systems. The land use systems involved are Forestry. The local assets include Cultural."
