title,description
Trout farming in the Doubs river,"The MOVING reference member state of this VC (Value Chain) is SWITZERLAND 2. The reference MOVING Card ID of this VC is VC 16 CH2. The trout farming has existed since 1959 in the form of a small family production. There are two different sites: the breeding is in Soubey (in the spring water) and the storage and slaughtering are in Courtemaîche, where the sale is also done. It is a small company, which is the only one that sells fresh fish. The company also offers cooked fish, diversifying into catering."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Jura. The reference mountain landscape of this VC is Soubey; Basse-Allaine. The MLR is a region composed of limestone rocks, which are permeable and have difficulty retaining water, forming a succession of shallow valleys and high plateaus. It is covered by forest and wooded pasture. Milk and cheese production are the first agricultural resource of the massif. Temperature vary strongly between summer and winter and the annual rainfall are abundant ( 1000 mm). Clock-making by farmers in the form of peasant clockmakers has been practiced since the Middle Ages and offers a cultural heritage to the region."
Geography and population,The size of the area (km2) is 3.65. The minimum altimetry of the LAU (Local Administrative Unit) is 375. The maximum altimetry of the LAU is 904. The total population (in thousand) is 1.36. The population density (Inhabitants/km2) in the LAU is 37.26. The population change rate of the LAU in the last 10 years (%) has been -6.40%. The overall regional population density (Inhabitants/km2) is 193.02. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 23475.75. The total Gross Value Added (GVA) (EUR million/year) [Province] is 79468.40. The primary sector share of total GVA/year [Province] is 1.43%. The secondary sector share of total GVA/year [Province] is 56.92%. The tertiary sector share of total GVA/year [Province] is 41.65%. The per capita income (EUR/year) [Region] is 24058.78. The total Gross Value Added (GVA) (EUR million/year) [Region] is 127943.40. The primary sector share of total GVA/year [Region] is 0.86%. The secondary sector share of total GVA/year [Region] is 38.65%. The tertiary sector share of total GVA/year [Region] is 60.49%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 15. The regional (Region) share of total BPs/year is 0.02%. The number of agricultural holdings in the LAU is 42. The nearest settlement with population over 100000 (km) is 63. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 34.68%. The secondary sector share of total employment/year [Province] is 35.84%. The tertiary sector share of total employment/year [Province] is 26.78%. The primary sector share of total employment/year [Region] is 4.63%. The secondary sector share of total employment/year [Region] is 23.61%. The tertiary sector share of total employment/year [Region] is 71.57%.
Interest on this VC,"The only trout producer in the canton of Jura (unique product), raised in fresh water of the Doubs river and without antibiotics, environmentally friendly fish farming."
Key local assets,The trout are produced in the spring water in Soubey (Doubs river) and are therefore directly dependent on the quantity and quality of the river water. 
Challenges,The river Doubs on which the production is based suffers from numerous droughts (almost total drying up in some areas in 2018). Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional.
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are River. The local assets include Natural.
