title,description
"It is the only remaining horse breed of Swiss origin specialised in driving but with a versatile profile (trekking, sport)","The MOVING reference member state of this VC (Value Chain) is SWITZERLAND 2. The reference MOVING Card ID of this VC is VC 14 CH2. The Swiss Federation of the Franches-Montagnes (FSFM) is the official breeding organisation whose aim is to develop and promote the breeding and use of horses of the Franches-Montagnes breed. It is made up of breeding syndicates, independent breeders and other organisations that support the breeding of the Franches-Montagnes horse and promote its use. The FSFM actively collaborates with the Swiss National Stud which depends on the FOAG (provision of stallions for breeders, promotion of the breed, advisory support, etc.). In the Jura canton, the Fédération jurassienne d'élevage chevalin (FJEC) groups together around 500 active breeders in the cradle of the Franches-Montagnes breed and holds more than a quarter of the breeding horses of the entire breed. The hair from this region has the label 'speciality of the canton of Jura'. There are 8 syndicats for the Jura canton."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Jura. The reference mountain landscape of this VC is Cortébert; Courtelary; La Ferrière; Mont-Tramelan; Renan (BE); Saint-Imier; Sonceboz-Sombeval; Tramelan; Villeret; Péry-La Heutte; Champoz; Court; Eschert; Grandval; Moutier; Perrefitte; Reconvilier; Saicourt; Saules (BE); Petit-Val; Valbirse; Nods; Châtillon (FR); Boécourt; Bourrignon; Courchapoix; Courrendlin; Courroux; Courtételle; Delémont; Develier; Mettembert; Movelier; Pleigne; Rossemaison; Saulcy; Soyhières; Haute-Sorne; Val Terbi; Le Bémont (JU); Les Bois; Les Breuleux; La Chaux-des-Breuleux; Les Enfers; Les Genevez (JU); Lajoux (JU); Montfaucon; Muriaux; Le Noirmont; Saignelégier; Saint-Brais; Alle; Boncourt; Bonfol; Bure; Coeuve; Cornol; Courchavon; Courgenay; Courtedoux; Fontenais; Lugnez; Porrentruy; Vendlincourt; Basse-Allaine; Clos du Doubs; Haute-Ajoie; La Baroche. The MLR is a region composed of limestone rocks, which are permeable and have difficulty retaining water, forming a succession of shallow valleys and high plateaus. It is covered by forest and wooded pasture. Milk and cheese production are the first agricultural resource of the massif. Temperature vary strongly between summer and winter and the annual rainfall are abundant ( 1000 mm). Clock-making by farmers in the form of peasant clockmakers has been practiced since the Middle Ages and offers a cultural heritage to the region."
Geography and population,The size of the area (km2) is 111.98. The minimum altimetry of the LAU (Local Administrative Unit) is 364. The maximum altimetry of the LAU is 1607. The total population (in thousand) is 108.50. The population density (Inhabitants/km2) in the LAU is 96.89. The population change rate of the LAU in the last 10 years (%) has been 4.98%. The overall regional population density (Inhabitants/km2) is 193.02. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 25416.54. The total Gross Value Added (GVA) (EUR million/year) [Province] is 79468.40. The primary sector share of total GVA/year [Province] is 1.43%. The secondary sector share of total GVA/year [Province] is 56.92%. The tertiary sector share of total GVA/year [Province] is 41.65%. The per capita income (EUR/year) [Region] is 25284.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 127943.40. The primary sector share of total GVA/year [Region] is 0.86%. The secondary sector share of total GVA/year [Region] is 38.65%. The tertiary sector share of total GVA/year [Region] is 60.49%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 1950. The regional (Region) share of total BPs/year is 2.09%. The number of agricultural holdings in the LAU is 1294. The nearest settlement with population over 100000 (km) is 48. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 6.16%. The secondary sector share of total employment/year [Province] is 39.81%. The tertiary sector share of total employment/year [Province] is 53.98%. The primary sector share of total employment/year [Region] is 4.63%. The secondary sector share of total employment/year [Region] is 23.61%. The tertiary sector share of total employment/year [Region] is 71.57%.
Interest on this VC,"Itis the only Swiss horse breed which is named after its region, giving the region a tourist feature and strengthening the cultural and landscape identity of the region (wooden pastures). Breeding is an official part of Switzerland's living traditions as listed by the Federal Office of Culture. It is the last light draught horse in Western Europe. The development of the breed is linked to a strong local know-how and organisation. There is also the political will at the Federal level to maintain the breed (with specific measures). The new products represent the genetic ressource that have derived from the adaptations. Recently, marketing strategis have been developped to increase the horse's value on the market."
Key local assets,The key local assets are espacially local know-how and cultural heritage. The first traces of horse breeding in the Jura is from the 17th century. Livestock farming is also based on wooded pastures which represent the typical landscape of the franches montagnes region. 
Challenges,"There are no current perceived challenges. Sales have recently increased with covid. The composition of woodland pastures, and especially the presence of trees, suffers from summer droughts which can lead to a change in the general landscape on which the horses graze. Overall the type of challenge faced by this VC is Predicted. This VC is classified as Traditional and Innovative."
Innovation,The type of innovation of this VC (Value Chain) is Endogenous. Constant adaptation of the breed and its organisation to the demand. The innovation is related to New products and New marketing strategies. The land use systems involved are Grassland and Forestry. The local assets include Natural and cultural.
Concluding remarks,"The breed now extends to the whole of Switzerland, and even on a European scale as breeding can be done throughout the country. A breeding organisation can extend these activities to another European country, if approved by the latter, but the VC remains in the reference landscape since it is differentiated with the label 'Spécialité du canton du jura'."
