title,description
DOP hard cheese,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 01 IT. Parmigiano Reggiano DOP is an hard cheese of ancient tradition, handcrafted with raw cow's milk, partially skimmed by surfacing, without adding additives or preservatives but only rennet; the product can undergo a seasoning that goes from 12 months onwards."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Northern Apennines - Tuscan-Emilian Apennines. The reference mountain landscape of this VC is Palanzano. Palanzano is a municipality in the Province of Parma, Emilia-Romagna region, found about 55 kilometres south of chief city Parma. It is located in the Parma Apennines, on the slopes of Faggeto Mount, in the upper Cedra valley, between meadows and chestnut woods."
Geography and population,The size of the area (km2) is 69.8. The minimum altimetry of the LAU (Local Administrative Unit) is 351. The maximum altimetry of the LAU is 1550. The total population (in thousand) is 1.086. The population density (Inhabitants/km2) in the LAU is 15.55. The population change rate of the LAU in the last 10 years (%) has been -11.49%. The overall regional population density (Inhabitants/km2) is 198.61. The regional population change rate in the last 10 years (%) has been 3.44%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 38700. The total Gross Value Added (GVA) (EUR million/year) [Province] is 15648.6. The primary sector share of total GVA/year [Province] is 2.38%. The secondary sector share of total GVA/year [Province] is 36.11%. The tertiary sector share of total GVA/year [Province] is 61.49%. The per capita income (EUR/year) [Region] is 36200. The total Gross Value Added (GVA) (EUR million/year) [Region] is 144710. The primary sector share of total GVA/year [Region] is 2.51%. The secondary sector share of total GVA/year [Region] is 31.47%. The tertiary sector share of total GVA/year [Region] is 66.02%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 24. The regional (Region) share of total BPs/year is 0.01%. The number of agricultural holdings in the LAU is 56. The nearest settlement with population over 100000 (km) is 55. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 2.78%. The secondary sector share of total employment/year [Province] is 30.59%. The tertiary sector share of total employment/year [Province] is 66.63%. The primary sector share of total employment/year [Region] is 3.06%. The secondary sector share of total employment/year [Region] is 28.03%. The tertiary sector share of total employment/year [Region] is 68.91%.
Interest on this VC,"Parmigiano Reggiano is produced with milk from the area of origin, natural rennet, salt and no additives, in an artisanal way, in about 350 small dairies in the typical area and about 3500 milk farmers-producers who have obtained the recognition to preserve unchanged the processing method and the very high quality level. These farm use the certification ' Mountain Product' Reg.(UE) n.1151/2012 and Reg.(UE) n.665/2014. Parmigiano Reggiano is one of the most famous italian production, The selection of parmigiano reggiano product in mountain want to valorise a product and the territories of production."
Key local assets,"Parmigiano Reggiano POD mountain product, is stepped in the tradition and history of a small, thought abundantly diverse territory. Everything takes places on a specific area of Apennines mountain range, from the growing of animal fodder to the breeding of the cows that produce the milk used to make the cheese. The meadows are self regenerating fields, because they have not been plowed, in same cases, not even centuries. They protected the land and are a place of biodiversity, yielding up more than 60 different fodder types that are the key aspect for the cheese quality. "
Challenges,"Pursuing the aims of the consortium, which concern the protection of the PDO of 'Parmigiano Reggiano' cheese, the supervision of production and trade, and the promotion of production in Italy and abroad, they can be further enhanced, increasing its image and notoriety in the world. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. 'Mountain product' represents a quality of Parmigiano Reggiano that must be subject to additional rules concerning not only the geographical origin, but also the diet, the breeding of the cows and the aging of the cheese. The innovation is related to the whole VC. The land use systems involved are Cropland, Grassland and Natural land. The local assets include Natural and cultural."
Concluding remarks,"The production area includes the provinces of Parma, Reggio Emilia, Modena, Bologna to the left of the Reno river and Mantua to the south of the Po river. For certification as a Mountain Product, ie produced in the Apennine areas: - 100% milk from stables in mountain areas. - More than 60% of the cows' feed grown in the mountain area. - Dairy and maturing up to 12 months minimum, in the mountain area."
