title,description
"Different types of honey from the Jura Vaudois (moutain, flower, fir tree, forest). The beehives are in winter at l'Isle in the plains and in summer in the mountains","The MOVING reference member state of this VC (Value Chain) is SWITZERLAND 2. The reference MOVING Card ID of this VC is VC 38 CH2. The value chain consists of a beekeeper who produces and markets his honey locally, in small local shops and sells it online. The honeys also go through a certification process as they are certified with two labels: 'Miel du Pays de Vaud' and 'produit des parcs suisse'."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Jura. The reference mountain landscape of this VC is L'Isle; L'Abbaye; Le Chenit; Le Lieu. The MLR is a region composed of limestone rocks, which are permeable and have difficulty retaining water, forming a succession of shallow valleys and high plateaus. It is covered by forest and wooded pasture. Milk and cheese production are the first agricultural resource of the massif. Temperature vary strongly between summer and winter and the annual rainfall are abundant ( 1000 mm). Clock-making by farmers in the form of peasant clockmakers has been practiced since the Middle Ages and offers a cultural heritage to the region."
Geography and population,The size of the area (km2) is 17.98. The minimum altimetry of the LAU (Local Administrative Unit) is 599. The maximum altimetry of the LAU is 1650. The total population (in thousand) is 8.03. The population density (Inhabitants/km2) in the LAU is 44.65. The population change rate of the LAU in the last 10 years (%) has been 7.41%. The overall regional population density (Inhabitants/km2) is 199.83. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 29320.43. The total Gross Value Added (GVA) (EUR million/year) [Province] is 79468.40. The primary sector share of total GVA/year [Province] is 0.99%. The secondary sector share of total GVA/year [Province] is 29.59%. The tertiary sector share of total GVA/year [Province] is 69.42%. The per capita income (EUR/year) [Region] is 29879.33. The total Gross Value Added (GVA) (EUR million/year) [Region] is 120370.80. The primary sector share of total GVA/year [Region] is 0.80%. The secondary sector share of total GVA/year [Region] is 28.02%. The tertiary sector share of total GVA/year [Region] is 71.17%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 333. The regional (Region) share of total BPs/year is 0.20%. The number of agricultural holdings in the LAU is 55. The nearest settlement with population over 100000 (km) is 59. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 2.35%. The secondary sector share of total employment/year [Province] is 67.77%. The tertiary sector share of total employment/year [Province] is 29.89%. The primary sector share of total employment/year [Region] is 2.55%. The secondary sector share of total employment/year [Region] is 15.85%. The tertiary sector share of total employment/year [Region] is 81.36%.
Interest on this VC,"High quality product, labelled 'Miel du Pays de Vaud' and 'produit des parcs suisse', which guarantees origin, high quality and respect for the environment and animal ethics. The producers offers a new service (beehive sponsoring) to sensitize the consummer to the importance of bees and help him finance his production."
Key local assets,"Production is mainly based on the natural assets (flowers, trees, etc.) surrounding the hives. "
Challenges,"As the production is done in transhumance, there are challenges linked to the plains and challenges linked to the mountain regions. On the plains, the aim is to have an abundance of flowers and good biodiversity and little or no phytosanitary treatment by farmers or individuals (not too close to conventional field crops). In the mountains, the limiting factors are related to the cold, which requires transhumance. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. In addition to the production of artisanal honey, the producer proposes to sponsor beehives to make consumers aware of the importance of bees and to provide an additional income. The innovation is related to The producers offer a new service (beehive sponsoring) to sensitize the consummer to the importance of bees and help him finance his production. The land use systems involved are Grassland, Forestry and Natural land. The local assets include Natural."
