title,description
Bailandera beer,"The MOVING reference member state of this VC (Value Chain) is SPAIN UCO. The reference MOVING Card ID of this VC is VC 07 ES. The VC has a direct positive input for the locality of Bustarviejo, where the brewery/bar is situated.They produce 7 varieties of beer with multiple selling points in 28 municipalities along the mountain range of Madrid appart from their own bar in Bustarviejo and through their website. The labelling and cerification scheme is built on trust as is a Participatory Guarantee System. Nontheless, they invite everyone interested to visit their brewery. To sell in Madrid city, they have multiple selling points in bars and stores, and also at the coworking space Madrid Km 0."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Sierra del Guadarrama. The reference mountain landscape of this VC is Bustarviejo. Bustarviejo is a rural municipality located in the northern range of Madrid. It is remote and isolated as it is surrounded by mountains. One of the historical economic resources of the landscape is the granite quarry together with extensive low intense cattle and agriculture. Today, this region is hosting more and more visitors attracted by its natural assets. In this region, called the 'Poor Range/Sierra', the cooperativism is considerabely alive among neighbours and municipalities."
Geography and population,"The size of the area (km2) is 56,20. The minimum altimetry of the LAU (Local Administrative Unit) is 1000. The maximum altimetry of the LAU is 1833. The total population (in thousand) is unspecified. The population density (Inhabitants/km2) in the LAU is 44.88. The population change rate of the LAU in the last 10 years (%) has been 18.68%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) is unspecified."
Income and gross value added,The average per capita income (EUR/year) [Province] is 17104.49. The total Gross Value Added (GVA) (EUR million/year) [Province] is 0.033805. The primary sector share of total GVA/year [Province] is 1.67%. The secondary sector share of total GVA/year [Province] is 13.16%. The tertiary sector share of total GVA/year [Province] is 85.17%. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 254. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is unspecified. The nearest settlement with population over 100000 (km) is 64.72. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 3.74%. The secondary sector share of total employment/year [Province] is 15.20%. The tertiary sector share of total employment/year [Province] is 81.06%. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.
Interest on this VC,"Succesfull place-based cooperative of women connected to the territory and engaged with local producers' networks; Use of organic and proximity ingredients and quality certification through 'Participatory Guarantee System'. The brewery is a cooperative with equal participation, involvement and salary for each of the five women that own it. Appart from the hops project, they participate in Madrid Km 0, a coworking space to rethink and manage the stock, transport and delivery of agroecological products coming from the rural areas of the region to the city of Madrid. Around this project, different initiatives generate sinergies to access to markets and consumers from the city."
Challenges,1) Access to the markets to reach also consumers from other municipalities and from the capital city; 2) Knitting networks of producers in times where rural areas have suffered a great depopulation and land abandonment. Overall the type of challenge faced by this VC is Current. This VC is classified as Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. Bailandera beer uses ingredients of proximity and organic and has a quality certification through a participatory guarantee system. Their compromise with the sustainability also reaches the machinery of the brewery, using recycled materials coming from other agroindustries and adapted to the brewery. In addition, their activity goes beyond the beer making as they are engaged in a project to retrieve and enhance the production of autochtonous varieties of hops. The innovation is related to New governance systems. The land use systems involved are Cropland. The local assets include Social."
Concluding remarks,"Although their brewery is located in Bustarviejo, they participate in a project called 'Organic Hops from Madrid Region' that aims to enhance the production of local varieties of hops, and this way they create impact in other municipalities of the region. The hops grow naturally and wild in the riber basin of mamy rivers of the region (indeed it is known with 13 different names across the region). Therefore, its production close to the brewery helps to reduce the environmental impact and carbon footprint of beer making while allowing the livelihood improvment and diversification."
