title,description
Special types of chestnut trees for candied which is at the east of the İzmir on Bozdağ Mountains,"The MOVING reference member state of this VC (Value Chain) is TURKEY. The reference MOVING Card ID of this VC is VC 08 TR. Turkey is among the world's leading producers and exporters of chestnuts (Castanea sativa). Turkey ranks 2nd in the world export quantity (14383 tonnes), 4th in the world production (72655 tonnes) (FAO, 2019). The pick up activity of chestnuts is done by small family farms using with special pole/stake while the rosted, peeled and candied process is done by cooperatives and firms, with specific rules. The perspectives of the product bring together the farmers, the local government, cooperatives, the local catering and tourism, and small firms of standardization, packaging, promotion and marketing."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Bozdağ, Ödemiş, İzmir. The reference mountain landscape of this VC is Ödemiş. Ödemiş is located on a fertile plain watered by the Bozdağlar River in the north and Küçük Menderes River lying between Aydın Mountains in the south. Bozdağ is a part of Ödemiş district of İzmir province. It is at the east of the province on Bozdağ Mountains which it is named after. At high altitude, the town is cooler than the surrounding and some houses are used as resort (summer resort houses) for İzmir or Ödemiş citizens. Winter tourism also seems to be promising (Wikipedia,2021)."
Geography and population,The size of the area (km2) is 1019. The minimum altimetry of the LAU (Local Administrative Unit) is 123. The maximum altimetry of the LAU is 2157. The total population (in thousand) is 133.679. The population density (Inhabitants/km2) in the LAU is 131.1864573. The population change rate of the LAU in the last 10 years (%) has been 2.86%. The overall regional population density (Inhabitants/km2) is 329.4. The regional population change rate in the last 10 years (%) has been 10.83%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 9600. The total Gross Value Added (GVA) (EUR million/year) [Province] is 37093.1. The primary sector share of total GVA/year [Province] is 4.40%. The secondary sector share of total GVA/year [Province] is 53.60%. The tertiary sector share of total GVA/year [Province] is 54.60%. The per capita income (EUR/year) [Region] is 9500. The total Gross Value Added (GVA) (EUR million/year) [Region] is 37271.31. The primary sector share of total GVA/year [Region] is 4.40%. The secondary sector share of total GVA/year [Region] is 53.60%. The tertiary sector share of total GVA/year [Region] is 54.60%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 51356. The regional (Region) share of total BPs/year is 100.00%. The number of agricultural holdings in the LAU is 49788. The nearest settlement with population over 100000 (km) is 109. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 9.30%. The secondary sector share of total employment/year [Province] is 31.00%. The tertiary sector share of total employment/year [Province] is 59.70%. The primary sector share of total employment/year [Region] is 9.30%. The secondary sector share of total employment/year [Region] is 31.00%. The tertiary sector share of total employment/year [Region] is 59.70%.
Interest on this VC,"Bozdağ chestnut trees are seen from 500 meters to 1200 meters. Bozdağ candied chestnuts are distinguished from the desserts made from chestnuts produced in other regions with their large bright, unbroken integrity, pleasant taste, and taste. It is value added product. 80% of candied chestnut is provided from Bozdağ/Ödemiş. Small scale family farmers pick up chestnuts ( predominantly women labor) and sell to processors. Bozdağ candied chestnut has Geographical Indications (GI) and is important to gastronomy tourism. Agriculture and tourism sectors are interconnected in the area. The improvement of rural economy by leasing the bare-degraded (unproductive) forest and treasure land can become a sustainable activity for the mountainous areas. Farmers have started to establish chestnut orchards with more resistant to pest and diseases variety. This is linked to new process. New marketing strategies linked to e-commerce."
Key local assets,"Bozdağ chestnuts are unique and special variety and distinguished from the desserts made from chestnuts produced in other regions with their large bright, unbroken integrity, pleasant taste and taste. The aim is to increase the production of candied chestuns without to loss the special taste.Chestnut festival is organized by local government, which brings many visitors to the area. This is enforced the social bonds. "
Challenges,"Chestnut is both picked up naturally and done agriculture in Bozdağ. The major problem is chestnut blight (Cryphonectria parasitica). This diseases are seen especially picked up chestnut naturally. Acess to chestnut trees are tough because of roads. Cold storages are not enough so farmers have to sell products quickly. This decreases selling price. Chestnut processing plants are not enough. Three companies produce chestnut packaging and chestnut candy in Ödemiş district (Ödemiş Commadity Exchange Chestnuts report, 2019). Mostly, chestnuts are picked up by women and childs. This is shown that lack of professionalism. Disease and pest in chestnut trees increase due to climate change. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The innovation is related to New processes and New marketing strategies. The land use systems involved are Cropland and Forestry. The local assets include Natural and social.
Concluding remarks,"Chestnuts are included in other MRLs in the Member State such as France, Greece, Italy, Portugal but candied chestnuts are not present in other's countries list. This value chain is only available in Turkey's MRLs list and it is very specific sweet in Turkey."
