title,description
"Lanjarón, spring and mineral water from Sierra Nevada","The MOVING reference member state of this VC (Value Chain) is SPAIN ADEGUA. The reference MOVING Card ID of this VC is VC 16 ES. The springs of Lanjarón were discovered at the end of the 18th century. In 1818, six springs in the town of Lanjarón were declared mineral-medicinal water, including the Salud spring. From 1830 the bottling of the different waters began. In 1950 a glass bottling factory was built. In 1982 Lanjarón went from PVC packaging to be the first brand to bottle Natural Mineral Water in PET. In 2005 the company sold the spa, while in 2006, the merger by absorption of Aguas de Lanjarón, S.A. by Font Vella S.A., based in Barcelona, was made public. In 2016 it changed its corporate name to Aguas Danone, SA."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Betic Systems. The reference mountain landscape of this VC is Lanjarón. The natural mineral water of Lanjarón originates in the peaks of the Sierra Nevada National and Natural Park, declared a Biosphere Reserve by UNESCO in 1986. The town of Lanjarón is located at the Sierra Nevada foot, having had a historical link with the natural mineral water used both in the spa and in bottled mineral water for human consumption."
Geography and population,The size of the area (km2) is 60.33. The minimum altimetry of the LAU (Local Administrative Unit) is 250. The maximum altimetry of the LAU is 3150. The total population (in thousand) is 3.53. The population density (Inhabitants/km2) in the LAU is 58.51. The population change rate of the LAU in the last 10 years (%) has been -8.60%. The overall regional population density (Inhabitants/km2) is 96.63. The regional population change rate in the last 10 years (%) has been 1.12%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 12769.49. The total Gross Value Added (GVA) (EUR million/year) [Province] is 15101.8. The primary sector share of total GVA/year [Province] is 7.47%. The secondary sector share of total GVA/year [Province] is 14.65%. The tertiary sector share of total GVA/year [Province] is 77.88%. The per capita income (EUR/year) [Region] is 16409.45. The total Gross Value Added (GVA) (EUR million/year) [Region] is 150440. The primary sector share of total GVA/year [Region] is 6.53%. The secondary sector share of total GVA/year [Region] is 20.01%. The tertiary sector share of total GVA/year [Region] is 73.46%.
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 1470. The regional (Region) share of total BPs/year is 0,27%. The number of agricultural holdings in the LAU is 183. The nearest settlement with population over 100000 (km) is 45.5. In this region protected areas are present."
Employment,The primary sector share of total employment/year [Province] is 9.74%. The secondary sector share of total employment/year [Province] is 16.46%. The tertiary sector share of total employment/year [Province] is 73.80%. The primary sector share of total employment/year [Region] is 9.44%. The secondary sector share of total employment/year [Region] is 16.41%. The tertiary sector share of total employment/year [Region] is 74.15%.
Interest on this VC,"Lanjarón is a brand of natural mineral water owned by Aguas Danone, SA (a Danone Group company), which comes from the Salud spring in Lanjarón in the Sierra Nevada massif in the province of Granada, where it is also bottled. Lanjarón water is very weakly mineralised. All Lanjarón bottles will be made of recycled plastic by 2021. Besides, they will use a new cap format that remains attached to the bottle. Since its birth, commitment to the environment has been associated with Lanjarón natural mineral water, given its privileged origin. For years, Lanjarón has been dedicating part of its profits to financing different actions to fight against waste disposal and in favor of the circular economy and against depopulation and other socio-ecological problems."
Key local assets,"Mineral waters have established by law a perimeter of protection, an aquifer recharge zone, keeping under control human, industrial, and livestock activities as long as they do not affect the quantity or quality of the mineral water. Some waters have the added protection of being born in a National Park, such as the Sierra Nevada. "
Challenges,"Faced with a private company's business challenges, the company is committed to the environmental and global challenges of our society. Specifically, in the case of Lanjarón, this represents a commitment to nature, reducing the impact of industrial activity, protecting the environment, and promoting the use of sustainable materials and packaging. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The company stands out for the innovation applied in its processes and product incorporation and its marketing strategies, business model, and governance, being a publicly recognized challenge to try to combine its management strategy with the planet's global sustainability challenges. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Natural spring water. The local assets include Natural, social and cultural."
Concluding remarks,"Many mountainous regions take advantage of their springs to commercialize mineral waters. In Spain, among others, the Autonomous Communities of Castilla y León, the Canary Islands, Aragón, Catalonia.. Similarly, this is the case in the different mountainous areas of the European Union."
