title,description
Styria Beef,"The MOVING reference member state of this VC (Value Chain) is AUSTRIA. The reference MOVING Card ID of this VC is VC 20 AT. Styria beef is a premium beef product of organic farmers from Styria. Their homepage states that 'Styria beef' is only available on-farm, small food shops, high class gastronomy and online, but it's also available in certain supermarket. The BIO-BEEF GmbH is the main actor owning the brand. The company 'Karnerta' is named as a key player in the marketing of Styria beef to retailers, restaurants and the whole sale. The butcher 'Marcher' is one of the online shops of Styria Beef. The Styrian branch of the association 'Bio Austria', which is the main actor for organic certification, education and marketing in Austria, is an important promoter of Styria Beef."
Mountain landscape and reference chains,"The reference mountain chain of this VC is RR 11, Austrian Alps. The reference mountain landscape of this VC is NUTS 2: AT 22 Steiermark. Since this value chain covers the whole federal state no specific characteristics can be made. The districts in Upper Styria from the central Alps in the west (NUT3 AT 222, 226) to the east (AT 223) are characterized by mountains between 1.500 and 2700 m above sea level and a rather humid climate and short summers. The districts in the south (NUTS3 AT 225) and east (AT224) are rather hilly with an altimetry between 500 and 1500 m above sea level and are characterized by a panonian and mediterranean climate resulting in longer rather dry summers but with many thunderstorms especially in the summer months."
Geography and population,The size of the area (km2) is 3318.7. The minimum altimetry of the LAU (Local Administrative Unit) is 589. The maximum altimetry of the LAU is 2993. The total population (in thousand) is 79.652. The population density (Inhabitants/km2) in the LAU is 24.00. The population change rate of the LAU in the last 10 years (%) has been -0.94%. The overall regional population density (Inhabitants/km2) is 76.28. The regional population change rate in the last 10 years (%) has been 3.30%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 20610. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2733. The primary sector share of total GVA/year [Province] is 3.66%. The secondary sector share of total GVA/year [Province] is 28.14%. The tertiary sector share of total GVA/year [Province] is 68.20%. The per capita income (EUR/year) [Region] is 21539. The total Gross Value Added (GVA) (EUR million/year) [Region] is 43050. The primary sector share of total GVA/year [Region] is 0.84%. The secondary sector share of total GVA/year [Region] is 35.12%. The tertiary sector share of total GVA/year [Region] is 64.04%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 43972. The regional (Region) share of total BPs/year is 28.28%. The number of agricultural holdings in the LAU is 2425. The nearest settlement with population over 100000 (km) is 108. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 6.39%. The secondary sector share of total employment/year [Province] is 25.83%. The tertiary sector share of total employment/year [Province] is 67.77%. The primary sector share of total employment/year [Region] is 5.55%. The secondary sector share of total employment/year [Region] is 26.47%. The tertiary sector share of total employment/year [Region] is 67.99%.
Interest on this VC,"In the beginning, 30 years ago, 'Styria Beef' was supposed to be a brand for a quality beef product in order to improve the marketing of the products and increase/secure the income of the participating mountain farmers. 'Styria beef' then changed very quickly to a quality label for organic beef products in Styria. Meanwhile, there are about 700 farmers selling under the label Styria Beef. The distribution is diverse: direct selling, via supermarkets and restaurants. This VC covers the whole area of the federal state of Styria. Styria beef is one of the first initiative that introduced suckler cow husbandry. Due to the difficult beef market situation in the 1980s Styria Beef was founded as a quality beef brand that didn't to take long to become an organic brand. The marketing of the product using a set of channels: direct marketing, restaurants and supermarkets."
Key local assets,"Since this VC extends throughout the federal state no specific answer can be given. However, Styria beef can be seen as a community since there is exchange among the farmers from the different regions. Further, the 'natural landscapes' are a key asset in the marketing of Styria beef. The feeding is used as argument for the special taste of the beef. "
Challenges,Mountain farmers struggle having enough income for their produce Styria Beef provides in this regard a niche by producing and selling a premium product. Climate change is a challenge for pasture farms mostly in regard to biodiversity and logistically because of the prolongation of the summer grazing period. Some alpine pastures are used as ski slopes which is an overall challenge that might change in the course of climate change. An increasing artificial snow infrastructure is a challenge in regard to the 'beauty of the landscape. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The invention of 'Styria Beef' was a reaction due to the lack of quality beef products in the late 1980s in Austria. Styria beef has not only been representing itself as a new brand, but has set new standards in regard to animal welfare (suckler cow husbandry) that are now common in mountain farming practices in Austria. The innovation is related to New product and New marketing strategies. The land use systems involved are pasture farming. The local assets include Natural and social."
Concluding remarks,There are some farmers from the neighbouring federal states of Carinthia and Lower Austria supplying Styria beef.
