title,description
A small family dairy that became an important cheese industry that offers also PDO products,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 16 IT. In the VC, the Zappalà company is the main actor. Zappalà embeds the cultural elements linked to the tradition of cheese making and the milk produced from the SES. With economic actors in the SES seem established only commercial relationships. At the same time, other SES are often linked to the VC for the extra-milk supply. Large-scale retail trading and the Ho.re.ca. sector enlarging the VC connections."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Sicilia mountains. The reference mountain landscape of this VC is Zafferana Etnea. Zafferana Etnea is a municipality in the Metropolitan City of Catania in the Italian region Sicily, located about 20 kilometres North of Catania. It is part of the Etna national park, which allows it to be a good destiny for winter tourists from 1900's. The town has many typical hot dishes and sweets."
Geography and population,The size of the area (km2) is 76.87. The minimum altimetry of the LAU (Local Administrative Unit) is 340. The maximum altimetry of the LAU is 3300. The total population (in thousand) is 9.44. The population density (Inhabitants/km2) in the LAU is 122.8. The population change rate of the LAU in the last 10 years (%) has been 4.03%. The overall regional population density (Inhabitants/km2) is 188.73. The regional population change rate in the last 10 years (%) has been -2.50%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 18400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 18239. The primary sector share of total GVA/year [Province] is 3.21%. The secondary sector share of total GVA/year [Province] is 14.07%. The tertiary sector share of total GVA/year [Province] is 82.70%. The per capita income (EUR/year) [Region] is 17700. The total Gross Value Added (GVA) (EUR million/year) [Region] is 79613.4. The primary sector share of total GVA/year [Region] is 4.06%. The secondary sector share of total GVA/year [Region] is 12.68%. The tertiary sector share of total GVA/year [Region] is 83.26%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 698. The regional (Region) share of total BPs/year is 0.33%. The number of agricultural holdings in the LAU is 219. The nearest settlement with population over 100000 (km) is 33. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 5.43%. The secondary sector share of total employment/year [Province] is 14.85%. The tertiary sector share of total employment/year [Province] is 79.71%. The primary sector share of total employment/year [Region] is 7.84%. The secondary sector share of total employment/year [Region] is 13.96%. The tertiary sector share of total employment/year [Region] is 78.20%.
Interest on this VC,"The company has large relevance for the Sicilian economy. It produces both traditional and PDO-certified cheeses as well as standard products in the cheese sector, like mozzarella cheese. It uses local milk (sheep and cow milk) for high quality products and, if necessary, it is also uses extra-regional milk for standard productions. Milk comes from selected farms. The company is certified with various production quality labels (like BRC and IFS certificates) and it is active in the large-scale retail trade and the Ho.re.ca. sector for the local market. The innovation refers to both Sicilian PDO products and special cheeses like low-fat or lactose-free cheeses. In particular, products like the Provola cheese of Nebrodi is used in the marketing strategy to characterized the company as a producer of traditional Sicilian cheeses."
Key local assets,The company has a commercial relevance for the whole Sicilian dairy sector due to its large production. The cultural elements linked to the dairy tradition are incorporated into the industrial process to offer PDO cheeses and other local products. 
Challenges,"Zappalà offers a wide selection of cheese to satisfy different types of consumers, both looking for high quality and certified products and those less interested in these aspects. The milk is collected in the entire regional territory and, if necessary, comes from the extra-regional areas. In this sense, several SES are concerned by the VC. The milk and cheese market is quite competitive, and it requires both a continuous proposal of new products and to enlarge the selling market. For these reasons, some doubt were arisen on the non-transparency on milk's origin, specifically for traditional cheese production, like the Provola cheese of Nabrodi. It shows a difficult connection between the large-scale retail trade, dairy industrial production and traditional local high quality food request by the market. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The innovation process concerns enlarging the commercial offer considering both PDO products and the demand of diet-conscious costumers (e.g., low-fat or lactose-free cheeses, etc.). Communication on the web/social is limited. Innovation is based both on existing knowledge in the Sicilian tradition and on educational and professional training of owners. The innovation is related to the whole VC. The land use systems involved are Cropland. The local assets include Cultural and Commercial relation power of Zappalà company in the SES."
