title,description
organic eggs,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 47 IT. The company has closed the supply chain. It takes care of the animals from the first day of life the animals. They produce by themselves the feed mill, useful to satisfy the needs of all the animals. The eggs are daily collected in all the different typologies (traditional, on land and BIO) of production system, and transported to the market."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Cottian Alps. The reference mountain landscape of this VC is Dronero. Dronero is a municipality of Cuneo province, Piemonte, Northwestern Italy. Located about 20 Km Northwest to the chief city Cuneo and 100 Km to the South of Turin. Dronero has an expanding industrial area, and a fervent agricultural activity specialized in breeding and cultivating particular crops: apples, peaches, and kiwis."
Geography and population,The size of the area (km2) is 58.96. The minimum altimetry of the LAU (Local Administrative Unit) is 539. The maximum altimetry of the LAU is 2006. The total population (in thousand) is 7.045. The population density (Inhabitants/km2) in the LAU is 119.48. The population change rate of the LAU in the last 10 years (%) has been -4.02%. The overall regional population density (Inhabitants/km2) is 169.81. The regional population change rate in the last 10 years (%) has been -1.39%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 32700. The total Gross Value Added (GVA) (EUR million/year) [Province] is 17191.3. The primary sector share of total GVA/year [Province] is 5.22%. The secondary sector share of total GVA/year [Province] is 33.96%. The tertiary sector share of total GVA/year [Province] is 60.82%. The per capita income (EUR/year) [Region] is 31400. The total Gross Value Added (GVA) (EUR million/year) [Region] is 123143.2. The primary sector share of total GVA/year [Region] is 1.70%. The secondary sector share of total GVA/year [Region] is 29.15%. The tertiary sector share of total GVA/year [Region] is 69.15%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 305. The regional (Region) share of total BPs/year is 0.15%. The number of agricultural holdings in the LAU is 242. The nearest settlement with population over 100000 (km) is 104. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 7.71%. The secondary sector share of total employment/year [Province] is 30.91%. The tertiary sector share of total employment/year [Province] is 61.38%. The primary sector share of total employment/year [Region] is 2.59%. The secondary sector share of total employment/year [Region] is 27.08%. The tertiary sector share of total employment/year [Region] is 70.33%.
Interest on this VC,The farm produce organic eggs and took the opportunity offered by Reg.(UE) n.1151/2012 and Reg.(UE) n.665/2014 to use the label ' Mountain Product'. We have choose this producer for the hight specialisation in one specific sector and for the high innovation technologies use to collect the egges.
Key local assets,The tavernola farm is a specilisated farm in the eggs production. The farm have about 30 worker used in the differt phases of the process. This is the main aspect that have a deeper relashionship with the local asset. For a small mountain community a far with 30 employee is very important for the local economies. 
Challenges,The market of eggs is very competitive but this farm have decide to follow all the change in the market demand. The high innovation technologies use to collect the eggs and the high knowledge in the sector can help to increase the productivities and remain competitive. Overall the type of challenge faced by this VC is Predicted. This VC is classified as Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. A close supply chain with the production of different qualities of egges following the market demand. The innovation is related to New processes. The land use systems involved are There is not a specific land use link to the production of eggs, there are some indirect land use, as cropland, for the production of feed mill. The local assets include Cultural."
