title,description
"This farm grows, processes and sells a local variety of pepper (peperone crusco)","The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 12 IT. The VC is not dependent on other SES for its production process. The relevant actor is the farmer who produces and processes peppers. The products are labelled 'Mountain product ('Prodotto di Montagna'), and the farmer is a partner of some agriculture associations. It was the best 2020 Guardian Farmer ('contadino custode') of the Basilicata region."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Southern Apennines - Basilicata. The reference mountain landscape of this VC is Senise. Senise is a mountain municipality located at 123 Kms Southern city of Potenza, the chief city of Basilicata region, in the South of Italy."
Geography and population,The size of the area (km2) is 97.31. The minimum altimetry of the LAU (Local Administrative Unit) is 172. The maximum altimetry of the LAU is 650. The total population (in thousand) is 6.798. The population density (Inhabitants/km2) in the LAU is 69.85. The population change rate of the LAU in the last 10 years (%) has been -6.28%. The overall regional population density (Inhabitants/km2) is 55.45. The regional population change rate in the last 10 years (%) has been -4.71%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 25300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 8327.3. The primary sector share of total GVA/year [Province] is 3.58%. The secondary sector share of total GVA/year [Province] is 39.12%. The tertiary sector share of total GVA/year [Province] is 57.28%. The per capita income (EUR/year) [Region] is 23100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 11738.5. The primary sector share of total GVA/year [Region] is 4.99%. The secondary sector share of total GVA/year [Region] is 33.86%. The tertiary sector share of total GVA/year [Region] is 69.65%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 127. The regional (Region) share of total BPs/year is 0.34%. The number of agricultural holdings in the LAU is 672. The nearest settlement with population over 100000 (km) is 117. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 8.03%. The secondary sector share of total employment/year [Province] is 25.37%. The tertiary sector share of total employment/year [Province] is 66.59%. The primary sector share of total employment/year [Region] is 10.25%. The secondary sector share of total employment/year [Region] is 24.13%. The tertiary sector share of total employment/year [Region] is 65.60%.
Interest on this VC,"This farm closes the production chain of a typical traditional local product ('pepperoni cruschi') with the processing and sale to the final consumer. The dried fried sweet peppers are the flagship product, but the farm also produces and sells other products, such as aubergines in oil, and there is a cattle farm. The farmer Arleo was nominated the best 2020 Guardian Farmer ( Contadino custode ) because its activities are oriented to preserve the local agro-biodiversity. The Masseria Casa Arleo products are also certified by Prodotti di montagna label (Mountain products). Processing, packaging and direct sale of local products also via digital platforms."
Key local assets,The dried fried sweet peppers ('peperoni cruschi') are a typical product of the Basilicata region's food culture that the farmer tries to exploit in an innovative way combining the preservation of the rural tradition and the enhancement of local excellence also using digital platforms to sell. 
Challenges,"The VC is relatively tiny. Farmer is involved in regional farmer associationism, but its VC does not include other local farmers. The socio-environmental elements of the SES engaged in the VC are the farmer skills, traditional local vegetables and local culture. The farmer production seems not well market-oriented and not very connoted in term of both local culture and sustainable production. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. In this case, the farmer closes the local product's production cycle, and he is personally involved in preserving the local food culture and biodiversity. The innovation is related to the whole VC. The land use systems involved are Cropland and Natural land. The local assets include Cultural."
Concluding remarks,In its land is present a ZAC (dog training area) specifically for hunting dogs.
