title,description
Caciocavallo cheese form southern Dauni mountains,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 36 IT. The cheese is produced only with milk from the 'Podolica' cow which is a local breed. The processing relies on tranditional activities which are mostly performed at the farm. Thus, farmers are the main actors of the VC. The product is mainly sold on-farm or in local markets. 'Caciocavallo dei Monti Dauni' holds the label of 'Traditional Food Italian Product'. For such products a production specification scheme needs to be followed and it dictate that milk only from wilde and semi-wild breed Podolica cows must be use to produce the cheese only using traditional production techniques. For all these reasons, the product is considered an identity of the area."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Southern Appennines. The reference mountain landscape of this VC is Monteleone di Puglia. Monteleone di Puglia is a hill municipality located in the Sub-Appenines Dauno, it is located in the province of Foggia (Puglia) in an area at the cross-border between Puglia, Basilicata and Campania. The town is located on top of the plateau of eastern 'Irpinia', a district of the Southern Italian Appennines."
Geography and population,The size of the area (km2) is 36.41. The minimum altimetry of the LAU (Local Administrative Unit) is 496. The maximum altimetry of the LAU is 978. The total population (in thousand) is 0.993. The population density (Inhabitants/km2) in the LAU is 27.27272727. The population change rate of the LAU in the last 10 years (%) has been -21.85%. The overall regional population density (Inhabitants/km2) is 206.8. The regional population change rate in the last 10 years (%) has been -2.63%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 18200. The total Gross Value Added (GVA) (EUR million/year) [Province] is 10181.4. The primary sector share of total GVA/year [Province] is 9.71%. The secondary sector share of total GVA/year [Province] is 16.77%. The tertiary sector share of total GVA/year [Province] is 73.51%. The per capita income (EUR/year) [Region] is 18900. The total Gross Value Added (GVA) (EUR million/year) [Region] is 69423.2. The primary sector share of total GVA/year [Region] is 4.06%. The secondary sector share of total GVA/year [Region] is 18.58%. The tertiary sector share of total GVA/year [Region] is 76.15%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 26. The regional (Region) share of total BPs/year is 0.01%. The number of agricultural holdings in the LAU is 201. The nearest settlement with population over 100000 (km) is 59. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 14.47%. The secondary sector share of total employment/year [Province] is 16.77%. The tertiary sector share of total employment/year [Province] is 68.76%. The primary sector share of total employment/year [Region] is 9.17%. The secondary sector share of total employment/year [Region] is 19.64%. The tertiary sector share of total employment/year [Region] is 71.19%.
Interest on this VC,"The Caciocavallo cheese holds the national label of 'Traditional Food Italian Product' and it can be considered an territorial identity of the area. The product valorise a cow breeding ('Podolica') tipical of Southern Italy and it is produced valorizing local traditions and cultural know-how. The connection with the land use system is strong, since the cheese can only be produced by 'Podolica' cows bred through the wild or semi-wild systems. The amount of product available for the market is limited. Thus, besides the local makets and on-farm selling, producers started to exploit alternative marketing strategies to reach larger consumer communities such as e-commerce and on-farm selling connected with hosting activities."
Key local assets,"The area is characterised by a higlhy mixed land use system, where forests and natural grassland the dominant land use systems in the interplay with agricultural land. The 'Podolica' cow breed is traditional asset of the Southern Italian regions, characterized by lower milk production compared with intensive cow breed (e.g., Frisona, Pezzata Rossa), but very much suited for breeding through in wild and semi-wilde systems. "
Challenges,"The Caciocavallo cheese is produced in a very remote mountain area with a market trait of rurality which is affected by ageing population and depopulation. The remoteness of the area make it difficult for the active part of the population to share formal and informal knowledges and experiences that can promote the valorisation of local natural (busheses, woods, and natural grass land) and human (traditional know-how) resources . Additionaly, intensive agriculture production drastically reduced the areas dedicated to natural land, natural grassland, and thus, the activities connected with traditional livestock activities such as the 'transumanza'. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The cheese is moinly produced on farm with very few number of larger processors in the territory and thus a limited amount of product available for the market. For these reasons, producers are exploring alternative marketing strategies besides local markets, such as e-commerce and on farm selling (usually coupled with agritourism actvities). The innovation is related to New marketing strategies. The land use systems involved are Grassland, Forestry and Natural land. The local assets include Natural and cultural."
Concluding remarks,The VC is present within the two mountain areas present in the Province of Foggia (NUTS3: ) ('Gargano' and 'Monti Dauni').
