title,description
"Orfű mills, bakery and visitor centre products","The MOVING reference member state of this VC (Value Chain) is HUNGARY. The reference MOVING Card ID of this VC is VC 06 HU. A rural museum with guided tours where you can see a grain grinder, a paper mill and oil mill (water-powered / horsepower dry mill). There is a reception building and a café, where they sell the delicacies of their bakery, organize one or more day mini-festivals, concerts and workshops. In their graphic workshop, they make custom-designed, hand-screened T-shirts and canvas bags. They also bake bread."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Mecsek Mountain. The reference mountain landscape of this VC is Orfű. Orfű village is located in Baranya county, in the Pécs district. It is one of the most important settlements of the county from the point of view of tourism, there are three lakes in its territory. The nearest larger town, Pécs, is 17 km away and 215 km from the capital city."
Geography and population,The size of the area (km2) is 32. The minimum altimetry of the LAU (Local Administrative Unit) is 412. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 0.989. The population density (Inhabitants/km2) in the LAU is 0.03. The population change rate of the LAU in the last 10 years (%) has been 0.10%. The overall regional population density (Inhabitants/km2) is 61.83. The regional population change rate in the last 10 years (%) has been -0.08%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 3655. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3098. The primary sector share of total GVA/year [Province] is 8.46%. The secondary sector share of total GVA/year [Province] is 15.27%. The tertiary sector share of total GVA/year [Province] is 76.28%. The per capita income (EUR/year) [Region] is 9034. The total Gross Value Added (GVA) (EUR million/year) [Region] is 7657. The primary sector share of total GVA/year [Region] is 9.47%. The secondary sector share of total GVA/year [Region] is 16.43%. The tertiary sector share of total GVA/year [Region] is 74.10%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 1723.56. The regional (Region) share of total BPs/year is 10.19%. The number of agricultural holdings in the LAU is 18. The nearest settlement with population over 100000 (km) is 18. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 7.74%. The secondary sector share of total employment/year [Province] is 32.35%. The tertiary sector share of total employment/year [Province] is 59.91%. The primary sector share of total employment/year [Region] is 7.74%. The secondary sector share of total employment/year [Region] is 32.35%. The tertiary sector share of total employment/year [Region] is 59.91%.
Interest on this VC,"A rural museum with guided tours where you can see a grain grinder, a paper mill and oil mill (water-powered / horsepower dry mill). There is a bakery using flowers produced in the mill. There is a reception building and a café, where they sell the delicacies of their bakery, organize one or more day mini-festivals, concerts and workshops. In their graphic workshop, they make custom-designed, hand-screened T-shirts and canvas bags. The innovation here is the well designed interpretation of past culture in a 'working museum'."
Key local assets,"The Mill museum is located in a beautiful natural environment with lakes and forests, a prime tourism destination in the area attracting many people. Also, they use the water for the milling, old, but beautifully refurbished agri-industrial buildings, old but revived knowledge, cultural and working traditions. "
Challenges,"It is difficult to find employees for these traditional activities (millers, bakers, maintaining traditional wooden mill equipment, etc.), there is labour shortage. It is not easy to find good quality grains for the mill. Their social media and other elctronic marketing platforms need development. They have no visitors during the pandemic. The maintenance of the many buildings and equipment, and producing enough income from their activities is a continouos challenge. They have won various project supports from different EU sources, to realise those projects (prefinancing, administration, etc.) is also s challenge. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The interactive, working mill museum makes a bridge between the past and the present, explores, preserves, recreates and makes available knowledge of traditional agricultural technology and lifestyle for the present and future generations. The physical space uses past agro-knowledge to help sensitize and change attitudes to social and ecological problems. The innovation is related to The innovation here is the well designed interpretation of past culture in a 'working museum'. The land use systems involved are Old agricultural processing buildings using hidroenergy. The local assets include Natural and cultural."
