title,description
CERTIFIED ECOTOURISM,"The MOVING reference member state of this VC (Value Chain) is ROMANIA. The reference MOVING Card ID of this VC is VC 03 RO. The main actors in the ecotourism value chain of the Piatra Craiului National Park are local business and residents providing accommodation, local food and meals, guiding services and rental facilities (notably mountain bikes). The area has been an official ecotourism destination in Romania since 2014 certified by the Association of Ecotourism in Romania (AER). AER aims to improve the quality of ecotourism services and to develop the infrastructure from ecotourism destinations across the whole of Romania. It is a membership organisation and works to bring together the public and private sectors in innovative ways to create partnerships for nature conservation and sustainable tourism development. AER operates an Ecotourism Certification System for putting into practice clearly-defined ecotourism principles. For more information see here: https://www.eco-romania.ro/en/eco-destinations/zarnesti-piatra-craiului/."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Southern Romanian Carpathian Mountains. The reference mountain landscape of this VC is Moeciu commune in Braşov County (RO122). Braşov county is a hilly mountainous region (500 - 2000 metres altitude) located in the south-eastern part of Transylvania. The relief is a diverse mix of mountainous (35%), hilly (50%) and lower altitude plain areas (15%) with an associated land use of forests (mainly in the mountain areas), permanent grasslands (mainly in the hilly areas), cultivated arable fields (in the hilly areas and lower altitude plains and hill areas) plus some urban, industrial and water surfaces (lakes and reservoirs)."
Geography and population,The size of the area (km2) is 110. The minimum altimetry of the LAU (Local Administrative Unit) is unspecified. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 4.722. The population density (Inhabitants/km2) in the LAU is 42.93. The population change rate of the LAU in the last 10 years (%) is unspecified. The overall regional population density (Inhabitants/km2) is 68.2. The regional population change rate in the last 10 years (%) has been -0.90%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 12600. The total Gross Value Added (GVA) (EUR million/year) [Province] is 6259.84. The primary sector share of total GVA/year [Province] is 2.40%. The secondary sector share of total GVA/year [Province] is 35.80%. The tertiary sector share of total GVA/year [Province] is 61.80%. The per capita income (EUR/year) [Region] is 10000. The total Gross Value Added (GVA) (EUR million/year) [Region] is 21007.63. The primary sector share of total GVA/year [Region] is 4.40%. The secondary sector share of total GVA/year [Region] is 38.20%. The tertiary sector share of total GVA/year [Region] is 57.40%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 17795. The regional (Region) share of total BPs/year is 39.20%. The number of agricultural holdings in the LAU is 47980. The nearest settlement with population over 100000 (km) is unspecified. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 8.80%. The secondary sector share of total employment/year [Province] is 40.30%. The tertiary sector share of total employment/year [Province] is 51.20%. The primary sector share of total employment/year [Region] is 9.90%. The secondary sector share of total employment/year [Region] is 42.20%. The tertiary sector share of total employment/year [Region] is 48.00%.
Interest on this VC,"The Piatra Craiului National Park is a high quality tourist destination in Romania, but also a fragile landscape and vulnerable ecosystem that is under great pressure from innappropriate development. Certified ecotourism is an innovative form of tourism very well-suited to the sustainable development of the local area. The concept of ecotourism is highly relevant for the mountain areas of Romania. It is a well-established concept in the international tourist market and is being effectively adapted to the Romanian context. The governance of this new sector by the Association of Ecotourism in Romania (AER) is also particularly interesting. AER has 56 members - most of them small tourism businesses, such as guesthouses or tourism agencies specialized in outdoor programmes and rural culture - and all having representation in the decision-making processes of AER, including the on-going development of the certification system operated by the association."
Key local assets,"Piatra Craiului is a mountain massif that is widely considered a jewel in the crown of the Romanian Carpathians. Land use is a combination of traditional semi-subsistence pastoralism and deciduous forest, but the landscape is dominated by a 25 km long limestone ridge (highest elevation is 2,238 metres) with deep gorges and caves. This creates a unique mountain landscape that is highly appreciated nationally and internationally. Foor example, the 2003 movie Cold Mountain was filmed in and around the 'Prăpăstiile Zărneștilor' gorge which is is one of the most visited sights in the massif. "
Challenges,"Rural tourism is very well-established in and around the Piatra Craiului National Park and the region has been a touristic hot-spot since the previous communist period. The National Park alone attracts over 110,000 visitors per year and this has put considerable pressure upon the local environment. These pressures are likely to increase and there is an urgent need to develop more sustainable, lower impacts forms of tourism whilst also maintaining the valuable income provided for the local community. There are also specific challenges associated with climate change, notably the increasing vulnerability of the domestic water supply due to over-exploitation by tourism combined with the increasing frequency of drought. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The concept of ecotourism has emerged more recently in the area to cater for tourists wishing to experience the natural environment of the National Park more responsibly without damaging it or disturbing its habitats as well as supporting the well-being of local people. The ecotourism services that are offered locally in partnership with the National Park Authority and local businesses are fully certified (by AER see below) and include: 'Eco-tours' with experienced local guides to visit wolf, lynx and bear tracks; Specialist hiking trips for nature photography; Low impact mountain biking trails, and; Small scale-accommodation structures (eco-lodges and guesthouses). The innovation is related to New products and New governance systems. The land use systems involved are Grassland, Forestry and Natural land. The local assets include Natural and cultural."
Concluding remarks,"The touristic destination associated with the Piatra Craiului National Park encompasses a total of six LAUs: Oraş Zărneşti (40492), Moeciu (41471) and Bran (40633) in Braşov county (RO122) plus Rucăr (18527), Dragoslavele (16472) and Dâmbovicioara (16329) in Argeş county (RO311)."
