title,description
Cultivation and processing of organic apple on abandoned lands,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 04 IT. 'Melise' has involved the local administration, 50 local farmers and an extra-regional entrepreneur. Lands and clime 'collaborated' to innovate local agricultural production (apples). Local processing industries are also involved in the value chain as tourist actors. A sort of territorial quality brand (Prodotto a Castel del Giudice) as been also designed to promote the socio-environmental context."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Central Appennines Molise. The reference mountain landscape of this VC is Castel del Giudice. Castel del Giudice is a tiny mountain municipality (Province of Isernia) in Molise Region, Southern Italy. It is a town located in Italy's inner area, distant around 50 minutes from cities, that can offer essential services in the education, health and mobility sectors. This municipality is a member of the 'Borghi Autentici d'Italia' association that brings together small and medium-sized municipalities to promote a sustainable local development model to rediscover Italian villages as places to live, support and preserve."
Geography and population,The size of the area (km2) is 14.81. The minimum altimetry of the LAU (Local Administrative Unit) is 700. The maximum altimetry of the LAU is 1.225. The total population (in thousand) is 0.316. The population density (Inhabitants/km2) in the LAU is 21.3. The population change rate of the LAU in the last 10 years (%) has been -13.90%. The overall regional population density (Inhabitants/km2) is 68.1. The regional population change rate in the last 10 years (%) has been -4.40%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 20400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1551.2. The primary sector share of total GVA/year [Province] is 4.80%. The secondary sector share of total GVA/year [Province] is 20.50%. The tertiary sector share of total GVA/year [Province] is 74.70%. The per capita income (EUR/year) [Region] is 21000. The total Gross Value Added (GVA) (EUR million/year) [Region] is 5785.3. The primary sector share of total GVA/year [Region] is 5.30%. The secondary sector share of total GVA/year [Region] is 20.30%. The tertiary sector share of total GVA/year [Region] is 74.40%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 30. The regional (Region) share of total BPs/year is 0.30%. The number of agricultural holdings in the LAU is 5. The nearest settlement with population over 100000 (km) is 104. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 5.40%. The secondary sector share of total employment/year [Province] is 24.20%. The tertiary sector share of total employment/year [Province] is 70.40%. The primary sector share of total employment/year [Region] is 7.90%. The secondary sector share of total employment/year [Region] is 22.10%. The tertiary sector share of total employment/year [Region] is 70.00%.
Interest on this VC,"The company Melise is a result of a successful collaboration process among local actors and an external one that established a profitable local value chain on growing, processing and selling organic apples cultivated in abandoned lands. Here positive environmental (e.g., reduction of soil erosion), economic (like job opportunities) and social (e.i., chance to not emigrate) aspects are evident. Melise is also involved in other projects on honey production, 'agricultural' beer and rural tourism. New products are marketed (apples, also indigenous varieties, as fruit, jams, fruit juices, etc.) and a new production process is implemented (organic farming), and the territory, as a natural and socio-cultural context, is enhanced as a quality brand."
Key local assets,The abandoned lands and the socio-cultural context has been involved in a new value chain through a cooperation process that has extensively exploited an uncommon fruit production for the area. 
Challenges,The competition on the organic and local products market is high and the company aims to growth the commitment in food processing and for recover the traditional byotipes of apple trees. This requires new skills and business models. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Organic farming was a novelty in the local context and apple cultivation. The connection between local administration and farmers allowed for valorising natural and cultural local resources (in the agricultural, in future livestock initiatives as well as tourism sectors). In this case the VC(s) involves several local actors. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland. The local assets include Natural, social and cultural."
Concluding remarks,"The value chain(s) activated by 'Melise' has been diversified and tended to continue to innovate (i.e., there is a project to recover traditional livestock productions). 'Melise' has developed into a broader social innovation process promoted by cooperation between public and private actors."
