title,description
Bio- Bakery,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 25 IT. Key activities and key actors, labelling, quality schemes in place, dependencies of VC on local SES and impacts (positive and negative ) of VC on regional SES.   ."
Mountain landscape and reference chains,The reference mountain chain of this VC is Euroregion Alps-Mediterranean. The reference mountain landscape of this VC is Saint-Pierre. Saint-Pierre is a town and municipality in the Aosta Valley region in north-west Italy. It is just 10 Km west of chief city Aosta and 110 Km North-West of Turin.
Geography and population,The size of the area (km2) is 26.18. The minimum altimetry of the LAU (Local Administrative Unit) is 617. The maximum altimetry of the LAU is 3061. The total population (in thousand) is 3.195. The population density (Inhabitants/km2) in the LAU is 122.03. The population change rate of the LAU in the last 10 years (%) has been 7.21%. The overall regional population density (Inhabitants/km2) is 38.53. The regional population change rate in the last 10 years (%) has been -0.68%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 38300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 4330.8. The primary sector share of total GVA/year [Province] is 1.20%. The secondary sector share of total GVA/year [Province] is 19.01%. The tertiary sector share of total GVA/year [Province] is 79.79%. The per capita income (EUR/year) [Region] is 38300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 4330.8. The primary sector share of total GVA/year [Region] is 1.20%. The secondary sector share of total GVA/year [Region] is 19.01%. The tertiary sector share of total GVA/year [Region] is 79.79%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 315. The regional (Region) share of total BPs/year is 0.54%. The number of agricultural holdings in the LAU is 106. The nearest settlement with population over 100000 (km) is 125. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 3.73%. The secondary sector share of total employment/year [Province] is 17.72%. The tertiary sector share of total employment/year [Province] is 78.55%. The primary sector share of total employment/year [Region] is 3.73%. The secondary sector share of total employment/year [Region] is 17.72%. The tertiary sector share of total employment/year [Region] is 78.55%.
Interest on this VC,"The farm took the opportunity offered by Reg.(UE) n.1151/2012 and Reg.(UE) n.665/2014 to use the label ' Mountain Product'. The innovation start to spread also in this very traditional value chain. The idea to close the supply chain was ,otiveted by the ruduction of quality agricoltural products."
Key local assets,"An organic production of cereals and a Bakery done following the dictates of bio-architecture, and using photovoltaics combined with a heat pump to produce the energy necessary for the process. "
Challenges,From a classic bakery to a farm that have close the supply chain starting form the production of cereals to the processing of breads. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. The production of bread is done mixing an innovative process with traditional products. To improve the innovative process the owner have visit different bakeries in France and Germany with the idea to produce bread with self made grains and sourdough. The innovation is related to New processes. The land use systems involved are Cropland. The local assets include Bioarchiteute, Sustainability, Organic farm, Quality."
