title,description
Sheep farmers from Weiz ('Weizer Schafbauern'),"The MOVING reference member state of this VC (Value Chain) is AUSTRIA. The reference MOVING Card ID of this VC is VC 15 AT. The main actor of this VC is the cooperative called Weizer Schafbauern - Die Schaferei . This cooperative owns the brand Määh to distribute its products. Another important actor is the Weizer Bergland Spezialitäten Vertriebs- GmbH that runs a slaughter house together with ALMO farmers, free a range of pig farmers and a local butcher. This VC does not have an official organic certificate, but the products are promoted with higher animal welfare standards."
Mountain landscape and reference chains,"The reference mountain chain of this VC is RR 11, Austrian Alps. The reference mountain landscape of this VC is Weiz (No: 617). The region Almenland (transl.: Styrian alpine pasture region) is one of the biggest connected pasture-regions in Europe (total 125 pastures, 36,6 km2). The pasture are between 1.200 and 1.500 m above sea level. The climate is characterized as humid, having a lot of thunderstorms. The rock formation is diverse, primarily limestone, further: phyllite, slate and greywacke."
Geography and population,The size of the area (km2) is 1098. The minimum altimetry of the LAU (Local Administrative Unit) is 464. The maximum altimetry of the LAU is 1720. The total population (in thousand) is 90.654. The population density (Inhabitants/km2) in the LAU is 82.56. The population change rate of the LAU in the last 10 years (%) has been 3.68%. The overall regional population density (Inhabitants/km2) is 76.28. The regional population change rate in the last 10 years (%) has been 3.30%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 21444. The total Gross Value Added (GVA) (EUR million/year) [Province] is 8141. The primary sector share of total GVA/year [Province] is 11.77%. The secondary sector share of total GVA/year [Province] is 32.50%. The tertiary sector share of total GVA/year [Province] is 55.73%. The per capita income (EUR/year) [Region] is 21539. The total Gross Value Added (GVA) (EUR million/year) [Region] is 43050. The primary sector share of total GVA/year [Region] is 0.84%. The secondary sector share of total GVA/year [Region] is 35.12%. The tertiary sector share of total GVA/year [Region] is 64.04%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 4310. The regional (Region) share of total BPs/year is 2.77%. The number of agricultural holdings in the LAU is 4555. The nearest settlement with population over 100000 (km) is 30. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 11.55%. The secondary sector share of total employment/year [Province] is 29.94%. The tertiary sector share of total employment/year [Province] is 58.50%. The primary sector share of total employment/year [Region] is 5.55%. The secondary sector share of total employment/year [Region] is 26.47%. The tertiary sector share of total employment/year [Region] is 67.99%.
Interest on this VC,"Weizer Schafbauern (Sheep farmers from Weiz) is cooperative of about 300 sheep farmers in the district of Weiz within the LEADER region Almenland-Energieregion Gleisdorf . They produce meat (lamb is the main product), milk and milk products (cheese, yogurt, cream) of different varieties and cosmetics. The wool is also used for textiles. They have different marketing relations (direct marketing, online shop, supermarket, ). The Weizer mountain lamb is classified as traditional food in Austria. The sheep plays a crucial role for the maintenance of small structured extensive farming in this region. In 1994 the cooperative was founded in order to provide a better base of the processing and marketing of the farmers products. The brand Määh is of importance for the joint marketing. Products are available via direct selling but also in the supermarket chain SPAR and in local restaurants and high class gastronomy. The lamb is the flagship product of the Weizer Schafbauern."
Key local assets,"Sheep farming has a tradition since the middle age especially in areas where cattle cannot graze. In cooperation with ALMO farmers, free range pig farmers and a local butcher the Weizer Schafbauern have bought the old regional slaughter house, which was then rebuild in line with the EC regulation for organic certification. In important asset is the cultural landscape of the region, which is important for hiking tourism. "
Challenges,"Farmers in the mountain region struggle to have sufficient income. The cooperative aims to secure income and to share certain production resources and to have a joint marketing. Additionally the region has heavy rain events which is supposed to increase in the course of climate change. Sheep farming, additionally, has been a method to increase biodiversity and to counteract forestation of mountain pastures. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. The knowledge regarding the husbandry is considered to be traditional. The main innovation of the VC considers their marketing and resource sharing (e. g. the slaughter house) via the cooperative. They sell their products using the brand Määh (referring to the sheep sound). The innovation is related to New products and New marketing strategies. The land use systems involved are pasture farming. The local assets include Natural, social and cultural."
Concluding remarks,Mountain sheep farming has also been traditional in 13 other regions in Austria (see VC AT 13 and 14) that are considered to have traditional sheep farming not all of them are mountainous regions.
