title,description
Organic production and packaging of medicinal herbs in mountains,"The MOVING reference member state of this VC (Value Chain) is SLOVAKIA. The reference MOVING Card ID of this VC is VC 07 SK. Activities: herbs production, collection of wild herbs and forest fruits. Key actors: managers, workers, consumers . Positive impact on local and regional SES is a contribution to employment, added value to local economy, environmental quality."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Slovak Carpathians. The reference mountain landscape of this VC is Plavnica. Plavnica is small village located in and ondulating terrain and close to the district city Stará Ľubovňa. The district has numerous touristic possibilities, inluding spa, ski areals, historic monuments, and hiking trails."
Geography and population,The size of the area (km2) is 19.61. The minimum altimetry of the LAU (Local Administrative Unit) is 490. The maximum altimetry of the LAU is 845. The total population (in thousand) is 1.647. The population density (Inhabitants/km2) in the LAU is 84. The population change rate of the LAU in the last 10 years (%) has been 0.03%. The overall regional population density (Inhabitants/km2) is 92.02. The regional population change rate in the last 10 years (%) has been 0.02%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 10400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7679.5. The primary sector share of total GVA/year [Province] is 2.53%. The secondary sector share of total GVA/year [Province] is 47.99%. The tertiary sector share of total GVA/year [Province] is 49.48%. The per capita income (EUR/year) [Region] is 11800. The total Gross Value Added (GVA) (EUR million/year) [Region] is 17202.16. The primary sector share of total GVA/year [Region] is 2.30%. The secondary sector share of total GVA/year [Region] is 49.09%. The tertiary sector share of total GVA/year [Region] is 48.61%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 856. The regional (Region) share of total BPs/year is 0.69%. The number of agricultural holdings in the LAU is 3515. The nearest settlement with population over 100000 (km) is 204. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 3.00%. The secondary sector share of total employment/year [Province] is 34.00%. The tertiary sector share of total employment/year [Province] is 63.00%. The primary sector share of total employment/year [Region] is 3.00%. The secondary sector share of total employment/year [Region] is 34.00%. The tertiary sector share of total employment/year [Region] is 63.00%.
Interest on this VC,"Quality certificates about ecological production, organic farming, and quality marks for herbs, fruits, and tea mixtures. The farm also received various awards, e. g. Award for the most beautiful farm up to 500ha; Award for a company with a turnover of up to 2 million euros. One of the local assets is the clean environment in mountain areas. Thee-commerce is also related to this VC. Organic production requires more handwork. Thus this kind of production contributes to local employment. It is a good example of crop production in mountain areas rending a good quality of mountain environment and respecting natural consitions."
Key local assets,"Natural assets are cropland with herbs production, meadows for local herbs collection, and forests for berries collection. The social asset is a social recognition of organic farming's importance and willingness to pay higher prices for bio-quality products. The cultural asset is traditional knowledge about the health effects of local plant species and agricultural production in a local biophysical context without chemicals. "
Challenges,"1) climate change and related environmental quality changes can influence the quality of producing herbs and fruits. 2) organic production requires more handwork (e.g., hand skinning, hand-harvesting), but the herbs' production is seasonal. 3) Due to the processing and storage of organic food without chemicals, their storage life is shorter. It requires more frequent processing, packaging, distribution, etc. At the same time, the organic food needs to be controlled at all production and processing stages. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Production and processing of endogenous species of herbs and fruits in a bio quality, using the nevironmental quality in mountains. The innovation is related to New processes. The land use systems involved are Cropland and Forestry. The local assets include Natural, social and cultural."
Concluding remarks,"No similar VC in Slovak mountains were found. Other municipalities in mountains where medicinal herbs produced are: 523402, 526967, 543462."
