title,description
Old varieties of potatos (Walser Kartoffeln),"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 22 IT. We have chosen Paysage à Manger as a project of 'edible culture', an innovative and radical experiment at high altitude in which crops and cultures try to recover their inextricable and millennial bond, of which agricultural production is the apex and point of balance. respect and enhancement of the great cultural and culinary heritage bequeathed to us by the rural communities that have inhabited these territories for centuries."
Mountain landscape and reference chains,The reference mountain chain of this VC is Euroregion Alps-Mediterranean. The reference mountain landscape of this VC is Gressoney. Gressoney San Jaun is a town and municipality in the Aosta Valley region in north-west Italy. It is 80 Km of chief city Aosta and 60 Km North of Biella in Pidmont.
Geography and population,The size of the area (km2) is 69.66. The minimum altimetry of the LAU (Local Administrative Unit) is 1173. The maximum altimetry of the LAU is 3305. The total population (in thousand) is 0.812. The population density (Inhabitants/km2) in the LAU is 11.66. The population change rate of the LAU in the last 10 years (%) has been 1.81%. The overall regional population density (Inhabitants/km2) is 38.53. The regional population change rate in the last 10 years (%) has been -0.68%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 38300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 4330.8. The primary sector share of total GVA/year [Province] is 1.20%. The secondary sector share of total GVA/year [Province] is 19.01%. The tertiary sector share of total GVA/year [Province] is 79.79%. The per capita income (EUR/year) [Region] is 38300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 4330.8. The primary sector share of total GVA/year [Region] is 1.20%. The secondary sector share of total GVA/year [Region] is 19.01%. The tertiary sector share of total GVA/year [Region] is 79.79%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 2098. The regional (Region) share of total BPs/year is 3.61%. The number of agricultural holdings in the LAU is 27. The nearest settlement with population over 100000 (km) is 102. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 3.73%. The secondary sector share of total employment/year [Province] is 17.72%. The tertiary sector share of total employment/year [Province] is 78.55%. The primary sector share of total employment/year [Region] is 3.73%. The secondary sector share of total employment/year [Region] is 17.72%. The tertiary sector share of total employment/year [Region] is 78.55%.
Interest on this VC,"The farm is menber of Pro Specie Rara Swiss foundation that for 40 years has represented a point of reference in the research and protection of ancient Alpine varieties and breeds. They were selected by ReStartAlp, as one of the best projects of the year. Paysage à Manger is passion and research for cultivation at high altitudes, with the aim of putting the link between the quality of agricultural products, ancient peasant knowledge and the preservation of the landscape at the center of production."
Key local assets,"Paysage à Manger means 'landscape to eat'. It is the opportunity to taste healthy products, grown by hand, of which to discover the history through the human and cultural ties that have intertwined with the territory. Paysage à Manger is passion and research for cultivation at high altitudes, with the aim of putting the link between the quality of agricultural products, ancient peasant knowledge and the preservation of the landscape at the center of production. "
Challenges,The Challenge are to produce enough potatoes in the high land considering the climate change and to transform a commodity product as potatoes in a specialty one. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. The innovation start in 2014 with the idea of giving value and dignity to one of the humblest agricultural products in our kitchen ( potatos). The innovation is related to New marketing strategies. The land use systems involved are Cropland. The local assets include Natural, social and cultural."
