title,description
Mölltal-Glockner Lamm (engl. lamb),The MOVING reference member state of this VC (Value Chain) is AUSTRIA. The reference MOVING Card ID of this VC is VC 13 AT. About 94 sheep farmers are associated within the cooperative ARGE Glocknerlamm which was founded in 2003. This cooperative processes and sells the lamb products to private constumers retailers and the regional gastronomy. The Glocknerlamm-Fest tightly connected with tourism is a central event for the marketing of the lamb products. The extensive grazing of the sheep contributes to the stability of the vegetation cover as well as to the improvement of the water storage capacity.
Mountain landscape and reference chains,"The reference mountain chain of this VC is RR 11, Austrian Alps. The reference mountain landscape of this VC is Spittal an der Drau (No: 206). The Mölltal is an inner alpine dry area with a hygric continental climate due to its location in the lee of the Northern and Southern Limestone Alps. The annual precipitation is rather high, increasing with the altimetry. The sheeps graze up to 3000 m above sea level. The regional soil and climate conditions result in a mountain flora characterized by a diversity of alpine plants."
Geography and population,The size of the area (km2) is 2765. The minimum altimetry of the LAU (Local Administrative Unit) is 512. The maximum altimetry of the LAU is 2143. The total population (in thousand) is 75.868. The population density (Inhabitants/km2) in the LAU is 27.44. The population change rate of the LAU in the last 10 years (%) has been -3.39%. The overall regional population density (Inhabitants/km2) is 58.86. The regional population change rate in the last 10 years (%) has been 0.82%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 19933.3. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3181. The primary sector share of total GVA/year [Province] is 3.33%. The secondary sector share of total GVA/year [Province] is 28.92%. The tertiary sector share of total GVA/year [Province] is 67.75%. The per capita income (EUR/year) [Region] is 21135. The total Gross Value Added (GVA) (EUR million/year) [Region] is 18731. The primary sector share of total GVA/year [Region] is 1.72%. The secondary sector share of total GVA/year [Region] is 34.03%. The tertiary sector share of total GVA/year [Region] is 64.25%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 42315. The regional (Region) share of total BPs/year is 30.79%. The number of agricultural holdings in the LAU is 2228. The nearest settlement with population over 100000 (km) is 75. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 8.85%. The secondary sector share of total employment/year [Province] is 23.94%. The tertiary sector share of total employment/year [Province] is 67.20%. The primary sector share of total employment/year [Region] is 5.56%. The secondary sector share of total employment/year [Region] is 22.81%. The tertiary sector share of total employment/year [Region] is 71.62%.
Interest on this VC,"Sheep farming in this region has been a tradition for centuries. Due to the topography and high altimetry cattle farming was not an option. Since 2006 this VC is embedded in a 'Genussregion ( region of culinary delight : promoting local food specialities; quality standards set by the AgrarMarkt Austria). Glöckner Lamm is protected as word mark designation since 2005. The sheep plays a crucial role for the mountain farming in this region. Additionally, the maintainance of pasture farming is also important for the maintainance of the cultural landscapes which is important for hiking tourism. To secure the income the Genussregion and the marketing as a local speciality plays an important role for this VC."
Key local assets,Sheep farming has a tradition for centuries in this region. The cultural landscapes is important for the marketing strategy also the cultivated traditional sheep races. The lamb is the key product of the region. 
Challenges,The region is situated within the highest mountains of Austria and the topography of the mountains doesn t allow for various farming practices. Sheep farming therefore is one of the few income possibilities for the mountain farmers. Climate change affects this region in regard to biodiversity loss and neophytes as well as a changing water balance. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. The knowledge regarding the husbandry is considered to be traditional - also the cultivated races. The marketing as local speciality can be characterized as innovative. The innovation is related to New marketing strategies. The land use systems involved are pasture farming. The local assets include Natural, social and cultural."
Concluding remarks,Mountain sheep farming has also been traditional in 13 other regions in Austria (see VC AT 14 and 15) that are considered to have traditional sheep farming not all of them are mountainous regions.
