title,description
Chestnut products,"The MOVING reference member state of this VC (Value Chain) is SPAIN UCO. The reference MOVING Card ID of this VC is VC 40 ES. The chestnut is a wild product traditionally used in many dishes. Nowadays its use has been reduced significantly in the cuisine. However, the product has high nutritious value and possibilities of transformation (flour, jam, bakery sweets). In this MRL we can find a company that produces organic chestnuts (harvested from natural forest), clean them and prepare them to be sold within the country and aborad (USA, Canada and Eastern Europe). The organic certificate is given by the Andalusian Comitee of Organic Agriculture."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Sierra Morena. The reference mountain landscape of this VC is Galaroza. The MRL is located at the core of the Sierra de Aracena y Picos de Aroche Natural Park. Its main production is wood furniture. The region is covered by a dense mediterranean forest and dehesas. In the higher areas, the holm oaks are substituted by the cork oaks and then by the pyrenean oaks and chestnut trees. The area has high precipitation rates with mild temperatures."
Geography and population,The size of the area (km2) is 22.31. The minimum altimetry of the LAU (Local Administrative Unit) is 490. The maximum altimetry of the LAU is 830. The total population (in thousand) is unspecified. The population density (Inhabitants/km2) in the LAU is 61.95. The population change rate of the LAU in the last 10 years (%) has been -13.90%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 9572. The total Gross Value Added (GVA) (EUR million/year) [Province] is 9599.3. The primary sector share of total GVA/year [Province] is 8.33%. The secondary sector share of total GVA/year [Province] is 27.46%. The tertiary sector share of total GVA/year [Province] is 64.21%. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 16. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is unspecified. The nearest settlement with population over 100000 (km) is 98.6. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 17.30%. The secondary sector share of total employment/year [Province] is 13.90%. The tertiary sector share of total employment/year [Province] is 68.80%. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.
Interest on this VC,"High quality product connected with the natural ecosystem, the chestnut forest. The raw product is commercialised in the national market and also experoted to USA, Canada and Eastern Europe. New processes linked to the fruit selection, packaging and the sale and marketing. There are also small companies selling elaborated products based on chestnuts."
Challenges,"Move beyond the raw product, innovating with it and adding value to it. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The chestnuts have the organic certification and in Galaroza are harvested, manipulated and packed in a big plant to be sold to big retailers. The innovation is related to the preparation plant that is equiped with modern technology, merging a traditional product with novel technologies. Within the region, other small companies are innovating in the product, transforming the chestnuts into jam, flour, and other elaborated products. The innovation is related to New products and New processes. The land use systems involved are Forestry. The local assets include Natural."
Concluding remarks,This VC is also present in Castaño del Robledo (21022).
