title,description
This farm grows and commercializes herbs and with garlic produced mountain area,The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 11 IT. The VC is not dependent on other SES for its production process. Relevant actor is the family farmer who produce white garlic and herbs in mountain area. They use the label Prodotto di Montagna .
Mountain landscape and reference chains,"The reference mountain chain of this VC is Southern Apennines - Basilicata. The reference mountain landscape of this VC is Bella. Bella is a very old mountain town surrounded by Apennines, high hills and very dense woods. The municipality is situated 43 kms North-West of Potenza, the main city of Basilicata region, Southern Italy. There is a train station till opened and this railway is recently used for high-speed train service of the Italian national train operator."
Geography and population,The size of the area (km2) is 99.71. The minimum altimetry of the LAU (Local Administrative Unit) is 324. The maximum altimetry of the LAU is 1407. The total population (in thousand) is 4.869. The population density (Inhabitants/km2) in the LAU is 48.8. The population change rate of the LAU in the last 10 years (%) has been -7.50%. The overall regional population density (Inhabitants/km2) is 55.45. The regional population change rate in the last 10 years (%) has been -4.71%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 25300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 8327.3. The primary sector share of total GVA/year [Province] is 3.58%. The secondary sector share of total GVA/year [Province] is 39.12%. The tertiary sector share of total GVA/year [Province] is 57.28%. The per capita income (EUR/year) [Region] is 23100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 11738.5. The primary sector share of total GVA/year [Region] is 4.99%. The secondary sector share of total GVA/year [Region] is 33.86%. The tertiary sector share of total GVA/year [Region] is 69.65%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 18. The regional (Region) share of total BPs/year is 0.04%. The number of agricultural holdings in the LAU is 593. The nearest settlement with population over 100000 (km) is 101. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 8.03%. The secondary sector share of total employment/year [Province] is 25.37%. The tertiary sector share of total employment/year [Province] is 66.59%. The primary sector share of total employment/year [Region] is 10.25%. The secondary sector share of total employment/year [Region] is 24.13%. The tertiary sector share of total employment/year [Region] is 65.60%.
Interest on this VC,"In this VC, farmers adopt the label 'Prodotto di Montagna (mountain product) to emphasise their products' quality (white garlic and herbs). They also stress the quality of the (unpolluted) mountain air and soil, which adds more aromaticity to their products. Specific attention is paid to packaging, following the food market trend, which appreciates packaging that recalls both rural culture and modern style. E-commerce is also implemented. Comparing with the tradition farming in the context, in this case promoters adopt marketing and commercialization strategies in line with market trends (e-commerce and attractive packaging)."
Key local assets,"In the VC, the natural context is engaged as characterizing by production and products. Mountain unpolluted air and lands are considered ad an add-value to the VC. "
Challenges,"The VC is relatively small, and it does not involve local institutions or other farmers. The socio-environmental elements of the SES engaged in the VC are the farmer skills and the natural territorial aspects of the area (mountain characteristics and no polluted context). The VC is not culturally connoted, and there is no clear focus on sustainability or health issues related to the products. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional."
Innovation,The type of innovation of this VC (Value Chain) is unspecified. VC promoters use their skills acquired outside their home context (e.g. during university studies and previous work experiences). These competencies are applied to the cultivation of typical local products using marketing and commercialization strategies in line with market trends (e-commerce and attractive packaging). The innovation is related to the whole VC. The land use systems involved are Cropland. The local assets include Natural and social.
