title,description
DOP Honey and other bee products,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 03 IT. In this centre they have more than 1000 families of bees and hive products from BIO agriculture and become a specialized pole able to provide complex services to farmers; they produce honey, royal jelly, wax and propolis. In particular as regards chestnut and acacia honeys produced in Lunigiana,."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Apuan Alps. The reference mountain landscape of this VC is Mulazzo. Mulazzo is a municipality in the Province of Massa-Carrara in Tuscany region, and found about 60 Km North of chief city Massa. The municipality is situated in a mountainous area."
Geography and population,The size of the area (km2) is 62.51. The minimum altimetry of the LAU (Local Administrative Unit) is 76. The maximum altimetry of the LAU is 1112. The total population (in thousand) is 2.309. The population density (Inhabitants/km2) in the LAU is 36.93. The population change rate of the LAU in the last 10 years (%) has been -9.86%. The overall regional population density (Inhabitants/km2) is 160.64. The regional population change rate in the last 10 years (%) has been 0.48%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 24800. The total Gross Value Added (GVA) (EUR million/year) [Province] is 4369.1. The primary sector share of total GVA/year [Province] is 0.86%. The secondary sector share of total GVA/year [Province] is 23.44%. The tertiary sector share of total GVA/year [Province] is 75.70%. The per capita income (EUR/year) [Region] is 31400. The total Gross Value Added (GVA) (EUR million/year) [Region] is 105293.3. The primary sector share of total GVA/year [Region] is 2.38%. The secondary sector share of total GVA/year [Region] is 25.06%. The tertiary sector share of total GVA/year [Region] is 72.56%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 314. The regional (Region) share of total BPs/year is 0.05%. The number of agricultural holdings in the LAU is 96. The nearest settlement with population over 100000 (km) is 85. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 1.65%. The secondary sector share of total employment/year [Province] is 22.72%. The tertiary sector share of total employment/year [Province] is 75.63%. The primary sector share of total employment/year [Region] is 3.03%. The secondary sector share of total employment/year [Region] is 25.57%. The tertiary sector share of total employment/year [Region] is 71.22%.
Interest on this VC,"Il Pungiglione is a highly specialized centre in beekeeping and all its sectors: honey production, wax production, carpentry. They obtained the DOP recognition from the European Union, and they were the first in Italy to obtain this certificate. Il Pungiglione it is also a real village that welcome all disadvantaged people that have had difficult lives."
Key local assets,"In Lunigiana, the low degree of industrialization, determines, an environment suitable for carrying out quality beekeeping. In the last ten years the POD Consortium have double the number of beekeeper in Lunigiana. Honey bees are crucial for maintaining biodiversity because they pollinate numerous plant species that require an obligatory pollinator for fertilisation and they are useful to maintain a diversificate landscape. The POD Honey production area done in a typically mountain landscape with a very varied vegetation with a particular diffusion acacia and chestnut. "
Challenges,"They have some occupational therapy laboratories were, following the BIO disciplinary, high quality honey products are made, in fact in 2004 they received the DOP recognition for some of them, and also they create occupational paths for people that have lived dramatic experiences like detention or slavery for prostitution, making this reality an important social cooperative. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,The type of innovation of this VC (Value Chain) is unspecified. Pungiglione is a social cooperative that works in the organic field all bees products. The innovation is related to New governance systems. The land use systems involved are All the land uses are used by bees to produce honey. The local assets include Natural and cultural.
